	ctrl	mut
loop_12909	198.407240450382	189.351547956467
loop_12910	498.341883659363	462.267669677734
loop_12911	732.503787994385	688.85800743103
loop_12912	868.961004257202	899.262105941772
loop_12913	571.857454299927	649.636764526367
loop_12914	398.568066835403	441.197034835815
loop_12915	1092.02927017212	1076.61151313782
loop_12916	272.686767101288	257.519055128098
loop_12917	572.045820236206	610.756355285645
loop_12918	254.92165350914	249.739185094833
loop_12919	1273.00002098083	1275.17552375793
loop_12920	730.098129272461	631.524334907532
loop_12921	473.748449802399	342.523206233978
loop_12922	198.587165951729	205.618086338043
loop_12923	1305.04306030273	1172.54566001892
loop_12924	239.422472715378	285.853496074677
loop_12925	1142.02288246155	1022.52722072601
loop_12926	275.776664018631	277.21705532074
loop_12927	465.224667072296	415.230025291443
loop_12928	369.181801319122	388.755020141602
loop_12929	973.76664352417	879.752220153809
loop_12930	728.986180305481	796.351166725159
loop_12931	505.068390846252	474.700939178467
loop_12932	168.951327323914	137.453016400337
loop_12933	303.351243495941	391.934858322144
loop_12934	503.032647132874	502.581164360046
loop_12935	606.97057723999	694.671165466309
loop_12936	456.38111114502	418.334161758423
loop_12937	906.552556991577	896.466621398926
loop_12938	531.412781715393	510.142580986023
loop_12939	585.362509727478	566.89176607132
loop_12940	530.29695892334	548.227346420288
loop_12941	630.120862007141	551.366347312927
loop_12942	741.46563243866	758.253982543945
loop_12943	510.971170425415	514.315619945526
loop_12944	179.31849360466	243.015134453773
loop_12945	253.221126556396	229.482099056244
loop_12946	129.043857574463	98.9541911482811
loop_12947	591.985120773315	603.990114212036
loop_12948	159.196071982384	155.978189706802
loop_12949	416.463054656982	404.109823226929
loop_12950	1171.49960708618	1278.25804901123
loop_12951	552.245400428772	699.587551116943
loop_12952	1553.94506645203	1378.08987426758
loop_12953	495.823684692383	437.454665184021
loop_12954	722.676325798035	822.786091804504
loop_12955	1325.70802688599	1380.85138511658
loop_12956	449.26293182373	407.032752037048
loop_12957	118.557832479477	123.844492197037
loop_12958	562.097540855408	527.551445007324
loop_12959	284.765746116638	248.666687011719
loop_12960	804.761131286621	760.082906723022
loop_12961	586.430228233337	551.134335517883
loop_12962	497.50658416748	486.55224609375
loop_12963	876.883029937744	805.049472808838
loop_12964	266.796684265137	235.995084524155
loop_12965	435.913311481476	376.562711715698
loop_12966	1208.43076324463	1190.36096191406
loop_12967	256.439024209976	271.057260990143
loop_12968	916.397457122803	909.968403816223
loop_12969	416.69481086731	335.866404533386
loop_12970	1252.87596321106	1299.0347366333
loop_12971	1036.18065261841	839.688638687134
loop_12972	938.860420227051	935.142124176025
loop_12973	1546.42144393921	1622.29927444458
loop_12974	394.987252235413	345.462511539459
loop_12975	277.27911233902	274.57319688797
loop_12976	230.693417549133	185.579177856445
loop_12977	352.545625686646	326.412345409393
loop_12978	683.787091255188	774.999070167542
loop_12979	201.911150336266	170.419784784317
loop_12980	555.107608795166	655.800368309021
loop_12981	1059.43466949463	1123.62467002869
loop_12982	688.53488445282	663.75060749054
loop_12983	393.703067302704	312.574146986008
loop_12984	323.366184234619	326.150134563446
loop_12985	260.859735250473	237.039533615112
loop_12986	279.482711315155	285.030574798584
loop_12987	469.977473735809	442.132265090942
loop_12988	595.296823501587	530.687610626221
loop_12989	338.645886301994	364.732685089111
loop_12990	171.180185556412	192.941445827484
loop_12991	831.030411720276	916.386228561401
loop_12992	345.567063808441	363.28321313858
loop_12993	531.141689300537	587.504409313202
loop_12994	188.151181221008	180.874160408974
loop_12995	505.713150978088	519.8013048172
loop_12996	265.887954235077	227.432415127754
loop_12997	1132.55184555054	1010.41417503357
loop_12998	346.452013015747	333.233522415161
loop_12999	210.424100399017	193.098083496094
loop_13000	340.045134544373	334.912342071533
loop_13001	306.728170394897	213.24890422821
loop_13002	102.559222102165	105.252931594849
loop_13003	466.263783454895	442.446106433868
loop_13004	672.077783584595	582.111270904541
loop_13005	1000.89975166321	896.889162063599
loop_13006	712.898029327393	715.610723495483
loop_13007	1064.8256855011	1083.28382873535
loop_13008	373.396898269653	334.09094285965
loop_13009	271.243550300598	266.25389289856
loop_13010	804.6190366745	750.332739830017
loop_13011	928.606858730316	927.150695323944
loop_13012	651.259209632874	582.274411201477
loop_13013	623.959258079529	597.610032081604
loop_13014	373.347015380859	410.232210874557
loop_13015	540.454177856445	593.4094581604
loop_13016	400.05028629303	386.579109668732
loop_13017	1069.40454483032	1207.76250553131
loop_13018	201.265622138977	227.952388882637
loop_13019	454.860137939453	377.218914985657
loop_13020	512.874949932098	488.696652889252
loop_13021	194.81368458271	208.680372238159
loop_13022	773.210695266724	793.23641204834
loop_13023	422.329257011414	390.529799938202
loop_13024	991.776712417603	956.022235870361
loop_13025	1473.43091964722	1362.73520851135
loop_13026	946.554709434509	923.167923927307
loop_13027	488.455761909485	456.145757675171
loop_13028	323.970924854279	323.604975223541
loop_13029	547.237404346466	679.964416980743
loop_13030	640.822120666504	720.96551322937
loop_13031	209.854779839516	233.47710609436
loop_13032	593.3342628479	592.454847335815
loop_13033	1367.34068107605	1327.1267490387
loop_13034	466.070099830627	595.588356494904
loop_13035	771.615484237671	994.556890487671
loop_13036	595.159424781799	526.276035308838
loop_13037	613.575397491455	701.468351364136
loop_13038	745.363527297974	807.719839096069
loop_13039	623.650187492371	605.554099082947
loop_13040	764.397977828979	858.339135169983
loop_13041	660.752284049988	679.5266456604
loop_13042	482.222918510437	506.487759590149
loop_13043	751.091271400452	935.20138168335
loop_13044	322.52504658699	365.703615188599
loop_13045	1265.29987335205	1364.60579681396
loop_13046	278.442754268646	298.227277755737
loop_13047	890.812631607056	853.829203605652
loop_13048	814.347055435181	822.411952972412
loop_13049	973.281866073608	994.842708587646
loop_13050	278.624633312225	215.379404246807
loop_13051	365.824689388275	353.474369525909
loop_13052	454.485874176025	507.758083343506
loop_13053	311.228175640106	227.446609020233
loop_13054	159.017021894455	159.373084068298
loop_13055	244.774146318436	210.810568571091
loop_13056	369.197196483612	269.347646713257
loop_13057	834.12682056427	844.345681190491
loop_13058	424.064063549042	382.682759523392
loop_13059	510.687023639679	498.230352401733
loop_13060	259.000318050385	209.500336170197
loop_13061	367.362642765045	355.199240684509
loop_13062	200.399989366531	218.194558262825
loop_13063	165.046363711357	171.32395362854
loop_13064	502.0907330513	450.455226659775
loop_13065	352.244585037231	304.474837303162
loop_13066	800.745763778687	784.380376815796
loop_13067	1056.83991622925	912.178918838501
loop_13068	378.14492225647	384.495911121368
loop_13069	829.135765075684	814.484533309937
loop_13070	386.243514537811	538.598858356476
loop_13071	368.853010654449	319.933489561081
loop_13072	135.554059386253	116.009492874146
loop_13073	282.258659601212	209.789880037308
loop_13074	103.159884095192	106.590209662914
loop_13075	675.559703826904	602.88482093811
loop_13076	1157.05547332764	1155.09325027466
loop_13077	178.763712525368	197.909795284271
loop_13078	389.761357307434	332.543569087982
loop_13079	395.506754875183	461.218363285065
loop_13080	513.899136543274	485.113046884537
loop_13081	379.591959953308	371.434557914734
loop_13082	323.793759346008	257.391259670258
loop_13083	365.246210575104	387.71675491333
loop_13084	1344.6034488678	1321.180311203
loop_13085	862.324204444885	951.593385696411
loop_13086	809.215297698975	917.973695755005
loop_13087	546.657296180725	505.859221458435
loop_13088	700.315649986267	694.127942085266
loop_13089	1424.78386688232	1379.66297149658
loop_13090	512.568912506104	660.060955047607
loop_13091	175.149222135544	130.249429345131
loop_13092	772.448327064514	916.137636184692
loop_13093	835.757492542267	647.187487125397
loop_13094	450.195260047913	471.896082401276
loop_13095	212.402381300926	252.721279144287
loop_13096	472.443817138672	462.007237911224
loop_13097	875.25486946106	817.762580871582
loop_13098	518.558422088623	419.256640911102
loop_13099	553.281946182251	556.328404426575
loop_13100	209.426171064377	175.984125375748
loop_13101	363.352478981018	404.538017272949
loop_13102	406.44988822937	342.758428573608
loop_13103	286.888485193253	270.967723369598
loop_13104	612.659972190857	570.598545074463
loop_13105	519.368390083313	451.069975852966
loop_13106	479.558773040771	576.553210258484
loop_13107	955.087523460388	831.508484840393
loop_13108	598.385662078857	546.926148414612
loop_13109	183.516329526901	163.52651321888
loop_13110	287.371586322784	289.189767837524
loop_13111	378.725586414337	317.150967121124
loop_13112	156.769342780113	173.49703502655
loop_13113	228.856724262238	201.876074433327
loop_13114	464.51718044281	450.332354545593
loop_13115	499.779041290283	522.734713554382
loop_13116	289.73212480545	328.483649730682
loop_13117	137.840485572815	136.12941467762
loop_13118	520.598371982574	487.859443187714
loop_13119	650.585525512695	628.214014053345
loop_13120	501.061798095703	505.90191078186
loop_13121	845.382312774658	838.875253677368
loop_13122	703.714491844177	680.281267166138
loop_13123	1159.87932777405	1144.00430297852
loop_13124	150.750740289688	109.188302993774
loop_13125	132.126044750214	115.208867609501
loop_13126	470.540151596069	626.811012268066
loop_13127	373.842520236969	313.793206214905
loop_13128	1009.12429237366	890.543643951416
loop_13129	795.211462020874	751.083982467651
loop_13130	470.694011688232	377.328248262405
loop_13131	950.806993484497	1154.08069419861
loop_13132	271.025729179382	271.38916015625
loop_13133	526.560501098633	415.718719005585
loop_13134	61.0880754590034	55.1069893836975
loop_13135	1113.94065284729	1100.77003860474
loop_13136	475.36705493927	554.652363777161
loop_13137	415.104410171509	379.168409824371
loop_13138	199.744828224182	188.84387588501
loop_13139	522.64759683609	517.617651939392
loop_13140	668.314598083496	675.440002441406
loop_13141	917.490414619446	987.782865524292
loop_13142	834.707607746124	780.321756362915
loop_13143	981.738695144653	1044.52090263367
loop_13144	901.450050354004	857.856550216675
loop_13145	311.509772777557	334.617122650146
loop_13146	142.89795601368	118.479742467403
loop_13147	552.897698402405	575.890760421753
loop_13148	295.589527130127	258.821286201477
loop_13149	316.489433765411	422.119930744171
loop_13150	1022.39235115051	982.001394271851
loop_13151	377.203677177429	328.187273740768
loop_13152	909.819738388062	923.04986000061
loop_13153	1122.86953735352	1081.04339790344
loop_13154	360.178748607635	433.365846633911
loop_13155	851.597244262695	922.625066757202
loop_13156	1351.53169822693	1312.70719528198
loop_13157	126.033864974976	118.624882221222
loop_13158	237.635647058487	222.942757129669
loop_13159	667.829834938049	648.227928638458
loop_13160	585.772542953491	637.155382156372
loop_13161	795.552264213562	726.322868347168
loop_13162	223.839799880981	231.590147256851
loop_13163	765.811866760254	706.826803207397
loop_13164	479.803789615631	382.825417518616
loop_13165	427.484474658966	437.834578037262
loop_13166	393.02302312851	373.789246559143
loop_13167	504.645560264587	690.543982505798
loop_13168	1247.25534439087	1148.81214523315
loop_13169	920.649489402771	856.495653152466
loop_13170	263.008637905121	250.680650472641
loop_13171	257.085177659988	226.163529396057
loop_13172	487.407866477966	561.220415115356
loop_13173	526.449071407318	417.912788391113
loop_13174	309.838759183884	279.729774475098
loop_13175	1120.28282165527	1032.97924613953
loop_13176	657.87023639679	629.499422073364
loop_13177	180.530405521393	167.669739961624
loop_13178	1125.80184841156	1005.72496795654
loop_13179	1450.64132881165	1456.44860076904
loop_13180	368.457968711853	395.158773899078
loop_13181	284.332885742188	261.537035703659
loop_13182	1532.02263259888	1518.85771369934
loop_13183	440.434629440308	488.783834457397
loop_13184	800.226075172424	813.798072814941
loop_13185	389.20436000824	353.175782680511
loop_13186	604.212668418884	698.745859146118
loop_13187	345.908453941345	300.435828208923
loop_13188	1468.53701782227	1446.42268753052
loop_13189	301.741610527039	263.546708583832
loop_13190	170.819927215576	176.341499567032
loop_13191	119.005674123764	117.199563503265
loop_13192	1182.34480285645	1174.07446479797
loop_13193	256.156019210815	269.07928276062
loop_13194	350.118457794189	337.384411334991
loop_13195	444.647829055786	425.585110187531
loop_13196	290.780861377716	345.43464422226
loop_13197	349.159771442413	289.750188827515
loop_13198	298.178112268448	333.252860069275
loop_13199	559.301238059998	524.618579864502
loop_13200	432.096106529236	546.187973976135
loop_13201	484.231879234314	452.95617389679
loop_13202	181.875680446625	208.562859773636
loop_13203	566.773489952087	558.902226448059
loop_13204	577.392674922943	626.462609291077
loop_13205	611.473972320557	536.686187744141
loop_13206	769.315619468689	640.758421897888
loop_13207	93.4458234906197	86.9802960157394
loop_13208	545.458051681519	471.183969497681
loop_13209	640.022868156433	487.655469417572
loop_13210	321.439813137054	308.741746902466
loop_13211	470.137332439423	596.21496295929
loop_13212	347.35064458847	303.834451675415
loop_13213	238.608229637146	229.76468205452
loop_13214	816.959767341614	774.748704910278
loop_13215	443.839836120605	476.58747959137
loop_13216	1074.03682041168	969.948129653931
loop_13217	823.197726249695	836.537202835083
loop_13218	239.356679439545	287.976359367371
loop_13219	105.350255727768	96.1110323667526
loop_13220	160.33745008707	236.552318453789
loop_13221	287.214467525482	224.835114717484
loop_13222	244.19021654129	209.730022907257
loop_13223	139.869393348694	168.2316801548
loop_13224	238.470853805542	261.763060569763
loop_13225	879.808399200439	834.536293029785
loop_13226	166.659011006355	95.3916319608688
loop_13227	1085.39339637756	1113.40576934814
loop_13228	430.740325450897	413.710295200348
loop_13229	119.024379611015	88.042519569397
loop_13230	525.310952186584	538.695136547089
loop_13231	233.329438686371	233.405177354813
loop_13232	336.112990140915	315.519564628601
loop_13233	128.302356600761	83.8761246204376
loop_13234	588.50994682312	604.899361610413
loop_13235	514.964429855347	428.03190946579
loop_13236	517.74893951416	482.405558586121
loop_13237	389.298898696899	362.884475708008
loop_13238	472.08874797821	419.143455982208
loop_13239	874.530685424805	868.739622116089
loop_13240	345.144257068634	377.623174667358
loop_13241	203.246392965317	198.502773523331
loop_13242	457.369118690491	411.688749313354
loop_13243	217.502765893936	253.914404392242
loop_13244	250.911403179169	255.841015815735
loop_13245	457.18012714386	431.204564571381
loop_13246	128.406139850616	115.698345065117
loop_13247	604.543637275696	588.84192276001
loop_13248	771.343004226685	681.696368217468
loop_13249	614.941802024841	629.34139919281
loop_13250	1061.8898639679	1106.41887664795
loop_13251	722.761209487915	571.663466453552
loop_13252	191.153946518898	155.360575199127
loop_13253	329.945078372955	312.759206295013
loop_13254	720.320177078247	669.448344230652
loop_13255	165.683049082756	148.328450202942
loop_13256	442.196246623993	405.927439689636
loop_13257	85.5616588592529	94.15339666605
loop_13258	1119.55351638794	945.103269577026
loop_13259	244.412859678268	309.494614124298
loop_13260	563.019254684448	456.740216255188
loop_13261	1209.47497558594	1210.20414924622
loop_13262	560.537225723267	531.304545402527
loop_13263	1071.98557662964	946.570310592651
loop_13264	421.347311496735	373.423008680344
loop_13265	838.821045875549	790.17592048645
loop_13266	492.694199562073	556.906933784485
loop_13267	1560.74455833435	1623.18967056274
loop_13268	688.214068412781	623.543031692505
loop_13269	805.336072921753	791.302532196045
loop_13270	252.493908405304	229.865599870682
loop_13271	210.585764408112	186.081743240356
loop_13272	1085.38061332703	1247.5304441452
loop_13273	380.657543182373	402.224401473999
loop_13274	203.136529922485	195.022185087204
loop_13275	698.462265014648	665.159675598145
loop_13276	478.047051429749	477.999539375305
loop_13277	1148.21244812012	1185.31956100464
loop_13278	775.277994155884	664.887968063354
loop_13279	287.231253862381	266.313122034073
loop_13280	1101.21966552734	1305.32909870148
loop_13281	396.361528396606	315.633012294769
loop_13282	494.455262184143	537.778356075287
loop_13283	491.688730239868	482.692209243774
loop_13284	1150.19159698486	1075.19438743591
loop_13285	127.937319636345	106.492763161659
loop_13286	442.074487686157	383.79718208313
loop_13287	247.767237663269	289.723803520203
loop_13288	189.05931520462	184.656185388565
loop_13289	670.261209487915	642.046564102173
loop_13290	433.764423370361	357.872931957245
loop_13291	553.040503501892	582.800827026367
loop_13292	343.68821144104	348.803600788116
loop_13293	1340.08745193481	1287.25295066833
loop_13294	368.402421474457	388.150279521942
loop_13295	541.450248718262	593.878600120544
loop_13296	527.850695610046	497.059571266174
loop_13297	472.636331558228	392.063891887665
loop_13298	562.633834838867	529.952330589294
loop_13299	656.818155288696	699.278414726257
loop_13300	1336.54790306091	1373.41594696045
loop_13301	278.159273386002	260.724260807037
loop_13302	398.417835235596	334.182150840759
loop_13303	496.952045917511	588.376072883606
loop_13304	387.626534461975	341.077060699463
loop_13305	882.399854660034	820.399377822876
loop_13306	543.287331581116	511.432607650757
loop_13307	589.311026573181	692.015250205994
loop_13308	1028.04646492004	995.81746673584
loop_13309	942.868686676025	827.118179321289
loop_13310	566.786049842834	499.668073654175
loop_13311	216.596911668777	297.786513328552
loop_13312	852.451341629028	956.839460372925
loop_13313	149.571742296219	171.297634422779
loop_13314	769.438492774963	653.631896018982
loop_13315	136.967367768288	102.842967629433
loop_13316	469.004465103149	440.422273635864
loop_13317	199.331904888153	160.226229667664
loop_13318	448.925094604492	421.747953414917
loop_13319	645.357218742371	501.210059165955
loop_13320	685.223091125488	641.049883842468
loop_13321	154.086376428604	168.284516334534
loop_13322	210.371219396591	216.920432567596
loop_13323	194.094299077988	199.665873289108
loop_13324	391.575263977051	486.683510780334
loop_13325	526.620311737061	407.44026184082
loop_13326	887.193502902985	786.870261192322
loop_13327	978.018733978271	806.356994628906
loop_13328	453.669529914856	470.072233200073
loop_13329	654.138292312622	526.031991004944
loop_13330	293.569850921631	300.985643863678
loop_13331	535.481525421143	541.626945018768
loop_13332	795.525846481323	767.936609268188
loop_13333	299.689379692078	386.752669334412
loop_13334	1081.86864852905	1076.69231414795
loop_13335	624.59401512146	713.347847938538
loop_13336	299.719852924347	173.547835230827
loop_13337	862.180073738098	920.082708358765
loop_13338	222.376464366913	207.110942602158
loop_13339	703.143445968628	717.397137641907
loop_13340	437.614789009094	398.140577793121
loop_13341	549.139604568481	465.3522772789
loop_13342	324.120048046112	345.79433298111
loop_13343	259.164234638214	193.271817684174
loop_13344	778.532175064087	807.520343780518
loop_13345	212.662202119827	194.074815273285
loop_13346	1294.31476402283	1269.53770446777
loop_13347	661.956017494202	630.584736824036
loop_13348	970.246319770813	946.461082458496
loop_13349	387.888558864594	360.662209153175
loop_13350	298.117230415344	304.467295408249
loop_13351	388.526093482971	465.654690265656
loop_13352	645.710243225098	597.723482131958
loop_13353	1208.23375701904	1279.44122314453
loop_13354	953.349544525146	942.598697662354
loop_13355	367.685513973236	353.266679763794
loop_13356	496.871002197266	405.524789333344
loop_13357	708.000946998596	708.704760551453
loop_13358	175.567833662033	160.791743636131
loop_13359	775.705104827881	858.159860610962
loop_13360	1102.08051109314	1031.58420944214
loop_13361	984.6056432724	1016.09686088562
loop_13362	1017.13479232788	953.141004562378
loop_13363	84.3864045739174	83.6535443663597
loop_13364	869.911071777344	788.217222213745
loop_13365	409.053270339966	344.493900060654
loop_13366	251.474874019623	221.676934242249
loop_13367	611.23814201355	417.491782188416
loop_13368	737.981538772583	770.493478775024
loop_13369	599.039938926697	537.770777702332
loop_13370	143.488304615021	149.175943136215
loop_13371	385.422860145569	359.829359054565
loop_13372	864.79151725769	799.437517166138
loop_13373	491.004649162292	409.233944892883
loop_13374	716.683731079102	775.337434768677
loop_13375	250.807247877121	265.74685382843
loop_13376	247.908471345901	200.086481690407
loop_13377	245.847056865692	267.270267009735
loop_13378	570.826545715332	729.494606018066
loop_13379	638.622482299805	593.107522964478
loop_13380	436.542100429535	509.453803062439
loop_13381	1611.27207756042	619.155605316162
loop_13382	165.05051779747	145.795312523842
loop_13383	777.567398071289	800.500888824463
loop_13384	66.3532854318619	67.779724240303
loop_13385	666.749324321747	638.479137897491
loop_13386	661.685853004456	660.161449432373
loop_13387	355.520042419434	332.151419639587
loop_13388	1151.12593841553	1046.79560947418
loop_13389	821.792466163635	815.685850143433
loop_13390	313.642340183258	240.627761363983
loop_13391	282.408907413483	289.240171909332
loop_13392	234.685030221939	204.678131818771
loop_13393	532.537746429443	536.974206924438
loop_13394	791.408088684082	786.191685676575
loop_13395	216.523203611374	240.416204094887
loop_13396	1356.04469490051	1386.40942192078
loop_13397	520.675708770752	483.08194065094
loop_13398	1082.43914985657	1085.32995223999
loop_13399	990.805187225342	931.260725021362
loop_13400	716.937257766724	791.620943069458
loop_13401	871.038131713867	862.87412071228
loop_13402	222.231809854507	242.144332885742
loop_13403	766.475162506104	750.401792526245
loop_13404	493.857884407043	460.478656291962
loop_13405	188.251042723656	260.492558002472
loop_13406	796.806688308716	676.538722038269
loop_13407	854.339637756348	880.611520767212
loop_13408	326.181594848633	286.951722145081
loop_13409	491.389103889465	479.766180992126
loop_13410	285.483210086823	226.264942407608
loop_13411	490.451244831085	665.334018707275
loop_13412	308.711672782898	487.998161792755
loop_13413	648.987923622131	562.692452430725
loop_13414	212.725893259048	251.419685482979
loop_13415	1044.18825531006	1035.4733543396
loop_13416	453.597193717957	511.662593841553
loop_13417	1136.44671821594	1303.93489456177
loop_13418	528.589345932007	466.342977523804
loop_13419	255.269760131836	251.500534772873
loop_13420	411.292608261108	377.176697492599
loop_13421	208.98373568058	197.931577682495
loop_13422	1070.09698104858	1094.2097530365
loop_13423	314.300353050232	282.117309570312
loop_13424	165.823341846466	161.68049454689
loop_13425	799.977516174316	744.47852230072
loop_13426	736.083044052124	626.128973960876
loop_13427	551.25807762146	450.875376462936
loop_13428	659.122252941132	652.391654014587
loop_13429	634.01388168335	600.643321990967
loop_13430	692.523420333862	644.437764167786
loop_13431	471.905386924744	414.099636077881
loop_13432	422.802768230438	586.804909706116
loop_13433	413.701568126678	351.012249469757
loop_13434	205.98517870903	130.769536137581
loop_13435	377.364896297455	373.114877223969
loop_13436	121.22871863842	95.9392683506012
loop_13437	314.377073764801	340.069547176361
loop_13438	180.734262645245	181.492870509624
loop_13439	589.809817314148	604.294991493225
loop_13440	244.672632455826	224.326204776764
loop_13441	493.389120101929	466.198296546936
loop_13442	484.559655189514	801.945105552673
loop_13443	553.008898735046	582.719330310822
loop_13444	1027.54175186157	972.799451828003
loop_13445	1126.60634231567	1204.86123847961
loop_13446	518.84222650528	530.890072822571
loop_13447	609.033012390137	630.561305046082
loop_13448	199.192620515823	209.971375465393
loop_13449	942.997139930725	995.234436988831
loop_13450	471.113582611084	430.324011802673
loop_13451	418.176607608795	464.751434803009
loop_13452	329.488067150116	373.058164596558
loop_13453	262.725234508514	220.083308458328
loop_13454	699.522829055786	680.347242355347
loop_13455	339.842074394226	338.745456218719
loop_13456	332.27125787735	323.600422382355
loop_13457	726.927136421204	699.813673019409
loop_13458	596.075428009033	536.460024833679
loop_13459	597.855792999268	567.961861610413
loop_13460	153.602907538414	94.2462203204632
loop_13461	131.638880968094	109.719980120659
loop_13462	562.052813529968	741.914319992065
loop_13463	397.608647108078	376.270564556122
loop_13464	451.521918773651	365.696318149567
loop_13465	1172.70735740662	1141.17224121094
loop_13466	544.134194374084	511.50837802887
loop_13467	285.025094568729	338.82030248642
loop_13468	677.118436813354	628.037870407104
loop_13469	528.968289852142	590.840210437775
loop_13470	757.574491500854	765.417566299438
loop_13471	539.01121711731	499.672397613525
loop_13472	1228.56265258789	1178.4708366394
loop_13473	477.265196084976	605.838943004608
loop_13474	451.695789337158	503.035964012146
loop_13475	479.389757633209	417.105104446411
loop_13476	713.497476577759	678.824398040771
loop_13477	632.926995277405	668.745453834534
loop_13478	221.846494436264	222.335134744644
loop_13479	540.063098907471	559.853796005249
loop_13480	323.444641113281	341.180439472198
loop_13481	756.084257125854	881.515859603882
loop_13482	370.128978252411	245.328886032104
loop_13483	932.767102241516	851.871534347534
loop_13484	390.713387489319	416.050496101379
loop_13485	189.565491676331	136.480405807495
loop_13486	428.854642868042	466.015852928162
loop_13487	312.203372478485	274.057020187378
loop_13488	129.708559036255	149.547266960144
loop_13489	316.043399572372	292.485612392426
loop_13490	422.554193019867	451.847477912903
loop_13491	657.933197021484	564.200259208679
loop_13492	241.629473209381	153.428782463074
loop_13493	284.211364984512	224.497963309288
loop_13494	104.996378302574	100.235525131226
loop_13495	396.68452167511	331.448704242706
loop_13496	967.11116027832	958.092142105103
loop_13497	779.976177215576	944.829511642456
loop_13498	417.311322212219	365.233389854431
loop_13499	365.989794015884	417.227771282196
loop_13500	752.059366226196	734.406309127808
loop_13501	400.723443984985	387.288953781128
loop_13502	340.320226669312	290.011890888214
loop_13503	322.516915798187	301.120126247406
loop_13504	402.553294658661	339.537311553955
loop_13505	145.59282708168	114.64315366745
loop_13506	303.03759098053	280.936609745026
loop_13507	720.284036636353	687.233959197998
loop_13508	1177.20304393768	1136.38576221466
loop_13509	740.1627368927	775.799155712128
loop_13510	326.414838790894	325.62278676033
loop_13511	460.419011592865	442.320485115051
loop_13512	249.370865106583	210.83101940155
loop_13513	803.996129989624	887.315709590912
loop_13514	83.1845262646675	109.344412922859
loop_13515	813.891394615173	779.438261032104
loop_13516	1005.76842880249	924.109401702881
loop_13517	323.068248748779	318.504263401031
loop_13518	966.127182006836	881.910913467407
loop_13519	591.179563522339	575.639671325684
loop_13520	260.694230556488	264.425141096115
loop_13521	621.653289794922	554.449286460876
loop_13522	219.554958701134	260.356375694275
loop_13523	507.886840343475	530.259628295898
loop_13524	271.041596412659	234.841946363449
loop_13525	540.233402252197	504.679567337036
loop_13526	728.766637802124	614.507615089417
loop_13527	359.454838752747	352.286417484283
loop_13528	277.271194458008	310.623980522156
loop_13529	364.559245467186	324.222655057907
loop_13530	630.122486114502	588.652526855469
loop_13531	159.75293803215	160.395354151726
loop_13532	245.732073307037	241.884657382965
loop_13533	496.111303329468	410.899205207825
loop_13534	374.288137435913	340.4916472435
loop_13535	405.821090698242	350.509370803833
loop_13536	271.584499835968	240.326705217361
loop_13537	434.659935951233	453.303071022034
loop_13538	470.618454456329	453.591190814972
loop_13539	947.293527603149	954.760338783264
loop_13540	323.884127616882	278.669126987457
loop_13541	431.160206794739	555.82386302948
loop_13542	468.962242603302	486.286801338196
loop_13543	131.933127999306	168.693381428719
loop_13544	871.89727973938	892.470189094543
loop_13545	371.098654747009	365.166989803314
loop_13546	377.15309381485	310.404993653297
loop_13547	14.3824915289879	18.0601190924644
loop_13548	668.407169342041	710.386121749878
loop_13549	190.127484321594	186.073346078396
loop_13550	598.332730293274	520.642734527588
loop_13551	377.009824752808	306.811464309692
loop_13552	683.657650947571	690.972359657288
loop_13553	815.653024673462	733.413495063782
loop_13554	550.274202346802	500.78425693512
loop_13555	323.417443037033	336.656191825867
loop_13556	404.875000953674	363.560367584229
loop_13557	422.230899810791	384.030794143677
loop_13558	614.501293182373	543.84526014328
loop_13559	500.609471321106	447.068472862244
loop_13560	490.313622951508	380.28914308548
loop_13561	269.849894285202	209.782833695412
loop_13562	334.415577411652	280.536861896515
loop_13563	1112.2644443512	1131.23048973083
loop_13564	474.150035858154	402.949312210083
loop_13565	488.638998985291	525.996859550476
loop_13566	589.797245025635	545.311641693115
loop_13567	163.25556230545	142.47420835495
loop_13568	683.488456726074	635.866341590881
loop_13569	280.551239967346	290.612972259521
loop_13570	234.33576965332	207.868813037872
loop_13571	893.84002494812	830.170470237732
loop_13572	1571.13450241089	1427.18752861023
loop_13573	353.564676761627	360.948798179626
loop_13574	473.218337535858	464.769732475281
loop_13575	781.51390838623	745.884490013123
loop_13576	231.382568359375	290.720961093903
loop_13577	902.867994308472	875.554685592651
loop_13578	387.912111759186	427.906576633453
loop_13579	269.420639038086	215.345764160156
loop_13580	236.600157499313	261.033056497574
loop_13581	333.822175979614	338.478758335114
loop_13582	352.628530025482	368.227863550186
loop_13583	168.64165353775	283.1703748703
loop_13584	640.445690155029	584.96900844574
loop_13585	742.107534408569	694.266675949097
loop_13586	520.054456710815	437.337265014648
loop_13587	567.00772190094	488.999990463257
loop_13588	519.022511482239	486.709371089935
loop_13589	612.418672561646	508.671071052551
loop_13590	275.690513372421	240.129731178284
loop_13591	230.125128746033	222.294359445572
loop_13592	95.221880197525	96.3513131141663
loop_13593	567.526461601257	590.576638221741
loop_13594	189.571609139442	276.758967876434
loop_13595	1143.96487045288	1019.02384090424
loop_13596	822.956236839294	756.536209106445
loop_13597	674.122696876526	643.701050758362
loop_13598	222.411878108978	214.850427627563
loop_13599	442.514538764954	471.609431743622
loop_13600	540.381251811981	525.380388259888
