gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	n_k119ub_ctrl	n_k119ub_mut	net_k119ub
Acsl1	0.0424285466574803	-0.0323266812909972	4.84722959863037e-06	3.82392908627763e-06	0.0747552279484775	1	1	0
Gabra1	0.0394896533803843	-0.0352360980885693	0.0020534312845716	0.00141446798092876	0.0747257514689536	0	0	0
Tmem164	0.0403922619958498	-0.0342756923345589	0.00597473748077682	0.00031084782493476	0.0746679543304087	1	2	1
Tnrc6c	0.0376727480747991	-0.0369736405711215	0.00038595885838305	6.65272198093524e-05	0.0746463886459207	0	0	0
Prom1	0.0408715773440178	-0.0337195726761014	7.99618192333495e-11	7.40223140538574e-11	0.0745911500201192	2	5	3
Egln1	0.0414706642720674	-0.0330640275345376	0.0139654223025159	0.032002573905408	0.074534691806605	0	0	0
Mllt10	0.0450696906599923	-0.0293584445986774	1.48008380813847e-09	1.30303751408999e-05	0.0744281352586697	0	0	0
Stimate	0.0385584103655627	-0.0358532743158711	0.00240532638287218	0.001001658855234	0.0744116846814339	0	0	0
G3bp2	0.045915679097899	-0.0284876884736353	0.000144833768031841	0.00553531754036529	0.0744033675715343	0	0	0
Prpf39	0.0471517981647761	-0.0272237636915273	0.00157197152751735	0.0281804822524909	0.0743755618563034	0	0	0
Atl2	0.0374789133325049	-0.0368930428282661	0.00400856157845016	0.000609532117690235	0.0743719561607709	1	1	0
Plekha3	0.0492875429038427	-0.0250752073060554	0.000293891825710852	0.0363160198442512	0.0743627502098981	0	0	0
Nup153	0.0347763869242814	-0.0395838372557257	0.00971119892199192	0.000220705602941867	0.0743602241800072	1	1	0
App	0.0456264023480032	-0.0287114933731326	4.10162134281786e-22	1.34789191311608e-10	0.0743378957211359	2	5	3
Pcnx4	0.0392438309829348	-0.0350123117733778	0.000187232467454553	1.0331132312648e-05	0.0742561427563126	0	0	0
Ubac2	0.0324098501016663	-0.0417874484504244	4.57997704946837e-07	2.58872580098226e-15	0.0741972985520907	0	0	0
Dmxl2	0.0359611145908609	-0.0382294414201327	7.50194098942541e-07	6.5691067038879e-11	0.0741905560109936	0	0	0
Wdr26	0.0340397321150054	-0.0400882722982292	0.00171102890919207	3.43223330506726e-06	0.0741280044132347	2	1	-1
Sphkap	0.0469900698408046	-0.02709560195417	1.81536580418832e-08	0.00125765087162635	0.0740856717949746	0	4	4
Zdhhc14	0.043470448132816	-0.0305810572050962	8.07189905993776e-13	1.32144989751835e-08	0.0740515053379122	1	1	0
Ryk	0.033808335974679	-0.040234337887063	0.000843512309938515	4.3125745243929e-07	0.074042673861742	1	0	-1
Hectd2	0.0338396808590733	-0.0401742457908845	0.000320366496971277	6.1543079248457e-09	0.0740139266499578	1	2	1
Phip	0.0379519080871098	-0.0359922686583628	9.34362202263641e-08	2.28635690383918e-09	0.0739441767454726	0	0	0
Gna12	0.0425111627501106	-0.0314182041996232	0.00193241634850866	0.0103040930657402	0.0739293669497338	1	0	-1
Ccny	0.0375408526556114	-0.0363770117493088	1.21942087905523e-06	8.11298687119174e-08	0.0739178644049202	0	1	1
Atp2b4	0.0369045491428751	-0.0370049955878635	8.34673638761389e-05	3.01323141439378e-06	0.0739095447307386	2	2	0
Npat	0.0373693927621743	-0.0365300651617678	0.00145457769751031	5.83948694939769e-05	0.0738994579239422	0	0	0
Nfxl1	0.0419253734416248	-0.0319357720863776	1.2654122000598e-05	7.79019631711951e-06	0.0738611455280024	0	0	0
Galnt2	0.0359719642175116	-0.0378833392025311	0.00254276604165975	0.000239427714809145	0.0738553034200427	1	0	-1
Dusp10	0.0362546473302436	-0.0375237113210742	0.000396882065938924	1.94532331422833e-06	0.0737783586513178	1	0	-1
Hars	0.0423211849102375	-0.0314476824511901	0.00756092463592864	0.0095779391645274	0.0737688673614276	0	0	0
Aatf	0.0322059296953161	-0.0415622109359206	0.000104642547354242	1.04298312270851e-11	0.0737681406312367	0	0	0
Ust	0.0404112640654978	-0.0333075684026302	8.45102981685629e-17	3.68597474186359e-14	0.073718832468128	3	3	0
B230118H07Rik	0.0443331445087499	-0.0293290103713866	8.79524907591614e-09	1.39740179277195e-06	0.0736621548801366	0	0	0
Mbd2	0.0313339109631573	-0.0423255402919786	0.00135879253420065	2.437267756305e-08	0.0736594512551359	2	1	-1
Kif13a	0.0386190210165126	-0.0350400746627151	1.48247239140437e-11	1.09332600595475e-12	0.0736590956792277	0	2	2
Dhx40	0.0358213071053759	-0.0378367187893829	0.00149155168185325	2.41650019134122e-06	0.0736580258947588	0	1	1
Pi4kb	0.0473147288516766	-0.0263362293078984	0.00132839453354543	0.0305616537104415	0.073650958159575	0	0	0
Qser1	0.0405466242309821	-0.0330613651873616	0.000118654391008262	0.000148192482269425	0.0736079894183437	0	1	1
Ttc17	0.0404747898773616	-0.0330926284438563	2.2649779605694e-08	5.03477482093529e-08	0.073567418321218	0	0	0
Arsb	0.041730053082329	-0.031836546291074	4.91843404660827e-10	3.25000944930801e-08	0.073566599373403	0	1	1
Hsf2	0.035161163408543	-0.0383703014085926	0.00579531385410588	0.000147807985718229	0.0735314648171356	0	0	0
Insig2	0.0385062236263267	-0.0349607922960026	0.0187701089660326	0.00980814203971556	0.0734670159223293	0	0	0
Raf1	0.043540029399138	-0.0299051760717327	0.00275069408292014	0.0307703160684508	0.0734452054708707	0	0	0
St18	0.0489934312115243	-0.0244482497835245	2.58543047156752e-26	1.81083155838812e-10	0.0734416809950489	1	4	3
Ugcg	0.0287339013276096	-0.0445770913229499	0.0401177731234644	1.53211618619836e-05	0.0733109926505595	0	0	0
Ttl	0.0364513819474872	-0.0368521088051348	0.00551080250988717	0.00042921951608808	0.073303490752622	0	0	0
Tut7	0.0411442584970207	-0.0321176623873543	1.79088886528548e-05	3.71252924368108e-06	0.073261920884375	0	0	0
Gm20503	0.0420925074074232	-0.0311525884374345	0.00316045419430567	0.0063730777811433	0.0732450958448577	0	0	0
Sipa1l2	0.0413064859353736	-0.031921524135283	3.32859919266812e-07	6.0014684828411e-06	0.0732280100706566	19	12	-7
Snx9	0.0425653149604204	-0.0306379040090838	1.476865349695e-06	2.74428013207025e-05	0.0732032189695042	2	0	-2
Ank3	0.0407594368849625	-0.0324225865440138	1.52088663032172e-39	6.21526324421732e-35	0.0731820234289763	2	5	3
Arel1	0.0401603689279014	-0.0329743531168498	0.00101313165749834	0.000383605267267063	0.0731347220447512	0	0	0
Srrm4	0.0449031024439698	-0.0281528717939193	9.14632058640918e-07	0.00181666555343945	0.0730559742378891	0	1	1
Hif1a	0.0420332493539885	-0.0310173752021194	0.000692155543295077	0.00427090483937488	0.0730506245561078	6	10	4
Zfp512	0.0463849675786437	-0.0266423341445856	0.00607116731770989	0.0401814149192263	0.0730273017232294	0	0	0
Cnot4	0.0327758716391963	-0.0402408057896902	9.86500946675492e-05	5.93893027537926e-09	0.0730166774288864	0	1	1
Dpp6	0.0382979156553418	-0.0346367819575459	8.01213523480866e-22	3.86489145373264e-22	0.0729346976128877	5	5	0
Cntn1	0.0364492135842882	-0.0364681977621734	7.71031399089319e-19	2.09540631489001e-25	0.0729174113464616	2	4	2
Pde3a	0.0381472490449729	-0.0347664917678802	4.83322834997299e-21	4.4219815785515e-29	0.0729137408128531	2	5	3
Atp11b	0.0377121829913389	-0.0351910584453067	3.8720693666498e-07	2.44021143133066e-08	0.0729032414366457	0	0	0
Nmd3	0.0390295619785107	-0.0338077780954914	0.0225445064844869	0.00541471580796376	0.0728373400740021	0	0	0
Bicd1	0.035156332167295	-0.0376708155722537	8.51943243610656e-05	2.47111604356644e-06	0.0728271477395487	1	1	0
Tiam1	0.0411202942941347	-0.0316878809825756	1.32242952083223e-21	1.68543844751563e-15	0.0728081752767103	8	5	-3
Stk24	0.029870916485866	-0.042928654704647	0.00561654371179045	1.64575478868743e-06	0.072799571190513	5	1	-4
Ankrd28	0.040933632047974	-0.0318456151739306	1.07166956983557e-09	9.28935314931527e-09	0.0727792472219045	0	1	1
Gspt1	0.0378651758170712	-0.0349022074462002	0.00646176987862801	0.000734869660788886	0.0727673832632713	0	0	0
Zdhhc5	0.0304637965039922	-0.0422801765769297	0.0201660920112585	1.87841037611358e-05	0.0727439730809219	0	0	0
Aldh9a1	0.0405956295215468	-0.0321153893686337	0.00836540395317672	0.00882675113914476	0.0727110188901805	0	0	0
Bphl	0.0436925238578101	-0.0290121945642908	0.000717095137598899	0.00380827841255052	0.0727047184221009	0	0	0
Wdfy3	0.0414009822480254	-0.0312846557188299	1.36537981362882e-17	1.67379419243779e-12	0.0726856379668553	0	0	0
Lrrn3	0.0339969842987398	-0.038657097258264	0.00744336346964113	3.28255760253671e-05	0.0726540815570038	3	6	3
Amz2	0.0363857761344624	-0.036255338446721	0.0229284701216935	0.00252196991242098	0.0726411145811833	0	1	1
Akt3	0.0340728134383692	-0.0385362530536674	5.13728011462688e-07	4.59003969110348e-10	0.0726090664920366	1	2	1
Urb2	0.0419351629334035	-0.030607157762379	0.000724718003793924	0.00202196384251838	0.0725423206957825	0	0	0
D230025D16Rik	0.042579974222852	-0.0299560651505924	0.0107048950805823	0.0137016773536429	0.0725360393734444	0	0	0
Tmem117	0.038853638039131	-0.0336668917796069	2.89571036487128e-42	9.06140888346945e-47	0.0725205298187379	2	4	2
Orc2	0.0381078971095772	-0.0344096518213434	0.000471220038181686	5.95685776662363e-05	0.0725175489309206	0	0	0
Fgf14	0.0371813619760319	-0.0353010320618216	2.69001860998522e-14	2.59371186347959e-15	0.0724823940378536	0	0	0
Tfdp2	0.0350143048432849	-0.0374281455350458	1.8781051023847e-06	8.09625527841811e-11	0.0724424503783307	0	0	0
Ubox5	0.0361132045066865	-0.0362998656252051	0.00234257377248979	9.39911166986412e-05	0.0724130701318917	1	1	0
Gm44503	0.0386124705332435	-0.0337627806005074	0.000346609583920795	4.97185667521112e-06	0.0723752511337508	0	0	0
Vps35	0.039359997819165	-0.0330128154841592	0.000888008285145016	0.000759247670801624	0.0723728133033242	0	0	0
Xpo7	0.0341607215303581	-0.0382000638470877	2.47807853293362e-06	6.45260176764908e-11	0.0723607853774458	0	0	0
Kif1b	0.0421645817440139	-0.0301719968200345	6.75418787901226e-08	1.85508419647278e-05	0.0723365785640484	0	1	1
Slc19a2	0.0473693759599103	-0.02493834010391	4.76872103339692e-05	0.00736518211679159	0.0723077160638203	0	2	2
Ankra2	0.0519122759561434	-0.0203568965033054	0.00599646802559734	0.04703260952069	0.0722691724594489	0	0	0
Dmtf1	0.0372013636099776	-0.035053311295769	0.000448102536125638	7.03066978482703e-05	0.0722546749057467	0	1	1
Btrc	0.0353995689246728	-0.0368249214051395	5.48482137019437e-09	1.62258066621038e-12	0.0722244903298122	0	1	1
Dop1a	0.0349760281346317	-0.0371603750012247	6.8852237336549e-06	3.31468977051948e-10	0.0721364031358565	0	0	0
Edrf1	0.0343627408375031	-0.0377599705144273	0.00224718508580922	1.55928170671621e-07	0.0721227113519305	0	0	0
Cwc27	0.0398655961852048	-0.0322174698940154	6.73437435861944e-16	6.27709495100495e-16	0.0720830660792202	0	0	0
Tcof1	0.0408044727528966	-0.0312548191280317	0.0336320240483403	0.0438311890907651	0.0720592918809282	2	1	-1
Mrps35	0.0404228081795779	-0.0316210264740344	0.00105525063971194	0.000377776452807409	0.0720438346536123	0	0	0
Wdfy1	0.0383589339317892	-0.0336555519756239	0.000375798492895262	5.56835350622933e-06	0.0720144859074131	0	0	0
Prkcz	0.0395965358571249	-0.0324150549480902	3.6854180169388e-06	5.3989728887639e-05	0.0720115908052151	1	1	0
Ttc9	0.0386488274731249	-0.0333282382766975	0.0123406369288789	0.0100928000113495	0.0719770657498224	1	1	0
Lrrfip2	0.0349531122770631	-0.0369816903219091	2.83231892140141e-07	4.89317057650866e-12	0.0719348025989722	0	0	0
Hmgcs1	0.0369927668445243	-0.0349401441580281	0.00659390467463304	0.00264375847149169	0.0719329110025525	2	2	0
Ifngr2	0.0468079178634562	-0.0251094440624952	0.0017859344100449	0.039777805565516	0.0719173619259514	0	0	0
Fgf12	0.0365189392390719	-0.0353740162118964	2.65518183541212e-30	1.05796510423949e-36	0.0718929554509683	1	2	1
Fyco1	0.03882538877321	-0.0330633413235471	0.000295375557331743	1.54807161947738e-05	0.071888730096757	1	1	0
Zswim6	0.0300011765637649	-0.0418834297492952	1.40503285958604e-11	7.88622272608451e-33	0.0718846063130601	7	4	-3
Tcf25	0.0360187019612507	-0.0357920338885604	0.0325105142331789	0.0115566583924198	0.0718107358498111	0	0	0
Mef2c	0.0345199675607522	-0.0371438101991965	4.3925172532553e-13	2.1428771391941e-30	0.0716637777599486	3	2	-1
Luc7l3	0.0393284970338006	-0.0323173089868151	0.00188197775431371	0.00216349260653589	0.0716458060206158	0	0	0
Slk	0.0408554658882309	-0.0307375454112798	2.48816063066982e-05	9.68493906889388e-05	0.0715930112995106	0	0	0
Gpd2	0.0314645482055546	-0.040116977771932	4.01506366946417e-09	2.16782153826784e-21	0.0715815259774866	2	3	1
Ttc1	0.0436151426837025	-0.0279481355354402	0.0094139662651853	0.0432544100162605	0.0715632782191427	0	0	0
C9orf72	0.0339648086215188	-0.0375728307886146	0.00209987542448324	8.66178337219122e-07	0.0715376394101335	1	1	0
Osbp2	0.0408157809801672	-0.0307051250921033	2.31240703232379e-06	0.000192402312770086	0.0715209060722705	0	0	0
Atp2b2	0.0358413342673124	-0.0356671858563278	0.000320887086076004	5.58413181438805e-05	0.0715085201236402	6	2	-4
Rab21	0.0395654272191134	-0.0318892304861521	0.00116093933275278	0.00196828053489776	0.0714546577052654	0	0	0
Hmgxb4	0.0371118991271241	-0.0343211100629337	0.000972738708866204	3.26401088832361e-05	0.0714330091900578	0	0	0
Sec63	0.0322438727819195	-0.0391568131649619	0.00143361684739211	3.72557362546508e-07	0.0714006859468815	1	0	-1
Ptpn4	0.0310342270174406	-0.0403647745661544	5.67419351767712e-06	1.07209681291597e-12	0.071399001583595	0	0	0
Cul1	0.0359872006194862	-0.0354114179167582	0.000675185633726417	7.26269308608477e-05	0.0713986185362444	7	3	-4
Irf2	0.0344391910463024	-0.0369208231023711	1.69527342746492e-06	5.53861251975267e-10	0.0713600141486736	0	0	0
Taf3	0.0335900111166636	-0.0377404650486956	9.33180896428957e-09	1.5724023574035e-15	0.0713304761653592	0	1	1
Ssbp2	0.03440449856668	-0.0369151426297767	5.01571250772048e-15	5.32903791195412e-25	0.0713196411964567	3	3	0
Car12	0.0410881553836049	-0.0302248396792488	0.000400496371200018	0.00236889734098759	0.0713129950628537	1	0	-1
Ap1g1	0.0351240645608061	-0.0361635476066499	8.23638336626518e-05	1.90504197311165e-06	0.071287612167456	0	0	0
Ube2q2	0.0423671923344658	-0.0289184398341731	0.000346909714714656	0.00638695357976416	0.071285632168639	0	0	0
Rasa2	0.038010182371981	-0.0332621894914723	1.89898531448787e-08	1.54951623286023e-09	0.0712723718634533	0	0	0
Rbfa	0.0404793530794085	-0.0307696349930359	0.0344590370317131	0.0311518594107468	0.0712489880724444	0	0	0
Afg3l2	0.0296044443940575	-0.0416424546331658	0.0166703244194599	4.39859486177383e-06	0.0712468990272233	0	0	0
Kirrel3	0.0407109055476332	-0.0305314040550596	3.3316092645991e-20	8.53063173140234e-13	0.0712423096026928	8	5	-3
Rpap3	0.0374411887172791	-0.0337636409225087	0.000693157924888753	1.38886324321634e-05	0.0712048296397878	4	3	-1
Ppp2r5e	0.0436555205732144	-0.0275443777591052	4.26051047954486e-08	0.00033447572402616	0.0711998983323196	0	1	1
Bicra	0.0375539226636843	-0.0336365701735414	0.0169953544780388	0.0146619172168368	0.0711904928372256	0	0	0
Sbno2	0.0357969944970471	-0.0353866272034443	0.043429180860751	0.0137889398205032	0.0711836217004914	0	0	0
Heca	0.037939673408336	-0.0332083953656414	2.84521869052103e-05	2.69909171932586e-06	0.0711480687739774	1	1	0
Ubxn7	0.0370064879839382	-0.0341396299704604	0.00986719556313378	0.00318455650377202	0.0711461179543986	0	0	0
Msra	0.0525242588531633	-0.018617982185488	7.2413023801972e-20	0.00178884755512654	0.0711422410386513	0	2	2
Golim4	0.0338725352616284	-0.0372363246565391	1.67912410794448e-06	2.22458182536172e-14	0.0711088599181675	1	2	1
Slc25a46	0.0374101526049462	-0.0336940195317395	0.000433684032177052	1.87136902963864e-05	0.0711041721366857	0	0	0
Pla2g12a	0.0377264836877615	-0.0333769262623132	0.0304271543688862	0.0039137739397796	0.0711034099500748	0	0	0
Bag4	0.0312498702507272	-0.0398261948678972	0.0351194750559301	0.000158231339230092	0.0710760651186245	0	0	0
Setbp1	0.0403834758289299	-0.0306896389365017	3.02076927564485e-20	4.23595579530767e-13	0.0710731147654316	6	6	0
Sema5a	0.0372304630447046	-0.0338424005356311	1.20968122605997e-35	4.41842186734296e-44	0.0710728635803357	10	8	-2
Rps6kb1	0.0387038905772533	-0.0323247569720688	0.0030344137990936	0.00222158026033311	0.0710286475493221	0	0	0
Ndufa9	0.0369420308500431	-0.0340715668062912	0.0104141406371486	0.00173146556676009	0.0710135976563343	0	0	0
Lrrc28	0.0432400850519308	-0.027747532064279	1.97046030178336e-11	1.49573413466109e-06	0.0709876171162098	0	0	0
Ralgps1	0.0330133787415678	-0.0379592028297749	0.000608363361081022	3.66838329523844e-06	0.0709725815713428	2	1	-1
Top2b	0.0343634803732136	-0.0365715986579897	0.00333245228817927	9.92782630900698e-05	0.0709350790312032	11	9	-2
Rnf145	0.0395226061714899	-0.0313776029293701	0.00343570255374294	0.010380883650591	0.07090020910086	0	0	0
Nif3l1	0.0349784821656696	-0.0359110131936185	0.0106985184556181	8.82895899530228e-05	0.070889495359288	0	0	0
Kpna1	0.0353258644231891	-0.0355545262465086	0.00171243852570131	3.02209675224521e-06	0.0708803906696977	0	0	0
Tom1l2	0.0430399256031991	-0.0278227067605002	1.476865349695e-06	0.000524741753588406	0.0708626323636993	2	2	0
Smg6	0.034611373115157	-0.0362150301058844	1.46229490543082e-08	6.44661550280293e-12	0.0708264032210414	0	0	0
Pip4p2	0.0268813894735107	-0.0439325214371118	0.00357264644039056	1.04298312270851e-11	0.0708139109106225	0	1	1
Rbfox2	0.0351739252885303	-0.0356264438614601	1.02363930784366e-07	5.47062579764589e-09	0.0708003691499904	0	1	1
Bbs4	0.0415128121803797	-0.029265257371498	0.00611556579727356	0.0075234891278333	0.0707780695518777	0	0	0
Bend6	0.0430645528314573	-0.0276853396706166	4.72379455014059e-06	0.000387223412438684	0.0707498925020739	0	0	0
Chd8	0.0300725851271789	-0.0406668756603737	0.000356535369750211	1.74455448793147e-11	0.0707394607875526	0	0	0
Rere	0.0400696236162126	-0.0306629132671283	1.98651802552942e-12	9.84597880526857e-09	0.0707325368833409	0	0	0
Pkn1	0.037626510830126	-0.0330519798969783	0.00334853645622667	0.00096537550286312	0.0706784907271043	0	0	0
Nemp1	0.0430736922471302	-0.0275740361257639	0.00187757477979034	0.00406014785869464	0.0706477283728941	0	0	0
Crebrf	0.0261815074223918	-0.0444547345218897	0.0450503953884849	8.82395056965552e-07	0.0706362419442814	0	0	0
Tcte2	0.0421034409599613	-0.0284586186376084	0.000579982308082241	0.00986946233430256	0.0705620595975697	0	0	0
Ap2b1	0.0306052630147022	-0.039933421889447	0.000716497724147272	1.99189412748418e-09	0.0705386849041492	0	0	0
Morn4	0.0459186920603017	-0.0245915532938085	0.00169201950682274	0.0115729318387804	0.0705102453541103	0	0	0
Hsd17b12	0.0340112796377804	-0.0364863854530259	4.71174692221733e-08	5.72959761439449e-15	0.0704976650908063	0	2	2
Acap2	0.0385554125066243	-0.0319356914190067	2.2054276828324e-11	2.31218960278761e-11	0.070491103925631	1	1	0
Arid4a	0.0360551236997404	-0.034391844976674	7.37196082602146e-07	9.62451296260227e-10	0.0704469686764144	0	1	1
Nipa2	0.0371149886856654	-0.0333053177530873	0.00821856996101056	0.00329258738875244	0.0704203064387527	0	0	0
Hmces	0.0398376011660621	-0.0305702575283879	0.0318870082049068	0.0333048247574122	0.0704078586944499	0	0	0
Nom1	0.0421980338568196	-0.028154133879573	0.00991770333632038	0.0154979776759247	0.0703521677363926	0	0	0
Zfr	0.0336713081384349	-0.0366453780867574	0.000909156449796568	1.1815925259653e-05	0.0703166862251922	0	0	0
Rngtt	0.0365057696554932	-0.0338050231369893	3.27370705169876e-11	1.31671769920228e-12	0.0703107927924825	0	1	1
Mapk8	0.0395965054379661	-0.0307049593663199	0.000185755718214572	0.000928997470525524	0.070301464804286	9	4	-5
Simc1	0.0344203481611696	-0.0358582396233911	0.00368458475940456	0.000280328481021873	0.0702785877845607	0	0	0
Crebbp	0.0321341225143396	-0.0381395859939285	0.00117245102748349	7.73816795342125e-06	0.070273708508268	0	0	0
Dnajc19	0.0402107946230119	-0.0300538600563226	0.00226336762202414	0.00278484068779252	0.0702646546793345	0	0	0
Cyfip2	0.0341396944763783	-0.0361188759794297	0.000216096594773894	1.11028921721238e-06	0.070258570455808	0	0	0
Hibadh	0.0248871016318007	-0.0453648249799502	0.00093276393685886	1.54846970092438e-17	0.070251926611751	0	1	1
Adam10	0.036072157823575	-0.0341286578431578	0.00236455706543391	0.00170702320215591	0.0702008156667328	0	0	0
Hdac2	0.0404384892415519	-0.0297554104251139	0.00180289354306823	0.0176048870826592	0.0701938996666658	0	1	1
Cop1	0.0375265146607939	-0.0326423951617593	4.6553458247648e-07	1.93746709283311e-07	0.0701689098225532	0	1	1
Zdhhc2	0.0215503865404441	-0.0485756097279965	0.007109007653295	1.87054714163668e-18	0.0701259962684406	1	2	1
Ica1	0.0359280104416588	-0.0341894850824472	2.27183291466346e-08	8.28698764925511e-11	0.0701174955241061	0	1	1
Plekhm3	0.0378334795928092	-0.0322792873387232	6.53748799119869e-11	1.13967882430685e-10	0.0701127669315325	1	0	-1
Pikfyve	0.0355808925214209	-0.0345218027913657	5.25808297531223e-07	4.63994590803397e-11	0.0701026953127866	0	0	0
Rmdn1	0.0407504425776244	-0.0292527202723791	0.00880868127818146	0.0211367158056644	0.0700031628500035	0	0	0
Rras2	0.0355701252723652	-0.0343485952576413	0.00114335432566444	0.00020967008001549	0.0699187205300066	1	1	0
Rsf1	0.037326792342054	-0.0325760217443437	8.30639598386538e-06	7.3301711905892e-06	0.0699028140863978	0	0	0
Gm49337	0.0384424669330703	-0.0314603254745518	2.20968152851968e-06	1.35690700247256e-05	0.0699027924076221	0	0	0
Clpx	0.03044017668891	-0.0394523523219928	0.0151223266264881	3.4792145931655e-05	0.0698925290109028	0	0	0
Dnajb14	0.0317693842533397	-0.0380935578842785	0.000103827908182015	2.7210995449629e-10	0.0698629421376182	0	1	1
Pum2	0.0403242535423656	-0.0295109511543729	4.63910306674808e-05	0.000524592640368226	0.0698352046967385	0	0	0
U2surp	0.0359161133870276	-0.0338984275004766	0.000446632347223437	2.49900521090765e-05	0.0698145408875042	0	1	1
Naa35	0.0357912620233054	-0.0339870316676642	1.74773722752524e-05	4.63251345075387e-07	0.0697782936909696	0	0	0
Sec23b	0.0389508763215454	-0.0307959281580495	1.34064437594285e-05	1.25378481739236e-06	0.0697468044795949	0	0	0
Elovl5	0.031750678691633	-0.0378682565824713	0.000861859126490675	6.13481397457681e-07	0.0696189352741043	0	1	1
Dpf3	0.0449691030407244	-0.0246472966618575	1.8272223003181e-11	0.000200549788831314	0.0696163997025819	5	5	0
Strn	0.0326820675538463	-0.0369306791218724	1.96239714477986e-06	2.20362406745817e-10	0.0696127466757187	0	1	1
Tmem243	0.0348089799111271	-0.0347698064353679	3.0645893677571e-05	4.7193951443846e-07	0.069578786346495	2	1	-1
Orc5	0.0482160268965001	-0.0213459501341458	1.84368712436457e-06	0.0229576231399764	0.0695619770306459	0	0	0
Mob1a	0.0411016293771834	-0.0283964819206879	0.0128292962147344	0.0373375448996044	0.0694981112978713	0	0	0
Nfat5	0.0322590933965302	-0.0372302394581707	0.00236707873993707	7.80204418527659e-06	0.0694893328547009	0	0	0
Zfyve26	0.0366443941560585	-0.0327955707094783	5.82313480594288e-05	2.63002737156053e-08	0.0694399648655367	0	0	0
Rab22a	0.0290304418371349	-0.0403804158371877	0.0374856651979087	3.12361756835506e-05	0.0694108576743226	0	0	0
Rpf1	0.032943110120365	-0.0364566002532219	0.00612948582651729	2.21874644748999e-05	0.0693997103735869	0	0	0
Tbca	0.0332271080693569	-0.036131281712148	0.000861859126490675	1.41906298145049e-05	0.069358389781505	6	4	-2
Ccdc106	0.0464127701040687	-0.0229445115518245	1.83430813396264e-06	0.0023403148269444	0.0693572816558933	0	0	0
Magi1	0.0332814304366497	-0.0359395056112157	1.16114758425677e-40	5.84907045976403e-68	0.0692209360478654	0	0	0
Wapl	0.0346263967838072	-0.0345932769903009	0.0020000916225719	0.000155507698551513	0.0692196737741081	1	0	-1
Sfswap	0.0326017220779797	-0.0365288241444902	0.00861307163365618	9.86353151140273e-05	0.06913054622247	3	4	1
Tex10	0.0339776366634816	-0.0351453363989068	0.00877534381856506	6.71236912167997e-05	0.0691229730623884	0	1	1
Ppp2r5a	0.0338865383629656	-0.0352192037317883	2.25491643306484e-05	3.09732077124088e-11	0.0691057420947539	2	2	0
Zmym1	0.0406592735582587	-0.0283733788932194	0.00677759174405579	0.0220535149888084	0.0690326524514781	0	0	0
Rnf130	0.0476429071181936	-0.0213879855460611	1.03607304056923e-08	0.0150908864906194	0.0690308926642547	0	0	0
Kcnh1	0.0413511959821478	-0.0276733406679847	1.41746715043894e-09	1.09019149120609e-05	0.0690245366501324	7	4	-3
Ttll9	0.0468114004221909	-0.0221802209398177	0.0103615245820929	0.0249527931806276	0.0689916213620086	0	0	0
Afdn	0.0351674745840069	-0.0337981396311808	9.16924755539426e-06	4.36203840239264e-07	0.0689656142151877	5	5	0
Serpinb6a	0.0439979817905687	-0.0249463673064949	1.70825734683662e-06	0.000162437255562567	0.0689443490970636	0	0	0
Med13	0.0347050554992436	-0.034211908962135	2.43308204684984e-05	8.68298984787558e-07	0.0689169644613787	0	0	0
Mtmr2	0.0404099731202431	-0.0284947289061077	3.44781039856776e-06	6.36787307136918e-05	0.0689047020263508	0	2	2
Tm9sf3	0.0407402222867519	-0.0281567886627282	1.39395267656404e-06	8.38406144738882e-05	0.0688970109494801	0	0	0
Gmcl1	0.0342233408879037	-0.0346587999240203	0.00346646394035716	0.000178162445370478	0.068882140811924	0	0	0
Eif3h	0.0353061797500268	-0.0334124821266271	1.05860735597758e-05	2.1956863930187e-06	0.0687186618766539	1	1	0
Rnf170	0.0327646967305999	-0.035951156101672	0.0032599837443149	4.01951303759904e-06	0.0687158528322719	0	0	0
Cpne3	0.0393617890497014	-0.0293507031705142	3.97911637569631e-05	7.39211410523558e-05	0.0687124922202156	0	0	0
Rc3h2	0.0355810591921737	-0.0331176192147269	0.00152051198090037	0.000161615525721063	0.0686986784069006	0	0	0
Arl5b	0.0306858629966389	-0.0379991972056237	0.0171085024959575	3.44018516994691e-05	0.0686850602022626	0	0	0
Fnbp4	0.0371483725281481	-0.0315233198290819	0.0222196683504148	0.0156232728535468	0.0686716923572299	0	0	0
Anks1	0.0397639775279166	-0.0288579640703372	0.000199966280244376	0.0041370479099057	0.0686219415982539	0	0	0
Setx	0.0346582084908253	-0.0339331047629662	1.425543383085e-05	1.91073920402095e-07	0.0685913132537915	0	0	0
Dpys	0.0426583528463594	-0.0259103514236862	1.05038262231748e-08	0.000117502775601131	0.0685687042700456	1	3	2
Lcor	0.0322806901266256	-0.0362719721110718	0.000136296314145398	9.0959279703473e-07	0.0685526622376974	1	0	-1
Foxj3	0.0348104116297386	-0.033732234147511	0.00181408374372766	0.000724802051260931	0.0685426457772497	0	0	0
Ttc39b	0.0386027768150605	-0.0299271022002941	3.22601469101541e-08	2.15205934414372e-07	0.0685298790153546	4	8	4
