category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Human Diseases	Infectious disease: viral	mmu05165	Human papillomavirus infection	116/2776	357/11035	0.324929971988796	1.29164345853615	3.24753527593162	0.00093583979630075	0.00326125989619958	0.00162192330459354	108664/12839/20846/14369/12912/16780/55927/329278/23797/226849/64930/16401/16410/58220/14683/13555/18759/18706/56458/12428/433586/18033/18749/74164/66290/12695/69116/13542/16451/18762/19664/19303/21871/19699/19744/76252/107932/12576/14924/110157/11973/16653/11652/54131/22215/23859/26417/52432/12443/19053/11966/18747/19651/56513/16412/16150/11972/270118/73699/18746/245000/26395/235542/15182/26396/12567/20847/16404/237336/17246/56480/19052/16897/13543/11975/103768/16416/12006/103806/72508/16400/14784/19164/19179/26931/22031/20663/26932/73834/18708/14365/71978/19645/328572/26413/13383/16419/56637/15975/12914/11964/21374/51792/12005/11974/11984/15042/21770/20662/11789/93687/93737/19697/12015/19211/12675	116
Metabolism	Carbohydrate metabolism	mmu00620	Pyruvate metabolism	21/2776	44/11035	0.477272727272727	1.89722786219544	3.45718781388765	0.000980993642436826	0.00338442806640705	0.00168317856544424	56752/14194/11532/76238/58810/17448/109264/52815/18746/235339/17449/75572/11671/13382/74551/68263/14651/109801/110695/107029/18563	21
Environmental Information Processing	Signal transduction	mmu04371	Apelin signaling pathway	52/2776	140/11035	0.371428571428571	1.47648209139564	3.28934533352249	0.00104882700154473	0.00358262688646466	0.00178174884056061	208727/23797/18798/17261/14679/18749/20544/14688/108079/14677/108099/18181/16438/110157/16653/110891/11652/18576/26417/16890/56632/17258/66922/12443/18791/18747/14697/26395/14678/26396/21780/432530/14674/72508/56208/15184/104111/12313/17260/14702/105787/11514/19082/26413/11515/12314/225326/13653/17126/17128/14682/30878	52
Metabolism	Carbohydrate metabolism	mmu00520	Amino sugar and nucleotide sugar metabolism	19/2776	39/11035	0.487179487179487	1.93660866031183	3.39692215637851	0.00124202107087452	0.00420095362207559	0.00208926145049068	69080/67883/107652/81600/14430/74246/50798/22235/67980/14583/14751/234730/15211/331026/110119/109785/15275/54342/26384	19
Human Diseases	Endocrine and metabolic disease	mmu04936	Alcoholic liver disease	52/2776	141/11035	0.368794326241135	1.46601058720134	3.2286735951672	0.00126209708894817	0.0042274125794866	0.00210242029124734	72674/56752/23797/22034/56458/11532/18033/11364/26409/21898/108079/108099/26414/207565/101214/68465/12267/11652/54131/50490/12443/56690/16150/26408/68652/56484/93759/56480/26420/26397/26399/11671/26398/53859/11430/22031/19766/26419/105787/66513/12895/19082/56637/20462/26416/64898/110695/19697/20250/12675/20249/66724	52
Cellular Processes	Transport and catabolism	mmu04146	Peroxisome	35/2776	87/11035	0.402298850574713	1.59919589916857	3.25292126837664	0.0013722234492647	0.00455208740381077	0.00226389091326058	74205/15926/111175/228061/59038/170789/18632/19302/19299/18477/15356/668173/71382/19305/67420/269951/14081/56690/14712/208982/70503/56535/18634/216739/72129/11430/23986/67725/20524/26874/93734/20655/20656/15488/50790	35
Human Diseases	Cancer: specific types	mmu05214	Glioma	31/2776	75/11035	0.413333333333333	1.6430595581172	3.23958246827597	0.00150606836891025	0.00493399248122163	0.00245382387319336	23797/215303/227541/13555/18706/108058/109880/52163/110157/16653/11652/16001/26417/12443/26395/26396/12567/17246/12323/14784/12313/20663/13557/27015/18708/12325/19645/26413/20662/12314/19211	31
Organismal Systems	Endocrine system	mmu04928	Parathyroid hormone synthesis, secretion and action	44/2776	116/11035	0.379310344827586	1.50781327635894	3.18752867389258	0.00151766485721514	0.00493399248122163	0.00245382387319336	12912/12043/18798/17391/14683/18227/53416/11909/213498/17261/14679/18749/14677/14673/16438/109880/110157/232341/16974/109689/26417/17258/14182/18747/26395/14678/108737/20393/13115/17938/14672/432530/14674/104111/17260/238871/75607/20683/11514/26413/11515/13653/15200/14682	44
Human Diseases	Cancer: specific types	mmu05223	Non-small cell lung cancer	30/2776	72/11035	0.416666666666667	1.65631003842459	3.23909045088186	0.00153109115992515	0.00493399248122163	0.00245382387319336	23797/16574/58231/13555/18706/12371/109880/110157/16653/11652/26417/12443/56289/26395/26396/12567/56484/20851/14784/20663/13557/27015/18708/19645/26413/78798/18607/20662/16573/12015	30
Metabolism	Global and overview maps	mmu01210	2-Oxocarboxylic acid metabolism	17/2776	34/11035	0.5	1.98757204610951	3.34352559615541	0.00154788696400983	0.00493399248122163	0.00245382387319336	15926/13171/11428/12036/12039/269951/14719/67834/12040/235339/12974/18293/78920/13382/68263/11429/14718	17
Human Diseases	Endocrine and metabolic disease	mmu04934	Cushing syndrome	58/2776	162/11035	0.358024691358025	1.42319973672039	3.14586940517495	0.00156077844202853	0.00493399248122163	0.00245382387319336	14369/12912/213464/18514/14194/140858/84092/18798/14683/11909/13555/11863/108058/109905/14679/18749/13542/12579/16527/109305/14677/16438/12576/109880/26417/12443/20845/18747/23808/11606/16835/214162/26395/14678/26396/12567/14672/215449/432530/13543/12921/12006/12323/104111/13557/12325/12289/14365/19645/20683/11514/381022/26413/56637/11515/12005/11789/14682	58
Metabolism	Lipid metabolism	mmu00561	Glycerolipid metabolism	27/2776	63/11035	0.428571428571429	1.70363318237958	3.24702905590158	0.0015731570229982	0.00493399248122163	0.00245382387319336	227333/56752/215456/104418/58810/69923/23945/66853/52123/102247/15450/28169/11671/56077/217480/19012/380921/116939/13350/110197/68262/55979/193742/64898/225010/110695/14732	27
Organismal Systems	Immune system	mmu04666	Fc gamma R-mediated phagocytosis	37/2776	94/11035	0.393617021276596	1.56468437672451	3.18752557196463	0.00162407163305818	0.00504779021085649	0.0025104189301895	76709/67771/74117/23797/74192/329502/18706/18720/17096/242687/56443/245880/19353/110157/11652/14389/18479/26417/56632/13430/26395/83767/18717/12928/16886/66713/72508/211914/218038/19012/18708/17909/26413/12929/30948/12631/18719	37
Organismal Systems	Endocrine system	mmu04925	Aldosterone synthesis and secretion	40/2776	104/11035	0.384615384615385	1.52890157393039	3.14176769336943	0.00179953441245857	0.00554320868123399	0.00275680553788296	12912/381290/11931/215303/18798/14683/227541/18227/11909/108058/11928/18749/16527/109305/231871/16438/52163/11941/101540/16890/20845/18747/11606/16835/11933/67972/14672/432530/12323/11932/104111/12313/12325/12289/11908/11514/11515/12314/14682/320707	40
Environmental Information Processing	Signal transduction	mmu04024	cAMP signaling pathway	76/2776	224/11035	0.339285714285714	1.34870960271717	3.05680313596086	0.00188154312659947	0.0057445343245736	0.00285693087690464	12912/381290/11539/11931/23797/56508/12064/14683/18706/108058/11928/109905/14679/18033/18749/20544/19046/19047/109305/14677/26414/11938/19353/11517/54611/109880/11941/110157/11652/18479/18576/26417/16890/66922/18747/26395/11933/14678/18821/15166/26396/67972/17931/215449/432530/26420/12921/12323/11932/14813/11430/104111/19878/12313/22355/238871/19206/18708/12325/12289/26419/328572/11514/26413/12914/11515/14811/21844/23984/17356/12314/19877/11555/19697/12015/320707	76
Metabolism	Metabolism of cofactors and vitamins	mmu00785	Lipoic acid metabolism	11/2776	19/11035	0.578947368421053	2.3013992112847	3.29145455886697	0.00239483901105069	0.00724753911239024	0.00360442067221849	623661/13171/79464/12039/12040/434437/235339/18293/78920/13382/68263	11
Organismal Systems	Endocrine system	mmu04917	Prolactin signaling pathway	30/2776	74/11035	0.405405405405405	1.61154490225095	3.06007174555837	0.00254526228883248	0.00763578686649744	0.00379750803734274	20846/23797/18706/18033/14430/26414/110157/16653/11652/26417/12443/12700/26395/26396/56484/26420/192157/20851/14784/20663/18708/67296/26419/26413/56637/26416/56468/20662/19697/16452	30
Human Diseases	Substance dependence	mmu05032	Morphine addiction	36/2776	93/11035	0.387096774193548	1.53876545505252	3.02486048266377	0.00261414692504536	0.00777483352707456	0.00386666015229032	11539/16524/16519/14683/18583/14679/18749/14409/14688/14403/14400/14677/320129/54611/18575/109689/18576/18747/12286/14681/14697/14678/18390/432530/14401/14406/14394/104111/238871/14702/11514/11515/16522/23984/14773/110355	36
Environmental Information Processing	Signal transduction	mmu04014	Ras signaling pathway	79/2776	237/11035	0.333333333333333	1.32504803073967	2.93266555537304	0.00268317338464979	0.00791192151883914	0.00393483816192457	11352/64143/23797/19730/12064/228850/58231/329502/241694/12048/18706/66350/13636/109905/18033/18749/14688/19415/72399/26414/19247/19353/110157/18205/16653/11652/16001/14389/18479/26417/66922/14183/14182/18747/16337/16150/14697/19417/56289/26395/114713/26396/215449/56480/19344/237625/26420/18015/19345/14784/12313/56784/20663/18212/56044/66482/218397/18708/14180/14702/26419/11600/26413/23872/14811/224105/21844/17356/271457/19765/20662/12314/14164/19697/12015/56392/22340/12675/54601	79
Metabolism	Lipid metabolism	mmu00600	Sphingolipid metabolism	24/2776	56/11035	0.428571428571429	1.70363318237958	3.06035227443151	0.00280348115529506	0.00819661863200674	0.00407642665756552	433323/70750/13244/241447/56336/76893/22234/230101/20597/56632/66190/15211/20397/14667/81535/14420/19012/268656/67630/223753/71949/77626/56386/208449	24
Organismal Systems	Endocrine system	mmu04923	Regulation of lipolysis in adipocytes	24/2776	57/11035	0.421052631578947	1.67374488093432	2.95654014732184	0.00370537641787069	0.0107424778501293	0.0053425595410254	16367/11539/23797/14683/18706/14679/18749/14677/23945/11652/18576/66853/16890/18747/16337/384783/67469/14678/432530/104111/18708/11514/11515/11555	24
Human Diseases	Infectious disease: viral	mmu05163	Human cytomegalovirus infection	83/2776	254/11035	0.326771653543307	1.29896440808732	2.79459779010261	0.00393073717903386	0.0113008693897224	0.00562026456300456	12912/23797/64930/16410/14827/18798/14683/22030/11909/13555/18019/18706/213498/19055/14679/18033/18749/12371/14688/19059/16451/19303/14677/19744/14673/19353/16438/110157/16653/11652/54131/26417/12443/18747/14681/18021/16150/12317/12927/14697/69632/16154/26395/14678/26396/12567/14672/17246/56480/432530/19058/12928/16416/14674/26399/72508/14784/104111/19878/12313/20663/19766/13557/18708/14702/19056/19645/20683/11514/26413/12929/56637/11515/26416/21356/15042/20662/12314/19877/72512/19697/14682/12675	83
Environmental Information Processing	Signal transduction	mmu04390	Hippo signaling pathway	55/2776	158/11035	0.348101265822785	1.38375269032941	2.81668252909311	0.00407710010514284	0.0116247895559858	0.00578135987071147	14369/209456/54401/58220/18759/12695/13542/22062/18762/19046/68473/19047/232157/12386/21679/23859/21676/52432/12443/19053/56513/73699/12160/56289/11797/216033/103583/19052/16897/13543/13385/22627/12006/104318/319710/22630/64010/12166/50523/14365/71978/56274/22631/13383/56637/51792/12005/11789/12385/17131/17126/93737/14164/17128/12234	55
Metabolism	Glycan biosynthesis and metabolism	mmu00604	Glycosphingolipid biosynthesis - ganglio series	9/2776	15/11035	0.6	2.38508645533141	3.11203306212192	0.00436213068944991	0.0122415583073592	0.00608809764790098	20448/50935/11416/20447/20454/20449/20444/15211/225742	9
Human Diseases	Cancer: specific types	mmu05221	Acute myeloid leukemia	28/2776	70/11035	0.4	1.59005763688761	2.87112185664067	0.00436438165740632	0.0122415583073592	0.00608809764790098	23797/18706/12428/18033/12395/109880/110157/16653/11652/26417/12443/16150/18854/26395/26396/19401/72508/16480/20851/14784/20663/18708/26413/18712/20662/19697/12015/12675	28
Organismal Systems	Development and regeneration	mmu04380	Osteoclast differentiation	47/2776	132/11035	0.356060606060606	1.41539221465374	2.78345881591948	0.00465684504518748	0.0129565446821748	0.00644368202347673	20846/12912/23797/22034/19261/22030/18019/18706/19055/18033/100201/26409/19059/16451/26414/11938/19353/17342/16438/11652/14389/26417/14282/74256/16150/26395/14360/20847/68652/19058/26420/16416/26399/18412/53859/14784/18708/19056/26419/66513/26413/15975/15980/26416/14283/19697/12675	47
Environmental Information Processing	Signal transduction	mmu04370	VEGF signaling pathway	24/2776	58/11035	0.413793103448276	1.64488721057339	2.85475220058086	0.00483834410326016	0.0132183918931694	0.00657390657082111	17164/23797/329502/18019/18706/19055/12371/19059/19303/19353/110157/16653/11652/26417/56632/26395/102626/26396/19058/18708/19056/26413/26416/12015	24
Environmental Information Processing	Signal transduction	mmu04015	Rap1 signaling pathway	71/2776	214/11035	0.331775700934579	1.31885621751192	2.73074134407949	0.00485003022026403	0.0132183918931694	0.00657390657082111	64143/23797/19730/107746/56508/18798/58220/14683/12388/18759/18706/76089/13636/109905/14679/12801/110351/18762/79264/50791/14677/19353/381810/109880/14924/110157/16653/101540/11652/16001/26417/74206/14183/14182/14681/56513/16412/16337/12927/244668/26395/14678/26396/215449/432530/192786/26397/12928/16416/26399/18643/104111/238130/12313/56044/18708/14180/11600/11514/26413/12929/11515/14811/21844/17356/26416/12314/93737/14164/14682/22340	71
Metabolism	Glycan biosynthesis and metabolism	mmu00515	Mannose type O-glycan biosynthesis	12/2776	23/11035	0.521739130434783	2.07398822202731	2.98911636979572	0.00486590078386237	0.0132183918931694	0.00657390657082111	280645/57370/98388/99011/68273/14348/14595/20441/74653/16795/215494/97884	12
Organismal Systems	Immune system	mmu04662	B cell receptor signaling pathway	31/2776	80/11035	0.3875	1.54036833573487	2.81216748618961	0.00491185231417714	0.0132389769405556	0.00658414413824731	23797/18019/18706/19055/12042/18033/242248/17096/12517/19059/19353/110157/16653/11652/26417/18021/16150/26395/26396/19058/14784/20663/18708/19056/26413/56637/18037/20662/240354/19697/12675	31
Metabolism	Global and overview maps	mmu01212	Fatty acid metabolism	25/2776	62/11035	0.403225806451613	1.60288068234638	2.75979619228571	0.00607463240500197	0.0162461099203541	0.00807968243178557	74205/30963/56348/170439/11364/19063/231086/97212/66885/93747/14081/106529/68801/57874/83603/216739/11430/71147/12895/70757/54397/15488/20250/20249/50790	25
Cellular Processes	Cellular community - eukaryotes	mmu04510	Focal adhesion	67/2776	202/11035	0.331683168316832	1.31848838702314	2.64854528033248	0.0061268709034439	0.0162597727822165	0.00808647738673163	12839/16780/12043/329251/329278/23797/12334/107746/16401/16410/18706/18720/109905/19046/19303/19047/19699/26414/19353/22793/109880/110157/11652/16001/18479/16202/57342/26417/17907/232807/232906/12443/16412/12927/19417/11797/26395/14360/18717/17931/16404/215449/26420/12928/16416/16400/14784/19878/11855/20663/18708/286940/26419/26413/12929/16419/56637/224105/18607/67268/20662/19877/13367/12015/19211/22340/18719	67
Metabolism	Glycan biosynthesis and metabolism	mmu00512	Mucin type O-glycan biosynthesis	15/2776	32/11035	0.46875	1.86334879322767	2.83542527680827	0.00627452182292285	0.0165245040374686	0.00821813625662052	20448/271786/56336/20447/231050/212996/233733/20444/108148/108150/270049/14426/78754/14423/14537	15
Organismal Systems	Endocrine system	mmu04915	Estrogen signaling pathway	47/2776	134/11035	0.350746268656716	1.39426695771861	2.66208610591543	0.0064228461221602	0.0167869841829187	0.00834867558143631	12912/12043/16524/23797/16519/18798/14683/11909/18706/14679/18749/76854/14677/16438/110157/14228/16653/11652/26417/13033/18747/14681/26395/14678/18390/26396/14816/22027/432530/19401/75706/14784/104111/12313/17977/20663/18708/55960/20683/11514/26413/11515/16522/20662/12314/15200/14682	47
Human Diseases	Infectious disease: viral	mmu05170	Human immunodeficiency virus 1 infection	78/2776	241/11035	0.323651452282158	1.28656115847753	2.60763694979469	0.00662221027525282	0.0171584394856179	0.00853341155196252	67923/252903/12043/23797/22034/14827/22030/12048/18019/18706/19055/14679/18033/26409/21898/12371/14688/19059/19303/14677/26414/11769/19353/26965/16438/110157/16653/11652/54131/18479/26417/99375/14681/18021/11765/16150/12317/14697/245000/75717/26395/19823/14678/26396/68652/14672/56480/19058/103583/26420/26397/12928/26399/16886/72508/12313/19766/18708/14702/19056/26419/66513/56438/26413/12929/224105/26416/21356/15042/12314/72512/12631/19697/12015/13194/14682/12234/12675	78
Metabolism	Global and overview maps	mmu01250	Biosynthesis of nucleotide sugars	17/2776	38/11035	0.447368421052632	1.77835393599272	2.78640537578124	0.0066644373654284	0.0171584394856179	0.00853341155196252	69080/67883/107652/14430/74246/50798/22235/14583/12764/14751/234730/331026/110119/109785/15275/218138/54342	17
Human Diseases	Cardiovascular disease	mmu05417	Lipid and atherosclerosis	71/2776	217/11035	0.327188940092166	1.30062318224678	2.59293323137266	0.00701133714355477	0.0179178615890844	0.00891109516100918	15510/12043/18986/226641/23797/14828/22034/18798/22030/12048/18019/18706/108058/19055/109905/18033/17096/26409/21898/12371/19059/11303/76580/26414/19353/13666/16438/16653/11652/54131/26417/18021/16150/16835/11806/26408/13198/68652/22027/215449/56480/19058/26420/26397/26399/12323/15525/26398/78943/19878/13665/12313/22031/18708/19056/12325/26419/66513/26413/56637/20656/26416/11307/18607/12314/225164/19697/12015/22359/16452/12675	71
Environmental Information Processing	Signal transduction	mmu04668	TNF signaling pathway	42/2776	118/11035	0.35593220338983	1.41488179553558	2.6267952066834	0.0072442218754554	0.0183768863752361	0.00913938208745534	12633/12912/23797/69601/16396/22030/11909/18706/18033/26409/26414/72542/11652/26417/74256/16150/67384/16168/11797/26395/26408/68652/26420/26397/26399/13650/26398/53859/22031/11491/73086/19766/18708/26419/66513/26413/74006/26416/26410/19697/12675/66724	42
Organismal Systems	Immune system	mmu04664	Fc epsilon RI signaling pathway	26/2776	66/11035	0.393939393939394	1.56596585451052	2.67356758802085	0.0074400559471245	0.0187359073121018	0.00931793407131228	23797/329502/18706/17096/26414/19353/110157/16653/11652/14389/26417/26395/14360/26396/26420/26397/26399/26398/14784/20663/18708/26419/26413/26416/18607/20662	26
Human Diseases	Cancer: overview	mmu05205	Proteoglycans in cancer	67/2776	204/11035	0.32843137254902	1.30556203028762	2.5538340933808	0.00785266474663237	0.0196316618665809	0.00976341993669776	14369/14733/13869/329251/23797/16410/18706/108058/109676/18749/21898/20544/19046/19303/19047/15442/19247/19353/16438/109880/110157/16653/11652/16001/18479/26417/232807/66922/12443/14182/18747/16412/69632/12402/26395/11735/26396/17931/327826/17246/16416/12323/72508/13207/14784/20969/19878/15251/20663/19206/18708/12325/14365/14000/15529/75705/26413/16419/83383/21844/26416/18607/20662/17126/19877/15200/18569	67
Organismal Systems	Immune system	mmu04625	C-type lectin receptor signaling pathway	40/2776	112/11035	0.357142857142857	1.41969431864965	2.58811531345391	0.00809587132318572	0.0200940691115041	0.00999338906231937	20846/17164/23797/18019/18706/19055/12042/18033/19059/26414/19247/16438/110157/16653/11652/18479/26417/66922/74256/18021/16150/69632/20847/17246/83430/19058/26420/53859/12313/18708/239114/19056/26419/26413/208650/26416/12314/240354/19697/12675	40
Metabolism	Amino acid metabolism	mmu00270	Cysteine and methionine metabolism	23/2776	57/11035	0.403508771929825	1.60400551089539	2.65050851249428	0.00822325482332126	0.0202644493860417	0.0100781243323411	56369/70266/14630/229709/67870/17448/74340/12036/67873/14719/14629/13433/11702/52637/17449/108645/13435/104923/238505/12116/14711/14718/20603	23
Cellular Processes	Cell growth and death	mmu04210	Apoptosis	47/2776	136/11035	0.345588235294118	1.37376303186981	2.54264049556932	0.00872355846447808	0.0213448770939357	0.0106154537492342	12633/11545/12043/23797/12334/20740/13804/69601/12125/22030/12048/18706/18033/12371/26414/66593/12366/13666/16438/110157/16653/11652/26417/57913/13033/16150/11797/26395/26408/26396/13198/16907/26420/18952/53859/78943/13665/19766/18708/328417/26419/26413/18607/56464/19697/12015/12675	47
Metabolism	Glycan biosynthesis and metabolism	mmu00514	Other types of O-glycan biosynthesis	19/2776	45/11035	0.422222222222222	1.67839417227025	2.64363812746768	0.00898453389474927	0.0218286210823134	0.0108560342834999	57370/99011/271786/14595/20441/231050/212996/233733/171167/108148/108150/270049/80294/14426/78754/223827/268880/224143/14423	19
Genetic Information Processing	Folding, sorting and degradation	mmu03060	Protein export	18/2776	42/11035	0.428571428571429	1.70363318237958	2.64865462076785	0.00907127677202682	0.0218852481562885	0.0108841966421816	27058/14828/66541/57743/69276/66661/67604/53421/56529/66320/20818/140740/52551/217337/93757/69089/71446/224727	18
Human Diseases	Drug resistance: antineoplastic	mmu01521	EGFR tyrosine kinase inhibitor resistance	30/2776	80/11035	0.375	1.49067903458213	2.55357602574961	0.00955686113109925	0.0227397572125882	0.0113091698723169	12043/23797/12125/12048/18706/13684/16451/109880/110157/16653/11652/16001/26417/14183/26395/26396/56484/18015/72508/14784/20663/218268/18708/26413/56637/20662/100042150/12015/16452/19211	30
Human Diseases	Infectious disease: parasitic	mmu05142	Chagas disease	37/2776	103/11035	0.359223300970874	1.42796438264178	2.52981588262473	0.0095572892632617	0.0227397572125882	0.0113091698723169	12633/23797/22034/18798/14683/18706/14679/18033/21898/14677/26414/11652/26417/52432/19053/14681/16150/12317/73699/14678/14672/432530/26420/19052/26398/18708/26419/71978/26413/15980/51792/26416/14680/17126/19697/14682/12675	37
Environmental Information Processing	Signal transduction	mmu04066	HIF-1 signaling pathway	41/2776	117/11035	0.35042735042735	1.39299921180325	2.47756782775715	0.0105923142910393	0.0248595131320311	0.0123633886819865	67923/12043/23797/228026/18706/11863/108058/13684/18033/21898/12576/13807/11652/16001/26417/112406/11674/16337/112405/26395/26396/15275/17347/13808/12323/72508/15251/218268/56421/18708/68263/12325/56438/328572/18642/11600/26413/15980/12914/71745/19697	41
Organismal Systems	Nervous system	mmu04724	Glutamatergic synapse	41/2776	117/11035	0.35042735042735	1.39299921180325	2.47756782775715	0.0105923142910393	0.0248595131320311	0.0123633886819865	14660/16519/20511/18798/14683/329502/19055/14679/18749/14688/19059/14677/320129/16438/72961/26417/26557/18747/12286/14681/14697/22063/14678/14816/432530/19058/13385/14813/104111/26556/14702/19056/12289/11514/26413/11515/14811/224997/268934/14682/110355	41
Genetic Information Processing	Replication and repair	mmu03460	Fanconi anemia pathway	21/2776	52/11035	0.403846153846154	1.60534665262691	2.53663402130201	0.0111601029083147	0.0260151047524904	0.012938099388729	67196/56210/230484/18861/12190/13870/245000/67561/17350/19714/67030/21975/104806/14088/27015/223970/21976/72775/193838/71718/71711	21
Metabolism	Lipid metabolism	mmu01040	Biosynthesis of unsaturated fatty acids	15/2776	34/11035	0.441176470588235	1.75374004068486	2.55186356155488	0.0122466220718472	0.0283562725824651	0.0141024330463518	30963/56348/170439/70025/106529/68801/57874/83603/11430/171210/171282/70757/15488/20250/20249	15
Human Diseases	Infectious disease: bacterial	mmu05152	Tuberculosis	59/2776	180/11035	0.327777777777778	1.30296389689401	2.37588111001541	0.0125766449891709	0.028926283475093	0.0143859167244551	108664/20846/12912/15510/12043/23797/22034/108058/19055/12042/170767/18033/21898/12371/192656/19059/16451/18046/21871/26414/19349/110157/11652/26417/12611/56632/13033/16783/11972/69632/16154/216238/13115/18045/83430/19344/19058/26420/11975/12323/19345/12313/19056/12325/26419/328572/26413/15980/12914/26416/271457/11984/12314/225326/240354/15526/19697/12015/16452	59
Human Diseases	Cardiovascular disease	mmu05418	Fluid shear stress and atherosclerosis	50/2776	149/11035	0.335570469798658	1.3339409705433	2.37925593814983	0.012879349257519	0.0294263277738018	0.0146346038966581	14733/22218/12043/66447/23797/11480/16410/11477/18706/16800/18033/26409/108079/18762/26414/19353/11652/17258/18791/16150/18104/11481/50868/23938/26408/20610/14871/59004/22027/26420/16416/26399/18412/26398/18613/170930/20969/12313/17260/18708/26419/12166/105787/15529/56551/26416/19252/12314/19697/12675	50
Metabolism	Metabolism of terpenoids and polyketides	mmu00900	Terpenoid backbone biosynthesis	11/2776	23/11035	0.478260869565217	1.90115587019171	2.50809059920866	0.0154793839160441	0.0351341279673369	0.017473265777806	57295/230709/67422/14272/192156/71365/52014/110606/208715/14593/15357	11
Organismal Systems	Endocrine system	mmu04929	GnRH secretion	24/2776	63/11035	0.380952380952381	1.51434060655963	2.37350786738226	0.0156025310376711	0.0351821778300427	0.0174971624295865	16524/23797/16519/18798/18706/76854/16438/110157/16653/11652/109689/26417/16514/26395/22063/15166/26396/14672/15165/18708/12289/26413/16522/14682	24
Cellular Processes	Cellular community - eukaryotes	mmu04540	Gap junction	31/2776	86/11035	0.36046511627907	1.43290077742779	2.33648421391175	0.0158558120803949	0.03544468235717	0.0176277138801486	15559/18798/14683/14617/14679/18749/14677/16438/110157/16653/26417/18747/22152/23938/26395/14678/26396/14816/14672/432530/14784/104318/104111/20663/11514/26413/11515/22153/20662/26405/14682	31
Human Diseases	Cancer: specific types	mmu05225	Hepatocellular carcinoma	57/2776	175/11035	0.325714285714286	1.29476121860848	2.27869890001212	0.0159737187582382	0.03544468235717	0.0176277138801486	14369/66447/23797/12048/13555/18706/13542/93760/83766/109880/110157/16974/16653/11652/29861/16001/26417/12443/18104/20586/50868/26395/26396/50493/12567/68094/14871/20587/13543/12006/72508/57376/83796/14784/20663/70127/13557/27015/18708/66923/14365/19645/26413/56637/239985/12005/72057/20662/11789/93687/17126/17128/12015/67155/19211/14296/212398	57
Human Diseases	Cancer: specific types	mmu05219	Bladder cancer	17/2776	41/11035	0.414634146341463	1.64823047726154	2.41077120619986	0.0160271607180247	0.03544468235717	0.0176277138801486	13555/109880/110157/16653/26417/12443/56289/26395/26396/13144/12567/17246/73086/13557/19645/26413/15200	17
Organismal Systems	Environmental adaptation	mmu04713	Circadian entrainment	35/2776	100/11035	0.35	1.39130043227666	2.27883783657863	0.0175875229615305	0.038647741539669	0.0192206922073716	12912/70729/16524/16519/18798/14683/108058/14679/18749/14688/14677/11517/16438/26417/18747/14681/14697/14678/432530/18626/12323/14813/104111/12313/73086/14702/12325/12289/11514/26413/11515/14811/16522/12314/14682	35
Organismal Systems	Nervous system	mmu04725	Cholinergic synapse	39/2776	114/11035	0.342105263157895	1.35991771575914	2.23942712172888	0.0188001050305119	0.0410508622501683	0.0204158369085505	12912/12043/23797/16519/18798/18706/108058/11444/14679/18749/14688/11423/14677/16438/16653/11652/26417/18747/12286/14681/14697/26395/14678/14360/14672/432530/16515/12323/104111/18708/14702/12325/12289/11514/26413/11515/16522/14682/16452	39
Human Diseases	Cancer: overview	mmu05203	Viral carcinogenesis	71/2776	226/11035	0.314159292035398	1.24882845375022	2.19115948744679	0.0189280985339919	0.0410704024794165	0.0204255548562773	12912/208727/17164/54401/22030/11909/18706/12428/18033/18749/17096/69116/12579/16451/19664/19303/19353/56463/232232/107932/12576/16653/54131/14884/22215/26417/12443/68153/18747/19651/234729/22335/18970/11972/18746/235459/114713/15182/12567/237336/17246/22627/20851/15184/14784/19179/22031/22630/66354/83602/16195/15387/18708/19645/328572/22631/56233/26413/13383/12914/252870/74197/21374/18519/66973/15042/20807/15183/19697/12015/13194	71
Organismal Systems	Excretory system	mmu04966	Collecting duct acid secretion	12/2776	27/11035	0.444444444444444	1.7667307076529	2.31250678912822	0.0225415606827957	0.0486052402222781	0.0241728578374717	12349/66290/21871/76252/11973/11966/11972/11975/73834/11964/11974/11984	12
Human Diseases	Infectious disease: parasitic	mmu05145	Toxoplasmosis	37/2776	109/11035	0.339449541284404	1.34936083864315	2.12505101291526	0.0245187857183113	0.0525402551106671	0.0261298599024828	20846/16780/12043/23797/22034/12048/14679/18033/26409/21898/12371/16451/14677/26414/11652/26417/14681/16412/16150/16835/11797/16154/14678/68652/26420/26397/26399/26419/66513/26413/15980/26416/18607/19697/12015/16452/12675	37
Human Diseases	Cancer: overview	mmu05230	Central carbon metabolism in cancer	25/2776	69/11035	0.36231884057971	1.44026959863008	2.12682428169384	0.0265591230912188	0.05656109547204	0.0281295455741953	14660/15926/23797/228026/18706/110157/16653/11652/26417/18213/269951/14183/14182/20539/18746/26395/26396/15275/15251/56421/18708/68263/18642/26413/19211	25
Metabolism	Metabolism of cofactors and vitamins	mmu00670	One carbon pool by folate	15/2776	37/11035	0.405405405405405	1.61154490225095	2.16015464003954	0.028491751900981	0.0603046282566775	0.0299913177905063	229709/17769/74340/17768/434437/270685/108645/108156/13382/13361/238505/12116/14450/14711/110695	15
