loop_id	direction	logFC	FDR	anchor1_type	anchor2_type	anchor1_dist_to_boundary	anchor2_dist_to_boundary	min_dist_to_boundary	nearest_boundary_type	nearest_boundary_enriched	nearest_boundary_gap_score	near_boundary_10kb	near_boundary_25kb	near_boundary_50kb	near_boundary_100kb
loop_12820	down_in_mutant	-0.318233730472228	0.0149834142476365	Other	Other	0	0	0	Strength Change	Matrix 1	3.784191364947651	TRUE	TRUE	TRUE	TRUE
loop_11884	up_in_mutant	0.395691617070326	2.673680238607e-4	Poised_Enhancer	Polycomb	4999	69999	4999	Split	Matrix 1	2.1014002712168223	TRUE	TRUE	TRUE	TRUE
loop_12837	down_in_mutant	-0.412079251543746	2.45657860516e-4	Poised_Enhancer	Poised_Enhancer	764999	714999	714999	Merge	Matrix 2	-3.033962898772384	FALSE	FALSE	FALSE	FALSE
loop_18857	up_in_mutant	0.318870392626115	7.703198695372e-4	Poised_Enhancer	Other	79999	109999	79999	Strength Change	Matrix 1	2.8084044358065223	FALSE	FALSE	FALSE	TRUE
loop_12853	down_in_mutant	-0.357860770530355	0.0075514649809751	Poised_Enhancer	Poised_Enhancer	94999	504999	94999	Shifted	Matrix 1	2.7476392020995815	FALSE	FALSE	FALSE	TRUE
loop_12857	up_in_mutant	0.409912610769632	0.0017681562646308	Poised_Enhancer	Other	334999	214999	214999	Strength Change	Matrix 2	-2.084130964286592	FALSE	FALSE	FALSE	FALSE
loop_11994	down_in_mutant	-0.397525986202413	8.959320518175e-4	Poised_Enhancer	Other	324999	114999	114999	Split	Matrix 1	3.760052333645099	FALSE	FALSE	FALSE	FALSE
loop_11979	up_in_mutant	0.318760855927176	0.0018539851216947	Other	Repressed_Promoter	49999	64999	49999	Complex	Matrix 1	2.350091812623231	FALSE	FALSE	TRUE	TRUE
loop_13117	down_in_mutant	-0.492470365486045	7.88935344227847e-5	Active_Promoter	Active_Promoter	94999	0	0	Complex	Matrix 1	3.4585311626454067	TRUE	TRUE	TRUE	TRUE
loop_13237	down_in_mutant	-0.311688203296265	0.0067879349050184	Other	Poised_Enhancer	14999	74999	14999	Strength Change	Matrix 1	2.4304047094648795	FALSE	TRUE	TRUE	TRUE
loop_13251	up_in_mutant	0.330216455552344	0.0059451200335862	Active_Enhancer	Poised_Enhancer	294999	84999	84999	Merge	Matrix 2	-2.12725066729444	FALSE	FALSE	FALSE	TRUE
loop_13282	down_in_mutant	-0.45484512439859	0.0045781957633932	Poised_Enhancer	Other	184999	74999	74999	Merge	Matrix 2	-3.7408063694025424	FALSE	FALSE	FALSE	TRUE
loop_13305	down_in_mutant	-0.423278885213154	0.0129457017412298	Other	Other	424999	44999	44999	Strength Change	Matrix 2	-3.4768746253389806	FALSE	FALSE	TRUE	TRUE
loop_13366	down_in_mutant	-0.388255070401134	2.68629747861647e-5	Active_Enhancer	Active_Enhancer	24999	0	0	Complex	Matrix 1	8.311023715483067	TRUE	TRUE	TRUE	TRUE
loop_13555	up_in_mutant	0.376679616053647	0.0132368893930273	Repressed_Promoter	Poised_Enhancer	504999	34999	34999	Strength Change	Matrix 2	-2.3952646469652077	FALSE	FALSE	TRUE	TRUE
loop_13577	down_in_mutant	-0.416595431342956	0.00382336038824	Other	Other	14999	314999	14999	Split	Matrix 1	2.331020547970709	FALSE	TRUE	TRUE	TRUE
loop_13591	up_in_mutant	0.508339271284222	9.18892793675218e-5	Polycomb	Poised_Enhancer	104999	434999	104999	Merge	Matrix 2	-2.5379841603040982	FALSE	FALSE	FALSE	FALSE
loop_13602	down_in_mutant	-0.478956812109948	0.0015891775573237	Other	Other	194999	134999	134999	Complex	Matrix 1	8.311023715483067	FALSE	FALSE	FALSE	FALSE
loop_12621	down_in_mutant	-0.834501114163413	2.118182897456e-4	Repressed_Promoter	Repressed_Promoter	34999	104999	34999	Split	Matrix 1	2.244101690883746	FALSE	FALSE	TRUE	TRUE
loop_13608	down_in_mutant	-0.404850229036756	0.0098612227430554	Other	Other	444999	254999	254999	Strength Change	Matrix 2	-3.9746138241981814	FALSE	FALSE	FALSE	FALSE
loop_13610	down_in_mutant	-0.40524826245588	0.0058364411282667	Polycomb	Other	164999	154999	154999	Strength Change	Matrix 1	2.093132555740049	FALSE	FALSE	FALSE	FALSE
loop_13612	down_in_mutant	-0.365919856970141	0.0119410000711537	Other	Other	384999	174999	174999	Complex	Matrix 2	-4.656822909478795	FALSE	FALSE	FALSE	FALSE
loop_13655	up_in_mutant	0.309230192423531	1.119806709163e-4	Poised_Enhancer	Poised_Enhancer	514999	324999	324999	Complex	Matrix 1	2.546198430759254	FALSE	FALSE	FALSE	FALSE
loop_13884	down_in_mutant	-0.343910812113643	6.917585229271e-4	Poised_Enhancer	Active_Enhancer	504999	484999	484999	Strength Change	Matrix 1	5.347780838330169	FALSE	FALSE	FALSE	FALSE
loop_14017	down_in_mutant	-0.362992154056746	0.0010778676026919	Active_Enhancer	Poised_Enhancer	334999	104999	104999	Strength Change	Matrix 1	3.2549362143450233	FALSE	FALSE	FALSE	FALSE
loop_14229	up_in_mutant	0.312984383636949	0.0025446467997265	Poised_Enhancer	Poised_Enhancer	124999	354999	124999	Strength Change	Matrix 2	-2.252753618031341	FALSE	FALSE	FALSE	FALSE
loop_12973	down_in_mutant	-0.305947822036467	7.962064244733e-4	Bivalent_Promoter	Active_Enhancer	294999	374999	294999	Split	Matrix 1	6.549079927806942	FALSE	FALSE	FALSE	FALSE
loop_14266	up_in_mutant	0.326847857879609	0.0020237362506679	Polycomb	Polycomb	184999	0	0	Split	Matrix 1	2.161416733925219	TRUE	TRUE	TRUE	TRUE
loop_4846	down_in_mutant	-0.419283455402965	6.09986470977697e-5	Poised_Enhancer	Poised_Enhancer	784999	124999	124999	Strength Change	Matrix 1	2.3303466498024963	FALSE	FALSE	FALSE	FALSE
loop_4823	up_in_mutant	0.305131566023914	1.751816106073e-4	Polycomb	Polycomb	139999	0	0	Split	Matrix 1	2.161416733925219	TRUE	TRUE	TRUE	TRUE
loop_14320	down_in_mutant	-0.384000301628962	0.0015110649755211	Poised_Enhancer	Poised_Enhancer	414999	104999	104999	Strength Change	Matrix 1	3.2549362143450233	FALSE	FALSE	FALSE	FALSE
loop_14324	down_in_mutant	-0.353838672288885	0.0016943518912974	Other	Repressed_Promoter	24999	34999	24999	Strength Change	Matrix 2	-2.3426922796652847	FALSE	TRUE	TRUE	TRUE
loop_13027	down_in_mutant	-0.47882931279318	5.9846921149292e-5	Active_Enhancer	Poised_Enhancer	734999	124999	124999	Strength Change	Matrix 1	2.3303466498024963	FALSE	FALSE	FALSE	FALSE
loop_14372	down_in_mutant	-0.425052044776491	0.0017447359131168	Other	Poised_Enhancer	114999	84999	84999	Strength Change	Matrix 2	-2.111454963843677	FALSE	FALSE	FALSE	TRUE
loop_14389	down_in_mutant	-0.318632976131305	8.505728676879e-4	Poised_Enhancer	Poised_Enhancer	674999	694999	674999	Split	Matrix 1	2.6868627754877017	FALSE	FALSE	FALSE	FALSE
loop_14396	down_in_mutant	-0.334125613809572	0.0022879120321608	Active_Enhancer	Active_Enhancer	494999	0	0	Split	Matrix 1	2.4408597701936565	TRUE	TRUE	TRUE	TRUE
loop_14413	down_in_mutant	-0.408573940650764	5.52377130585e-4	Poised_Enhancer	Poised_Enhancer	134999	224999	134999	Complex	Matrix 1	2.4037314640796943	FALSE	FALSE	FALSE	FALSE
loop_14416	down_in_mutant	-0.343647578992441	0.0254919186650001	Poised_Enhancer	Polycomb	144999	144999	144999	Strength Change	Matrix 1	3.6139879048948744	FALSE	FALSE	FALSE	FALSE
loop_14423	down_in_mutant	-0.319347785189688	0.0239340156995773	Active_Enhancer	Active_Enhancer	594999	784999	594999	Complex	Matrix 2	-2.3353082757127814	FALSE	FALSE	FALSE	FALSE
loop_14435	down_in_mutant	-0.364350126323986	0.0078193173310159	Poised_Enhancer	Other	504999	844999	504999	Strength Change	Matrix 2	-3.229172195113608	FALSE	FALSE	FALSE	FALSE
loop_7399	up_in_mutant	0.336700337364563	7.182292832638e-4	Other	Polycomb	229999	184999	184999	Shifted	Matrix 1	2.6982319966643433	FALSE	FALSE	FALSE	FALSE
loop_14493	down_in_mutant	-0.429980825583048	0.002453893934987	Active_Promoter	Active_Enhancer	4999	594999	4999	Complex	Matrix 1	2.4037314640796943	TRUE	TRUE	TRUE	TRUE
loop_14494	down_in_mutant	-0.434122030570556	0.0049763715051845	Poised_Enhancer	Other	494999	74999	74999	Strength Change	Matrix 2	-2.0977734206407934	FALSE	FALSE	FALSE	TRUE
loop_14495	down_in_mutant	-0.407285477220699	0.007968227287497	Active_Promoter	Other	264999	164999	164999	Strength Change	Matrix 2	-3.229172195113608	FALSE	FALSE	FALSE	FALSE
loop_14502	down_in_mutant	-0.375142993738675	0.0212457016609291	Poised_Enhancer	Other	374999	134999	134999	Merge	Matrix 2	-2.374173191492541	FALSE	FALSE	FALSE	FALSE
loop_14509	up_in_mutant	0.322186004821027	0.0247309853269809	Polycomb	Repressed_Promoter	214999	134999	134999	Complex	Matrix 2	-2.177520625805259	FALSE	FALSE	FALSE	FALSE
loop_14511	down_in_mutant	-0.315475631269509	0.0251499764127822	Active_Promoter	Active_Promoter	0	24999	0	Complex	Matrix 2	-3.01220330746844	TRUE	TRUE	TRUE	TRUE
loop_14521	up_in_mutant	0.436861322353654	0.007888219165931	Polycomb	Repressed_Promoter	0	194999	0	Complex	Matrix 2	-2.602744998783892	TRUE	TRUE	TRUE	TRUE
loop_14522	down_in_mutant	-0.544695921609274	0.0049811396271416	Other	Other	24999	0	0	Split	Matrix 1	2.5005823578002	TRUE	TRUE	TRUE	TRUE
loop_14662	up_in_mutant	0.345711908802287	0.0235059999758166	Repressed_Promoter	Polycomb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loop_13546	up_in_mutant	0.318837168628038	0.0033533340440005	Poised_Enhancer	Poised_Enhancer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loop_14891	up_in_mutant	0.339496368835114	1.609509976669e-4	Poised_Enhancer	Polycomb	34999	334999	34999	Shifted	Matrix 2	-3.288715960688853	FALSE	FALSE	TRUE	TRUE
loop_15165	down_in_mutant	-0.313470685100513	0.0050812741356668	Active_Promoter	Other	94999	264999	94999	Split	Matrix 1	3.937842386277409	FALSE	FALSE	FALSE	TRUE
loop_15216	up_in_mutant	0.548689812954411	3.18071522105e-4	Other	Poised_Enhancer	64999	44999	44999	Shifted	Matrix 2	-2.752633100975461	FALSE	FALSE	TRUE	TRUE
loop_15220	down_in_mutant	-0.389975002972438	0.003983242334378	Other	Other	204999	264999	204999	Split	Matrix 1	3.937842386277409	FALSE	FALSE	FALSE	FALSE
loop_15234	down_in_mutant	-0.383455730055957	0.0025031338738716	Other	Active_Enhancer	144999	0	0	Strength Change	Matrix 1	2.0267472794018446	TRUE	TRUE	TRUE	TRUE
loop_15250	up_in_mutant	0.398613572823253	7.507557435305e-4	Polycomb	Poised_Enhancer	224999	374999	224999	Merge	Matrix 2	-2.000010514999369	FALSE	FALSE	FALSE	FALSE
loop_15258	down_in_mutant	-0.398548403669824	0.0111550533936987	Poised_Enhancer	Repressed_Promoter	94999	0	0	Strength Change	Matrix 2	-2.1231101849804612	TRUE	TRUE	TRUE	TRUE
loop_15271	up_in_mutant	0.304771263401242	0.0054367440422653	Other	Poised_Enhancer	1004999	844999	844999	Shifted	Matrix 1	2.2745217280776493	FALSE	FALSE	FALSE	FALSE
loop_15274	up_in_mutant	0.314263340866184	0.0108171916690001	Other	Other	524999	334999	334999	Shifted	Matrix 1	3.7959286558896608	FALSE	FALSE	FALSE	FALSE
loop_15277	down_in_mutant	-0.323180158669748	0.0124131160145181	Active_Enhancer	Poised_Enhancer	114999	84999	84999	Split	Matrix 1	3.891940726253269	FALSE	FALSE	FALSE	TRUE
loop_15280	up_in_mutant	0.38891856911948	0.0058349985477697	Polycomb	Active_Promoter	184999	84999	84999	Merge	Matrix 2	-3.0720681901282023	FALSE	FALSE	FALSE	TRUE
loop_15290	up_in_mutant	0.300857054248776	0.0251073797903749	Repressed_Promoter	Polycomb	144999	174999	144999	Split	Matrix 1	2.4598364902779286	FALSE	FALSE	FALSE	FALSE
loop_15299	up_in_mutant	0.453993843162919	0.003162857671265	Other	Other	114999	264999	114999	Merge	Matrix 2	-2.2833143705352024	FALSE	FALSE	FALSE	FALSE
loop_15320	down_in_mutant	-0.402854850513528	0.00227586815479	Other	Other	0	94999	0	Split	Matrix 1	2.268787726228915	TRUE	TRUE	TRUE	TRUE
loop_15330	down_in_mutant	-0.365869361197878	0.0209187962272144	Other	Other	94999	364999	94999	Split	Matrix 1	2.220854812093106	FALSE	FALSE	FALSE	TRUE
loop_15340	up_in_mutant	0.362153836388011	0.0174787927913654	Repressed_Promoter	Other	244999	314999	244999	Strength Change	Matrix 2	-2.759632846977594	FALSE	FALSE	FALSE	FALSE
loop_15654	down_in_mutant	-0.3658351596789	0.0010924747138549	Active_Enhancer	Active_Enhancer	264999	0	0	Strength Change	Matrix 1	3.2428649730478183	TRUE	TRUE	TRUE	TRUE
loop_15727	down_in_mutant	-0.330196852103945	0.0124464201521219	Active_Enhancer	Poised_Enhancer	54999	134999	54999	Strength Change	Matrix 1	2.3665071493303618	FALSE	FALSE	FALSE	TRUE
loop_15733	up_in_mutant	0.339470278634208	0.0013422080496278	Polycomb	Polycomb	914999	24999	24999	Shifted	Matrix 2	-2.8248490080233424	FALSE	TRUE	TRUE	TRUE
loop_15871	down_in_mutant	-0.30724716018565	0.0089724644106763	Active_Enhancer	Poised_Enhancer	0	144999	0	Strength Change	Matrix 1	2.3665071493303618	TRUE	TRUE	TRUE	TRUE
loop_15887	up_in_mutant	0.423100677189364	0.00147952709947	Other	Other	364999	684999	364999	Strength Change	Matrix 1	2.714648330502463	FALSE	FALSE	FALSE	FALSE
loop_15914	down_in_mutant	-0.367242150654108	3.597607108867e-4	Poised_Enhancer	Other	254999	344999	254999	Complex	Matrix 2	-2.327053821468936	FALSE	FALSE	FALSE	FALSE
loop_15915	down_in_mutant	-0.333340222755949	0.0017477706767899	Poised_Enhancer	Active_Enhancer	54999	0	0	Shifted	Matrix 1	2.7676344687576284	TRUE	TRUE	TRUE	TRUE
loop_15930	up_in_mutant	0.430732936459713	0.0020965401310502	Repressed_Promoter	Other	134999	634999	134999	Strength Change	Matrix 1	2.879767266104316	FALSE	FALSE	FALSE	FALSE
loop_19185	up_in_mutant	0.389521715224818	1.540920913166e-4	Polycomb	Repressed_Promoter	334999	584999	334999	Merge	Matrix 2	-2.2912642383634907	FALSE	FALSE	FALSE	FALSE
loop_15993	down_in_mutant	-1.07260396941961	4.27465973431446e-6	Active_Promoter	Active_Enhancer	614999	664999	614999	Split	Matrix 1	3.097107610934099	FALSE	FALSE	FALSE	FALSE
loop_989	down_in_mutant	-0.599644780224924	1.072144786012e-4	Poised_Enhancer	Active_Enhancer	414999	414999	414999	Split	Matrix 1	2.395636416661328	FALSE	FALSE	FALSE	FALSE
loop_16013	up_in_mutant	0.31135508906557	0.0234759302446153	Other	Other	414999	4999	4999	Merge	Matrix 2	-5.469192742623822	TRUE	TRUE	TRUE	TRUE
loop_16021	up_in_mutant	0.466920225242611	0.0018093375526057	Repressed_Promoter	Repressed_Promoter	214999	224999	214999	Split	Matrix 1	3.0703872633054763	FALSE	FALSE	FALSE	FALSE
loop_16035	up_in_mutant	0.306874742340284	0.013031776696781	Other	Other	4999	304999	4999	Merge	Matrix 2	-2.0586544006689467	TRUE	TRUE	TRUE	TRUE
loop_16039	up_in_mutant	0.445995156755736	0.00176511567944	Other	Other	64999	314999	64999	Strength Change	Matrix 1	4.074864418196028	FALSE	FALSE	FALSE	TRUE
loop_2312	down_in_mutant	-0.575400281417593	7.08749747252133e-5	Active_Enhancer	Active_Promoter	414999	89999	89999	Split	Matrix 1	4.809484322084695	FALSE	FALSE	FALSE	TRUE
loop_16050	down_in_mutant	-0.357598059680985	0.0127471807115768	Poised_Enhancer	Poised_Enhancer	394999	454999	394999	Split	Matrix 1	2.395636416661328	FALSE	FALSE	FALSE	FALSE
loop_16053	down_in_mutant	-0.378240893215645	0.0193902814695509	Poised_Enhancer	Other	1334999	124999	124999	Shifted	Matrix 2	-3.1546790391538035	FALSE	FALSE	FALSE	FALSE
loop_16054	up_in_mutant	0.42247298954524	0.0057110073117769	Polycomb	Other	1164999	124999	124999	Shifted	Matrix 2	-3.1546790391538035	FALSE	FALSE	FALSE	FALSE
loop_16272	down_in_mutant	-0.33159148644279	0.0091140181374908	Active_Promoter	Active_Enhancer	144999	0	0	Split	Matrix 1	2.0039169105871917	TRUE	TRUE	TRUE	TRUE
loop_16438	down_in_mutant	-0.318537285316141	0.007134211179767	Active_Enhancer	Poised_Enhancer	374999	64999	64999	Split	Matrix 1	3.496311851701085	FALSE	FALSE	FALSE	TRUE
loop_16530	up_in_mutant	0.312224067345303	0.0036936671012545	Other	Polycomb	74999	94999	74999	Merge	Matrix 2	-2.3407855921888228	FALSE	FALSE	FALSE	TRUE
loop_16588	down_in_mutant	-0.330157135557723	9.663406396968e-4	Other	Poised_Enhancer	74999	4999	4999	Split	Matrix 1	2.6036547432171164	TRUE	TRUE	TRUE	TRUE
loop_16596	down_in_mutant	-0.342371248296029	0.0011996233061532	Active_Enhancer	Active_Promoter	94999	284999	94999	Split	Matrix 1	2.9296434093024084	FALSE	FALSE	FALSE	TRUE
loop_16623	up_in_mutant	0.328268548903629	0.0101934251771813	Polycomb	Polycomb	314999	104999	104999	Complex	Matrix 1	2.3432879853377564	FALSE	FALSE	FALSE	FALSE
loop_15051	up_in_mutant	0.379556772853467	0.0026459183183681	Other	Other	0	54999	0	Shifted	Matrix 1	3.7034449207066897	TRUE	TRUE	TRUE	TRUE
loop_16648	up_in_mutant	0.416715521989482	4.056854851586e-4	Other	Poised_Enhancer	104999	574999	104999	Split	Matrix 1	3.420501083086452	FALSE	FALSE	FALSE	FALSE
loop_16649	down_in_mutant	-0.417229734999308	0.0287323152348135	Poised_Enhancer	Other	514999	74999	74999	Strength Change	Matrix 1	3.019587498763142	FALSE	FALSE	FALSE	TRUE
loop_16674	down_in_mutant	-0.301785218996615	0.001867069880539	Active_Promoter	Active_Promoter	114999	0	0	Strength Change	Matrix 1	2.254892581048734	TRUE	TRUE	TRUE	TRUE
loop_16677	up_in_mutant	0.434305056176547	9.368234342086e-4	Other	Polycomb	684999	624999	624999	Merge	Matrix 2	-2.2252699457131206	FALSE	FALSE	FALSE	FALSE
loop_16701	up_in_mutant	0.405128651017528	0.0187478424703387	Repressed_Promoter	Other	0	664999	0	Strength Change	Matrix 2	-2.111041568192056	TRUE	TRUE	TRUE	TRUE
loop_16703	up_in_mutant	0.309578454390185	0.0091204184924107	Active_Promoter	Other	54999	164999	54999	Complex	Matrix 1	2.832667035354934	FALSE	FALSE	FALSE	TRUE
loop_16709	down_in_mutant	-0.406105754311341	0.0031871043994986	Other	Active_Promoter	364999	64999	64999	Strength Change	Matrix 1	2.014776208464992	FALSE	FALSE	FALSE	TRUE
loop_16715	up_in_mutant	0.444063945566061	0.0243510284658767	Other	Other	214999	4999	4999	Merge	Matrix 2	-2.936985739723681	TRUE	TRUE	TRUE	TRUE
loop_16986	down_in_mutant	-0.313694805920164	0.0164963991288994	Other	Other	94999	174999	94999	Merge	Matrix 2	-2.253576205085685	FALSE	FALSE	FALSE	TRUE
loop_16990	up_in_mutant	0.329661013310803	0.0039199441543277	Other	Repressed_Promoter	234999	4999	4999	Merge	Matrix 2	-2.3020275170394604	TRUE	TRUE	TRUE	TRUE
loop_17008	down_in_mutant	-0.306928866818335	0.0023517369189445	Poised_Enhancer	Other	74999	154999	74999	Strength Change	Matrix 1	2.8184700030300167	FALSE	FALSE	FALSE	TRUE
loop_17050	up_in_mutant	0.333862236991175	0.0070970249002443	Other	Polycomb	954999	694999	694999	Complex	Matrix 1	5.433961616443989	FALSE	FALSE	FALSE	FALSE
loop_15335	down_in_mutant	-0.490099034232297	2.83256997926674e-5	Active_Enhancer	Other	0	119999	0	Shifted	Matrix 2	-2.520845260595394	TRUE	TRUE	TRUE	TRUE
loop_17121	up_in_mutant	0.339437632599024	0.0025636124802852	Poised_Enhancer	Poised_Enhancer	1564999	1384999	1384999	Strength Change	Matrix 2	-2.6703859464941835	FALSE	FALSE	FALSE	FALSE
loop_17137	down_in_mutant	-0.414521421086754	2.197503319854e-4	Active_Promoter	Active_Enhancer	0	24999	0	Complex	Matrix 1	2.730435303411917	TRUE	TRUE	TRUE	TRUE
loop_17165	down_in_mutant	-0.313797328918003	0.0148881957214096	Other	Active_Promoter	144999	224999	144999	Merge	Matrix 2	-2.740050807085134	FALSE	FALSE	FALSE	FALSE
loop_17192	down_in_mutant	-0.386189190576847	3.896080186717e-4	Active_Enhancer	Active_Enhancer	0	94999	0	Shifted	Matrix 2	-2.520845260595394	TRUE	TRUE	TRUE	TRUE
loop_17215	down_in_mutant	-0.316536335894601	0.0289458655647301	Active_Enhancer	Active_Promoter	14999	224999	14999	Merge	Matrix 2	-2.740050807085134	FALSE	TRUE	TRUE	TRUE
loop_17220	down_in_mutant	-0.317247060256668	0.0052163807085972	Other	Poised_Enhancer	444999	4999	4999	Strength Change	Matrix 2	-2.292329124885946	TRUE	TRUE	TRUE	TRUE
loop_17228	down_in_mutant	-0.370278900946949	0.0058694696311575	Active_Promoter	Active_Enhancer	0	224999	0	Complex	Matrix 1	2.730435303411917	TRUE	TRUE	TRUE	TRUE
loop_17279	up_in_mutant	0.347824163067264	0.0032450827530149	Active_Enhancer	Repressed_Promoter	224999	14999	14999	Merge	Matrix 2	-2.1100274072929013	FALSE	TRUE	TRUE	TRUE
loop_17284	down_in_mutant	-0.317939566068116	0.0174740717890146	Active_Enhancer	Poised_Enhancer	104999	4999	4999	Strength Change	Matrix 2	-2.3697789656791466	TRUE	TRUE	TRUE	TRUE
loop_17305	up_in_mutant	0.300454197549195	0.0142031038028641	Polycomb	Polycomb	4999	214999	4999	Strength Change	Matrix 1	2.2126357722999783	TRUE	TRUE	TRUE	TRUE
loop_15537	up_in_mutant	0.3778095810822	0.0017349339879944	Repressed_Promoter	Repressed_Promoter	54999	94999	54999	Strength Change	Matrix 1	2.385919157400031	FALSE	FALSE	FALSE	TRUE
loop_17350	down_in_mutant	-0.42291309592519	2.55779478483e-4	Other	Other	264999	104999	104999	Split	Matrix 1	6.411782545881877	FALSE	FALSE	FALSE	FALSE
loop_17352	up_in_mutant	0.309203821997348	0.0253771792799286	Other	Poised_Enhancer	244999	14999	14999	Merge	Matrix 2	-2.1393692488956373	FALSE	TRUE	TRUE	TRUE
loop_17353	up_in_mutant	0.475399207872211	6.675763375691e-4	Other	Repressed_Promoter	34999	164999	34999	Split	Matrix 1	3.151607343517725	FALSE	FALSE	TRUE	TRUE
loop_15639	up_in_mutant	0.374727927855812	0.0012796800598448	Poised_Enhancer	Other	149999	319999	149999	Split	Matrix 1	3.065828908856787	FALSE	FALSE	FALSE	FALSE
loop_17665	down_in_mutant	-0.381991384246345	0.0027295142873791	Other	Other	434999	624999	434999	Merge	Matrix 2	-2.0591909527842827	FALSE	FALSE	FALSE	FALSE
loop_17841	down_in_mutant	-0.345679793235593	0.0045691418154235	Active_Enhancer	Active_Promoter	184999	0	0	Split	Matrix 1	2.7969703673384787	TRUE	TRUE	TRUE	TRUE
loop_17872	up_in_mutant	0.448769044873237	9.655764278618e-4	Polycomb	Polycomb	334999	174999	174999	Complex	Matrix 2	-2.34409521990229	FALSE	FALSE	FALSE	FALSE
loop_17909	up_in_mutant	0.323225413836051	0.0132709031240866	Polycomb	Other	24999	304999	24999	Split	Matrix 1	4.074379987186409	FALSE	TRUE	TRUE	TRUE
loop_17920	up_in_mutant	0.403718674780672	0.0026433809254982	Other	Other	84999	304999	84999	Split	Matrix 1	3.41908044877487	FALSE	FALSE	FALSE	TRUE
loop_17935	down_in_mutant	-0.328215265156107	0.0048230309414155	Other	Other	664999	524999	524999	Strength Change	Matrix 1	4.020774141763551	FALSE	FALSE	FALSE	FALSE
loop_17959	down_in_mutant	-0.301853129921142	0.0262758828051715	Other	Other	1124999	204999	204999	Split	Matrix 1	2.0569923671264547	FALSE	FALSE	FALSE	FALSE
loop_17960	up_in_mutant	0.418710331974299	0.0020696918492446	Polycomb	Polycomb	354999	0	0	Shifted	Matrix 2	-4.6166333935074695	TRUE	TRUE	TRUE	TRUE
loop_17964	down_in_mutant	-0.408303405817707	0.0141505161477215	Active_Enhancer	Active_Promoter	604999	884999	604999	Merge	Matrix 2	-2.003627082616024	FALSE	FALSE	FALSE	FALSE
loop_16035	down_in_mutant	-0.303776524010327	0.0101197540229701	Poised_Enhancer	Other	2064999	389999	389999	Strength Change	Matrix 2	-3.089681907526522	FALSE	FALSE	FALSE	FALSE
loop_18000	down_in_mutant	-0.326536814145198	0.0135264808336576	Other	Other	1224999	304999	304999	Shifted	Matrix 2	-2.3697484972906344	FALSE	FALSE	FALSE	FALSE
loop_16020	up_in_mutant	0.482804386638698	5.701061386663e-4	Poised_Enhancer	Other	2689999	2039999	2039999	Split	Matrix 1	4.074379987186409	FALSE	FALSE	FALSE	FALSE
loop_18019	down_in_mutant	-0.355502311495839	0.0239189728615922	Poised_Enhancer	Poised_Enhancer	0	344999	0	Merge	Matrix 2	-2.391191850688506	TRUE	TRUE	TRUE	TRUE
loop_18039	down_in_mutant	-0.353026108801848	0.0218985113372587	Polycomb	Other	1084999	1534999	1084999	Strength Change	Matrix 1	2.818295797198107	FALSE	FALSE	FALSE	FALSE
loop_18042	down_in_mutant	-0.454027243468176	0.005785097899991	Repressed_Promoter	Other	2204999	3934999	2204999	Strength Change	Matrix 1	2.818295797198107	FALSE	FALSE	FALSE	FALSE
loop_18047	up_in_mutant	0.487637969968264	0.0020924812196453	Other	Polycomb	404999	34999	34999	Merge	Matrix 2	-3.00374886055434	FALSE	FALSE	TRUE	TRUE
loop_18056	down_in_mutant	-0.391209023566624	0.0227007973706125	Polycomb	Other	834999	74999	74999	Strength Change	Matrix 1	2.818295797198107	FALSE	FALSE	FALSE	TRUE
loop_18263	down_in_mutant	-0.344684601294466	0.0043758184546251	Active_Promoter	Active_Enhancer	804999	1154999	804999	Merge	Matrix 2	-2.6826494584601814	FALSE	FALSE	FALSE	FALSE
loop_18484	down_in_mutant	-0.417127177950137	7.143734152967e-4	Active_Enhancer	Active_Enhancer	0	234999	0	Shifted	Matrix 1	3.169302025992338	TRUE	TRUE	TRUE	TRUE
loop_18526	up_in_mutant	0.323430919107131	0.0044973925903144	Repressed_Promoter	Poised_Enhancer	434999	554999	434999	Split	Matrix 1	2.2297544041212327	FALSE	FALSE	FALSE	FALSE
loop_18592	down_in_mutant	-0.575257302595857	7.063439499857e-4	Other	Active_Enhancer	34999	134999	34999	Strength Change	Matrix 1	3.2183435864427796	FALSE	FALSE	TRUE	TRUE
loop_18594	down_in_mutant	-0.447777073265948	0.0014004587898698	Poised_Enhancer	Active_Enhancer	344999	44999	44999	Strength Change	Matrix 1	2.0216376206511533	FALSE	FALSE	TRUE	TRUE
loop_18600	up_in_mutant	0.338925562950838	0.0131853584042913	Poised_Enhancer	Poised_Enhancer	774999	2044999	774999	Complex	Matrix 1	3.7162519093035655	FALSE	FALSE	FALSE	FALSE
loop_18625	down_in_mutant	-0.305785830694685	0.0233706859180783	Other	Other	504999	324999	324999	Complex	Matrix 1	2.414733912192248	FALSE	FALSE	FALSE	FALSE
loop_1312	down_in_mutant	-0.423638848324184	2.28709202476e-4	Active_Enhancer	Active_Enhancer	9999	764999	9999	Strength Change	Matrix 1	2.784887379717508	TRUE	TRUE	TRUE	TRUE
