SYMBOL	n_peaks	n_up	n_down	n_ns	mean_fold	min_fdr	gene_peak_class
Gm17750	8	5	0	3	1.83973248523952	2.52997753230701e-16	Has UP peak(s)
Gm17751	31	3	0	28	0.066381192924375	0.0144607367345826	Has UP peak(s)
Gm17753	1	0	0	1	-0.0132900380672431	0.960301036353106	No significant peaks
Gm17767	23	2	0	21	0.126776422036988	0.000870313527166357	Has UP peak(s)
Gm17830	26	0	1	25	-0.110759849812141	0.0319349269887832	Has DOWN peak(s) only
Gm18409	3	0	0	3	0.00955975549498253	0.822460439318505	No significant peaks
Gm19276	2	0	0	2	-0.127056850996241	1	No significant peaks
Gm19277	7	0	0	7	0.0262436418163075	0.602721162406477	No significant peaks
Gm19299	7	0	0	7	-0.0570236622443028	0.83628665531751	No significant peaks
Gm19303	6	0	0	6	0.0177136953794966	0.621376557214025	No significant peaks
Gm19345	3	0	0	3	0.0071190652282695	0.922356591372349	No significant peaks
Gm19395	1	0	0	1	0.0101841167621266	0.967804380940722	No significant peaks
Gm19410	16	1	1	14	0.0160253958735727	0.0101970097672411	Has UP peak(s)
Gm1943	11	0	0	11	0.0956556875012228	0.755877736070865	No significant peaks
Gm19461	2	0	0	2	-0.00977801228551	0.852223352391884	No significant peaks
Gm19466	9	0	0	9	-0.0148710500865819	0.288033565795231	No significant peaks
Gm19500	4	0	0	4	0.00640902730693141	0.967160685879368	No significant peaks
Gm19510	21	0	0	21	-0.0163000156757991	0.391510492090496	No significant peaks
Gm19519	12	1	0	11	0.213274416222402	2.28632388441767e-06	Has UP peak(s)
Gm19522	2	1	0	1	1.07743045054379	5.98326071956396e-06	Has UP peak(s)
Gm19557	2	0	0	2	0.0188076706681399	0.922768505541497	No significant peaks
Gm19582	2	0	0	2	-0.0573809767292116	0.88184712287453	No significant peaks
Gm19585	18	0	0	18	0.136588616698114	0.612176777287796	No significant peaks
Gm19589	10	0	0	10	-0.00596315652492028	0.267770854181199	No significant peaks
Gm19619	5	0	0	5	-0.0261282255079308	0.959282300473935	No significant peaks
Gm1965	12	0	0	12	-0.0455362684007062	0.509377886786299	No significant peaks
Gm1968	44	0	2	42	-0.119600115961711	0.0042543830970189	Has DOWN peak(s) only
Gm19689	38	0	0	38	0.0131911229081728	0.0873514884797449	No significant peaks
Gm19705	3	0	0	3	-0.0118495174800598	0.954603271397137	No significant peaks
Gm19757	5	0	0	5	0.206511344745646	0.993887158904216	No significant peaks
Gm1976	3	0	0	3	-0.00367186494052406	1	No significant peaks
Gm19774	12	0	0	12	0.0287566538148523	0.166569880914942	No significant peaks
Gm19782	14	0	0	14	0.029966437166571	0.306581155053507	No significant peaks
Gm19784	2	0	0	2	-0.180453446691326	0.842563752834937	No significant peaks
Gm1979	8	0	0	8	-0.00880129703965613	0.82906883980552	No significant peaks
Gm1993	4	0	0	4	-0.0111548252531285	0.75181415582718	No significant peaks
Gm19935	15	0	0	15	-0.028483603784363	0.381998654230894	No significant peaks
Gm19990	10	0	0	10	0.0298227715958662	0.397366806091254	No significant peaks
Gm2004	1	0	0	1	-0.00334366861518492	1	No significant peaks
Gm20052	15	0	0	15	0.00196104562069954	0.691882489586851	No significant peaks
Gm20063	6	0	0	6	0.117152532662586	0.761632783526355	No significant peaks
Gm20098	1	0	0	1	0.0269794492414873	0.921113815458326	No significant peaks
Gm20110	21	0	0	21	-0.0389449616414564	0.203505142603446	No significant peaks
Gm20125	64	23	0	41	0.869931054473851	1.40342683875062e-25	Has UP peak(s)
Gm20139	9	0	0	9	-0.0178421884208225	0.255882582816144	No significant peaks
Gm20172	8	0	0	8	-0.0677688136220531	0.529420020106443	No significant peaks
Gm20187	20	0	0	20	-0.00680906445932644	0.121398979763118	No significant peaks
Gm20257	2	0	0	2	0.019834656627045	0.901739851071953	No significant peaks
Gm20268	16	4	0	12	0.451461403230764	0.000211092924664983	Has UP peak(s)
Gm2027	1	0	0	1	-0.0436897868589899	0.845151180025296	No significant peaks
Gm2030	4	0	0	4	0.0152220842516474	0.9145750683049	No significant peaks
Gm20324	3	0	0	3	-0.0692591477982404	0.476334296415623	No significant peaks
Gm20356	6	1	0	5	0.822752733365055	0.000610981474779576	Has UP peak(s)
Gm20362	3	0	0	3	-0.102915560640384	0.432406637277574	No significant peaks
Gm20383	2	0	0	2	-0.00817934644973644	0.913528362714082	No significant peaks
Gm2042	1	0	0	1	0.0974282780255115	1	No significant peaks
Gm20491	6	0	0	6	-0.109325723024013	1	No significant peaks
Gm20517	3	0	0	3	-0.0912240453154809	0.819702784569885	No significant peaks
Gm20544	9	1	0	8	0.200119785082787	6.4163680157722e-06	Has UP peak(s)
Gm20554	46	0	0	46	-0.00627488206859076	0.402149716071529	No significant peaks
Gm20597	9	0	0	9	0.0376431565617889	0.0709124463683226	No significant peaks
Gm20604	5	0	0	5	0.0336743296568968	0.427789979046458	No significant peaks
Gm20609	2	0	0	2	0.055195530871769	0.710933546476746	No significant peaks
Gm2061	5	0	0	5	0.0201989581029769	0.303603678996316	No significant peaks
Gm20611	18	0	0	18	-0.0114989710363979	0.436271667428811	No significant peaks
Gm20619	10	0	0	10	-0.0362555924833405	0.680173722593467	No significant peaks
Gm20714	1	0	0	1	-0.0509816224013425	0.824564553619824	No significant peaks
Gm20735	4	0	0	4	-0.0318578463373385	0.875936851128728	No significant peaks
Gm20740	38	2	0	36	0.0349258701083996	0.0206306488080514	Has UP peak(s)
Gm20743	9	1	0	8	0.228930117972365	0.000600085391068999	Has UP peak(s)
Gm20744	8	0	0	8	-0.0935957282589874	0.161384792421535	No significant peaks
Gm20745	15	0	0	15	-0.0188494547471554	0.733390108543876	No significant peaks
Gm20750	12	3	0	9	0.391116179181406	3.99176541284874e-08	Has UP peak(s)
Gm20751	19	6	0	13	0.580891883163588	1.71531256726312e-10	Has UP peak(s)
Gm20752	9	0	0	9	0.0379893490567126	0.423104297057513	No significant peaks
Gm20753	7	1	0	6	0.253425114122096	0.000471745036682619	Has UP peak(s)
Gm20754	2	0	0	2	0.0830299936800536	0.834408919161228	No significant peaks
Gm20755	25	0	0	25	-0.045422094103966	0.0893375476220778	No significant peaks
Gm20756	5	0	0	5	0.0450000311275099	1	No significant peaks
Gm20757	16	0	0	16	-0.00192531254136727	0.419326288023847	No significant peaks
Gm20758	31	1	0	30	0.0759129895322217	0.0346108616839243	Has UP peak(s)
Gm20815	9	0	0	9	0.0110974357572663	0.949782603782661	No significant peaks
Gm20822	4	0	0	4	-0.00316663138102957	0.987584096482988	No significant peaks
Gm20826	12	0	0	12	-0.00260825992294119	0.943767803040788	No significant peaks
Gm20871	1	0	0	1	0.0110968593440117	1	No significant peaks
Gm2093	1	0	0	1	0.0318525911542531	1	No significant peaks
Gm20939	1	0	0	1	-0.125082506406158	0.583889439341395	No significant peaks
Gm21054	11	1	0	10	0.291483217985211	1.76956861493538e-05	Has UP peak(s)
Gm21057	8	0	0	8	-0.00978806178197181	0.179680943023495	No significant peaks
Gm2109	12	0	0	12	-0.0663293212503469	0.429457524887456	No significant peaks
Gm21221	6	0	0	6	-0.0114048677049549	0.802067193189776	No significant peaks
Gm21284	2	0	0	2	-0.0290286156958821	0.760370593529234	No significant peaks
Gm2176	14	0	0	14	-0.0348314391470666	0.410901190773815	No significant peaks
Gm21814	1	0	0	1	0.0244162974366132	0.904351202407779	No significant peaks
Gm21859	16	0	0	16	-0.0234172670402721	0.29370932271639	No significant peaks
Gm21992	2	0	0	2	-0.0131952388199629	0.933039443167619	No significant peaks
Gm2245	2	0	0	2	-0.0610285418616319	0.734278724296391	No significant peaks
Gm22496	1	0	0	1	-0.0142469704755415	1	No significant peaks
Gm2381	3	0	0	3	0.0505264133605095	0.705383190501464	No significant peaks
Gm2447	38	0	0	38	-0.0102249949468842	0.185459859504907	No significant peaks
Gm2491	5	0	0	5	-0.057859021407686	0.333785681536575	No significant peaks
Gm2516	27	1	1	25	0.172740507596402	0.00316146368021611	Has UP peak(s)
Gm26579	13	2	0	11	0.420747034688299	3.36825502860289e-09	Has UP peak(s)
Gm266	7	0	0	7	-0.0135781961402943	0.660959263116705	No significant peaks
Gm26633	8	0	0	8	-0.00893497990557868	0.861883787464813	No significant peaks
Gm26682	15	0	0	15	-0.0163416356652227	0.427963730935741	No significant peaks
Gm26684	2	0	0	2	-0.0100807661281153	0.902393895136792	No significant peaks
Gm26685	14	0	0	14	-0.067210839953428	0.290331109976581	No significant peaks
Gm26688	16	0	0	16	-0.0544370718647885	0.108632393027802	No significant peaks
Gm26760	7	0	0	7	-0.00475391394562116	0.867221997631353	No significant peaks
Gm26839	4	0	0	4	-0.0451949897778462	0.614433127175163	No significant peaks
Gm2694	34	0	0	34	0.0608002027529056	0.0683365620438515	No significant peaks
Gm26994	7	0	0	7	-0.0116865767820064	0.263658860847314	No significant peaks
Gm2716	12	0	0	12	-0.0898110076587373	0.645499582655063	No significant peaks
Gm27162	35	2	0	33	0.140670735479424	7.17447319674462e-05	Has UP peak(s)
Gm2721	13	0	0	13	-0.0216790218692361	0.678845670721921	No significant peaks
Gm27217	9	0	0	9	0.0429905363253126	0.391894256886889	No significant peaks
Gm2762	6	0	0	6	-0.0380367987682886	0.638015402174862	No significant peaks
Gm2788	1	0	0	1	-0.00115326069488058	1	No significant peaks
Gm28042	1	0	0	1	0.0334102919835854	0.86196181675086	No significant peaks
Gm28043	1	0	0	1	-0.0831622010129845	0.683875524152087	No significant peaks
Gm28178	6	0	0	6	0.0593769192056855	0.410382605286269	No significant peaks
Gm28269	1	0	0	1	-0.0213994800820554	1	No significant peaks
Gm28453	3	0	0	3	0.0110706506945775	0.837959381123662	No significant peaks
Gm28590	40	12	0	28	0.666449316922542	6.19458211184195e-17	Has UP peak(s)
Gm28626	2	0	0	2	-0.00496094917302758	0.96011057124789	No significant peaks
Gm28729	3	0	0	3	-0.0283626953290548	0.819174043495244	No significant peaks
Gm28822	13	4	0	9	0.81615425136243	2.72360862290637e-18	Has UP peak(s)
Gm28856	3	0	0	3	-0.0184038847284616	0.735892223369481	No significant peaks
Gm28881	38	6	1	31	0.243704881958549	9.71861384697688e-08	Has UP peak(s)
Gm28979	39	0	0	39	0.0100129519827148	0.114584088459989	No significant peaks
Gm29443	5	0	0	5	-0.0703262799717055	0.797349366837487	No significant peaks
Gm29461	2	0	0	2	0.0351069438555759	0.672740564728882	No significant peaks
Gm29536	2	0	0	2	0.0618698845937947	0.873480420050391	No significant peaks
Gm29571	1	0	0	1	0.00742287921168172	0.980032354777218	No significant peaks
Gm29669	1	0	0	1	0.0349830328290117	1	No significant peaks
Gm29678	67	0	3	64	-0.0819932832527236	0.00193447119863711	Has DOWN peak(s) only
Gm29681	3	0	0	3	-0.00903028497767424	0.811493636926454	No significant peaks
Gm29682	1	0	0	1	-0.018492082876675	0.941335092139394	No significant peaks
Gm29683	27	0	0	27	-0.000256393739934606	0.12193104012379	No significant peaks
Gm29684	31	0	4	27	-0.227097582032352	0.000166661185958771	Has DOWN peak(s) only
Gm29685	1	0	0	1	-0.0283033895034615	1	No significant peaks
Gm29686	44	12	0	32	0.580020444048945	1.4541817716487e-20	Has UP peak(s)
Gm29687	105	23	1	81	0.489729157923702	2.19055645400229e-17	Has UP peak(s)
Gm29805	4	0	0	4	0.0167159398051903	0.666357307414706	No significant peaks
Gm29811	9	0	0	9	-0.0491046977221809	0.574372433480048	No significant peaks
Gm29968	9	0	0	9	-0.138261789030725	0.114707393417915	No significant peaks
Gm2a	3	0	0	3	-0.0958054281093502	0.840728080171943	No significant peaks
Gm30052	15	0	0	15	0.0399004854459483	0.308335343956644	No significant peaks
Gm30108	2	0	0	2	-0.0695616291097367	0.63876032937903	No significant peaks
Gm30173	37	6	0	31	0.299832511712745	5.68262085597425e-06	Has UP peak(s)
Gm30214	25	0	0	25	-0.0199937729082416	0.312894849428874	No significant peaks
Gm30332	1	0	0	1	-0.0331060822523362	1	No significant peaks
Gm30400	2	0	0	2	-0.0451393017414875	0.648324230120519	No significant peaks
Gm30498	12	0	0	12	-0.009346843736475	0.479031846800445	No significant peaks
Gm30539	6	0	0	6	0.125505661252568	0.0739064185271909	No significant peaks
Gm30551	17	0	0	17	-0.0149877414792775	0.456383661611549	No significant peaks
Gm30570	11	0	0	11	-0.0197434739621073	0.452918175882967	No significant peaks
Gm30606	14	1	0	13	0.0960967799685413	0.0063306978121155	Has UP peak(s)
Gm30726	7	0	0	7	0.0254414074068545	0.568373962961939	No significant peaks
Gm30731	6	0	0	6	-0.00623876212515366	0.932560472753789	No significant peaks
Gm30790	10	0	0	10	-0.0252673248816302	0.675637301401776	No significant peaks
Gm30853	28	6	0	22	0.657492227063159	6.63354316848958e-08	Has UP peak(s)
Gm31108	1	0	0	1	0.034803786361591	0.890928714073284	No significant peaks
Gm31333	64	5	0	59	0.0878229040433628	6.90419378203805e-05	Has UP peak(s)
Gm31369	24	1	0	23	0.0415909216320637	0.0331982096152189	Has UP peak(s)
Gm3137	3	0	0	3	-0.0264580015938678	0.621376557214025	No significant peaks
Gm3143	5	0	0	5	-0.0084529441705842	0.788195626549875	No significant peaks
Gm31508	22	0	0	22	-0.00402651332674296	0.60194043553325	No significant peaks
Gm31520	5	2	0	3	0.475028328300317	0.00671168191424311	Has UP peak(s)
Gm31592	38	4	0	34	0.205601596182333	0.00372472858026715	Has UP peak(s)
Gm31641	28	0	0	28	0.00514239027661177	0.374042821467346	No significant peaks
Gm31747	24	8	0	16	0.905305771583563	3.68453856500702e-11	Has UP peak(s)
Gm31763	4	0	0	4	-0.0344340800043743	0.605417609037453	No significant peaks
Gm31938	3	0	0	3	0.0377746361538863	0.909861969758504	No significant peaks
Gm32014	6	0	0	6	-0.0183494733790648	0.986109120924206	No significant peaks
Gm32123	83	11	0	72	0.268303081544284	3.08092548819056e-18	Has UP peak(s)
Gm32141	11	0	0	11	-0.00690175252668578	0.19665723970598	No significant peaks
Gm32172	10	3	0	7	0.623809434647865	6.0295346675362e-14	Has UP peak(s)
Gm32200	26	2	0	24	0.109844485722506	2.36062435307137e-06	Has UP peak(s)
Gm32455	15	7	0	8	0.992803504465039	1.84396543679665e-06	Has UP peak(s)
Gm32461	19	8	0	11	0.84971023771107	2.50502439256324e-07	Has UP peak(s)
Gm32496	8	0	0	8	-0.0605736973049169	0.133679322366216	No significant peaks
Gm32511	1	0	0	1	0.0433980001392219	0.840291922307653	No significant peaks
Gm32688	4	0	0	4	0.214588147638804	0.0968720110323453	No significant peaks
Gm32693	42	14	0	28	0.646437664009206	2.75675417333717e-08	Has UP peak(s)
Gm3279	4	0	0	4	-0.014510656233	0.907056087140846	No significant peaks
Gm32856	3	0	0	3	0.0377309165723254	0.608641324899381	No significant peaks
Gm32865	6	0	0	6	0.00483570636848275	0.881595918282638	No significant peaks
Gm32885	12	0	0	12	-0.0198079251679146	0.227141295429819	No significant peaks
Gm32921	47	6	0	41	0.285156990134903	3.3823191119152e-11	Has UP peak(s)
Gm32926	6	0	0	6	-0.0427848314194655	0.569081484239981	No significant peaks
Gm33035	20	0	0	20	-0.00162661736562311	0.565047225275222	No significant peaks
Gm33104	12	0	0	12	0.0278639990749616	0.17535338040432	No significant peaks
Gm33251	5	0	0	5	0.0238791268811213	0.793535153491488	No significant peaks
Gm33301	11	2	0	9	0.423525404223044	2.71196716533203e-07	Has UP peak(s)
Gm33337	22	5	0	17	0.273013119440418	0.000182152947372005	Has UP peak(s)
Gm33340	6	0	0	6	0.0228605661575346	0.837257100642405	No significant peaks
Gm3336	3	0	0	3	-0.0199028866547296	0.726893998199548	No significant peaks
Gm33619	3	0	0	3	0.0375391903318578	0.681292840353841	No significant peaks
Gm3363	5	0	0	5	-0.00736052665909929	0.799306664037598	No significant peaks
Gm33677	14	0	0	14	-0.132195007606645	0.138266801284921	No significant peaks
Gm33727	9	0	0	9	-0.0216435325516201	0.6194443743463	No significant peaks
Gm3383	9	0	0	9	-0.0270964039876109	0.83548247881015	No significant peaks
Gm33948	3	1	0	2	0.301935692826324	0.0191145958722509	Has UP peak(s)
Gm3404	3	0	0	3	-0.0500158246306419	0.668042949794301	No significant peaks
Gm34068	20	0	0	20	0.00323534503489423	0.092414562962211	No significant peaks
Gm3409	1	0	0	1	-0.0456617362661258	1	No significant peaks
Gm34184	39	1	0	38	0.0455517551771554	0.0370877549432157	Has UP peak(s)
Gm34240	1	0	0	1	0.12618801102491	1	No significant peaks
Gm3428	4	0	0	4	0.0476277125599578	0.847730106585995	No significant peaks
Gm34284	1	0	0	1	-0.0100556106670089	0.956625095945356	No significant peaks
Gm35135	25	0	0	25	0.0411532347645416	0.0779640857498967	No significant peaks
Gm3519	6	0	0	6	-0.0968125843069441	0.226723307861886	No significant peaks
Gm35206	2	0	0	2	-0.00725102660322414	0.912982969762976	No significant peaks
Gm35496	5	0	0	5	0.0144747415546373	0.669566516429147	No significant peaks
Gm35549	2	0	0	2	-0.0404570623084066	0.780597957029118	No significant peaks
Gm35584	4	0	0	4	-0.157427423415463	0.206802582678106	No significant peaks
Gm35722	6	3	0	3	1.00718588757883	3.07352577766701e-06	Has UP peak(s)
Gm35725	25	0	0	25	-0.0310006711743082	0.0674571565637088	No significant peaks
Gm35986	1	0	0	1	0.0325480438987473	0.893625817423197	No significant peaks
Gm3604	2	0	0	2	-0.641690239235839	1	No significant peaks
Gm36173	10	0	0	10	0.00642759476728326	0.616882903993559	No significant peaks
Gm36201	26	0	0	26	-0.0135281345306756	0.645814498555907	No significant peaks
Gm36210	2	0	0	2	-0.0543706122154133	0.753586637871861	No significant peaks
Gm36229	7	0	0	7	0.150549028866451	0.0996373239229035	No significant peaks
Gm36246	2	0	0	2	-0.0511850644155959	0.753098880052916	No significant peaks
Gm36283	22	0	1	21	-0.114901285031705	0.00115131969124845	Has DOWN peak(s) only
Gm3636	2	0	0	2	-0.101340973375742	1	No significant peaks
Gm3646	4	0	0	4	-0.0193018435719465	0.789444261862791	No significant peaks
Gm36480	4	0	0	4	0.0310954468496191	0.993922967469158	No significant peaks
Gm36536	9	0	0	9	0.0860051808636207	0.369402919308745	No significant peaks
Gm36582	4	0	0	4	-0.0345091741463898	0.725073268846031	No significant peaks
Gm36595	23	3	0	20	0.240626214575178	0.00370558289020067	Has UP peak(s)
Gm36633	1	0	0	1	-0.0116660235649666	1	No significant peaks
Gm36669	9	1	0	8	0.284256096696625	0.000293873465551177	Has UP peak(s)
Gm36718	12	0	0	12	-0.00823068980655995	0.782831126463773	No significant peaks
Gm36738	2	0	0	2	-0.0398665151497914	0.715707340659741	No significant peaks
Gm36742	17	0	0	17	0.016396386694441	0.528101919384631	No significant peaks
Gm36908	9	0	0	9	-0.0541527306331992	0.696625064515296	No significant peaks
Gm3693	9	0	0	9	-0.0282157847186208	0.543982604117124	No significant peaks
Gm37065	1	0	0	1	0.0289204716693686	0.901749379801593	No significant peaks
Gm3716	19	0	0	19	0.0138312568526264	0.252675728420482	No significant peaks
Gm3772	5	0	0	5	0.0251365841653388	0.957967672809121	No significant peaks
Gm382	5	0	0	5	-0.09284608189978	0.917524459622852	No significant peaks
Gm38397	24	0	1	23	-0.00871339352322703	0.0364228078336178	Has DOWN peak(s) only
Gm38403	8	0	0	8	0.004097798680079	0.366046714308645	No significant peaks
Gm38404	24	0	0	24	-0.0426899298169107	0.370269320844452	No significant peaks
Gm38407	24	5	0	19	0.296306163439929	1.22200744132848e-05	Has UP peak(s)
Gm38409	19	0	0	19	-0.0261261193913789	0.448174696846747	No significant peaks
Gm38410	1	0	0	1	0.329690672870158	0.188703114446834	No significant peaks
Gm38413	18	0	0	18	0.0181470039093254	0.532430625650039	No significant peaks
Gm38414	17	0	0	17	0.00978848664071331	0.312108811917324	No significant peaks
Gm38425	6	0	0	6	0.0421750689426572	0.937127480678905	No significant peaks
Gm38426	2	0	0	2	-0.0195950977075425	0.906928352279735	No significant peaks
Gm38431	1	0	0	1	-0.0439782732353664	0.825203703598245	No significant peaks
Gm38499	1	0	0	1	-0.0312318470895541	0.809170042572632	No significant peaks
Gm38509	13	0	0	13	0.00417760454665854	0.656850405747441	No significant peaks
Gm38560	2	0	0	2	0.0285302360754887	0.724353700858358	No significant peaks
Gm38576	11	0	0	11	-0.00894339063689785	0.518643986314931	No significant peaks
Gm38666	1	0	0	1	-0.0266344503609201	0.903670345789621	No significant peaks
Gm38667	1	0	0	1	-0.161271861446738	0.474943057239815	No significant peaks
Gm38999	1	0	0	1	-0.0231258046796536	1	No significant peaks
Gm3942	1	0	0	1	0.121494522266975	1	No significant peaks
Gm3985	5	0	0	5	0.00593042794227587	0.865180827598295	No significant peaks
Gm4013	1	0	0	1	0.00865045100099526	0.960422937134778	No significant peaks
Gm40893	11	0	0	11	-0.0639700700374717	0.184683109489614	No significant peaks
Gm41279	2	0	0	2	-0.0446592765843346	0.75095794326945	No significant peaks
Gm41289	10	0	0	10	0.00399788108623777	0.284683904689965	No significant peaks
Gm41341	9	0	0	9	-0.00502469959604138	0.789047361739366	No significant peaks
Gm4146	11	1	0	10	0.0747373570944409	0.0429331993166642	Has UP peak(s)
Gm4251	47	0	0	47	0.0110508302463639	0.219226754215243	No significant peaks
Gm4265	41	2	0	39	0.0538323439611101	0.0170456309693665	Has UP peak(s)
Gm4278	1	0	0	1	-0.479287704743422	1	No significant peaks
Gm42788	4	0	0	4	-0.00436911550559927	0.629317831948886	No significant peaks
Gm4285	2	0	0	2	-0.0541595626753335	0.718285649769607	No significant peaks
Gm4297	1	0	0	1	0.00849740040249339	1	No significant peaks
Gm4349	1	0	0	1	0.0544796563221095	1	No significant peaks
Gm43915	5	0	0	5	-0.0111020340572458	0.656325337200235	No significant peaks
Gm4425	19	0	0	19	-0.00424614604536968	0.919795355048038	No significant peaks
Gm4432	3	0	0	3	-0.00168000339417027	0.61137634463945	No significant peaks
Gm44502	1	0	0	1	-0.192700698631437	0.359923774762694	No significant peaks
Gm44504	2	0	0	2	0.00312917715041215	0.941649177426558	No significant peaks
Gm4489	4	0	0	4	-0.0315303413221231	0.95659278586462	No significant peaks
Gm45521	11	0	0	11	-0.0546102792669002	0.159709235506968	No significant peaks
Gm45871	1	0	0	1	-0.00756918200593032	0.969967752145544	No significant peaks
Gm45916	3	0	0	3	-0.0277109700800872	0.591474528050422	No significant peaks
Gm45924	2	0	0	2	-0.103837859997618	0.36724159414697	No significant peaks
Gm45927	2	0	0	2	-0.0821878465754634	0.594258798375924	No significant peaks
Gm4632	4	0	0	4	0.228843355388123	0.145247222483989	No significant peaks
Gm4651	5	0	0	5	-0.0033132955693597	0.858358734824818	No significant peaks
Gm46545	50	20	0	30	0.8149691866055	5.80086954462892e-27	Has UP peak(s)
Gm4668	24	2	0	22	0.232158368932749	4.06762966465189e-06	Has UP peak(s)
Gm46993	5	0	0	5	-0.0365050594805024	0.721066234367123	No significant peaks
Gm4710	16	0	0	16	2.46187635545552e-05	0.795021778319103	No significant peaks
Gm4719	9	2	0	7	0.410295034390676	6.70003415563597e-05	Has UP peak(s)
Gm4787	1	0	0	1	-0.0594760831214223	0.766031184782617	No significant peaks
Gm4791	47	2	1	44	0.0635684844401217	0.00174561876327933	Has UP peak(s)
Gm4792	10	1	0	9	0.13110148072664	0.0411229578837301	Has UP peak(s)
Gm4793	13	0	4	9	-0.398172629071837	0.00644075880464934	Has DOWN peak(s) only
Gm4814	17	0	0	17	-0.0186314763963817	0.160072008928141	No significant peaks
Gm4832	10	2	0	8	0.182443881106397	0.00381433286784877	Has UP peak(s)
Gm4841	1	0	0	1	0.0454597828626303	1	No significant peaks
Gm4846	5	0	0	5	-0.0426045262468291	0.559800071407554	No significant peaks
Gm4847	1	0	0	1	0.041867278389129	0.871503441211111	No significant peaks
Gm4861	16	2	0	14	0.296018646616213	1.95910143324584e-12	Has UP peak(s)
Gm4871	4	0	0	4	-0.15017342000333	0.822102661897729	No significant peaks
Gm4872	12	0	0	12	0.0635377959472072	0.0565013236512416	No significant peaks
Gm4884	5	0	0	5	-0.0190523333014344	0.93293212575215	No significant peaks
Gm4890	2	0	0	2	0.00702059268330775	0.854231265453934	No significant peaks
Gm48908	13	0	0	13	-0.0461718895302269	0.456393710418268	No significant peaks
Gm4894	18	2	1	15	0.250571924580199	7.25236910917059e-10	Has UP peak(s)
Gm4922	3	0	0	3	0.0115257978096723	0.917154094459134	No significant peaks
Gm4925	1	0	0	1	-0.0910058073687513	0.680472199407945	No significant peaks
Gm4952	2	0	0	2	-0.0903637443419995	1	No significant peaks
Gm4956	4	0	0	4	-0.0319954422087591	0.709280855313495	No significant peaks
Gm4961	1	0	0	1	-0.00243090326262339	0.990747127565155	No significant peaks
Gm4971	8	0	0	8	0.0114358385356405	0.443614424274545	No significant peaks
Gm4984	2	0	0	2	-0.0970752047041995	0.978772538142366	No significant peaks
Gm4988	12	5	0	7	0.891599052769703	2.95543473771758e-11	Has UP peak(s)
Gm49890	3	0	0	3	0.0786185713453893	0.389895030798758	No significant peaks
Gm5	3	0	0	3	0.0406979468973953	0.59640056187766	No significant peaks
Gm50457	3	0	0	3	-0.0424511879313395	0.536317363273817	No significant peaks
Gm5069	4	0	0	4	-0.047519453855959	0.352858726544896	No significant peaks
Gm5083	51	5	0	46	0.181899340781656	0.000621796646921829	Has UP peak(s)
Gm5084	15	0	0	15	-0.0342177468628192	0.796063375752813	No significant peaks
Gm5086	36	1	0	35	0.0817720156171218	0.00189794426611898	Has UP peak(s)
Gm5087	22	2	0	20	0.229184208724306	0.00149634439968737	Has UP peak(s)
Gm5089	30	9	0	21	0.626745050299072	5.80014112493937e-24	Has UP peak(s)
Gm5091	27	0	0	27	-0.0222112662734275	0.141717234921894	No significant peaks
Gm5092	10	0	0	10	-0.00896110143650945	0.863781583382377	No significant peaks
Gm5095	21	2	0	19	0.218252348529262	8.46443109830086e-07	Has UP peak(s)
Gm5099	1	0	0	1	0.0711814908742599	0.758864106318504	No significant peaks
Gm5105	1	0	0	1	-0.00613068117056943	0.973985851943611	No significant peaks
Gm5106	2	0	0	2	0.0297102021088956	0.985689017044543	No significant peaks
Gm5108	3	0	0	3	-0.0765564015874796	0.656274211936441	No significant peaks
Gm5114	6	0	0	6	-0.093234650737537	0.974844975156602	No significant peaks
Gm5122	41	0	0	41	-0.0216414515694155	0.400332076951358	No significant peaks
Gm5134	2	0	0	2	0.119362204851444	0.414724907721103	No significant peaks
Gm51400	1	0	0	1	-0.000448728307841456	0.998137102518655	No significant peaks
Gm5141	4	0	0	4	0.058733227372757	0.794946623143877	No significant peaks
Gm5142	1	0	0	1	-0.0250587362309642	1	No significant peaks
Gm5148	19	0	0	19	0.0127849062989236	0.0851854695363677	No significant peaks
Gm5150	2	0	0	2	0.00414759989383333	0.98165303224225	No significant peaks
Gm5165	1	0	0	1	-0.163995454489283	0.509647098865316	No significant peaks
Gm5166	2	0	0	2	-0.0535284500397457	0.551124270273689	No significant peaks
Gm5168	8	0	0	8	-0.00739749318109703	0.883283985134959	No significant peaks
Gm5169	2	0	0	2	0.0162659793251578	1	No significant peaks
Gm5177	3	1	0	2	0.599922670496345	0.00361674398352848	Has UP peak(s)
Gm525	16	0	0	16	-0.0243312875201067	0.414724907721103	No significant peaks
Gm527	4	0	0	4	0.00685855319555605	0.833974943985435	No significant peaks
Gm53	3	0	0	3	-0.071990054951203	0.182016904071684	No significant peaks
Gm53064	2	0	0	2	0.0031375256675195	0.736839280617181	No significant peaks
Gm5334	13	0	0	13	-0.0413401512539599	0.279725541281083	No significant peaks
Gm536	27	2	0	25	0.262886817559604	1.80476539237065e-05	Has UP peak(s)
Gm5414	2	0	0	2	-0.0056527190555357	0.978274418967866	No significant peaks
Gm5420	16	0	1	15	-0.0849470915295643	0.0201836830543326	Has DOWN peak(s) only
Gm5424	13	0	0	13	-0.0648861838373624	0.110455573680245	No significant peaks
