gene	mc_significant	mc_hyper	coordinated	mecp2_bound	mecp2_sig_change	mecp2_sig_up
Opa1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Opa3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Opalin	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Opcml	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Ophn1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Oplah	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Opn1mw	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Opn1sw	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Opn3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Opn4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Opn5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Oprd1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oprk1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oprl1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Oprm1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Optc	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Optn	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Orai1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Orai2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Orai3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Orc1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Orc2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Orc3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Orc4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Orc5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Orc6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Orm1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Orm2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Orm3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ormdl1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Ormdl2	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Ormdl3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Os9	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osbp	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osbp2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osbpl10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Osbpl11	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osbpl1a	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Osbpl2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osbpl3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Osbpl5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Osbpl6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Osbpl7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Osbpl8	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osbpl9	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Oscar	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oscp1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Oser1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osgep	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osgepl1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Osgin1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Osgin2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Osm	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Osmr	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Osr1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Osr2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ost4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ostc	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Ostf1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Ostm1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ostn	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Otc	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
Otoa	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otof	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Otog	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otogl	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otol1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Otop1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otop2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Otop3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otor	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Otos	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Otp	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Ott	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Otub1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Otub2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Otud1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Otud3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Otud4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Otud5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otud6a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otud6b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Otud7a	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Otud7b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Otulin	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Otulinl	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Otx1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Otx2	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Ovca2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ovch2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ovgp1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ovol1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ovol2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Ovol3	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Oxa1l	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Oxct1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Oxct2a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oxct2b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oxgr1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Oxld1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oxnad1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oxr1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Oxsm	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Oxsr1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Oxt	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Oxtr	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
P2rx1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
P2rx2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
P2rx3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
P2rx4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
P2rx5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
P2rx6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
P2rx7	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
P2ry1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
P2ry10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
P2ry10b	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
P2ry12	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
P2ry13	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
P2ry14	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
P2ry2	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
P2ry4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
P2ry6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
P3h1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
P3h2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
P3h3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
P3h4	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
P4ha1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
P4ha2	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
P4ha3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
P4hb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
P4htm	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pa2g4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pabpc1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pabpc1l	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pabpc2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pabpc4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pabpc4l	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pabpc5	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Pabpc6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pabpn1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pabpn1l	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pacc1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pacrg	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Pacs1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pacs2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pacsin1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pacsin2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pacsin3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Padi1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Padi2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Padi3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Padi4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Padi6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Paf1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pafah1b1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pafah1b2	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pafah1b3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pafah2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pag1	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Pagr1a	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pagr1b	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Pah	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Paics	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Paip1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Paip2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Paip2b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pak1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pak1ip1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pak2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pak3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pak4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pak6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pak7	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pakap	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Palb2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pald1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Palld	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Palm	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Palm3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Palmd	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pam	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Pam16	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pamr1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pan2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pan3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pank1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pank2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pank3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pank4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Panx1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Panx2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Panx3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Paox	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Papln	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Papola	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Papolb	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Papolg	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pappa	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Pappa2	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
Papss1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Papss2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Paqr3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Paqr4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Paqr5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Paqr6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Paqr7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Paqr8	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Paqr9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Pard3	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Pard3b	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Pard6a	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Pard6b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pard6g	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parg	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Park7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parl	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parm1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Parn	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parp1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Parp10	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Parp11	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parp12	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parp14	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Parp16	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parp2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parp3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Parp4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parp6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Parp8	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Parp9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Parpbp	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pars2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Parva	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Parvb	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Parvg	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pask	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pate1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate14	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pate2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pate4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pate9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Patj	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Patl1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Patl2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Patz1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pawr	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pax1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Pax2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pax3	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Pax4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pax5	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Pax6	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
Pax7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pax8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pax9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Paxbp1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Paxip1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Paxx	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pbdc1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Pbk	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pbld1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pbld2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pbp2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pbrm1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pbsn	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pbx1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Pbx2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pbx3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Pbx4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pbxip1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Pcare	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcbd1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pcbd2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcbp1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pcbp2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcbp3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcbp4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcca	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pccb	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Pcdh1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdh10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh11x	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh12	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh15	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh17	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh18	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Pcdh19	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh20	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh7	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Pcdh8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdh9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Pcdha1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdha11	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdha12	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdha2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdha3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdha4	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pcdha5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdha6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdha7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdha8	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdha9	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhac1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhac2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb10	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhb11	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb12	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb13	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb14	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb15	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb16	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb17	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb18	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb19	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb2	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pcdhb20	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb21	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb22	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhb9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcdhga1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga10	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga11	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga12	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga8	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhga9	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgb1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgb2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgb4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgb5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgb6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgb7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgc3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgc4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcdhgc5	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pced1a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pced1b	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcf11	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcgf1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcgf2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcgf3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcgf5	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Pcgf6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcid2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcif1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pck1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pck2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pclaf	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pclo	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcm1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcmtd1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcmtd2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcna	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pcnp	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcnt	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcnx	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Pcnx2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcnx3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcnx4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Pcolce	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcolce2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcp2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcp4	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pcp4l1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcsk1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Pcsk1n	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
