gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	expr_tier1	expr_tier2
Aagab	0.0201183300872305	-0.0220768802115235	0.0421952102987541	Q4: mC up/hmC dn	-0.0490919547220852	0.804551638454437	529.805898199636	Not Significant	Not DEG
Dpf2	0.0168602966748123	-0.0253313087588455	0.0421916054336577	Q4: mC up/hmC dn	0.174822796561489	0.246194712171527	427.061456807553	Not Significant	Not DEG
Mbip	0.0208407843098788	-0.0213488664554517	0.0421896507653305	Q4: mC up/hmC dn	0.0354232955294089	0.863814111858774	617.725989308147	Not Significant	Not DEG
Mef2d	0.0305296349497193	-0.0116542005997717	0.042183835549491	Q4: mC up/hmC dn	0.134413162493905	0.358006622766896	1893.65940550092	Not Significant	Not DEG
Cilk1	0.0200714441168517	-0.0221041909149017	0.0421756350317534	Q4: mC up/hmC dn	-0.230800698459679	0.0236941216780948	399.58099947387	Down	Not DEG
Polr2g	0.0255182212272985	-0.016641709482778	0.0421599307100766	Q4: mC up/hmC dn	-0.01985753063438	0.978038145058426	50.9009084232003	Not Significant	Not DEG
Dus4l	0.0272265091108496	-0.0149333958515313	0.0421599049623809	Q4: mC up/hmC dn	-0.494919583871865	0.0168909126500795	56.5981940609072	Down	Down
Ubr2	0.0215395524218428	-0.0206167174897131	0.0421562699115559	Q4: mC up/hmC dn	0.193992471556411	0.00905437676712535	1360.39241433991	Up	Not DEG
Mbd3	0.0186559101359293	-0.0234985477167733	0.0421544578527026	Q4: mC up/hmC dn	-0.0504347273555461	0.888441081841085	129.655565335687	Not Significant	Not DEG
Zfp74	0.0180863856156434	-0.0240591232681727	0.042145508883816	Q4: mC up/hmC dn	-0.260296062707323	0.257750015049708	130.694615647007	Not Significant	Not DEG
Dnajc27	0.016231883306685	-0.0259073957624001	0.0421392790690851	Q4: mC up/hmC dn	-0.00390376997085914	0.989947100568304	445.143362259407	Not Significant	Not DEG
Ecel1	-0.0256754375099874	0.0164588943352307	0.042134331845218	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Ddx47	0.0201888015102404	-0.0219352755965486	0.042124077106789	Q4: mC up/hmC dn	0.0704479160744276	0.833295685983573	190.331959188741	Not Significant	Not DEG
Sec23b	0.0219577125522183	-0.0201552760802996	0.0421129886325179	Q4: mC up/hmC dn	-0.0852045776373615	0.643569602387923	220.637086309215	Not Significant	Not DEG
Pcx	0.0178143476906423	-0.0242973165527017	0.042111664243344	Q4: mC up/hmC dn	-0.0241698931302684	0.938633206304529	438.030995197892	Not Significant	Not DEG
Etnk1	0.0205899822737632	-0.0215178693165552	0.0421078515903184	Q4: mC up/hmC dn	0.0494836204044738	0.743803069319552	1204.53095741524	Not Significant	Not DEG
Cdc42bpb	0.0197656174665488	-0.022337824178039	0.0421034416445878	Q4: mC up/hmC dn	0.106809045166169	0.476578406879464	1296.51285728856	Not Significant	Not DEG
Ppig	0.0162016761075077	-0.0258950575473089	0.0420967336548165	Q4: mC up/hmC dn	0.0549856695801301	0.915537489751863	1003.3887880505	Not Significant	Not DEG
Txnip	-0.0248655115055327	0.0172258370599376	0.0420913485654703	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Clta	0.0218076407990024	-0.0202737016021592	0.0420813424011617	Q4: mC up/hmC dn	0.029996267798236	0.914124333097718	482.044850308979	Not Significant	Not DEG
Hs6st3	0.0181827706367668	-0.0238960808062406	0.0420788514430073	Q4: mC up/hmC dn	-0.442376683450085	0.212004267382726	2525.28243313021	Not Significant	Not DEG
Sec24a	0.0209673696460194	-0.0211105985315674	0.0420779681775868	Q4: mC up/hmC dn	-0.0145708308167726	0.962063559378945	537.180197903746	Not Significant	Not DEG
Ralyl	0.0203564687319318	-0.0216967499132862	0.0420532186452179	Q4: mC up/hmC dn	-0.133156429311212	0.677771201566842	2406.28622722725	Not Significant	Not DEG
Polr2m	0.0217850840157287	-0.0202638023485017	0.0420488863642303	Q4: mC up/hmC dn	0.350838404478302	0.10767606945897	66.5780538640313	Not Significant	Not DEG
Acot6	0.0209882455193462	-0.021058471200607	0.0420467167199532	Q4: mC up/hmC dn	-0.653097698617526	0.104116976864853	17.43250485045	Not Significant	Not DEG
D2hgdh	0.0245316637738137	-0.0175142167018047	0.0420458804756183	Q4: mC up/hmC dn	0.194442701447876	0.477983501683156	74.7230023958557	Not Significant	Not DEG
Nfam1	-0.015955221903204	0.0260763537349573	0.0420315756381612	Q2: mC dn/hmC up	-0.336905442947546	0.751843322224298	5.34046098603441	Not Significant	Not DEG
P2ry12	0.0163774247059181	-0.025644704118941	0.042022128824859	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Ogfod1	0.0162300573266492	-0.0257916012343908	0.04202165856104	Q4: mC up/hmC dn	-0.26808914519028	0.00566241646711423	377.823101537784	Down	Not DEG
Psd3	0.026772310604354	-0.015243978808279	0.0420162894126331	Q4: mC up/hmC dn	-0.302083716894608	0.022831464665277	5191.8143030938	Down	Down
Wdr43	0.0210062975265002	-0.0210064249169455	0.0420127224434456	Q4: mC up/hmC dn	0.00972908965600896	0.974610040127856	451.649715266758	Not Significant	Not DEG
Tmem38b	0.0197100937027581	-0.0222979033924614	0.0420079970952195	Q4: mC up/hmC dn	-0.142698775386534	0.653531974467685	135.480887146731	Not Significant	Not DEG
Qtrt1	0.0239391362160282	-0.0180631242505451	0.0420022604665733	Q4: mC up/hmC dn	-0.17431782048071	0.652193379609701	39.7438544222136	Not Significant	Not DEG
Mlxip	0.0198998527441381	-0.0221001196504756	0.0419999723946137	Q4: mC up/hmC dn	0.212363863029501	0.0748459512368389	655.714187083818	Not Significant	Not DEG
Tbx2	0.0300151083657788	0.0119828657559687	0.0419979741217475	Q3: mC up/hmC up	0.0244453894690231	0.987884920866066	7.05920961054067	Not Significant	Not DEG
Meaf6	0.020206623663183	-0.0217845695232543	0.0419911931864373	Q4: mC up/hmC dn	-0.0423073277746148	0.858190088034553	411.432078545158	Not Significant	Not DEG
Gmps	0.0182993759481691	-0.0236794884282663	0.0419788643764354	Q4: mC up/hmC dn	0.142293639017418	0.158760990728494	798.989387061826	Not Significant	Not DEG
Hinfp	0.0229438577738831	-0.0190264849326413	0.0419703427065244	Q4: mC up/hmC dn	0.189766999447126	0.401570259925113	99.1580517144596	Not Significant	Not DEG
Plcd4	0.0212121247598903	-0.02075252115495	0.0419646459148404	Q4: mC up/hmC dn	-0.164727162604532	0.49299335383029	175.002909746006	Not Significant	Not DEG
Cdk12	0.015405300652743	-0.0265508401287847	0.0419561407815277	Q4: mC up/hmC dn	0.0802777235740176	0.552398760173599	1548.21834378224	Not Significant	Not DEG
Fam110b	0.022536532865032	-0.0194105546007883	0.0419470874658203	Q4: mC up/hmC dn	-0.442423432162396	2.07879129146096e-07	797.202271107617	Down	Down
Mbp	0.0228648969099965	-0.0190574459598374	0.0419223428698339	Q4: mC up/hmC dn	0.0753203100930067	0.805168025295008	9218.55780289515	Not Significant	Not DEG
Dip2b	0.0107300024355225	-0.0311741732075809	0.0419041756431034	Q4: mC up/hmC dn	0.244898925718167	0.0022071285860272	3314.13460100926	Up	Not DEG
Otulinl	0.028189309962914	-0.0137117394564448	0.0419010494193588	Q4: mC up/hmC dn	-0.54559920680705	2.58058813415384e-05	90.7478744782472	Down	Down
Nyap2	0.0195904156652073	-0.0223077008131931	0.0418981164784003	Q4: mC up/hmC dn	-0.712411034072089	9.35026823820904e-05	1502.08092167171	Down	Down
Parl	0.0242023768149409	-0.0176833465379186	0.0418857233528595	Q4: mC up/hmC dn	0.209781510946115	0.154952350898468	245.873163660392	Not Significant	Not DEG
Fstl5	0.0205410805577478	-0.021326652261026	0.0418677328187738	Q4: mC up/hmC dn	-0.166640129290844	0.786685257532819	1822.45334333037	Not Significant	Not DEG
Cops3	0.0212763882488727	-0.0205872857085017	0.0418636739573744	Q4: mC up/hmC dn	0.135475672807043	0.405850818095462	280.00391253575	Not Significant	Not DEG
Alg8	0.0226335201593282	0.019229687201988	0.0418632073613162	Q3: mC up/hmC up	-0.439647595463763	0.0670432098585386	55.1573230263062	Not Significant	Not DEG
Sertad2	0.0189386661517187	-0.0229174893054035	0.0418561554571222	Q4: mC up/hmC dn	-0.128229913123262	0.376226519618436	507.663457949349	Not Significant	Not DEG
Minpp1	0.01807031067452	-0.0237809184723755	0.0418512291468955	Q4: mC up/hmC dn	-0.112455473635267	0.576204277491136	311.529616609905	Not Significant	Not DEG
Gfpt1	0.0193618114854859	-0.0224815557930586	0.0418433672785445	Q4: mC up/hmC dn	0.0476994809842379	0.801126458302002	544.100423187123	Not Significant	Not DEG
Tyw3	0.028818023591422	-0.0130214723679829	0.0418394959594049	Q4: mC up/hmC dn	-0.0679440950272774	0.804556013011113	156.800197709398	Not Significant	Not DEG
Ctnna1	0.019547377620072	-0.0222752476175659	0.0418226252376379	Q4: mC up/hmC dn	0.0105138992500633	0.974792250453501	590.395277725333	Not Significant	Not DEG
Clcc1	0.0161711994014071	-0.0256475098543232	0.0418187092557303	Q4: mC up/hmC dn	-0.148790907501064	0.419728125750622	196.640672798784	Not Significant	Not DEG
Ugt2b1	-0.0335101062737824	0.00830075563215556	0.0418108619059379	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Ccdc82	0.0222797411431443	-0.0195175926229374	0.0417973337660817	Q4: mC up/hmC dn	-0.189587410072577	0.180077583223378	541.993767228243	Not Significant	Not DEG
Ahdc1	0.0145255199933873	-0.0272693149697584	0.0417948349631457	Q4: mC up/hmC dn	-0.0386642366268061	0.847131765071904	2251.65727643132	Not Significant	Not DEG
Tbcd	0.0194980979250078	-0.0222940434004887	0.0417921413254965	Q4: mC up/hmC dn	-0.0191154923658451	0.943695958891598	707.273907767888	Not Significant	Not DEG
Myrf	-0.0302438875520781	0.011547416769898	0.0417913043219761	Q2: mC dn/hmC up	0.189162442616485	0.420418134656936	243.250479452684	Not Significant	Not DEG
Trp73	0.0123394277220803	-0.0294430987615568	0.0417825264836371	Q4: mC up/hmC dn	-2.75130858096855	2.65173501758225e-52	94.6007518593856	Down	Down
Dok4	0.0243776372325274	-0.0173965383170823	0.0417741755496097	Q4: mC up/hmC dn	0.0966688054224236	0.844160328475998	54.3814441967558	Not Significant	Not DEG
Adnp	0.0143040565168251	-0.0274607882053156	0.0417648447221407	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Hltf	0.0145564414692586	-0.0272025752793735	0.0417590167486321	Q4: mC up/hmC dn	-0.0114078964408187	0.976205512067484	519.766995523884	Not Significant	Not DEG
Myg1	0.0228579705612985	-0.0189001569907937	0.0417581275520921	Q4: mC up/hmC dn	0.123356540058208	0.655125705706082	102.453697955154	Not Significant	Not DEG
Xpo6	0.0177050073346309	-0.0240380900335561	0.041743097368187	Q4: mC up/hmC dn	0.0618266446877167	0.671383634774911	1663.82180468572	Not Significant	Not DEG
Lrrc8c	-0.0222277277307805	0.0195038741147375	0.0417316018455181	Q2: mC dn/hmC up	1.13115273893304	2.76620457389916e-27	254.207067452855	Up	Up
Lonp2	0.0148583616722721	-0.0268717834715666	0.0417301451438386	Q4: mC up/hmC dn	0.0454913821811871	0.722503506147946	1135.41706843285	Not Significant	Not DEG
Caap1	0.0176373947054407	-0.0240902775342817	0.0417276722397223	Q4: mC up/hmC dn	0.0439952717464297	0.881608858043484	382.588157476207	Not Significant	Not DEG
Brat1	0.0186888415249672	-0.0230332020285448	0.0417220435535119	Q4: mC up/hmC dn	-0.358941011057837	0.114362423973644	61.0630126382556	Not Significant	Not DEG
Gm43064	0.0332424133464224	-0.00846797949349198	0.0417103928399144	Q4: mC up/hmC dn	0.320785947556992	0.558353862173214	18.1363187052127	Not Significant	Not DEG
Slc2a10	-0.0238069787789141	0.017892122903086	0.0416991016820002	Q2: mC dn/hmC up	0.0760706861972527	0.954696353761859	9.10706114124031	Not Significant	Not DEG
Cops8	0.0186872685110826	-0.0230059426096516	0.0416932111207342	Q4: mC up/hmC dn	0.0308656923220108	0.908301375541644	207.858413633914	Not Significant	Not DEG
Arhgap1	0.0192244328526492	-0.0224676101079312	0.0416920429605803	Q4: mC up/hmC dn	0.0611333665505361	0.790849900164127	265.66974344614	Not Significant	Not DEG
Zfp599	0.0195635310367804	-0.0221084017265594	0.0416719327633399	Q4: mC up/hmC dn	-0.0897443888210984	0.873450782166159	42.4468564224709	Not Significant	Not DEG
Keap1	0.0201839982472544	-0.0214819757461328	0.0416659739933872	Q4: mC up/hmC dn	-0.0186895143733885	0.978201917555937	70.3048215601031	Not Significant	Not DEG
Arl15	0.0165833597070104	-0.0250799592869435	0.0416633189939539	Q4: mC up/hmC dn	-0.0817958841476277	0.752614814222386	2967.25160465191	Not Significant	Not DEG
Napepld	0.0180570566187993	-0.0235981746029288	0.0416552312217281	Q4: mC up/hmC dn	-0.503397245786022	3.70789576932787e-05	140.550888220251	Down	Down
Mdm4	0.0204105069473332	-0.021237558265034	0.0416480652123672	Q4: mC up/hmC dn	0.156976855692701	0.0487256047795082	1558.04735259792	Up	Not DEG
2700049A03Rik	0.0166587963679423	-0.0249876404534078	0.0416464368213502	Q4: mC up/hmC dn	-0.0167408781452807	0.957559168151682	542.550064705958	Not Significant	Not DEG
Tmem8b	0.0317015867241175	-0.0099208343211622	0.0416224210452797	Q4: mC up/hmC dn	-0.266829415757555	0.0683759256287981	257.987727187747	Not Significant	Not DEG
Stoml1	0.0259462324706002	-0.0156557814795881	0.0416020139501883	Q4: mC up/hmC dn	0.00919184102302066	0.98749019889095	114.684265089546	Not Significant	Not DEG
Lig3	0.0252945726526291	-0.0163036286483479	0.041598201300977	Q4: mC up/hmC dn	0.0613672997155483	0.818885782169955	255.157257126465	Not Significant	Not DEG
Usp8	0.0218141203941248	-0.0197824641713285	0.0415965845654533	Q4: mC up/hmC dn	-0.0739086412655956	0.902452841476228	36.8155257104176	Not Significant	Not DEG
Iltifb	0.0234950516952592	-0.0181004883591349	0.0415955400543941	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Sucla2	0.019394648552105	-0.0221979092849426	0.0415925578370477	Q4: mC up/hmC dn	0.142041061816075	0.424889659915686	566.177123602526	Not Significant	Not DEG
Polr3a	0.0227507080053416	-0.0188356544715434	0.041586362476885	Q4: mC up/hmC dn	0.165865323733511	0.329753957697333	442.240406046509	Not Significant	Not DEG
Cabin1	0.0292756383568339	-0.0123073069455394	0.0415829453023733	Q4: mC up/hmC dn	-0.163464243437664	0.0877995704179014	1538.02167087697	Not Significant	Not DEG
Rmnd1	0.015110516058035	-0.026467724219565	0.0415782402776	Q4: mC up/hmC dn	0.212146908546066	0.170600058256577	339.942281976252	Not Significant	Not DEG
Ndufa8	0.0235047107502965	-0.0180685316095165	0.041573242359813	Q4: mC up/hmC dn	0.169979155366382	0.375392917329598	208.578303368245	Not Significant	Not DEG
Ccdc28a	0.0236196339689859	-0.0179491191346166	0.0415687531036025	Q4: mC up/hmC dn	-0.241086632480404	0.270318520659255	120.35287188952	Not Significant	Not DEG
Dbh	-0.0255932801447288	0.0159593937835444	0.0415526739282733	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
1810030O07Rik	0.0197321697956611	-0.0218059018321378	0.0415380716277988	Q4: mC up/hmC dn	0.130309138000219	0.504058274565051	137.751007257978	Not Significant	Not DEG
Mxra7	0.018334507153081	-0.0231922951819276	0.0415268023350086	Q4: mC up/hmC dn	-0.381724710904517	0.146618085422542	62.8923402292421	Not Significant	Not DEG
Rpn1	0.0223097969998161	-0.0192104024060963	0.0415201994059124	Q4: mC up/hmC dn	-0.0525258870555448	0.868121997254081	234.895359740185	Not Significant	Not DEG
Ubn1	0.0221647420097373	-0.019347699175281	0.0415124411850182	Q4: mC up/hmC dn	0.0388852922888213	0.839315929192553	848.590581751717	Not Significant	Not DEG
Lclat1	0.0184141644189285	-0.0230882382627066	0.0415024026816351	Q4: mC up/hmC dn	-0.0139210880626603	0.965781543093075	761.502135016436	Not Significant	Not DEG
B3gnt7	-0.024744835100577	0.0167407985409658	0.0414856336415428	Q2: mC dn/hmC up	1.28336595201719	0.0633663977165332	6.45975254870025	Not Significant	Not DEG
Gk2	-0.0195676136476919	0.021891328668891	0.0414589423165829	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Tbk1	0.0155361086752847	-0.0259113325267445	0.0414474412020291	Q4: mC up/hmC dn	0.110117156094321	0.505228971717798	473.378332235962	Not Significant	Not DEG
Sdhaf2	0.0273118155272764	-0.0141341855854846	0.0414460011127609	Q4: mC up/hmC dn	0.074808529354415	0.765222469749019	147.028902259598	Not Significant	Not DEG
Prrc2c	0.0209501568403272	-0.0204937587380981	0.0414439155784253	Q4: mC up/hmC dn	0.0618986714395458	0.755234556391487	4050.04511441341	Not Significant	Not DEG
B4galt1	0.0151805462605055	-0.02625744673439	0.0414379929948955	Q4: mC up/hmC dn	-0.426462134452135	0.0267401799921639	89.5580877028676	Down	Down
Rptor	0.0275778322800327	-0.0138505707028593	0.0414284029828921	Q4: mC up/hmC dn	-0.0319111759430085	0.860495359444539	2748.67855398694	Not Significant	Not DEG
Peli3	0.0200990661086338	-0.0213286667980213	0.0414277329066551	Q4: mC up/hmC dn	0.199303974987182	0.403997351558809	164.06589265398	Not Significant	Not DEG
Ibtk	0.0205910181175003	-0.0208326925762466	0.0414237106937469	Q4: mC up/hmC dn	-0.0249210306214729	0.924416321638544	542.16834885119	Not Significant	Not DEG
Dzip3	0.0210448446101069	-0.020374622592998	0.041419467203105	Q4: mC up/hmC dn	0.078129404715679	0.613181241814819	1343.19140134592	Not Significant	Not DEG
Pelp1	0.0197388125729949	-0.0216766973680081	0.0414155099410031	Q4: mC up/hmC dn	-0.0441663306765342	0.913457668013936	178.884004177107	Not Significant	Not DEG
Fam53c	0.0249179464651929	-0.0164937850548108	0.0414117315200037	Q4: mC up/hmC dn	0.108120821051868	0.676964995032799	299.891690703839	Not Significant	Not DEG
Eps15l1	0.0169340747606774	-0.0244773394010298	0.0414114141617072	Q4: mC up/hmC dn	0.0506923178621014	0.742693383868663	1646.05696374824	Not Significant	Not DEG
Pfas	0.030140576271079	-0.0112693661639957	0.0414099424350747	Q4: mC up/hmC dn	-0.0607438994423976	0.859835350065853	167.56350446511	Not Significant	Not DEG
Tbc1d22b	0.018567598514582	-0.0228368350114458	0.0414044335260278	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Ccdc112	0.0217373403582679	-0.0196618615204122	0.0413992018786801	Q4: mC up/hmC dn	-0.794044991305045	9.06611997842861e-07	92.7797073116891	Down	Down
Mtx3	0.0214757325168548	-0.0199230406109535	0.0413987731278083	Q4: mC up/hmC dn	-0.0369664420350651	0.900880742914785	279.682910329314	Not Significant	Not DEG
Shisa5	-0.025505977767625	0.0158924305907486	0.0413984083583736	Q2: mC dn/hmC up	0.208695007906966	0.449997868046498	96.9167656913751	Not Significant	Not DEG
C2cd3	0.0235808272604088	-0.0178105493146774	0.0413913765750861	Q4: mC up/hmC dn	0.0415600259652806	0.862505311684381	602.226592680849	Not Significant	Not DEG
Ints4	0.0282834823433255	-0.0131051794889594	0.0413886618322849	Q4: mC up/hmC dn	-0.299416941106889	0.00190873760202182	358.056598784133	Down	Not DEG
Ubr5	0.0145561648682315	-0.026830194575163	0.0413863594433945	Q4: mC up/hmC dn	0.138458830439977	0.158556140259468	4090.02263975568	Not Significant	Not DEG
Eri1	-0.0254918345463402	-0.0158844565266733	0.0413762910730135	Q1: mC dn/hmC dn	0.00496894918895273	0.990817044516952	175.69935757384	Not Significant	Not DEG
Gm49527	0.0212480085775222	-0.0201239453712108	0.041371953948733	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
4921524J17Rik	0.0235202837423768	-0.0178473826211527	0.0413676663635295	Q4: mC up/hmC dn	-0.407935673388437	0.00251438899589727	122.925863234534	Down	Down
Krr1	0.0181636875063721	-0.0231982413453867	0.0413619288517588	Q4: mC up/hmC dn	-0.039168671764189	0.898546450330923	202.113471015195	Not Significant	Not DEG
Rbm34	0.0184229075666068	-0.0229335109555007	0.0413564185221075	Q4: mC up/hmC dn	-0.0956453783754171	0.719713613410952	135.431074331169	Not Significant	Not DEG
Togaram1	0.0202546818508755	-0.021091760262783	0.0413464421136586	Q4: mC up/hmC dn	-0.0640437953469015	0.742746890646699	429.833205898583	Not Significant	Not DEG
Robo4	-0.0304679827349653	0.0108777541846987	0.041345736919664	Q2: mC dn/hmC up	0.131278995782558	0.903228650576897	9.76484760925056	Not Significant	Not DEG
Hlcs	0.014714581553698	-0.0266095466334475	0.0413241281871455	Q4: mC up/hmC dn	-0.517911819116148	3.28430290368742e-08	1308.62178681062	Down	Down
Wdr33	0.0182167440252984	-0.0231053165523362	0.0413220605776346	Q4: mC up/hmC dn	0.03127654235019	0.834858187137629	1722.38116521456	Not Significant	Not DEG
Acadsb	0.0225069787748408	-0.0188141702988471	0.0413211490736878	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Slc25a12	0.0148341508676121	-0.0264833926315964	0.0413175434992084	Q4: mC up/hmC dn	0.107306993961347	0.487176130813808	2022.24386152457	Not Significant	Not DEG
Mrps22	0.0192049668322711	-0.0221022240597197	0.0413071908919908	Q4: mC up/hmC dn	0.293430568955936	0.0344762286454392	166.847791007678	Up	Not DEG
Golph3l	0.0162937715798694	-0.0250128674592496	0.041306639039119	Q4: mC up/hmC dn	0.0993770921560299	0.654090847927588	149.283926903707	Not Significant	Not DEG
Rexo4	0.0195192561327628	-0.0217796518915788	0.0412989080243416	Q4: mC up/hmC dn	-0.0222250679434489	0.9465406330727	285.490352540692	Not Significant	Not DEG
Dtwd2	0.018080277219034	-0.0232172551662044	0.0412975323852384	Q4: mC up/hmC dn	-0.269005654135217	0.305954210788533	85.5469272818115	Not Significant	Not DEG
Wdr54	-0.0251803633902178	0.016112621535504	0.0412929849257218	Q2: mC dn/hmC up	-0.242091794858429	0.406097718282078	59.4464855901777	Not Significant	Not DEG
Zmpste24	0.0219881934147531	-0.0192965581252568	0.04128475154001	Q4: mC up/hmC dn	0.0303590847275191	0.91446664145006	293.863134767664	Not Significant	Not DEG
Mthfsl	0.0174891597266852	-0.0237863264968016	0.0412754862234868	Q4: mC up/hmC dn	-0.0310195107813791	0.902828990427633	221.003780671305	Not Significant	Not DEG
Rdh10	0.0155083822602489	-0.0257467013159031	0.0412550835761519	Q4: mC up/hmC dn	-0.219348017168898	0.0794731705142659	381.718356598442	Not Significant	Not DEG
B4galt5	0.0313245146652406	-0.00991324503410212	0.0412377596993427	Q4: mC up/hmC dn	0.260006274679392	0.00125207932055987	1112.07487570866	Up	Not DEG
Alkbh3	0.0170465146960954	-0.0241864900266873	0.0412330047227827	Q4: mC up/hmC dn	0.126626045510846	0.535218958240676	255.612295297977	Not Significant	Not DEG
Rmi2	0.0237318731740486	-0.0174960117790065	0.0412278849530551	Q4: mC up/hmC dn	-1.43617010626233	6.42284905562547e-11	36.6959052638443	Down	Down
Susd4	-0.023879190726513	0.017329885516096	0.041209076242609	Q2: mC dn/hmC up	0.218162922120846	0.0246070302164727	1219.08875914125	Up	Not DEG
Ndufa9	0.0189741458313776	-0.0222347027566304	0.041208848588008	Q4: mC up/hmC dn	0.0874676395593561	0.757253117060357	287.54150681846	Not Significant	Not DEG
Mad1l1	-0.0281459971191079	0.0130622367522673	0.0412082338713752	Q2: mC dn/hmC up	0.0591857419745159	0.693636762340035	1122.30210657404	Not Significant	Not DEG
Cd180	-0.0239835354103253	0.0172075754671822	0.0411911108775075	Q2: mC dn/hmC up	0.323980699390522	0.516222583230327	19.8615816908275	Not Significant	Not DEG
Gns	0.0210118856509999	-0.0201669086026475	0.0411787942536473	Q4: mC up/hmC dn	-0.050286528634453	0.786254600102443	608.908525077251	Not Significant	Not DEG
Cby2	0.0246429113506007	-0.0165343518385256	0.0411772631891263	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Pdyn	-0.0227520303996159	0.018397562851493	0.0411495932511089	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Sorcs2	-0.0189972348614562	0.0221408462111772	0.0411380810726334	Q2: mC dn/hmC up	0.297063677034048	0.107451485292816	124.20870809927	Not Significant	Not DEG
Slc37a1	0.0248743718903078	-0.0162604677575609	0.0411348396478688	Q4: mC up/hmC dn	-1.96641527991204	1.49941283543733e-14	44.2538515085629	Down	Down
Nars	0.0165864766730484	-0.0245460245130894	0.0411325011861377	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Arhgap12	0.019100728663066	-0.0220312195326042	0.0411319481956702	Q4: mC up/hmC dn	-0.0888209998470711	0.491375787897044	791.511368940586	Not Significant	Not DEG
Ppp6r3	0.0205692849796484	-0.0205587202930194	0.0411280052726678	Q4: mC up/hmC dn	0.122810170687329	0.161023221678658	2588.14335647552	Not Significant	Not DEG
Rrnad1	0.0244232036137821	-0.0167034621594676	0.0411266657732497	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Nop2	0.0212334374606169	-0.0198903698223731	0.04112380728299	Q4: mC up/hmC dn	-0.0193388335540478	0.964082594697198	117.303368539569	Not Significant	Not DEG
Ncbp1	0.0199200256612818	-0.0212025182346939	0.0411225438959757	Q4: mC up/hmC dn	0.00658547070326642	0.986036536751819	225.430037345608	Not Significant	Not DEG
2310022A10Rik	0.0181284731811874	-0.0229847993641139	0.0411132725453013	Q4: mC up/hmC dn	0.253001210217467	0.0865312553065084	145.964284364088	Not Significant	Not DEG
Ginm1	0.0234692314304731	-0.0176354998575349	0.041104731288008	Q4: mC up/hmC dn	-0.0303531126927968	0.941776317700801	131.560555367126	Not Significant	Not DEG
Thap4	0.0182163593839527	-0.0228863022780351	0.0411026616619878	Q4: mC up/hmC dn	-0.156578015717769	0.618685991519823	99.7491846729584	Not Significant	Not DEG
Pkd2	0.019166591920215	-0.0219318700251951	0.04109846194541	Q4: mC up/hmC dn	0.10129718064017	0.553848730429521	1206.40676241383	Not Significant	Not DEG
Mtrex	0.0210747021725416	-0.0200175908187449	0.0410922929912865	Q4: mC up/hmC dn	0.101286608659157	0.434520308742974	737.990761122584	Not Significant	Not DEG
Rsc1a1	0.0232789171604987	-0.0177929911775863	0.041071908338085	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Cby1	0.0227187572889237	-0.0183492587329894	0.0410680160219131	Q4: mC up/hmC dn	-0.151462271404665	0.61118244843637	61.6730057787123	Not Significant	Not DEG
Rtf1	0.0179932337639301	-0.023073137279948	0.0410663710438781	Q4: mC up/hmC dn	0.119456111818996	0.27516229800871	632.733969242824	Not Significant	Not DEG
Trmo	0.0223836479445821	-0.0186794988217139	0.041063146766296	Q4: mC up/hmC dn	-0.290335721057261	0.234469814299685	54.2455913224155	Not Significant	Not DEG
Ttc13	0.020332657172574	-0.0207302013492301	0.0410628585218042	Q4: mC up/hmC dn	-0.0213968385086398	0.929208561823181	743.344500215993	Not Significant	Not DEG
Macrod2	0.0234007007719238	-0.017662115018147	0.0410628157900708	Q4: mC up/hmC dn	-0.335767125496198	0.1167389100614	8733.02639053653	Not Significant	Not DEG
Pgap1	0.0180951157150127	-0.0229302687983301	0.0410253845133427	Q4: mC up/hmC dn	-0.162185774093624	0.21719106148125	535.160066181306	Not Significant	Not DEG
Svs2	0.0247223646421315	-0.0163002850575216	0.0410226496996531	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
