loop_id	direction	logFC	loop_distance	n_cpgi	mean_mc_diff	mean_hmc_diff	any_mc_hyper	any_hmc_hypo
loop_55	down_in_mutant	-0.428342941993396	1600000	1	-0.0111777570917488	0.00384200773924299	FALSE	FALSE
loop_58	up_in_mutant	0.383233469280687	430000	0	NA	NA	FALSE	FALSE
loop_147	down_in_mutant	-0.360117310055077	2e+05	1	0	0	FALSE	FALSE
loop_235	down_in_mutant	-0.378574360390906	2300000	0	NA	NA	FALSE	FALSE
loop_286	down_in_mutant	-0.346625404945472	1980000	3	-0.0044071339140025	0.00211589465145285	FALSE	FALSE
loop_412	down_in_mutant	-0.424274135686191	280000	0	NA	NA	FALSE	FALSE
loop_553	up_in_mutant	0.417605096911417	140000	0	NA	NA	FALSE	FALSE
loop_575	down_in_mutant	-0.321714791828537	440000	1	0	0	FALSE	FALSE
loop_768	down_in_mutant	-0.317199586552533	180000	0	NA	NA	FALSE	FALSE
loop_13138	down_in_mutant	-0.359317060943033	1300000	0	NA	NA	FALSE	FALSE
loop_962	down_in_mutant	-0.519327888299605	1440000	0	NA	NA	FALSE	FALSE
loop_14598	down_in_mutant	-0.403488035784573	1875000	1	-0.000675258824417464	0.00225990094568163	FALSE	FALSE
loop_15620	down_in_mutant	-0.480893016048178	825000	1	0.0032051282051282	0.0032051282051282	FALSE	FALSE
loop_1177	up_in_mutant	0.401006646269574	250000	1	0	0	FALSE	FALSE
loop_1229	up_in_mutant	0.317265138263658	190000	0	NA	NA	FALSE	FALSE
loop_1282	down_in_mutant	-0.397050921440823	2310000	0	NA	NA	FALSE	FALSE
loop_1289	down_in_mutant	-0.509278242967867	1170000	0	NA	NA	FALSE	FALSE
loop_16947	down_in_mutant	-0.30246535612463	925000	0	NA	NA	FALSE	FALSE
loop_4498	up_in_mutant	0.369713827296286	250000	1	0.0211612272560524	-0.00653644013682795	FALSE	FALSE
loop_1543	up_in_mutant	0.424191634546452	220000	1	0.015060002484749	-0.00308611505072477	FALSE	FALSE
loop_17209	down_in_mutant	-0.420278706755833	675000	0	NA	NA	FALSE	FALSE
loop_1667	down_in_mutant	-0.535064350220092	350000	0	NA	NA	FALSE	FALSE
loop_19791	up_in_mutant	0.34441690008323	3e+05	1	0	0	FALSE	FALSE
loop_1807	down_in_mutant	-0.304725344255729	330000	0	NA	NA	FALSE	FALSE
loop_21378	up_in_mutant	0.460453898618648	350000	0	NA	NA	FALSE	FALSE
loop_1972	down_in_mutant	-0.311686636574463	110000	0	NA	NA	FALSE	FALSE
loop_2022	down_in_mutant	-0.448351187341716	1470000	3	-0.0116461511487868	-0.00161924923762974	FALSE	FALSE
loop_2060	down_in_mutant	-0.364387839689459	810000	0	NA	NA	FALSE	FALSE
loop_2115	down_in_mutant	-0.338173005482821	450000	1	0	0	FALSE	FALSE
loop_2175	down_in_mutant	-0.386921155820101	1820000	0	NA	NA	FALSE	FALSE
loop_18727	down_in_mutant	-0.47348034767217	570000	0	NA	NA	FALSE	FALSE
loop_2253	up_in_mutant	0.350536011446174	5e+05	0	NA	NA	FALSE	FALSE
loop_2257	down_in_mutant	-0.402757177492851	390000	0	NA	NA	FALSE	FALSE
loop_2325	up_in_mutant	0.457844978756408	340000	0	NA	NA	FALSE	FALSE
loop_8679	down_in_mutant	-0.530423907324295	1575000	1	-0.10929501306033	-0.0172068802958866	FALSE	FALSE
loop_2386	down_in_mutant	-0.412069083154856	250000	0	NA	NA	FALSE	FALSE
loop_2432	down_in_mutant	-0.305472167025876	370000	1	0	-0.00719424460431655	FALSE	FALSE
loop_2515	up_in_mutant	0.352769446315732	280000	0	NA	NA	FALSE	FALSE
loop_2533	down_in_mutant	-0.44244147825646	620000	0	NA	NA	FALSE	FALSE
loop_9688	down_in_mutant	-0.314422943837828	950000	0	NA	NA	FALSE	FALSE
loop_16984	up_in_mutant	0.449492547900714	5e+05	0	NA	NA	FALSE	FALSE
loop_2614	down_in_mutant	-0.527652771053765	1430000	2	-0.0016304347826087	-0.000543478260869565	FALSE	FALSE
loop_2783	down_in_mutant	-0.426628206101119	680000	0	NA	NA	FALSE	FALSE
loop_2791	up_in_mutant	0.305293676796687	440000	0	NA	NA	FALSE	FALSE
loop_2811	down_in_mutant	-0.416109901249989	380000	0	NA	NA	FALSE	FALSE
loop_2931	down_in_mutant	-0.313062917143718	140000	0	NA	NA	FALSE	FALSE
loop_2966	down_in_mutant	-0.313408760155147	410000	0	NA	NA	FALSE	FALSE
loop_18867	down_in_mutant	-0.354083228206352	450000	2	0	0	FALSE	FALSE
loop_3127	down_in_mutant	-0.450029231025166	2720000	0	NA	NA	FALSE	FALSE
loop_3206	down_in_mutant	-0.573417140197504	4e+05	0	NA	NA	FALSE	FALSE
loop_3373	down_in_mutant	-0.737957048030215	8830000	0	NA	NA	FALSE	FALSE
loop_3385	down_in_mutant	-0.704609826479253	1340000	0	NA	NA	FALSE	FALSE
loop_3491	down_in_mutant	-0.37439435637466	4640000	0	NA	NA	FALSE	FALSE
loop_3577	down_in_mutant	-0.310766333978077	390000	0	NA	NA	FALSE	FALSE
loop_3604	down_in_mutant	-0.701613968344608	5680000	0	NA	NA	FALSE	FALSE
loop_3659	down_in_mutant	-0.513025604246568	210000	1	0	0	FALSE	FALSE
loop_3692	down_in_mutant	-0.439031163807444	480000	0	NA	NA	FALSE	FALSE
loop_3803	down_in_mutant	-0.343030245887325	470000	0	NA	NA	FALSE	FALSE
loop_3899	down_in_mutant	-0.687871705606101	880000	0	NA	NA	FALSE	FALSE
loop_3999	up_in_mutant	0.313707258722178	590000	1	-0.00185783483274483	-0.00213318383137367	FALSE	FALSE
loop_4056	up_in_mutant	0.336349719846961	490000	0	NA	NA	FALSE	FALSE
loop_4114	up_in_mutant	0.325518648213142	380000	2	-0.000513381551079256	-0.000184227161666342	FALSE	FALSE
loop_4453	up_in_mutant	0.456276209825462	875000	3	5.47360782694642e-05	5.47360782694642e-05	FALSE	FALSE
loop_4159	up_in_mutant	0.518616895052132	750000	0	NA	NA	FALSE	FALSE
loop_4160	up_in_mutant	0.321025890146395	130000	0	NA	NA	FALSE	FALSE
loop_4169	up_in_mutant	0.48335527415867	480000	0	NA	NA	FALSE	FALSE
loop_4232	up_in_mutant	0.355670060101394	90000	0	NA	NA	FALSE	FALSE
loop_4358	up_in_mutant	0.356735703033614	130000	1	0	0	FALSE	FALSE
loop_4359	up_in_mutant	0.563821208914998	240000	0	NA	NA	FALSE	FALSE
loop_4378	up_in_mutant	0.382181563530059	350000	0	NA	NA	FALSE	FALSE
loop_4414	up_in_mutant	0.419742097560662	210000	2	-0.0103668261562998	0.00543478260869565	FALSE	FALSE
loop_4444	up_in_mutant	0.359308929957888	390000	0	NA	NA	FALSE	FALSE
loop_4505	up_in_mutant	0.383927526639678	360000	0	NA	NA	FALSE	FALSE
loop_4509	up_in_mutant	0.328935281920303	390000	3	-0.00794594745103745	-0.00126258710825468	FALSE	FALSE
loop_4526	up_in_mutant	0.627490540398595	7e+05	0	NA	NA	FALSE	FALSE
loop_4574	up_in_mutant	0.577329775988804	140000	0	NA	NA	FALSE	FALSE
loop_4728	up_in_mutant	0.413662071514431	280000	0	NA	NA	FALSE	FALSE
loop_4775	up_in_mutant	0.481572463712872	330000	0	NA	NA	FALSE	FALSE
loop_4776	up_in_mutant	0.332574113031474	330000	0	NA	NA	FALSE	FALSE
loop_4777	up_in_mutant	0.348351706230446	740000	0	NA	NA	FALSE	FALSE
loop_4781	up_in_mutant	0.312814868187341	290000	0	NA	NA	FALSE	FALSE
loop_4788	up_in_mutant	0.766215405486298	310000	0	NA	NA	FALSE	FALSE
loop_4795	up_in_mutant	1.20985702512776	1140000	0	NA	NA	FALSE	FALSE
loop_5001	up_in_mutant	0.38269468205148	140000	0	NA	NA	FALSE	FALSE
loop_5055	up_in_mutant	0.322753623531355	90000	1	0	0	FALSE	FALSE
loop_5200	up_in_mutant	0.742833117577805	1910000	0	NA	NA	FALSE	FALSE
loop_5256	up_in_mutant	0.336352144209904	190000	0	NA	NA	FALSE	FALSE
loop_5382	up_in_mutant	0.3096082466207	390000	0	NA	NA	FALSE	FALSE
loop_5415	up_in_mutant	0.345690656271068	5e+05	0	NA	NA	FALSE	FALSE
loop_11006	down_in_mutant	-0.513380385695289	5e+05	0	NA	NA	FALSE	FALSE
loop_5569	up_in_mutant	0.503065527847011	330000	0	NA	NA	FALSE	FALSE
loop_5575	up_in_mutant	0.486398798927515	270000	0	NA	NA	FALSE	FALSE
loop_5896	up_in_mutant	0.311966753802319	3e+05	0	NA	NA	FALSE	FALSE
loop_5594	down_in_mutant	-0.432399646502816	4180000	0	NA	NA	FALSE	FALSE
loop_5729	down_in_mutant	-0.340571702765249	1e+05	0	NA	NA	FALSE	FALSE
loop_13596	up_in_mutant	0.397308969553701	8e+05	0	NA	NA	FALSE	FALSE
loop_5838	up_in_mutant	0.397672657385281	220000	0	NA	NA	FALSE	FALSE
loop_5869	up_in_mutant	0.33892609768209	4e+05	0	NA	NA	FALSE	FALSE
loop_5876	down_in_mutant	-0.326753527578054	310000	0	NA	NA	FALSE	FALSE
loop_5879	down_in_mutant	-0.505530139807708	5350000	0	NA	NA	FALSE	FALSE
loop_5915	up_in_mutant	0.34845340062307	390000	0	NA	NA	FALSE	FALSE
loop_5924	up_in_mutant	0.421259297474845	250000	0	NA	NA	FALSE	FALSE
loop_5938	up_in_mutant	0.423643563945424	770000	0	NA	NA	FALSE	FALSE
loop_5939	up_in_mutant	0.438139450820984	3e+05	0	NA	NA	FALSE	FALSE
loop_6029	up_in_mutant	0.855457298738027	730000	0	NA	NA	FALSE	FALSE
loop_6099	up_in_mutant	0.499818042104417	280000	0	NA	NA	FALSE	FALSE
loop_6391	up_in_mutant	0.410211638018739	1475000	0	NA	NA	FALSE	FALSE
loop_20116	up_in_mutant	0.447081598469699	150000	0	NA	NA	FALSE	FALSE
loop_6192	up_in_mutant	0.314063395294494	90000	0	NA	NA	FALSE	FALSE
loop_6207	up_in_mutant	0.335344223856396	120000	0	NA	NA	FALSE	FALSE
loop_6221	up_in_mutant	0.304986428886419	420000	0	NA	NA	FALSE	FALSE
loop_6283	up_in_mutant	0.513033558807321	520000	0	NA	NA	FALSE	FALSE
loop_6307	up_in_mutant	0.488264899609039	1030000	0	NA	NA	FALSE	FALSE
loop_6312	up_in_mutant	0.5082593972012	320000	0	NA	NA	FALSE	FALSE
loop_6330	up_in_mutant	0.307478592462157	120000	0	NA	NA	FALSE	FALSE
loop_6349	up_in_mutant	0.49899215601318	610000	1	-0.000972762645914397	0	FALSE	FALSE
loop_6655	up_in_mutant	0.358705627529948	275000	1	0.169071803651288	-0.0106906399033868	TRUE	FALSE
loop_6428	up_in_mutant	0.433755821967822	360000	0	NA	NA	FALSE	FALSE
loop_6431	up_in_mutant	0.318466577628397	240000	2	0.0235929401038537	-0.0165882059295568	FALSE	FALSE
loop_6489	up_in_mutant	0.331987484200238	430000	0	NA	NA	FALSE	FALSE
loop_6503	up_in_mutant	0.378227090174434	1310000	0	NA	NA	FALSE	FALSE
loop_4508	up_in_mutant	0.311355095559069	8e+05	1	-0.000654242664551943	-0.000914315569487983	FALSE	FALSE
loop_6707	up_in_mutant	0.509092913522924	1540000	0	NA	NA	FALSE	FALSE
loop_6777	up_in_mutant	0.464876169432609	130000	0	NA	NA	FALSE	FALSE
loop_6779	up_in_mutant	0.4170040354981	190000	0	NA	NA	FALSE	FALSE
loop_6791	up_in_mutant	0.449636297253165	510000	0	NA	NA	FALSE	FALSE
loop_6820	up_in_mutant	0.346129530241254	3e+05	0	NA	NA	FALSE	FALSE
loop_6985	up_in_mutant	0.327704121578445	390000	1	0	0.00390037593984962	FALSE	FALSE
loop_19910	up_in_mutant	0.457314092963057	7e+05	1	0	0	FALSE	FALSE
loop_7001	up_in_mutant	0.343876421114678	780000	0	NA	NA	FALSE	FALSE
loop_7085	up_in_mutant	0.431734428579059	380000	0	NA	NA	FALSE	FALSE
loop_7113	up_in_mutant	0.3098638748896	370000	0	NA	NA	FALSE	FALSE
loop_7114	up_in_mutant	0.309359940453554	230000	0	NA	NA	FALSE	FALSE
loop_7115	up_in_mutant	0.350064494687326	170000	0	NA	NA	FALSE	FALSE
loop_7135	up_in_mutant	0.437050178463398	230000	0	NA	NA	FALSE	FALSE
loop_7154	up_in_mutant	0.753436306138353	430000	0	NA	NA	FALSE	FALSE
loop_7189	up_in_mutant	0.363733186741223	150000	1	-0.0813198805821269	-0.00107086597866556	FALSE	FALSE
loop_7255	up_in_mutant	0.340541602912765	180000	1	0	0	FALSE	FALSE
loop_20392	up_in_mutant	0.4301871000273	1750000	0	NA	NA	FALSE	FALSE
loop_7354	up_in_mutant	0.405234066018338	420000	0	NA	NA	FALSE	FALSE
loop_19404	up_in_mutant	0.537962529194775	7e+05	1	-0.00351529717451033	-0.00539889297227786	FALSE	FALSE
loop_20404	up_in_mutant	0.465232330632861	725000	1	0	0	FALSE	FALSE
loop_7441	up_in_mutant	0.564411714926181	460000	0	NA	NA	FALSE	FALSE
loop_7538	down_in_mutant	-0.324507218907845	80000	0	NA	NA	FALSE	FALSE
loop_7850	down_in_mutant	-0.309512135940913	320000	0	NA	NA	FALSE	FALSE
loop_7910	down_in_mutant	-0.321546496063933	440000	0	NA	NA	FALSE	FALSE
loop_7936	up_in_mutant	0.382579119046907	780000	0	NA	NA	FALSE	FALSE
loop_7950	up_in_mutant	0.322839461073419	890000	0	NA	NA	FALSE	FALSE
loop_7990	down_in_mutant	-0.702703795930416	4620000	0	NA	NA	FALSE	FALSE
loop_8218	up_in_mutant	0.329580862801579	5e+05	0	NA	NA	FALSE	FALSE
loop_8295	down_in_mutant	-0.304766875394608	420000	1	-0.000972762645914397	0	FALSE	FALSE
loop_8530	up_in_mutant	0.351350461438431	450000	2	-0.00221687379757996	-0.00303608130726297	FALSE	FALSE
loop_8335	down_in_mutant	-0.404506152981279	540000	0	NA	NA	FALSE	FALSE
loop_8345	down_in_mutant	-0.313731145720908	4e+05	0	NA	NA	FALSE	FALSE
loop_8350	up_in_mutant	0.304827351181913	560000	0	NA	NA	FALSE	FALSE
loop_16740	up_in_mutant	0.504980206588473	425000	0	NA	NA	FALSE	FALSE
loop_8378	up_in_mutant	0.310173449709189	570000	0	NA	NA	FALSE	FALSE
loop_8388	up_in_mutant	0.31149482892023	1400000	0	NA	NA	FALSE	FALSE
loop_8657	down_in_mutant	-0.321161478330543	1425000	2	-0.0550135025945363	-0.00810164867963204	FALSE	FALSE
loop_8398	down_in_mutant	-0.439822316754768	2220000	0	NA	NA	FALSE	FALSE
loop_8401	up_in_mutant	0.325780236960075	310000	0	NA	NA	FALSE	FALSE
loop_8715	up_in_mutant	0.320757558987953	320000	0	NA	NA	FALSE	FALSE
loop_8838	up_in_mutant	0.333432363104363	110000	0	NA	NA	FALSE	FALSE
loop_8851	up_in_mutant	0.356472983433679	350000	0	NA	NA	FALSE	FALSE
loop_8975	down_in_mutant	-0.370947251139879	760000	0	NA	NA	FALSE	FALSE
loop_19552	up_in_mutant	0.340296934262244	575000	0	NA	NA	FALSE	FALSE
loop_9656	down_in_mutant	-0.307693399487146	160000	0	NA	NA	FALSE	FALSE
loop_9697	down_in_mutant	-0.50478169030044	170000	0	NA	NA	FALSE	FALSE
loop_9755	down_in_mutant	-0.329070017169979	590000	0	NA	NA	FALSE	FALSE
loop_9774	down_in_mutant	-0.346069532080215	530000	0	NA	NA	FALSE	FALSE
loop_9786	up_in_mutant	0.415170082952445	330000	1	-0.00946899898720333	-0.00980133614627285	FALSE	FALSE
loop_9832	down_in_mutant	-0.770657394987635	1160000	1	0.0232144839276128	-0.000531020239830871	FALSE	FALSE
loop_9842	up_in_mutant	0.392617980116568	520000	4	-0.0104795149636921	0.00316424666630413	FALSE	FALSE
loop_9850	down_in_mutant	-0.366493291042093	1230000	0	NA	NA	FALSE	FALSE
loop_9854	down_in_mutant	-0.415981669381664	4560000	1	0.00313207566734575	-0.00567409293238312	FALSE	FALSE
loop_10064	up_in_mutant	0.336777511602213	330000	1	0.000862068965517241	0.000613026819923372	FALSE	FALSE
loop_9992	up_in_mutant	0.378856363328617	2e+05	1	-0.00575435781476452	-0.0067662005663301	FALSE	FALSE
loop_10153	down_in_mutant	-0.326002378994178	480000	0	NA	NA	FALSE	FALSE
loop_10268	up_in_mutant	0.347576627118904	860000	0	NA	NA	FALSE	FALSE
loop_9961	down_in_mutant	-0.341500238872922	725000	0	NA	NA	FALSE	FALSE
loop_10293	up_in_mutant	0.414467699555132	290000	0	NA	NA	FALSE	FALSE
loop_10299	up_in_mutant	0.583843490053377	240000	0	NA	NA	FALSE	FALSE
loop_10316	up_in_mutant	0.361580878939448	1420000	0	NA	NA	FALSE	FALSE
loop_10468	down_in_mutant	-0.449021766402276	120000	1	0	0	FALSE	FALSE
loop_10634	up_in_mutant	0.35291257834907	110000	1	0	0.00177304964539007	FALSE	FALSE
loop_10744	down_in_mutant	-0.329499062747705	5440000	0	NA	NA	FALSE	FALSE
loop_10751	up_in_mutant	0.354727879638022	480000	0	NA	NA	FALSE	FALSE
loop_10754	down_in_mutant	-0.484996056873877	1810000	0	NA	NA	FALSE	FALSE
loop_10770	up_in_mutant	0.320689164271805	1570000	0	NA	NA	FALSE	FALSE
loop_10686	down_in_mutant	-0.436297959856243	7e+05	0	NA	NA	FALSE	FALSE
loop_11151	up_in_mutant	0.347511211821881	110000	0	NA	NA	FALSE	FALSE
loop_11153	down_in_mutant	-0.368463290457587	490000	0	NA	NA	FALSE	FALSE
loop_11166	up_in_mutant	0.306642359924308	1300000	0	NA	NA	FALSE	FALSE
loop_11172	up_in_mutant	0.398380087393857	290000	0	NA	NA	FALSE	FALSE
loop_10692	up_in_mutant	0.355494836202299	350000	2	2.86172161172161e-05	0.019200188218703	FALSE	FALSE
loop_11192	down_in_mutant	-0.377653187997741	460000	0	NA	NA	FALSE	FALSE
loop_11195	up_in_mutant	0.441762511325155	250000	0	NA	NA	FALSE	FALSE
loop_11213	up_in_mutant	0.46416738076503	430000	0	NA	NA	FALSE	FALSE
loop_11227	up_in_mutant	0.348123445252133	290000	0	NA	NA	FALSE	FALSE
loop_11234	up_in_mutant	0.300076908044711	720000	0	NA	NA	FALSE	FALSE
loop_10710	up_in_mutant	0.38106819128821	5e+05	0	NA	NA	FALSE	FALSE
loop_11246	down_in_mutant	-0.3404792948079	1190000	0	NA	NA	FALSE	FALSE
loop_10789	up_in_mutant	0.339193862497329	850000	0	NA	NA	FALSE	FALSE
loop_10753	down_in_mutant	-0.614457097393947	1900000	0	NA	NA	FALSE	FALSE
loop_11492	down_in_mutant	-0.314819680918529	910000	0	NA	NA	FALSE	FALSE
loop_11496	down_in_mutant	-0.320902958963762	280000	0	NA	NA	FALSE	FALSE
loop_11521	down_in_mutant	-0.330070569407748	620000	1	0	0	FALSE	FALSE
loop_10955	down_in_mutant	-0.31236848358747	625000	0	NA	NA	FALSE	FALSE
loop_11562	up_in_mutant	0.30207915726185	320000	0	NA	NA	FALSE	FALSE
loop_11566	down_in_mutant	-0.574817386306703	1590000	1	-0.00249390516941141	0	FALSE	FALSE
loop_11067	down_in_mutant	-0.337460690760414	3350000	0	NA	NA	FALSE	FALSE
loop_11586	down_in_mutant	-0.321342199721277	3e+05	0	NA	NA	FALSE	FALSE
loop_11592	down_in_mutant	-0.33429198478764	1710000	0	NA	NA	FALSE	FALSE
loop_11594	up_in_mutant	0.343977191337682	320000	0	NA	NA	FALSE	FALSE
loop_11615	down_in_mutant	-0.666512049769353	1570000	1	0.0155075187969925	0	FALSE	FALSE
loop_11086	down_in_mutant	-0.400268756749201	1950000	0	NA	NA	FALSE	FALSE
loop_11630	up_in_mutant	0.355578079403735	2010000	0	NA	NA	FALSE	FALSE
loop_11640	down_in_mutant	-0.744074935969896	1220000	0	NA	NA	FALSE	FALSE
loop_11821	down_in_mutant	-0.321694954073405	260000	1	0	0.00549947485120784	FALSE	FALSE
loop_12005	up_in_mutant	0.302659009608342	620000	1	0.00373134328358209	0	FALSE	FALSE
loop_12026	down_in_mutant	-0.385078257244124	220000	1	0	0	FALSE	FALSE
loop_12042	down_in_mutant	-0.342377131442631	370000	0	NA	NA	FALSE	FALSE
loop_12062	up_in_mutant	0.371674576547002	220000	0	NA	NA	FALSE	FALSE
loop_11350	down_in_mutant	-0.403577057253463	775000	0	NA	NA	FALSE	FALSE
loop_12622	up_in_mutant	0.309150887868922	190000	1	0	0.0114942528735632	FALSE	FALSE
loop_12708	down_in_mutant	-0.301785182800561	1510000	0	NA	NA	FALSE	FALSE
loop_12787	up_in_mutant	0.313908913403129	1240000	0	NA	NA	FALSE	FALSE
loop_11884	up_in_mutant	0.395691617070326	1250000	0	NA	NA	FALSE	FALSE
loop_12837	down_in_mutant	-0.412079251543746	720000	0	NA	NA	FALSE	FALSE
loop_12853	down_in_mutant	-0.357860770530355	650000	0	NA	NA	FALSE	FALSE
loop_11994	down_in_mutant	-0.397525986202413	4050000	0	NA	NA	FALSE	FALSE
loop_11979	up_in_mutant	0.318760855927176	1025000	1	0.00564411908674204	-0.00282051282051282	FALSE	FALSE
loop_13237	down_in_mutant	-0.311688203296265	710000	0	NA	NA	FALSE	FALSE
loop_13251	up_in_mutant	0.330216455552344	6e+05	1	0	0.00390625	FALSE	FALSE
loop_13305	down_in_mutant	-0.423278885213154	870000	0	NA	NA	FALSE	FALSE
loop_13555	up_in_mutant	0.376679616053647	1020000	1	-0.0149086785264809	0.00352269380269754	FALSE	FALSE
loop_13577	down_in_mutant	-0.416595431342956	970000	0	NA	NA	FALSE	FALSE
loop_13591	up_in_mutant	0.508339271284222	560000	0	NA	NA	FALSE	FALSE
loop_13602	down_in_mutant	-0.478956812109948	580000	0	NA	NA	FALSE	FALSE
loop_12621	down_in_mutant	-0.834501114163413	1625000	5	-0.00738572470713114	0.00223460451018049	FALSE	FALSE
loop_13612	down_in_mutant	-0.365919856970141	480000	1	0	0	FALSE	FALSE
loop_13655	up_in_mutant	0.309230192423531	190000	0	NA	NA	FALSE	FALSE
loop_14017	down_in_mutant	-0.362992154056746	230000	0	NA	NA	FALSE	FALSE
loop_14229	up_in_mutant	0.312984383636949	230000	0	NA	NA	FALSE	FALSE
loop_12973	down_in_mutant	-0.305947822036467	8e+05	3	-0.0218941586846902	-0.00109587360947686	FALSE	FALSE
loop_14266	up_in_mutant	0.326847857879609	2e+05	0	NA	NA	FALSE	FALSE
loop_4846	down_in_mutant	-0.419283455402965	1600000	0	NA	NA	FALSE	FALSE
loop_4823	up_in_mutant	0.305131566023914	175000	0	NA	NA	FALSE	FALSE
loop_13027	down_in_mutant	-0.47882931279318	1550000	0	NA	NA	FALSE	FALSE
loop_14372	down_in_mutant	-0.425052044776491	480000	0	NA	NA	FALSE	FALSE
loop_14413	down_in_mutant	-0.408573940650764	2310000	0	NA	NA	FALSE	FALSE
loop_14416	down_in_mutant	-0.343647578992441	9e+05	0	NA	NA	FALSE	FALSE
loop_14435	down_in_mutant	-0.364350126323986	340000	0	NA	NA	FALSE	FALSE
loop_14494	down_in_mutant	-0.434122030570556	590000	0	NA	NA	FALSE	FALSE
loop_14502	down_in_mutant	-0.375142993738675	870000	0	NA	NA	FALSE	FALSE
loop_14521	up_in_mutant	0.436861322353654	1310000	0	NA	NA	FALSE	FALSE
loop_14522	down_in_mutant	-0.544695921609274	2420000	0	NA	NA	FALSE	FALSE
loop_14662	up_in_mutant	0.345711908802287	340000	0	NA	NA	FALSE	FALSE
loop_13546	up_in_mutant	0.318837168628038	325000	0	NA	NA	FALSE	FALSE
loop_14891	up_in_mutant	0.339496368835114	3e+05	0	NA	NA	FALSE	FALSE
loop_15165	down_in_mutant	-0.313470685100513	380000	2	0.0184413312273724	0.0103585028665872	FALSE	FALSE
loop_15250	up_in_mutant	0.398613572823253	150000	0	NA	NA	FALSE	FALSE
loop_15258	down_in_mutant	-0.398548403669824	240000	0	NA	NA	FALSE	FALSE
loop_15271	up_in_mutant	0.304771263401242	230000	0	NA	NA	FALSE	FALSE
loop_15280	up_in_mutant	0.38891856911948	610000	1	0	0	FALSE	FALSE
loop_15290	up_in_mutant	0.300857054248776	610000	0	NA	NA	FALSE	FALSE
loop_15299	up_in_mutant	0.453993843162919	980000	0	NA	NA	FALSE	FALSE
loop_15330	down_in_mutant	-0.365869361197878	3290000	0	NA	NA	FALSE	FALSE
loop_15340	up_in_mutant	0.362153836388011	1110000	1	-0.00105083884249549	-0.00153912412730075	FALSE	FALSE
loop_15733	up_in_mutant	0.339470278634208	980000	0	NA	NA	FALSE	FALSE
loop_15887	up_in_mutant	0.423100677189364	1240000	0	NA	NA	FALSE	FALSE
loop_15930	up_in_mutant	0.430732936459713	790000	1	0	0	FALSE	FALSE
loop_19185	up_in_mutant	0.389521715224818	250000	0	NA	NA	FALSE	FALSE
loop_16013	up_in_mutant	0.31135508906557	410000	0	NA	NA	FALSE	FALSE
loop_16021	up_in_mutant	0.466920225242611	460000	1	-0.0396620142309797	-0.0343063732361462	FALSE	FALSE
loop_16039	up_in_mutant	0.445995156755736	250000	0	NA	NA	FALSE	FALSE
loop_16050	down_in_mutant	-0.357598059680985	1520000	0	NA	NA	FALSE	FALSE
loop_16053	down_in_mutant	-0.378240893215645	2140000	0	NA	NA	FALSE	FALSE
loop_16054	up_in_mutant	0.42247298954524	1680000	0	NA	NA	FALSE	FALSE
loop_16438	down_in_mutant	-0.318537285316141	5e+05	0	NA	NA	FALSE	FALSE
loop_16530	up_in_mutant	0.312224067345303	190000	0	NA	NA	FALSE	FALSE
loop_16588	down_in_mutant	-0.330157135557723	370000	0	NA	NA	FALSE	FALSE
loop_16623	up_in_mutant	0.328268548903629	210000	1	-0.0234755533128754	-0.0378675422370638	FALSE	FALSE
loop_15051	up_in_mutant	0.379556772853467	2150000	0	NA	NA	FALSE	FALSE
loop_16648	up_in_mutant	0.416715521989482	470000	0	NA	NA	FALSE	FALSE
loop_16649	down_in_mutant	-0.417229734999308	2260000	0	NA	NA	FALSE	FALSE
loop_16677	up_in_mutant	0.434305056176547	3e+05	0	NA	NA	FALSE	FALSE
loop_16701	up_in_mutant	0.405128651017528	870000	0	NA	NA	FALSE	FALSE
loop_16703	up_in_mutant	0.309578454390185	240000	1	0	0	FALSE	FALSE
loop_16986	down_in_mutant	-0.313694805920164	930000	0	NA	NA	FALSE	FALSE
loop_16990	up_in_mutant	0.329661013310803	230000	1	0	0	FALSE	FALSE
loop_17050	up_in_mutant	0.333862236991175	260000	0	NA	NA	FALSE	FALSE
loop_17121	up_in_mutant	0.339437632599024	470000	0	NA	NA	FALSE	FALSE
loop_17165	down_in_mutant	-0.313797328918003	1450000	1	0.00210084033613445	0	FALSE	FALSE
loop_17220	down_in_mutant	-0.317247060256668	780000	0	NA	NA	FALSE	FALSE
loop_17279	up_in_mutant	0.347824163067264	370000	3	-0.00321161501678833	-0.00380701838115434	FALSE	FALSE
loop_17305	up_in_mutant	0.300454197549195	360000	1	0.0871447253293249	-0.003645526606297	FALSE	FALSE
loop_15537	up_in_mutant	0.3778095810822	3e+05	1	0	0	FALSE	FALSE
loop_17353	up_in_mutant	0.475399207872211	480000	1	0.00352112676056338	0	FALSE	FALSE
loop_17665	down_in_mutant	-0.381991384246345	190000	0	NA	NA	FALSE	FALSE
loop_17872	up_in_mutant	0.448769044873237	160000	0	NA	NA	FALSE	FALSE
loop_17920	up_in_mutant	0.403718674780672	410000	0	NA	NA	FALSE	FALSE
loop_17959	down_in_mutant	-0.301853129921142	1350000	1	-0.00774569869074371	0.00706215015353479	FALSE	FALSE
loop_17960	up_in_mutant	0.418710331974299	370000	0	NA	NA	FALSE	FALSE
loop_17964	down_in_mutant	-0.408303405817707	280000	0	NA	NA	FALSE	FALSE
