gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	mecp2_nearest_fold	mecp2_nearest_fdr	mecp2_mean_fold	mecp2_n_peaks
Gid4	0.0249054546052524	-0.0242778722081707	1.13147622282597e-07	5.30462899124423e-17	0.0491833268134231	-0.0230447893757616	0.911885025036205	-0.0230447893757616	1
Elmo1	0.0332020141233038	-0.0159634293875243	3.65007434075247e-211	3.33138182467793e-78	0.0491654435108281	-0.0446078472916214	0.855493518429253	0.38998970616825	99
Xrcc1	0.0227089180715792	-0.0264388288418479	5.29425563775313e-06	2.55562656969238e-15	0.0491477469134271	-0.0756447875771457	0.695357174205401	-0.0244090355154896	7
Nudt5	0.0272370706255554	-0.0219083366729749	1.6164399857636e-12	3.6281974355794e-17	0.0491454072985303	-0.00243977637623461	0.9919428583616	-0.00243977637623461	1
Hdac3	0.0258852599274215	-0.0232506862860721	5.28143575757164e-05	1.57035181437783e-06	0.0491359462134936	-0.0351314549149705	0.889587598764571	-0.0424378147291167	2
Plekhm3	0.0221677872799744	-0.0269614583868059	1.52712726003938e-30	3.17743536956284e-63	0.0491292456667802	-0.143416426892357	0.498211444711869	-0.161689527075686	32
Cd300lb	0.0328698375444791	-0.0162583599264352	8.68494355317264e-06	0.0176574057570591	0.0491281974709143	0.00403110153168927	0.98924433002556	-0.0358151903672998	6
Tspoap1	0.0172493061847292	-0.0318041123063246	0.0204215833733427	1.70483168791433e-13	0.0490534184910538	-0.0487346313813054	0.796555848880853	-0.00559905786327047	5
Sfxn2	0.024743830023699	-0.0243041634589404	4.23093898264036e-08	3.41507402034376e-14	0.0490479934826394	0.00945467793826125	0.974806073046176	-0.0666277745062127	3
Uimc1	0.0221110102234872	-0.026915757398867	4.31290977470781e-13	7.97386199358917e-33	0.0490267676223542	-0.0280182691838002	1	-0.0166940455047638	2
Atp6v1b2	0.0202792140679718	-0.0287453257259081	0.000253887963505962	1.74087612966484e-12	0.04902453979388	-0.0446219449970651	0.789297060393348	0.0111232630873382	5
Marchf2	0.021555213779762	-0.0274591244948209	9.3897368543358e-07	2.25777004118131e-16	0.0490143382745829	-0.0501164895293552	1	-0.0501164895293552	1
Dmtn	0.0248853813613122	-0.0241208344197586	5.37610530099684e-07	2.57774549497007e-10	0.0490062157810708	-0.0340285314160482	0.877867947922351	-0.0592136798775329	10
Golga7	0.0203766835683405	-0.0286245847791964	0.000129821218218211	3.57774685582355e-12	0.049001268347537	-0.0392593099124339	0.831827526729826	-0.039553311872677	5
Csnk1g2	0.0282229146300453	-0.0207716017871888	8.92751535268851e-07	2.8050614513685e-06	0.0489945164172342	-0.0542519639320662	0.776529147449343	-0.0542714770526982	3
Pak2	0.02636921660155	-0.0226120417605996	4.52296547571118e-16	4.15129422028813e-19	0.0489812583621496	-0.0149602556793482	0.950287624937553	-0.0149602556793482	1
Csdc2	0.0250010835084283	-0.0239730874408421	0.00243967798987035	0.00036856591981115	0.0489741709492705	-0.0848642992130304	0.726323816440238	-0.0457390965439951	2
Tmx3	0.0281328298463029	-0.0208412743720217	2.2152972916682e-08	1.49313883221578e-06	0.0489741042183246	-0.0508627609028835	0.803681386316924	-0.120895472350458	5
Uso1	0.0221607986823291	-0.0268013498836386	1.18978248583336e-17	1.27544813971848e-42	0.0489621485659677	-0.0102393621319707	0.967818455634166	-0.0313268186991288	5
Isy1	0.0267200850041102	-0.0222411188349687	7.10010515084138e-09	1.42337703235916e-12	0.0489612038390789	-0.00881156904710147	0.968589808112526	-0.00881156904710147	1
Abcc12	0.0385265369711087	-0.0104028136797452	1.21022940617021e-49	3.29524171369477e-06	0.048929350650854	-0.067826183007817	0.759007254835908	0.0214590529390329	49
Ankrd17	0.0263909765925782	-0.0225361292369978	2.35048924858061e-27	2.59198528279368e-25	0.0489271058295759	-0.0380899195659487	0.879557523612973	-0.0042920779157269	3
Oxa1l	0.0231483356374571	-0.0257514354383538	0.00937423535678953	0.000267436908919587	0.048899771075811	-0.0118424778447043	0.954812115940936	-0.0137653007511475	5
Ptprb	0.0347047445220245	-0.0141857659341061	1.6588305988068e-70	2.01740614403596e-19	0.0488905104561307	-0.0547354827633426	0.818441445399369	0.136791077648818	20
Nt5c2	0.0255277692706712	-0.0233447565516797	1.92462554844405e-29	1.11447043114013e-34	0.048872525822351	0.121539320476957	0.622702726524313	0.00270664746103498	7
B4galt3	0.023097154973853	-0.0257422087640411	0.00413405005694326	2.56714745715365e-06	0.0488393637378941	-0.0320536118617574	0.899481105527832	-0.0320536118617574	1
Map3k13	0.0244386459725572	-0.0243980318138328	1.56580560685703e-35	3.03745663867983e-54	0.04883667778639	-0.132126540406144	0.588070356117966	-0.0775556258737295	14
Lrrc36	0.040950133408177	-0.00785938455128402	2.0558005484507e-38	0.00642825348220665	0.048809517959461	-0.11429659473436	0.629023721056816	-0.0400821406610013	2
Uba3	0.0272766888510315	-0.0215323127384074	5.26749061745888e-06	7.80309231420988e-07	0.0488090015894389	-0.0414765696849152	0.894807616750882	-0.0414765696849152	1
Hnrnph1	0.0285320641597689	-0.0202539788521183	0.00020375863159156	0.00447012121618297	0.0487860430118871	0.00160022444679408	0.994572152267677	0.00622007293941932	5
Anapc5	0.0236017883298147	-0.0251782522500059	8.17589614898981e-11	3.7133844276636e-19	0.0487800405798207	-0.0408703110286189	0.878654778269382	-0.184883310545901	4
Abcd2	0.0301312883864405	-0.0186482688616161	1.58879398198157e-17	8.88364743582634e-14	0.0487795572480567	-0.103956558058588	0.650003454448515	-0.0140996033259341	10
Rnf10	0.0255558762058513	-0.023212240516062	2.17103566357019e-07	1.20056204619489e-08	0.0487681167219133	-0.0496809137647723	1	-0.129457215253143	5
Fbxo38	0.026203331331132	-0.0225546383959856	4.25863369158108e-19	3.53383084009218e-23	0.0487579697271175	-0.0590050924482641	0.746553282205334	-0.0644897051613184	5
G2e3	0.0270681159245159	-0.021684407197609	8.02220357479871e-10	1.15038348716426e-13	0.0487525231221248	0.0108590177540447	0.96321415842976	-0.015808923644163	5
Glo1	0.0268808672079156	-0.0218696140409271	1.61546028389781e-15	9.33826953559013e-20	0.0487504812488427	-0.441644086513192	0.195771263358655	-0.129625985748443	5
Dnmbp	0.0200150681573277	-0.0287322943963984	6.33481849954372e-21	4.83132253183417e-74	0.0487473625537261	0.0294629099498052	0.887240652372053	0.0154572912758065	14
Cacna2d1	0.0279304168716006	-0.0208135902360506	3.27918170312052e-86	1.57563997454901e-61	0.0487440071076512	-0.0331862204750249	0.884882100165718	0.0932540388815363	33
Mark3	0.0233674959426337	-0.0253739148521248	1.05040889607174e-16	4.39917364163573e-26	0.0487414107947584	0.103324405786733	1	-0.0509318793194001	3
Zdhhc2	0.010709580057672	-0.038030195924688	0.000414187330320391	2.55978358721706e-76	0.04873977598236	0.00590623930751545	0.983941776322447	0.0152272167066168	7
Smarcb1	0.0237180596571374	-0.0250074544741259	9.14711983543891e-07	9.15639925677933e-11	0.0487255141312632	-0.0549554794421812	0.800080809602583	-0.0273471328969633	5
Hadhb	0.0283961417455032	-0.0203243472965336	2.0939880584263e-08	4.78733506320852e-07	0.0487204890420368	-0.0286812442266613	1	-0.0135769201453175	2
Cluh	0.0277220079981824	-0.0209914745575502	1.34764930633858e-06	3.25230745281763e-06	0.0487134825557325	0.0167450154520461	0.942193561099851	-0.158034592047513	10
Rassf1	0.0270209711558016	-0.0216895373933293	0.000138027051437561	1.47334239818451e-06	0.0487105085491309	-0.0938898160174315	0.645853107697728	-0.0343181949014262	3
Nup88	0.0247519211685057	-0.0239522102886126	4.34761184914603e-07	1.080900656456e-10	0.0487041314571182	-0.223923439694544	0.339555727888409	-0.0618753884400458	3
Rbbp9	0.0238313335670528	-0.0248634049983806	0.00329411211667078	1.62253831195488e-06	0.0486947385654334	0.00642165327991964	0.98165303224225	-0.0295727266681495	2
Mios	0.0270364811383674	-0.0216372561508695	1.10805214556952e-10	9.63038714165384e-12	0.0486737372892369	0.0826532034716498	0.68767903981297	0.0826532034716498	1
Lrrc41	0.0162750023093047	-0.0323951064238954	0.00775203705537432	1.20087358333669e-13	0.0486701087332	-0.00837914191463093	0.973761616560429	-0.000666954460523445	2
Fyttd1	0.0294708386326485	-0.0191985586429581	3.52019555687334e-09	5.363256899664e-06	0.0486693972756066	-0.122766346066466	0.563414980935917	-0.122766346066466	1
Tmem106b	0.0229956491182775	-0.0256530555454505	4.10939648685179e-05	1.62147122736128e-10	0.0486487046637279	-0.0500459420970303	0.777042107669087	0.0907919595011573	5
Ifi203	0.0289165477099416	-0.0197299781620491	1.64765235594227e-07	2.17642329003665e-07	0.0486465258719907	0.0456036110158351	0.850265882893135	-0.00837392267498929	3
Kin	0.0242817047101554	-0.0243623557537681	7.27204627696899e-05	6.58347686655397e-09	0.0486440604639236	-0.0934865752903904	0.649302063713027	-0.00258379419578555	2
Bcdin3d	0.032937664171494	-0.0157051410094502	0.000335301625955205	0.0126322860229427	0.0486428051809442	-0.0133080957867641	0.953533870733309	-0.0210966492575479	3
Cyb5a	0.0245192540856102	-0.024110816541936	5.74810378805386e-13	3.25077071225219e-19	0.0486300706275462	-0.0492819217033646	0.873408643125123	-0.0181115473865726	7
Man1a2	0.0248475564489125	-0.0237734417042657	2.48377848296681e-23	1.56066213730345e-32	0.0486209981531781	0.0195023979261927	0.939894575277555	-0.0163316506542437	11
Ruvbl2	0.0228890903776964	-0.0257314637789801	1.28013282006579e-05	1.98411209500869e-13	0.0486205541566765	-0.0882192965879034	0.569070568865625	-0.0100279090218513	4
Hsbp1	0.0327611578886003	-0.0158559648305481	0.000343711668994856	0.0449663008373806	0.0486171227191485	-0.121458603161548	0.593497065854202	-0.0329715290853804	8
Ap2a2	0.026853757304044	-0.0217274213306011	6.89574612751413e-15	2.36840140497196e-12	0.0485811786346451	-0.0618580771878847	0.783482304720182	-0.0242502281481262	3
Nemp1	0.0284863262396905	-0.0200912399118923	2.22821930484564e-11	6.81439091587397e-13	0.0485775661515828	0.00514456733836941	0.982413953956047	0.00514456733836941	1
Drg2	0.0235127343460259	-0.0250645999830117	0.000562670728472543	4.83173374410111e-09	0.0485773343290375	0.303432513168756	0.293907224570393	0.0290983741195318	7
Spryd3	0.0327041712474598	-0.0158517869170344	5.8559445973937e-07	0.00579861386305001	0.0485559581644942	-0.0750972358290924	0.660283467457897	0.031945556390173	3
Dctn4	0.0230853349010871	-0.025464462604271	6.57791302190361e-09	7.46280057153541e-15	0.0485497975053581	-0.0152190350567613	0.963421212426752	0.0218057632403529	3
Aak1	0.0280341912282743	-0.0205126755774176	2.66091664744177e-30	9.77713979057137e-22	0.048546866805692	0.0232252083891319	1	-0.0347119182397496	12
Igsf6	0.0166797222399375	-0.0318572821051846	0.0209593091721915	6.4781556387859e-09	0.0485370043451222	-0.0326608429028314	0.885425496323832	-0.0079695858891675	2
Rere	0.0231966130143743	-0.0253052463230187	7.94877798906935e-54	8.45537847564221e-75	0.0485018593373929	-0.0366066020788636	0.872631759899474	-0.0268025529524892	32
Naa40	0.0239873483600924	-0.0245075383256163	0.000811769704745943	2.6737349051219e-06	0.0484948866857088	-0.107423971898011	0.618737106628395	-0.139400801933233	3
Tmem231	0.0305233973093457	-0.0179683501873008	1.41018189001269e-11	2.963029841426e-08	0.0484917474966465	-0.0053193265370563	0.985305427653098	-0.0053193265370563	1
Megf8	0.0209547013670652	-0.0275340540869775	1.73930461530169e-07	3.25702452352526e-20	0.0484887554540428	-0.030361909665504	0.90886425190884	-0.0412577697336601	10
Ppm1b	0.0234651763365765	-0.0250194451518939	2.18890844917261e-14	4.15260845667792e-19	0.0484846214884704	0.0976788528966752	1	0.000167341685786948	11
Ap1ar	0.0229622886170162	-0.0255130385839316	3.94843991623353e-10	1.08462204737067e-20	0.0484753272009478	-0.277594638379681	0.30192338946751	-0.0510751560892385	5
Cep250	0.0259126358977424	-0.0225588685319204	1.83909300254774e-12	1.21717859761175e-15	0.0484715044296627	-0.0837665079623596	0.713439245791369	-0.0201567106847689	11
Snx4	0.0237525627223594	-0.0247141647307205	7.03184125375165e-13	4.28631522900749e-22	0.0484667274530799	-0.097315777315185	0.642263935497194	-0.0257384772536497	7
Fgf5	0.0146691349583118	-0.0337756426309044	0.000632224333288781	4.18997709386386e-28	0.0484447775892161	-0.305949177633436	0.27136898725036	-0.017784795916478	14
Hsdl2	0.020754063092865	-0.0276777553463498	1.01015976343578e-06	2.71237615351155e-23	0.0484318184392148	-0.0727182106067524	0.690869943421769	-0.0727182106067524	1
Stim2	0.0230689959689191	-0.0253599363462856	5.22292948239746e-20	2.91283597726479e-29	0.0484289323152047	-0.03455821782074	0.893502984560556	-0.0628217863485989	18
Zfp622	0.0254843462710915	-0.0229431348163152	0.00082513427699357	3.12125903120019e-05	0.0484274810874067	-0.0193939290201639	0.906823823009361	-0.00729512954820833	2
Ncor1	0.0239486810925162	-0.0244657566380248	6.95265174046995e-24	4.7935202003355e-34	0.048414437730541	-0.00952163732151727	0.969653377703567	0.0141200574396698	4
Tulp3	0.0200889933862587	-0.0282985509398798	2.65373881668284e-07	2.12799181329831e-20	0.0483875443261385	-0.0844884577811955	0.634084555882332	-0.0845775783843875	6
Specc1l	0.0237597795942734	-0.0246266421679212	2.88127037375973e-16	2.82419951680692e-24	0.0483864217621947	-0.08494998808111	0.674335304465583	-0.0340942471256467	14
Mfn1	0.0221192626139067	-0.0262478398677378	3.74035963758268e-12	3.04413245693557e-31	0.0483671024816445	-0.0505203482081042	0.806699582877681	-0.0863037934638573	5
Itsn1	0.0240836646040757	-0.0242773783012991	9.62302432178718e-45	3.16684329398338e-57	0.0483610429053749	-0.0730512374710363	0.732945349616366	-0.0128668709845676	28
Unc45a	0.0284502174918609	-0.019908760736373	9.20242103469056e-09	3.04036249024039e-07	0.048358978228234	-0.03663586734159	0.868843930757382	0.00296482801744777	4
Ubp1	0.024996862284381	-0.0233559528862586	1.45241588665994e-10	2.26692115401581e-13	0.0483528151706397	0.0624212204570943	0.770181153721313	-0.0905288507815252	5
Fgd1	0.0216036460798754	-0.02674820048707	0.00220041091221872	3.27790071250313e-09	0.0483518465669455	0.000175753037070757	1	-0.0169145405124439	7
Il19	0.0216304792980974	-0.0267016785906498	0.0121106952867551	0.000238197905943303	0.0483321578887471	-0.010835631455019	0.961918693779327	0.00723521528333064	4
Golga7b	0.0300378555079625	-0.0182833129353095	4.97769396786296e-07	0.000136652715741267	0.048321168443272	-0.223597019988759	0.386274098690703	0.0305762068002408	15
Seh1l	0.023812997783094	-0.0245017393829996	2.65216117446205e-05	1.32403527270312e-08	0.0483147371660936	-0.0404725377776072	0.84499200482013	-0.0519890654546812	3
1700088E04Rik	0.0278942848678779	-0.0204102804574544	0.00326722680402726	0.000896591789028561	0.0483045653253324	-0.0722479854629843	0.716188426281255	-0.119047149932915	3
Tpm1	0.0370537900834449	-0.0112503230072141	2.54551518334062e-17	0.00131908757000399	0.048304113090659	-0.100980502953217	0.656387980782569	-0.0102387819105302	9
Acer3	0.0311627840874189	-0.0171240440098999	1.6170520951926e-21	2.93017913364745e-14	0.0482868280973188	0.000941496587666816	0.997353778129676	-0.0398049250304833	4
Rala	0.0254303167498716	-0.0228532355808803	3.92512560034289e-12	1.65445528926464e-14	0.0482835523307519	0.108521162540354	1	-0.0532765292056457	5
Fam20b	0.0214506760522151	-0.0268273707399825	1.65965584670338e-08	1.36718024389168e-23	0.0482780467921976	-0.0644749655945944	0.761493034788979	-0.0235727730034194	12
Pou2f1	0.0232412671401682	-0.0250265171067272	7.01635313093854e-18	8.48175567570524e-27	0.0482677842468954	-0.0750874947372626	0.723291369143969	-0.0340530665890024	11
Alg2	0.0255190212136236	-0.0227248556988283	0.000182067505849454	0.000155160808425041	0.0482438769124519	0.00992668102325248	0.967045874988345	0.0280179678174274	7
Tasor2	0.0231191908637767	-0.0251230750540409	1.17543477971151e-10	1.54911751962083e-20	0.0482422659178176	-0.0130001946256811	0.961164378491308	-0.0237648022071933	2
Elp2	0.0245593075110442	-0.0236828166643495	9.09365866616535e-14	1.83516989867739e-21	0.0482421241753937	0.00802479136398018	0.977099519254332	-0.0511406191161112	6
Rasal1	0.0240109803853916	-0.0242291402818561	1.48264506142289e-05	2.60063016712923e-09	0.0482401206672477	0.0126567369712376	0.955572937342585	-0.0199388361613306	7
Smim14	0.0277775759790123	-0.020461703375481	1.57919974108765e-21	3.43801312013593e-19	0.0482392793544933	-0.063889214835608	0.750636159496917	-0.063889214835608	1
Zfp326	0.02078147681457	-0.027429549224439	1.16251312439486e-06	1.47368598677846e-15	0.048211026039009	0.00984245486864117	0.967027260058524	0.233544807241165	46
Mrpl1	0.0269621488668914	-0.0212305095583604	5.60745767445594e-15	4.31152103531939e-18	0.0481926584252518	-0.0886574563542168	0.687508670270938	0.0366346656907621	3
Llgl1	0.0289609592182533	-0.0192286593839251	2.00413271351223e-05	0.000242438587449615	0.0481896186021783	-0.0606111516380978	0.777563317006589	0.0031322000852967	4
Luc7l	0.0219689085303595	-0.0262206050974612	3.20297579022292e-07	2.28353546427465e-15	0.0481895136278207	-0.0259332803673627	0.902875974508994	-0.00686318131844628	10
Gnao1	0.0320898862625288	-0.0160825489781008	1.30840372119036e-46	6.23856533818555e-13	0.0481724352406296	-0.159400183526748	0.506279425921884	-0.105921359602384	31
Acbd4	0.0275393893031868	-0.0206185242422064	0.000995664565676118	3.36034625267154e-05	0.0481579135453932	-0.0304563574378776	0.854555503869506	-0.0304563574378776	1
Atp8a1	0.0216126629133943	-0.026539169714761	4.15513595604767e-50	9.10652889824991e-109	0.0481518326281552	-0.00905809519135938	0.969550966055502	-0.0513351797956649	28
Anapc7	0.023492503592821	-0.0246542925248727	8.36190612684265e-08	1.55952103327223e-14	0.0481467961176937	-0.0287182653460254	0.906698521332978	-0.0484712943921259	8
Slc4a3	0.0282636071244334	-0.0198763577453105	1.53817068525855e-05	7.07559967913505e-05	0.048139964869744	0.00749541692360592	0.972805330134095	0.161569059683515	49
Otud6b	0.0209031071182033	-0.0272367360205438	5.06808523974845e-05	1.76620410173481e-15	0.0481398431387471	-0.0981661886132081	0.598351724532515	-0.0981661886132081	1
Kxd1	0.0276346908185935	-0.0204956961495696	7.32885275039926e-06	5.76536880527372e-07	0.0481303869681632	0.0203211973453175	0.929862202450363	-0.230571308078793	2
Ilf3	0.0255470964381617	-0.0225827867276778	3.94457974054358e-09	3.26293106064946e-10	0.0481298831658395	-0.308509564858468	0.239201154566086	-0.0698997349111718	5
Usp32	0.0233641710616252	-0.0247650963180167	2.59031854022071e-24	7.5932910640069e-39	0.0481292673796419	0.0250100751283001	0.89262962432284	-0.0151227728428135	4
Rnf38	0.02268498597837	-0.0254287961799584	1.76890613623589e-18	2.52539176056668e-36	0.0481137821583284	0.0658090964572295	0.773681011855493	0.0103226350993221	6
Cdk15	0.0424149607008043	-0.0056909510785724	1.65677151115607e-65	0.00813639183766125	0.0481059117793767	0.0182512306465157	0.942443732255545	0.583366721226332	24
Hps5	0.022850584540389	-0.0252488775638693	2.75562065724116e-12	2.25387287244547e-25	0.0480994621042583	-0.0209604102462321	0.945818688149101	-0.0132899339908086	3
Med6	0.0273128663780211	-0.0207810024591064	8.49363052073652e-06	1.78216437146872e-09	0.0480938688371275	-0.0570891275579238	0.749479630260416	-0.100074159797035	2
Pdpr	0.0233009634146683	-0.02478480432471	8.92737072234242e-11	4.01441160977773e-18	0.0480857677393783	0.0372609498884131	0.877958509229924	0.0372609498884131	1
Fut10	0.0220495877598353	-0.0260243176619264	3.68305251486573e-19	4.44341385909752e-51	0.0480739054217618	-0.0122312437391036	0.96161700243249	-0.0438767569731982	8
Tbrg4	0.022122232443217	-0.0259441935070021	0.00975625829708056	6.88789006827191e-05	0.0480664259502191	-0.108911082411851	0.614061094936812	-0.021832628753337	2
Pias1	0.0224874202969517	-0.025577178143571	1.55765958037306e-14	4.09690642371494e-24	0.0480645984405227	-0.00239677788859361	0.9930630306696	-0.0235061945569859	6
Mpp7	0.0219108981252115	-0.026150325763333	2.72865946711561e-44	1.15624675543812e-110	0.0480612238885445	0.00588666243312759	0.9735882452237	0.00886259761415749	13
Pdia3	0.0201665144706421	-0.027894129521313	0.000629604321378727	6.46668518451622e-09	0.0480606439919551	0.0131979145588703	0.961794046432332	0.0131979145588703	1
Derl2	0.0233152158301257	-0.0247360220473048	2.14960326584935e-05	1.43505728940068e-11	0.0480512378774305	-0.0271720245393901	0.858445643894752	-0.0073721067390252	2
Ssbp3	0.0428535870206651	-0.00518552506150116	3.02549402261898e-72	0.0368738240778122	0.0480391120821663	0.0320105061842835	0.872644315447974	-0.0305421406488686	43
Rab4b	0.0341754899684125	-0.0138569080650861	4.1067068352801e-05	0.0197861449255338	0.0480323980334986	-0.273630180773751	0.305243527257591	-0.0835139720782207	4
Pank1	0.0213914833985807	-0.0266349459848089	3.70935965382035e-17	8.83772601846863e-42	0.0480264293833896	0.0308618780725903	0.887240652372053	0.0308618780725903	1
Scamp2	0.0258490727239215	-0.0221739860489661	3.80175020150438e-08	1.08760779716198e-10	0.0480230587728876	-0.0080237537598954	0.974805100371822	-0.0338005796288625	6
Rasgef1c	0.025063821405398	-0.0229578578506359	1.03372068074229e-19	1.05709613744052e-25	0.0480216792560339	-0.245428740830961	0.352045723828287	-0.0521156492364652	14
Trip11	0.0215869547688565	-0.026431640050876	2.01032211821694e-17	1.00705113818897e-38	0.0480185948197325	0.00213921220931744	0.992877868798402	-0.0402915888785612	6
Scaf1	0.0218386661716576	-0.0261730903862215	6.1134778876402e-06	6.77338341751623e-13	0.0480117565578792	0.0121566123228547	0.952933589317625	0.0196544109261042	2
Ahcyl1	0.0250170105413748	-0.0229875571136664	3.7142505010047e-07	1.46003924065904e-08	0.0480045676550412	-0.0174359620455387	0.921525680968292	0.0843799584337208	5
Usp40	0.022000685161378	-0.0259943511346149	2.18180872422788e-11	6.22329437464866e-24	0.0479950362959929	-0.0895779423878918	0.674573220030203	-0.156406425698491	9
Foxo4	0.0402490219569654	-0.00773351325231704	0.00392780563790496	0.0426121807002099	0.0479825352092825	-0.0289075863513372	0.90435946195079	-0.0028095177763892	3
Ube2r2	0.0241439462763753	-0.0237861549137778	2.76619592685904e-09	8.92829160805563e-11	0.0479301011901531	-0.0731102006001796	0.740223933429115	-0.00657031905197049	4
Lsm11	0.0235555745339555	-0.0243742103705357	1.47585351046658e-06	2.19832128964702e-14	0.0479297849044913	-0.118894920893668	0.567152331721488	-0.0446674806412052	5
Grpel1	0.0285660766212184	-0.0193259253132746	0.0125489328343748	0.0143026639881369	0.0478920019344929	-0.104451868163495	0.640157797939628	-0.104451868163495	1
Pcdhgb6	0.0217797286227334	-0.0261117053003649	1.5867194505999e-22	9.77318860650313e-62	0.0478914339230982	0.0197059462709149	1	0.0197059462709149	1
Supt5	0.0210095422376666	-0.0268594210116119	1.10310780271442e-06	2.18972752762855e-15	0.0478689632492785	0.16219256849851	0.486631536329512	0.00317006473471496	6
Fbxo27	0.0222113454312112	-0.0256436868756718	0.0272796725820302	1.17198747128476e-05	0.0478550323068829	-0.0183595604638419	0.937587252352723	-0.0166494563130713	2
Ggt7	0.0267874828879906	-0.0210617025699841	9.88636148354569e-08	3.74283771206892e-08	0.0478491854579747	-0.06175774603569	0.781469407520027	-0.0846599290729111	6
Chchd6	0.035603693365829	-0.0122338537065929	7.66801731105705e-50	5.88629489886892e-09	0.0478375470724219	-0.032087857545398	0.866889628676943	0.136006012978366	15
Klhl26	0.0256751765764854	-0.0221593819931266	1.3173626022916e-06	4.73288805576178e-07	0.047834558569612	-0.0685991176364798	0.719169980439234	-0.0657957810898599	7
Wdr13	0.0261221703067972	-0.02170062923355	0.00347777048203477	0.000148322541748166	0.0478227995403472	0.0371637737309228	0.866979551027171	-0.043337268462382	4
Psmd1	0.0244868646134689	-0.0233345522321174	4.99002549552271e-24	1.2750186126704e-37	0.0478214168455864	-0.0965568495304271	0.583216930557531	-0.0613530680563786	2
Ankrd61	0.02102520973585	-0.026757908949125	0.00214526695572875	2.99493142188325e-08	0.0477831186849749	-0.0105941777166783	0.97132042117362	-0.0105941777166783	1
Mrpl14	0.0210373304951185	-0.0267435570400254	0.00130005309728928	1.05958890636899e-08	0.0477808875351438	-0.125561926158004	0.591122367661371	-0.0474399303303896	4
Sik2	0.0227355713410747	-0.0250296544892398	5.58776498731286e-16	7.7347322853775e-26	0.0477652258303145	-0.0529871176937664	0.799826288567067	-0.0469472428111447	4
Mxi1	0.0372495780729416	-0.0105146328842673	1.14825672119583e-49	4.3979731091021e-05	0.0477642109572089	0.00168378859148948	0.994839362852117	-0.00529708194538054	13
Hadha	0.0232174978838098	-0.0245406017163443	8.05677457435393e-09	7.99193154712466e-18	0.0477580996001541	-0.0628438434058962	0.727051196286085	-0.00592640276703397	8
Dhcr7	0.0370316327447698	-0.0106921554214019	2.59569044260865e-10	0.0270330101499434	0.0477237881661718	0.000175237624297805	0.999525518549386	-0.0311025508921175	6
Slc35a4	0.031841673037599	-0.0158800141612486	0.00146591874337026	0.0040777667945273	0.0477216871988476	0.0306318021053604	0.87781558109743	-0.0100329686692076	2
Dnajc12	0.0301671694596146	-0.0175370711734	9.64530887123266e-10	1.87229551081097e-08	0.0477042406330146	0.0726528464427291	0.738503356281533	0.0726528464427291	1
Zfp637	0.0275380835378642	-0.0201551728600907	0.0153339515086696	0.00365893470726884	0.047693256397955	-0.00872474317777274	0.967818455634166	0.00674858146819754	9
Mysm1	0.0274905066741535	-0.0201974838887862	9.07351742874087e-14	1.19012074554593e-13	0.0476879905629398	0.00378314439704721	0.991365237270539	0.00732725830402754	3
Camkk2	0.0295476298229065	-0.0181346273985037	3.76753872253294e-18	7.0230974368764e-10	0.0476822572214102	-0.0915471317368947	0.673048121470236	-0.0108734934379439	11
Kif13a	0.0257440409839582	-0.0219345008608685	1.47475916115912e-61	8.2880928108882e-59	0.0476785418448267	0.0197913737800559	0.935630752520534	-0.0208369431245347	35
Klc1	0.0228332441158259	-0.0248201140260604	7.1869204690787e-11	4.30924106085619e-19	0.0476533581418863	0.132542039964796	0.598374545616283	0.00209381291358764	12
Mettl9	0.0205912777000522	-0.0270564682614864	8.17823834997823e-07	7.08530837568895e-18	0.0476477459615386	-0.0209848996797007	0.91983718899035	-0.0239264413941879	3
Ddb2	0.0188343853474563	-0.0288132321261789	0.00111493561894124	7.67870067910146e-12	0.0476476174736352	-0.0383992960268617	0.840495768937427	-0.0383992960268617	1
Cul5	0.0233478898475269	-0.024295466552183	7.3186861284729e-13	3.06970122808151e-20	0.0476433563997099	-0.0974705627812946	0.663680060195108	-0.105212265425145	2
Nol4	0.0222636247857255	-0.025371112896474	6.34904230115334e-45	4.30270371490744e-92	0.0476347376821995	0.016514290130951	0.945883124879643	0.0915110642455973	25
Inpp5k	0.0254677981828234	-0.022166585410671	7.42943316457121e-05	2.86636099271607e-09	0.0476343835934945	-0.323575200032108	0.274098821920992	-0.0961911463540245	4
Zfp954	0.0286399031737123	-0.0189904162303467	0.00752875554298801	0.000566028949504493	0.0476303194040591	0.00874285716128775	0.976074741947406	-0.103349866591803	5
Pcnx4	0.0224446316470457	-0.0251690422192366	1.61612889902202e-09	6.91282260496705e-19	0.0476136738662823	-0.0498328976194862	0.795468258821237	0.0243879028088387	6
Stx3	0.0177204147972377	-0.02988020377682	3.17944571579215e-05	1.05966028600618e-28	0.0476006185740577	-0.0362864901022984	0.87260625142743	-0.0599890946587433	4
Map2k1	0.0163110712901873	-0.0312879564453011	9.51671327174448e-07	4.70224356089535e-39	0.0475990277354884	-0.0161653731904996	0.946244984879163	0.0233591075999276	3
Mrps5	0.0262477488059611	-0.0213500872132436	1.22584563962985e-11	4.29640338178441e-16	0.0475978360192047	0.0115312722046404	0.966978562050527	-0.00121683290152839	5
