gene	mc_diff	mc_sig	hmc_diff	hmc_sig	delta_ratio	dmr_status	chromatin_state	me3_fold	me3_fdr	me3_n_peaks	me2_fold	me2_fdr	me2_n_peaks	k119ub_fold	k27me3_fold	k27ac_fold	atac_fold
Ttll11	0.0220256699910246	TRUE	-0.0149961885962528	TRUE	-0.0194517652121665	Both mC+hmC DMR	Other	0.21442971	0.596833909	1	NA	NA	NA	-0.244317304716156	NA	NA	0.0915350878236433
Otud5	0.0119993524769784	FALSE	-0.0160940035054852	TRUE	-0.019442125211892	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.219312596589083	0.065332179630428
Dus4l	0.0272265091108496	TRUE	-0.0149333958515313	TRUE	-0.0194394705491142	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	-0.387849514298384	0.0488917068399826
Vps72	0.012193153235589	FALSE	-0.0175734938843719	TRUE	-0.0194380223510479	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153419539683515
Nhlrc2	0.0112106095973203	TRUE	-0.0179716154405641	TRUE	-0.0194343936511643	Both mC+hmC DMR	Active_Promoter	0.345524762	0.330836135	3	NA	NA	NA	NA	NA	NA	0.255365029922411
Ccdc167	0.0223022275747593	TRUE	-0.0122647701038515	TRUE	-0.0194336493238771	Both mC+hmC DMR	Other	0.279060919	0.46953732	1	NA	NA	NA	0.0680083596268985	NA	-0.512471854766487	0.185146259311385
Vopp1	0.0168408529911193	TRUE	-0.0178319517735654	TRUE	-0.0194330722859166	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.336115335582864	NA	0.445343153767131	0.130121187813068
Mrpl46	0.0156836545658378	TRUE	-0.0154965976776328	TRUE	-0.0194319706618156	Both mC+hmC DMR	Active_Promoter	0.428248492	0.2222204	1	NA	NA	NA	NA	NA	NA	-0.0454287747756119
Blzf1	0.0242611659098959	TRUE	-0.0146194799783103	TRUE	-0.0194309805034708	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	1.19169325246551	NA	-0.0570011761319263	0.138010464162185
Zfp703	-0.00725893816385381	FALSE	-0.017305129582072	FALSE	-0.0194298136799934	Not DMR	Active_Promoter	0.327963565	0.345759646	1	NA	NA	NA	-0.072413422087121	NA	0.0129870220357308	0.077552787678829
Zfp763	0.0218791774931968	TRUE	-0.0165641155475279	TRUE	-0.0194267522732868	Both mC+hmC DMR	Other	0.287222065	0.4189226	3	NA	NA	NA	NA	NA	NA	0.158711371567437
Poglut3	0.0377028863306754	TRUE	-0.0121584984310838	TRUE	-0.0194243562739385	Both mC+hmC DMR	Other	0.479609403	0.112307829	5	NA	NA	NA	NA	NA	-0.334576214712729	0.0102904796333926
Gan	0.00631260955911428	TRUE	-0.0185691443625479	TRUE	-0.0194242342716951	Both mC+hmC DMR	Active_Promoter	0.072278673	0.880612194	1	NA	NA	NA	NA	NA	NA	0.0872439573322301
Zfp583	0.0129722534086557	TRUE	-0.0176216444427817	TRUE	-0.0194241727391069	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.227370284653301	0.158106499616862
Tfip11	0.024978798997925	TRUE	-0.0155274562145174	TRUE	-0.0194230544593701	Both mC+hmC DMR	Other	0.019596438	0.971070223	2	NA	NA	NA	NA	NA	NA	0.11261700437691
Tdo2	0.0427743453363998	TRUE	-0.0118351278016386	TRUE	-0.0194213640029002	Both mC+hmC DMR	Other	NA	NA	NA	0.522021091547187	0.0497748336789226	1	1.43933793180685	NA	-1.6719990640581	-0.0524953124370444
Parp16	0.0277298529786231	TRUE	-0.0119639919058615	TRUE	-0.0194152644996204	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	0.0655246914551136	NA	-0.478748822818752	-0.103912041233392
Gm5901	0.00537619997359107	FALSE	-0.0199273913367781	TRUE	-0.01941026875298	hmC DMR only	Other	-0.106553747	0.812151493	1	NA	NA	NA	NA	NA	NA	-0.924657746523053
Ext2	0.0225954839694693	TRUE	-0.0139083047538188	TRUE	-0.0194023749287625	Both mC+hmC DMR	Other	0.426093767	0.204160622	17	NA	NA	NA	0.505415365491509	NA	0.171049383568031	0.0664664175581192
Chchd3	0.0129058180456454	TRUE	-0.0188882683484558	TRUE	-0.0193991796746136	Both mC+hmC DMR	Active_Promoter	0.319653201	0.395365653	4	NA	NA	NA	0.368373168519334	0.0158503525512834	0.307110874845358	0.158695550561623
Psap	-0.00544796825122612	FALSE	-0.0260700723104547	TRUE	-0.0193983480165731	hmC DMR only	Active_Promoter	0.230624554	0.560629291	3	NA	NA	NA	-0.282201861759807	NA	0.296482176240675	0.23852325051247
Rab4b	0.0341754899684125	TRUE	-0.0138569080650861	TRUE	-0.0193962633372066	Both mC+hmC DMR	Other	-0.326602261	0.369229536	1	-0.537085557112749	0.0321641577651603	1	NA	NA	-0.0289404999042154	0.0654622357516601
Ankrd24	0.0251688971088289	TRUE	-0.0123421141026139	TRUE	-0.0193950633662121	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pdhx	0.0237360078782379	TRUE	-0.014178742449328	TRUE	-0.0193891584077815	Both mC+hmC DMR	Active_Promoter	0.203346724	0.587360098	1	-0.508550668247993	0.00992867708593582	1	0.529862404245014	NA	0.0394976074870837	0.0317004842345424
Myo5a	0.0106083966213604	TRUE	-0.0186274979384834	TRUE	-0.0193881967176248	Both mC+hmC DMR	Active_Promoter	0.693288969	0.034649493	18	NA	NA	NA	NA	NA	0.295212779295084	0.0458875056323167
Eipr1	0.010553579568606	TRUE	-0.0180220005329857	TRUE	-0.0193779591290086	Both mC+hmC DMR	Active_Promoter	0.440085902	0.212199037	6	NA	NA	NA	-0.334908328223838	NA	0.07708783586675	0.196312875243018
Gm38393	0.00981975071247387	FALSE	-0.0146234446100322	TRUE	-0.0193779244159717	hmC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dhx34	0.0146110301819687	TRUE	-0.0163069760605727	TRUE	-0.0193727102729494	Both mC+hmC DMR	Other	-0.038914985	0.939016222	2	-0.513104408024829	0.0414821165812681	1	NA	NA	NA	0.00228701200526595
Ltn1	0.0187755879026494	TRUE	-0.018085467373711	TRUE	-0.019364956454107	Both mC+hmC DMR	Other	0.059073813	0.904068574	2	NA	NA	NA	NA	NA	NA	0.0893088789634184
Olfr316	0.0226142914053434	TRUE	-0.015572182067131	TRUE	-0.0193613127638593	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3110040N11Rik	0.0245080616923585	TRUE	-0.015092400521053	TRUE	-0.0193594793335172	Both mC+hmC DMR	Active_Promoter	-0.217369202	0.58373048	2	NA	NA	NA	NA	NA	-0.0138494725406746	0.114939889698147
Brwd3	0.00703060097381214	FALSE	-0.0183239831686635	TRUE	-0.019357989410284	hmC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.160457664124608
Atox1	0.0136892860693716	TRUE	-0.0165954312112228	TRUE	-0.0193568350117617	Both mC+hmC DMR	Other	0.110040563	0.80824285	1	NA	NA	NA	NA	NA	0.0417529867956352	0.0427973145615082
Ipo11	0.0127776487317529	TRUE	-0.0184214341389674	TRUE	-0.0193567133689235	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	0.560148690800688	0.00832179641239763	3	0.84995625336329	NA	NA	0.12141835515513
Tspan7	0.0205738733403453	TRUE	-0.0106533934095173	TRUE	-0.019355970308115	Both mC+hmC DMR	Active_Promoter	0.157754884	0.704868501	4	NA	NA	NA	NA	NA	0.219609137856222	0.0617494280631796
Zfp213	0.00350686608346507	FALSE	-0.0164298981146115	TRUE	-0.0193548634484906	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.150650827880754	0.0302494479065271
Lars	0.0169326969517284	TRUE	-0.0172952281453853	TRUE	-0.0193545336790544	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Imp4	0.0229635770646437	TRUE	-0.0135763928582059	TRUE	-0.0193459543593675	Both mC+hmC DMR	Active_Promoter	0.444133924	0.19364402	1	NA	NA	NA	NA	NA	NA	NA
Ccdc126	-0.0013990297989892	FALSE	-0.0193027682393572	TRUE	-0.0193430316257695	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	0.347284305835063	NA	NA	0.0177295173876354
Upf3a	0.0171082896715378	TRUE	-0.0171768940232362	TRUE	-0.0193409219052598	Both mC+hmC DMR	Other	0.007976771	0.987875587	1	NA	NA	NA	NA	NA	0.118146315556048	0.106090228603886
Mphosph10	0.0159148748511159	TRUE	-0.0164677626320049	TRUE	-0.0193322151429166	Both mC+hmC DMR	Active_Promoter	0.018638113	0.971860167	1	NA	NA	NA	NA	NA	NA	0.0747637142677565
Tomm7	0.0249030502362582	TRUE	-0.0116955436056302	FALSE	-0.019329945616003	mC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	0.151699359466089	NA	0.274278921090922
Slc4a1ap	0.0186760989440184	TRUE	-0.0171780412900577	TRUE	-0.0193193892125087	Both mC+hmC DMR	Active_Promoter	0.331054225	0.376094368	1	NA	NA	NA	NA	NA	0.344048793701897	0.142459467226358
Tmem35b	0.0172916841522849	FALSE	-0.017717635277627	TRUE	-0.0193180795301112	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.120042010625786
Cspp1	0.0107925342599039	TRUE	-0.0173289186866095	TRUE	-0.0193117861042149	Both mC+hmC DMR	Active_Promoter	-0.155098182	0.715570859	2	NA	NA	NA	NA	NA	0.161388486419898	0.0871958715746422
Nol6	0.0153510342527482	TRUE	-0.0168719508890902	TRUE	-0.0193089281997306	Both mC+hmC DMR	Other	0.155941326	0.67534013	1	NA	NA	NA	NA	NA	NA	0.225325527428204
Klhl36	0.01197915980415	TRUE	-0.0180582448358522	TRUE	-0.0193021696025631	Both mC+hmC DMR	Active_Promoter	-0.092442869	0.843027294	3	-0.485892567169404	0.0244669327386193	2	-0.0742184371901757	NA	-0.139967352720758	-0.0524148631459858
Mia	0.0137009500798665	FALSE	-0.00789576009184825	FALSE	-0.0192996467946556	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wdr81	0.00783342216641425	FALSE	-0.0184272772887167	TRUE	-0.0192989798142602	hmC DMR only	Other	0.442784107	0.206406053	3	NA	NA	NA	NA	NA	NA	0.102167962803577
Tmed2	0.0338024949435644	TRUE	-0.00703808594285488	FALSE	-0.0192980074632352	mC DMR only	Other	0.057984244	0.906865776	1	NA	NA	NA	NA	NA	NA	-0.027061109204001
Nup35	0.0155375599093454	TRUE	-0.0161722462456064	TRUE	-0.0192931770422607	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cep126	0.0187558016460355	TRUE	-0.0172315388851926	TRUE	-0.0192916575652551	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.112203888525064
Znfx1	0.00943427799723196	FALSE	-0.0175141447844374	TRUE	-0.0192858751476222	hmC DMR only	Active_Promoter	0.358166859	0.311293527	3	NA	NA	NA	NA	NA	NA	NA
Aqp8	0.04087771344512	TRUE	-0.00169797048665393	FALSE	-0.0192803531920389	mC DMR only	Other	NA	NA	NA	NA	NA	NA	-0.0122302641015244	NA	NA	-0.204865082917487
C1ql1	-0.012581034064162	FALSE	-0.0119988396284486	FALSE	-0.0192747144938243	Not DMR	Repressed_Promoter	0.422159278	0.196226154	1	NA	NA	NA	-0.52258041190178	0.0292570289903252	NA	0.396863474676443
Nup98	0.0163508728313611	TRUE	-0.0173914430838859	TRUE	-0.0192721210035463	Both mC+hmC DMR	Other	0.432395756	0.21146255	1	NA	NA	NA	NA	NA	NA	0.149386841452601
Golga3	0.020677966701433	TRUE	-0.0171687478829089	TRUE	-0.0192673458274267	Both mC+hmC DMR	Other	-0.048020272	0.924262773	1	NA	NA	NA	NA	NA	NA	NA
Vps35l	0.0239836044798305	TRUE	-0.0142704494841509	TRUE	-0.0192637816082422	Both mC+hmC DMR	Other	-0.002813393	0.996175635	7	NA	NA	NA	0.190798042824397	NA	0.296095944701333	0.170841172339173
2010003K11Rik	0.00726316199478524	FALSE	-0.00792159509008139	FALSE	-0.0192622636068808	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	-0.362171828108655	0.00195431027853469
Zfp282	0.0145721604080571	TRUE	-0.0168826063111691	TRUE	-0.0192615868336747	Both mC+hmC DMR	Active_Promoter	0.290445965	0.442950173	3	NA	NA	NA	NA	NA	0.321920844528296	0.113888598757124
Hcn1	0.0241005801893061	TRUE	-0.0155388242635835	TRUE	-0.0192609202612763	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.382487367363741	1.62065443492385	0.0705728666786946	0.119091929296398
Cep83	0.0164146990862204	TRUE	-0.0172761581627214	TRUE	-0.0192579912223516	Both mC+hmC DMR	Active_Promoter	0.016899799	0.974625543	1	NA	NA	NA	0.627554239259672	NA	NA	NA
Prcp	0.0164540640567813	TRUE	-0.0168325609870535	TRUE	-0.0192569233308783	Both mC+hmC DMR	Active_Promoter	-0.159181562	0.708263219	1	-0.66231307444596	0.0139500202595669	1	0.481124464920412	NA	-0.0718861359622395	-0.00205283508843382
Sprr2e	-0.0393790400697203	FALSE	-0.0176900584795322	FALSE	-0.0192543134663285	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hapln2	-0.00701591210713537	FALSE	-0.0183150553957596	TRUE	-0.0192480805364626	hmC DMR only	Repressed_Promoter	0.197914493	0.619432959	3	NA	NA	NA	-0.272281556514457	0.468661469585495	NA	0.129674442587614
Hira	0.0122063854511723	TRUE	-0.0183759897790395	TRUE	-0.019245197694672	Both mC+hmC DMR	Active_Promoter	0.039535744	0.938561524	8	NA	NA	NA	NA	NA	NA	NA
Uchl3	0.0193241906811865	TRUE	-0.0173166921677194	TRUE	-0.0192400723647383	Both mC+hmC DMR	Active_Promoter	0.627925205	0.061705302	2	NA	NA	NA	1.16988152802873	NA	0.0230871681177829	0.113108056970853
Aldh3b1	0.0077176348945649	FALSE	-0.0168579270611459	TRUE	-0.0192390219657216	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	0.0196340296720236	NA	-0.757324783469739	-0.221734242876508
Mccc1	0.0151629472944455	TRUE	-0.0172461644768262	TRUE	-0.0192370716469713	Both mC+hmC DMR	Active_Promoter	0.020352906	0.969807654	3	NA	NA	NA	NA	NA	0.0602352596918401	0.0645652494371842
Ercc4	0.00805231968841591	TRUE	-0.0185179922263368	TRUE	-0.0192341720409047	Both mC+hmC DMR	Active_Promoter	0.164739164	0.692647349	2	NA	NA	NA	NA	NA	0.175800469770268	0.0103599011335506
Tns3	0.0145430715593854	TRUE	-0.0173163265831221	TRUE	-0.0192341180840286	Both mC+hmC DMR	Other	0.131997919	0.764893736	2	-0.786875482261114	0.000660174957153057	2	-0.255419694081908	0.45891689599059	-0.667884466079537	-0.0252667930162965
Ift46	0.0134563058350605	TRUE	-0.0165666195766308	TRUE	-0.01922788406001	Both mC+hmC DMR	Active_Promoter	-0.051161354	0.915854014	1	NA	NA	NA	NA	NA	-0.111160988552073	0.09668555985182
Gm28539	0.0126977309235849	TRUE	-0.0178005981992057	TRUE	-0.0192241859554639	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Kyat1	0.0140574549897154	TRUE	-0.0149322733599511	TRUE	-0.0192236329666026	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nars2	0.0193034848338591	TRUE	-0.0165401373140151	TRUE	-0.0192233595497268	Both mC+hmC DMR	Other	0.093731086	0.833238405	6	0.620391766239775	0.0214933003867398	1	-0.11507868765412	-0.41827539307868	0.0767348061621953	0.110900323887334
Galnt4	0.0190178743328293	TRUE	-0.0176457619669717	TRUE	-0.0192214091891978	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.81895622540977	NA	NA	0.0527280868907644
Arfgap1	0.0173530222346007	TRUE	-0.017055967322401	TRUE	-0.0192145426708067	Both mC+hmC DMR	Active_Promoter	0.154526941	0.716123833	3	NA	NA	NA	NA	NA	-0.0217705471246428	-0.0867961804066032
Xrcc2	0.0322363856543723	TRUE	-0.0119643239073925	TRUE	-0.0192101292292883	Both mC+hmC DMR	Other	0.105608016	0.816892499	1	-0.393623328184325	0.0415339881701184	1	NA	NA	NA	0.223763576939533
Erp29	0.00610858362332556	FALSE	-0.018035940590808	TRUE	-0.0192091122548946	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.142183858831227	0.0624377479071326
Zfp37	0.0123398126993366	TRUE	-0.0159258490015898	TRUE	-0.0192063979475444	Both mC+hmC DMR	Active_Promoter	-0.020720625	0.969113469	4	NA	NA	NA	NA	NA	-0.0156584335408968	0.182768139685407
Terf2	0.0168789522731766	TRUE	-0.0164330181271029	TRUE	-0.0191961150863921	Both mC+hmC DMR	Other	-0.094460603	0.83876711	2	NA	NA	NA	NA	NA	NA	0.0864997761990126
Cd300ld	0.0233954641397114	FALSE	-0.0154444728309024	FALSE	-0.0191882822176904	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tm7sf2	0.0114233361768099	FALSE	-0.0124365945164759	FALSE	-0.0191880121793932	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.096646294647517	0.180033656353818
Hexim1	0.00836979308981661	FALSE	0.00454522121519428	FALSE	-0.0191862671626207	Not DMR	Active_Promoter	-0.002123391	0.997001824	1	NA	NA	NA	NA	NA	0.232958026269951	0.0409628894306679
Nup93	0.00406879154207151	FALSE	-0.0191569622845447	TRUE	-0.0191821664462948	hmC DMR only	Other	-0.154610184	0.717812615	2	NA	NA	NA	NA	NA	-1.03233995373404	0.0505937920262847
Nsf	-0.00270437879686014	FALSE	-0.0204332310444502	TRUE	-0.0191793177917513	hmC DMR only	Other	0.3922409	0.274806536	13	NA	NA	NA	NA	NA	0.130469657541207	0.209420580120808
Rragc	0.01259312970944	TRUE	-0.0167122757661371	TRUE	-0.0191703758868765	Both mC+hmC DMR	Active_Promoter	0.187515057	0.627072226	9	NA	NA	NA	-0.265817388188698	-0.129853891677721	0.177858478714417	0.122098265000504
Frmd8	0.0133528755993826	TRUE	-0.0171850181491264	TRUE	-0.0191701446794374	Both mC+hmC DMR	Other	-0.058788415	1	2	NA	NA	NA	NA	NA	NA	0.0996856886541074
Abhd5	0.0239711142602855	TRUE	-0.0160503929767408	TRUE	-0.0191672529988459	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00593710038234584
Tnik	0.0173861046186389	TRUE	-0.015806603390919	TRUE	-0.0191662282371114	Both mC+hmC DMR	Active_Promoter	0.14365813	0.738481334	17	NA	NA	NA	0.222344344966325	NA	0.0929200488502879	0.124814053957113
Olfr692	0.0281437681326027	FALSE	-0.015836523252329	FALSE	-0.0191613889254052	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nudcd1	0.0161715613951133	TRUE	-0.0168191586489281	TRUE	-0.0191564262583129	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cfap97	0.0192691378567822	TRUE	-0.0160419092260809	TRUE	-0.0191555113090273	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	-0.00147603260706078	0.28129184180379
Ints9	0.00721898251603159	TRUE	-0.018148103135957	TRUE	-0.019152663926834	Both mC+hmC DMR	Active_Promoter	0.122574332	0.778765422	4	-0.519150342122301	0.0253932619843652	1	0.0404069645447951	NA	0.63178591435976	0.07296328046145
Fdps	0.0141187663276869	FALSE	-0.0138967867500724	TRUE	-0.0191498076385419	hmC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	0.510345128316383	NA	NA	0.0377646022732672
Chordc1	0.0141722425298059	TRUE	-0.0164958353127266	TRUE	-0.0191428395393559	Both mC+hmC DMR	Active_Promoter	0.155123649	0.713578013	2	NA	NA	NA	NA	NA	0.0129826597070682	0.128998410878316
Igfals	0.0165351185315458	TRUE	-0.0155061536935016	TRUE	-0.0191391146848348	Both mC+hmC DMR	Other	0.016240574	0.975878812	1	NA	NA	NA	NA	NA	-0.531543442929042	-0.238519513858418
Dnajc28	0.00952479286520125	FALSE	-0.0144106263682987	TRUE	-0.0191319501419148	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.0276888101966669	0.143567843806494
Apbb3	0.0197139473666226	FALSE	-0.0147028423265428	FALSE	-0.0191285876043556	Not DMR	Active_Promoter	-0.112988599	0.790978403	3	NA	NA	NA	NA	NA	NA	NA
Dcbld2	0.00251527595612566	FALSE	-0.0183357404060317	TRUE	-0.0191280149569558	hmC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	0.472302053330393	0.543989787242592	0.399970824140794	0.128245037842528
Nfu1	0.0148547432091225	TRUE	-0.0168671099854492	TRUE	-0.0191253707354834	Both mC+hmC DMR	Other	-0.013630407	0.979172739	2	NA	NA	NA	-0.411018887611824	NA	0.525963802784903	0.0691002242551746
Mettl4	0.0104015732636342	FALSE	-0.0165885909221484	TRUE	-0.0191236782276852	hmC DMR only	Other	-0.221302674	0.576911802	1	NA	NA	NA	NA	-0.625190981168254	0.166681857273737	0.0910624704543835
Rfc5	0.00816461708043326	FALSE	-0.0157335200282515	TRUE	-0.019122930487858	hmC DMR only	Other	0.1986033	0.623436187	2	NA	NA	NA	NA	NA	0.463017863006135	0.215733869126897
Tsfm	0.016499408595773	TRUE	-0.0158981055119287	TRUE	-0.0191219035212249	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189779891187989
Caskin2	0.00413493866089265	FALSE	-0.0186504943824894	TRUE	-0.0191192479161751	hmC DMR only	Other	-0.508129809	0.139575508	1	NA	NA	NA	-0.201015318000803	NA	-0.199975955652358	0.0218626260350426
Klhl25	0.0284205321150321	TRUE	-0.0113335818188541	TRUE	-0.0191073981692781	Both mC+hmC DMR	Active_Promoter	0.300918623	0.383890232	4	-0.692515786281696	0.0094189928806525	1	0.24922834724249	-0.000400616503508201	0.128733256213021	0.0648095237697079
Rhbdd2	0.0173342374019815	TRUE	-0.0147877532483122	TRUE	-0.0191065520506465	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0653456624626127
Atp6v1fnb	0.0232954089533739	FALSE	-0.0151255028492657	FALSE	-0.0191002395094529	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scoc	0.0161083041352423	TRUE	-0.0125553294245898	TRUE	-0.0190968830825627	Both mC+hmC DMR	Other	0.534167426	0.118620008	1	NA	NA	NA	NA	NA	-0.141655324119715	0.0612577767933783
Dpys	0.0473289103157158	TRUE	-0.00885964102391515	TRUE	-0.0190896530958719	Both mC+hmC DMR	Other	0.24886226	0.528587419	3	NA	NA	NA	0.173713757639983	0.308566707113274	NA	0.0555037630422523
Gabpa	0.0144836517979424	TRUE	-0.0171078373799738	TRUE	-0.0190828886173655	Both mC+hmC DMR	Active_Promoter	0.34790164	0.345562124	1	NA	NA	NA	0.771125702638743	NA	0.10984886919072	0.0603153859208379
Alkbh4	0.0166330101671083	FALSE	-0.0110397256941793	FALSE	-0.019082554954859	Not DMR	Other	0.323789414	0.380888144	1	NA	NA	NA	NA	NA	NA	-0.0565477358591484
Zkscan8	0.0182501568138048	TRUE	-0.0162728547960056	TRUE	-0.0190775692170381	Both mC+hmC DMR	Other	0.445183558	0.209677686	2	NA	NA	NA	NA	NA	-0.0136554578601902	0.0544210645415523
Slc9a6	0.0107612809260645	TRUE	-0.0162512403965599	TRUE	-0.0190758245844034	Both mC+hmC DMR	Active_Promoter	0.36196072	0.319069937	1	NA	NA	NA	0.883969360260948	NA	-0.0837833611438221	0.0573520112158107
Ankrd53	-0.0204769528967678	FALSE	-0.0182665082793574	TRUE	-0.0190658784086502	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	-0.214476927947227	-0.0653295727266023	NA	0.0559935509028617
Pomp	0.0173408110677737	TRUE	-0.0171039547864885	TRUE	-0.0190622179748989	Both mC+hmC DMR	Active_Promoter	-0.299922996	0.419679877	1	NA	NA	NA	NA	0.133185144632936	0.120881923544632	0.0470568786927851
Arhgap23	0.00838381808731536	TRUE	-0.0173785280284656	TRUE	-0.0190611536440135	Both mC+hmC DMR	Other	-0.127961183	0.76075748	11	NA	NA	NA	-0.177158946318356	-0.107636151112819	-0.0934404913089179	0.0642312612692688
Zfp90	0.020058160559607	TRUE	-0.0175621062201391	TRUE	-0.0190600912843937	Both mC+hmC DMR	Other	0.361509335	0.229659926	2	NA	NA	NA	0.705409949044389	NA	NA	0.156261458313442
Ints14	0.0171549042127827	TRUE	-0.0164788763018722	TRUE	-0.0190484934039942	Both mC+hmC DMR	Other	-0.070589622	0.884790119	6	NA	NA	NA	NA	NA	-0.0538704188777741	0.07464397475614
Lima1	0.0193599016592787	TRUE	-0.0161198041336233	TRUE	-0.0190451101035972	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0626727690391956
Pam16	0.0101389220899918	FALSE	-0.014743242071219	FALSE	-0.0190310630250564	Not DMR	Other	0.141424721	0.743763892	1	NA	NA	NA	NA	NA	0.00058039718168001	0.24260914253268
Col19a1	0.016539735255739	TRUE	-0.0167025510989136	TRUE	-0.0190235180770663	Both mC+hmC DMR	Other	-0.11298553	0.803703288	1	0.839636312760214	0.00397917678138889	2	0.669172148554599	1.44990130054778	-1.32858889519925	-0.747589191331871
Tnpo3	0.018140761972197	TRUE	-0.0167649778668247	TRUE	-0.0190204642600341	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	-0.0227842065562727	0.359222988882656	0.100352096332183
Cdo1	0.0207300289018064	TRUE	-0.0148282383407437	TRUE	-0.0190161354610228	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.358267512511469	NA	0.0852237799437412	0.00488670271989741
Ssrp1	0.0166234299126699	TRUE	-0.0144746701941505	TRUE	-0.0190152704204213	Both mC+hmC DMR	Active_Promoter	0.263411796	0.464704101	3	NA	NA	NA	1.44836459417261	1.15069149032863	NA	0.187703024727919
Ercc5	0.0172982721719636	TRUE	-0.0166062362781035	TRUE	-0.0190070775164329	Both mC+hmC DMR	Active_Promoter	-0.428840342	0.228741423	3	NA	NA	NA	0.887490928268064	NA	-0.0567097154684603	0.135038058171131
Prpf8	0.0134480694038946	TRUE	-0.0176149070522541	TRUE	-0.0189887224356938	Both mC+hmC DMR	Active_Promoter	0.107143284	0.795556345	4	-0.497067989456785	0.0421580672110723	1	NA	NA	0.374014959867322	0.0702577464742376
Cox10	0.00844615984901465	TRUE	-0.018450152867093	TRUE	-0.0189851950948696	Both mC+hmC DMR	Active_Promoter	0.041738045	0.934864903	2	NA	NA	NA	NA	NA	NA	0.181836298198887
Polr3g	0.0185850906491485	TRUE	-0.0164367221165407	TRUE	-0.018972533275652	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ap3b2	-0.00499703190254985	FALSE	-0.0195608718161602	TRUE	-0.0189653194570324	hmC DMR only	Active_Promoter	-0.312156319	0.391691559	6	NA	NA	NA	0.438424806540749	NA	0.102234672277872	0.204719532257144
H3c2	-0.0885539084734004	TRUE	-0.0155510479389457	TRUE	-0.0189612984129848	Both mC+hmC DMR	Other	0.912325778	0.003669553	1	NA	NA	NA	0.426596436802847	1.74991045192718	NA	-0.272845924784614
