gene_symbol	gene_class	log2FoldChange	padj	baseMean	max_delta_abc	sum_delta_abc	max_delta_unnorm	n_enhancers	n_gained	n_lost	sum_abc_wt	sum_abc_ko	sum_delta_unnorm
Mcl1	invariant	-0.0695468753619864	0.694738328736097	504.513087551494	-0.018095	0.024931	-0.074918	8	0	1	0.360974	0.385905	0.439597
Mrps21	invariant	-0.0250147111307119	0.961690517193742	85.7835138072599	0.01617	0.022278	0.230348	9	1	1	0.454052	0.47633	0.944674
Vps45	invariant	-0.0171130748998742	0.946959348642125	630.723173827055	0.013274	0.035826	0.135596	18	1	0	0.529793	0.565619	0.403706
Sf3b4	invariant	-0.0980861470720813	0.75938460016628	107.968391689347	0.020304	0.024013	0.349653	11	2	1	0.458294	0.482307	0.890597
Sv2a	invariant	0.0344629874456523	0.912683136466401	1744.51696157276	0.016842	0.014307	0.217081	9	1	0	0.545879	0.560186	0.476549
H2bc21	invariant	-0.0774954515134607	0.900638335345987	30.9400174857483	0.012953	0.026272	0.242701	10	1	0	0.450196	0.476468	0.739573
Ankrd34a	invariant	-0.0572533451250898	0.892899873812696	290.665515743822	-0.016877	-0.011751	-0.26317	4	0	1	0.431571	0.41982	-0.193729
Polr3c	invariant	-0.0773835961092926	0.761631677005577	130.875487868547	-0.010747	-0.042228	-0.082126	8	0	1	0.230173	0.187945	-0.313416
Rnf115	invariant	0.0270192069463344	0.917650694034636	528.017738976069	-0.010747	-0.042226	-0.082125	8	0	1	0.230109	0.187883	-0.313374
Gpr89	invariant	-0.0210886234918291	0.952237372446461	228.512511029429	-0.012569	-0.015393	-0.057792	5	1	1	0.164119	0.148726	-0.099355
Chd1l	invariant	-0.0603810541761176	0.882509909924484	90.3371310456664	-0.020486	-0.004449	-0.069744	9	1	2	0.29005	0.285601	-0.028546
Sec22b	invariant	-0.0368172011054011	0.887232078690082	360.077062431788	0.015315	0.036491	0.144898	6	3	0	0.455769	0.49226	0.326823
Notch2	invariant	0.0527464161254724	0.800304885364605	349.535598393545	0.038922	0.077276	0.09457	6	3	0	0.193481	0.270757	0.182486
Phgdh	invariant	0.0354603656109548	0.952038454155799	80.9257699987472	0.037862	0.001263	0.068378	8	2	2	0.327011	0.328274	0.071887
Wars2	invariant	-0.0927463646086293	0.73971326866002	249.980374289024	-0.023465	-0.08675	-0.068622	6	0	4	0.177256	0.090506	-0.25793
Wdr3	invariant	-0.0801502036829595	0.781860638044245	149.265786722901	-0.084089	-0.11096	-0.448975	4	0	2	0.411463	0.300503	-0.769078
Gdap2	invariant	-0.0988288989906352	0.526122132066476	760.268918573355	-0.084087	-0.110957	-0.448975	4	0	2	0.411469	0.300512	-0.769076
Man1a2	invariant	0.0614668961446485	0.745624571235657	1023.61433381518	-0.024101	-0.026049	-0.090061	5	1	2	0.173841	0.147792	-0.135239
Ngf	invariant	0.066273764283367	0.958386951502253	13.2728387852517	0.031228	-0.058424	0.028763	11	3	6	0.280209	0.221785	-0.046806
Sike1	invariant	0.0731336114331784	0.858190088034553	270.716173444451	0.023698	0.034646	0.044247	3	1	0	0.215589	0.250235	0.072901
Nras	invariant	-0.0509392609130689	0.868121997254081	217.687240641934	0.028666	0.051248	0.02447	6	4	1	0.350465	0.401713	0.038823
Trim33	invariant	0.0734051379264749	0.661045708235595	1221.98096401747	0.023133	0.00231	0.10956	6	2	3	0.157564	0.159874	0.05447
Rsbn1	invariant	0.086230743739619	0.562225622072152	845.70468908931	0.017925	0.026895	0.154087	7	2	0	0.252352	0.279247	0.117983
Rhoc	invariant	0.00243019972326618	0.998480656859528	17.6151008289518	0.026021	0.0424	0.118814	10	2	1	0.317581	0.359981	0.302553
Capza1	invariant	0.0784503859454874	0.593599415746021	426.614480469638	-0.015943	-0.046214	-0.088222	4	0	3	0.11219	0.065976	-0.222953
St7l	invariant	0.0730513066013295	0.674333397035583	601.692535093485	-0.015942	-0.04621	-0.088214	4	0	3	0.11219	0.06598	-0.222932
Cttnbp2nl	invariant	-0.0664737965813472	0.747318903329887	303.94579084554	0.008731	0.021127	0.05629	3	0	0	0.086145	0.107272	0.136688
Ddx20	invariant	0.00466200086312698	0.992870255349343	98.0553104312484	-0.014986	-0.022678	-0.272979	8	1	1	0.408634	0.385956	-0.927478
Rap1a	invariant	0.0517282240769725	0.824310420940912	588.170791401806	-0.014877	-0.016015	-0.086065	7	0	2	0.188489	0.172474	-0.189833
Atp5pb	invariant	-0.00706731516953891	0.980001657977689	620.397694135556	0.021633	0.022761	0.073678	5	1	0	0.11789	0.140651	0.02886
Cept1	invariant	-0.0278978671148339	0.918812211019766	748.843734149468	-0.030078	-0.03114	-0.187248	5	1	2	0.226774	0.195634	-0.222895
Dram2	invariant	-0.0230215142543923	0.958386951502253	177.003914446437	-0.030079	-0.031141	-0.187248	5	1	2	0.226775	0.195634	-0.222895
Lrif1	invariant	0.0357397829501846	0.942433977060775	239.749473918113	0.074067	0.053463	0.280243	4	1	1	0.257895	0.311358	0.239282
Kcna2	invariant	-0.0498459900475756	0.845371191760873	3400.75255642538	0.013274	0.01873	0.219675	9	1	1	0.581704	0.600434	0.443419
Slc16a4	invariant	0.0867010717033654	0.625498913940325	279.492935415102	0.039145	0.072154	0.122197	7	3	0	0.279036	0.35119	0.212996
Rbm15	invariant	-0.0684796382243613	0.703967758080973	427.693978048164	-0.016178	-0.013392	-0.147866	4	1	2	0.103203	0.089811	-0.160938
Strip1	invariant	-0.0433546677082234	0.874727567068535	384.751054234116	-0.009892	-0.006175	-0.063998	8	0	0	0.20149	0.195315	-0.018482
Ahcyl1	invariant	0.0329966583829399	0.788001519698985	2154.64982270857	0.01817	0.035515	0.115454	7	1	0	0.233898	0.269413	0.175761
Gstm5	invariant	-0.0835401963161751	0.839941781408929	66.2746029603658	0.019235	0.046497	0.080879	7	3	1	0.194093	0.24059	0.079418
Gstm2	invariant	0.0102992234866012	0.996601577114619	3.99383502340532	0.024904	-0.032497	0.045861	13	3	4	0.391411	0.358914	-0.174633
Ampd2	invariant	0.0906534157267931	0.750523911576065	248.532652554496	0.010888	0.023656	-0.11792	4	1	0	0.493039	0.516695	-0.062131
Gnai3	invariant	-0.0785706322715663	0.659534621725392	427.668602705279	0.023231	0.02267	0.110566	9	3	2	0.347774	0.370444	-0.104714
Psma5	invariant	0.0904389304104764	0.701828551923116	196.792220763695	0.021744	-0.005685	0.100449	10	1	2	0.370197	0.364512	-0.196419
Tmem167b	invariant	-0.0345448141111221	0.945996409905588	89.2529602719231	-0.0112	-0.007647	-0.130763	9	1	2	0.445351	0.437704	-0.42007100000000003
Stxbp3	invariant	-0.0692467132228159	0.79006816237378	237.063903645957	0.011397	0.032506	0.048774	5	2	0	0.277386	0.309892	0.105352
Prpf38b	invariant	-0.0350738019693011	0.947493563846981	1383.63061418517	-0.033082	-0.012159	-0.318094	4	1	1	0.484479	0.47232	-0.158902
Vav3	invariant	-0.0937520111508575	0.844359935645918	658.887249092963	-0.019418	-0.004805	-0.015293	11	3	2	0.242331	0.237526	0.013423
Rnpc3	invariant	0.0170030170572084	0.967013699086351	470.572250183714	-0.015185	-0.006046	-0.04255	2	0	1	0.035987	0.029941	-0.004919
Col11a1	invariant	-0.0606331616738062	0.935563266776016	29.0963521564198	-0.075853	-0.041295	-0.070778	10	6	4	0.539594	0.498299	0.087425
Olfm3	invariant	0.0250703789687933	0.977331659362847	11741.1514916742	0.031422	-0.017647	0.377877	6	2	3	0.643028	0.625381	0.477936
S1pr1	invariant	0.095181486076339	0.701832755300514	462.826958308817	0.041777	0.04009	0.066578	8	2	2	0.36254	0.40263	0.149296
Slc30a7	invariant	0.0197374491164678	0.932564126643971	656.796367525197	0.018324	0.002983	0.367105	5	2	2	0.641825	0.644808	0.598652
Rtca	invariant	0.0844073905677624	0.772270433246268	123.898190893668	-0.014054	-0.001567	-0.045778	12	4	3	0.471765	0.470198	0.06628
Sass6	invariant	-0.0866839865353044	0.796459285147715	89.9980515322589	-0.023106	-0.024773	-0.061998	12	3	3	0.541199	0.516426	-0.04792
Mfsd14a	invariant	0.0429807230270662	0.853556856637279	210.180424213385	0.012029	-0.00277	0.048993	9	1	0	0.296947	0.294177	0.069783
Agl	invariant	0.0821846884861374	0.696366370043799	425.019414507147	-0.021543	-0.052386	-0.044469	11	0	3	0.333735	0.281349	-0.06786
Palmd	invariant	0.0722561638435032	0.894972624372993	43.9168160167868	0.047681	-0.032957	0.023013	15	6	8	0.459425	0.426468	-0.022588
Plppr4	invariant	-0.0494428958007071	0.865780055377304	679.046421596435	0.00508	0.00508	0.023975	1	0	0	0.016996	0.022076	0.023975
Dpyd	invariant	0.0759962941503351	0.873450782166159	176.628135462635	-0.039915	-0.072551	-0.019734	16	6	8	0.321382	0.248831	-0.01802
Bcar3	invariant	0.00880889898860938	0.988556678379649	180.99032077457	-0.042317	-0.099985	-0.396609	11	1	5	0.477179	0.377194	-1.516841
Fnbp1l	invariant	-0.0390662204351406	0.931210165555746	111.121949572035	0.021258	-0.001327	0.056691	14	4	3	0.484416	0.483089	0.068152
Pde5a	invariant	0.0134273401209218	0.971345961830869	352.199886247604	0.044512	-0.017949	0.076762	13	3	5	0.469785	0.451836	0.04627
Synpo2	invariant	0.0446267722026035	0.915738007101187	112.707154356352	0.024483	0.026405	0.030918	10	5	2	0.455637	0.482042	0.064878
Snhg8	invariant	-0.0723420741061166	0.947493563846981	14.0462056783064	-0.03173	-0.011071	-0.207221	5	1	1	0.19807	0.186999	-0.088916
Ugt8a	invariant	-0.0284311770583748	0.960978422688325	301.551728969855	0.052375	0.116637	0.03872	13	8	3	0.230145	0.346782	0.111854
Camk2d	invariant	-0.0834765208745485	0.666642685377435	6259.47231187868	-0.010724	-0.050706	-0.209449	9	0	1	0.491684	0.440978	-1.231143
Alpk1	invariant	0.0175267597653177	0.971345961830869	101.042590081323	0.080328	0.061709	0.157908	11	4	4	0.450304	0.512013	0.211365
Tifa	invariant	0.0789241233056215	0.928548701618556	19.789705032879	-0.025063	-0.063181	-0.029325	8	1	5	0.330352	0.267171	-0.016673
Ap1ar	invariant	0.0256137907487154	0.964534917109667	86.8911777194297	-0.012238	-0.014704	-0.039124	5	1	1	0.118261	0.103557	-0.056872
Lrit3	invariant	-0.0687160206459103	0.973029919344616	6.07099015559254	0.049254	0.072568	0.051448	14	5	2	0.569395	0.641963	0.095638
Gar1	invariant	-0.00416203170643912	0.996098201652233	69.9022804596254	0.025341	-0.010479	0.071199	11	1	1	0.435806	0.425327	-0.038578
Pla2g12a	invariant	-0.0687834084328558	0.839743837181548	96.1549203987242	0.021883	0.040515	0.065267	11	5	2	0.437826	0.478341	0.204943
Casp6	invariant	-0.0817303693316943	0.95251316231506	9.94187236977142	0.018045	0.012888	0.024386	11	3	2	0.489526	0.502414	0.07077
Ostc	invariant	-0.0476744452909892	0.923293383075703	64.5115424562694	0.014433	0.004563	0.044004	6	2	2	0.320818	0.325381	-0.007483
Lef1	invariant	-0.0687722427700512	0.923293383075703	43.0959624331101	-0.039168	0.013147	-0.022428	16	7	4	0.538917	0.552064	0.0594
Hadh	invariant	0.0584396706131066	0.881416374564896	73.9455599928896	-0.035679	-0.06392	-0.044306	9	1	3	0.570432	0.506512	0.023278
Aimp1	invariant	0.0719215231550797	0.784420459769044	237.370583291934	-0.026855	-0.072096	-0.068648	6	0	3	0.221192	0.149096	-0.172699
Tbck	invariant	0.0682805080712176	0.719424122430338	905.159653413464	-0.026854	-0.072092	-0.068645	6	0	3	0.221192	0.1491	-0.172695
Gm29811	invariant	0.0293315526677714	0.975476871486382	26.0395753580329	0.056083	0.010274	0.054053	12	5	7	0.713586	0.72386	0.095969
Ints12	invariant	-0.0480461432477589	0.879952485585021	146.475436797063	-0.02348	-0.041858	-0.06441	8	0	2	0.311533	0.269675	-0.079205
Tet2	invariant	0.0527940501435564	0.79275665657296	1235.50809732764	0.013875	0.006937	0.032594	5	1	1	0.13614	0.143077	0.011003
Ube2d3	invariant	0.029740177151529	0.873809984260876	1615.78385898893	0.006095	0.006628	-0.046909	5	0	0	0.21121500000000001	0.217843	-0.180448
H2az1	invariant	0.021431361687506	0.968491357848974	92.5573496974809	-0.022502	0.011753	-0.225222	6	2	2	0.333567	0.34532	-0.143398
Dnajb14	invariant	-0.00167218534435486	0.995567488078647	635.74981796655	0.032729	0.027317	0.115691	7	2	1	0.642909	0.670226	-0.421697
Mttp	invariant	-0.031248424083491	0.954398595411388	75.324086181451	0.099347	0.004242	0.278866	7	1	2	0.681225	0.685467	-1.149987
Eif4e	invariant	-0.0948137096779177	0.59110735485172206	745.215797340794	0.030025	0.045639	0.172944	13	3	2	0.565292	0.610931	0.178451
Tspan5	invariant	0.00341920993143716	0.993736898563163	5178.56632790512	0.027683	0.012461	0.14055	11	1	1	0.597061	0.609522	-0.510471
Stpg2	invariant	-0.0788184866139585	0.918363245246614	29.2133144614207	-0.013843	0.00469	-0.07602	6	2	1	0.155062	0.159752	0.042353
Bmpr1b	invariant	0.0200201405712849	0.96750644755732	314.47568122554	-0.029699	0.001711	-0.018336	17	6	5	0.323335	0.325046	5.12e-4
Gbp2	invariant	0.0685793923337281	0.970236141860956	5.12831790926301	-0.059654	-0.005509	-0.039958	15	6	4	0.568688	0.563179	0.133172
Pkn2	invariant	-0.0201926537339575	0.948429881621597	1133.98074342215	-0.01492	0.014304	-0.06557	7	1	1	0.184418	0.198722	0.011955
Hs2st1	invariant	-0.0362673549347139	0.891314596976069	985.356223170896	0.030921	0.011857	0.196653	4	1	0	0.107919	0.119776	0.113307
Selenof	invariant	-0.0143558659358004	0.962599853033368	502.382373112976	0.030918	0.011858	0.196632	4	1	0	0.107913	0.119771	0.11331
Sh3glb1	invariant	-0.0406665158602978	0.819527301974685	848.486969102932	0.048705	0.04322	0.251235	4	1	0	0.190899	0.234119	0.294445
Ddah1	invariant	-0.0784667533184988	0.687255402767776	367.113271762648	-0.045211	-0.033232	-0.052654	10	2	3	0.41984	0.386608	0.070588
2410004B18Rik	invariant	0.0790332906573175	0.852063428157464	67.7688419234519	-0.020784	-0.041324	-0.116252	8	2	5	0.537289	0.495965	-0.216202
Gng5	invariant	-0.00240829475150241	0.997085838681155	78.4432009476745	0.051567	-0.016774	0.086333	17	6	7	0.715757	0.698983	-0.082378
Rpf1	invariant	-0.0419462300420346	0.894972624372993	197.052981752033	0.035254	-0.092614	0.117312	14	1	5	0.575943	0.483329	-0.286503
Dnajb4	invariant	-0.0302924852659711	0.930672051920158	553.47501120623	-0.013874	-0.013706	-0.068287	6	0	1	0.235297	0.221591	-0.016861
Fubp1	invariant	-5.27377390885344e-4	0.998482476334825	2111.98071982199	-0.013875	-0.013674	-0.068272	6	0	1	0.235125	0.221451	-0.016671
Nexn	invariant	0.0852083577312273	0.683522599046179	327.743230909932	0.06664	0.003361	0.150623	17	3	5	0.696764	0.700125	0.124819
Usp33	invariant	0.0566823093433919	0.682381634213386	888.632660270597	0.014751	0.016346	0.059124	7	1	2	0.497326	0.513672	0.032479
Pigk	invariant	0.0311356254789954	0.839315929192553	625.44083863122	0.025443	0.018467	0.061991	13	3	4	0.441558	0.460025	-0.002347
Rabggtb	invariant	-0.0599647497062692	0.844677135984615	177.553771188277	-0.023205	-0.056334	-0.149298	7	0	3	0.357327	0.300993	-0.368608
Tyw3	invariant	-0.0679440950272774	0.804556013011113	156.800197709398	0.010325	-0.006176	0.053874	7	1	0	0.195585	0.189409	0.015923
Lrriq3	invariant	0.00595383430322478	0.99588485671688	25.6776716445551	0.018379	0.024136	0.076094	8	3	1	0.220363	0.244499	0.144742
4930570G19Rik	invariant	-0.040024597607349	0.919463571332293	1136.11217163259	0.013685	-0.004226	0.179537	8	1	0	0.570281	0.566055	0.074963
Negr1	invariant	0.039889948048283	0.928263500464551	39028.9992353889	0.013685	-0.004227	0.179534	8	1	0	0.570283	0.566056	0.074961
Zranb2	invariant	0.0291120587375391	0.900638335345987	1485.58582636345	0.016808	0.019237	0.114631	10	1	1	0.355268	0.374505	0.241238
Ankrd13c	invariant	0.0404833780149448	0.821250872444105	709.268317780367	-0.02637	-0.047285	-0.042847	9	3	5	0.369795	0.32251	0.023143
Lrrc40	invariant	0.0768062201988287	0.701832755300514	335.556218391476	0.038128	-0.013557	0.161453	7	2	3	0.472994	0.459437	0.055506
Tmem68	invariant	4.54830838922379e-4	0.998975241068238	234.928859884838	-0.038183	-0.119006	-0.10891	6	0	5	0.44255	0.323544	-0.411471
Rps20	invariant	0.0761040974902239	0.782530424063235	127.257693424418	-0.027412	-0.053203	-0.104919	6	2	4	0.329611	0.276408	-0.338416
Plag1	invariant	0.0199623728541655	0.971345961830869	140.661619639553	-0.01205	-0.024196	-0.037292	3	0	1	0.127385	0.103189	-0.076163
Chchd7	invariant	0.0351425287843262	0.894972624372993	264.84681166812	-0.012067	-0.024199	-0.03732	3	0	1	0.12681	0.102611	-0.076242
Car8	invariant	0.0358276344886206	0.943288758933921	2023.29459013864	0.044733	-0.003905	0.043653	14	7	5	0.300731	0.296826	0.050813
Rab2a	invariant	0.0419556911220089	0.803637825945687	1486.97810307431	0.019696	-0.018749	0.128071	10	1	4	0.267821	0.249072	-0.249003
Asph	invariant	0.0756779297094375	0.566155076568681	5659.49223909281	-0.006947	-0.004793	-0.222042	6	0	0	0.399077	0.394284	-0.514445
Virma	invariant	0.0132526903726244	0.959268984419406	808.415559112017	0.01548	0.007441	0.097098	7	1	1	0.202433	0.209874	0.091373
Rad54b	invariant	-0.0193315197885124	0.988222361532234	9.92727620672273	0.031373	0.00897	0.10798	12	4	4	0.417196	0.426166	-0.060507
1700123M08Rik	invariant	0.0568350503645753	0.927577930793071	49.1926223437179	0.014084	-0.006835	0.072217	5	2	1	0.140051	0.133216	-0.026074
Tmem67	invariant	-0.0938115992964256	0.738928067418431	190.768811996256	-0.022561	-0.022024	-0.138011	5	1	2	0.32582	0.303796	-0.146794
Rbm12b1	invariant	0.0836974569146774	0.771034595438411	164.152914684528	-0.018789	0.00569	-0.095298	8	2	1	0.268053	0.273743	0.056399
Lrrc69	invariant	0.0524046175050211	0.933829557563597	41.6549791954229	0.030556	0.012316	0.043273	14	5	5	0.627714	0.64003	-0.011779
Otud6b	invariant	0.0621254769590421	0.813580442626246	343.992933588832	0.029576	0.006748	0.130134	5	1	2	0.269773	0.276521	-0.022217
Calb1	invariant	-0.0902697157104534	0.775647015351311	1210.69447648981	-0.088166	-0.049127	-0.271179	17	6	5	0.731758	0.682631	-0.423418
Mmp16	invariant	0.0183249474668242	0.977331659362847	1478.8328298881	0.003379	0.002288	0.010989	3	0	0	0.208818	0.211106	-0.007423
Rmdn1	invariant	-0.0618774179608192	0.847057085923313	624.305151765589	-0.032525	-0.028874	-0.114464	6	0	2	0.321977	0.293103	-0.067202
Wwp1	invariant	0.0688918918462302	0.76365719855993	547.848399137131	-0.027668	-0.037118	-0.1082	6	0	2	0.190835	0.153717	-0.151499
Ttpa	invariant	0.0146210549456327	0.982496148678005	35.8669542902406	-0.036936	-0.030721	-0.024036	11	3	4	0.490218	0.459497	0.198928
Coq3	invariant	0.087105676189636	0.781860638044245	133.922829727469	-0.020272	0.006649	-0.053696	7	2	1	0.452653	0.459302	0.182696
Fbxl4	invariant	-0.020948966316251	0.953969118253595	242.077957510465	-0.031096	-0.069583	-0.086141	8	2	5	0.171271	0.101688	-0.205096
Klhl32	invariant	0.0715929154297407	0.774279559970397	1239.21489985408	-0.02256	-0.066729	-0.071615	8	1	5	0.291127	0.224398	-0.188024
Map3k7	invariant	0.0643254999606525	0.677710289950077	1125.35645936516	0.024227	0.003851	0.058119	10	2	4	0.266202	0.270053	-0.07012
Mdn1	invariant	0.0542344818363415	0.789589807598846	1408.501393369	0.050469	0.04344	0.091418	11	2	2	0.464468	0.507908	-0.101894
Ube2j1	invariant	0.0373382537394899	0.894426396021053	705.467002000211	-0.018366	-0.009471	-0.177006	8	0	2	0.350166	0.340695	-0.213094
Orc3	invariant	-0.0749578240929111	0.671322944000267	1459.186131386	-0.03049	-0.059685	-0.177882	11	2	4	0.336874	0.277189	-0.51979
Rars2	invariant	-0.00341107621151977	0.990817044516952	400.779452687182	-0.03049	-0.059685	-0.177883	11	2	4	0.336874	0.277189	-0.519792
Slc35a1	invariant	0.0281835987153567	0.946871833482156	329.001153154942	0.015728	0.013217	0.073376	4	1	1	0.196322	0.209539	0.036912
Zfp292	invariant	9.99860967920329e-4	0.997618532986226	2067.69698898439	0.015897	0.038277	0.068736	6	3	0	0.305104	0.343381	0.130756
C9orf72	invariant	0.02262835597444	0.930599405675368	269.389409807424	-0.026146	-0.032783	-0.075095	6	2	3	0.201214	0.168431	-0.155928
Lingo2	invariant	-0.0968835556964408	0.839315929192553	661.407139862576	0.050457	0.084839	0.02548	9	6	2	0.502946	0.587785	0.110684
Dnaja1	invariant	0.00865628642503705	0.981543058497904	699.067785577249	0.012086	-0.008886	0.057088	4	1	0	0.173004	0.16411800000000001	-0.110235
Smu1	invariant	0.0979748052657831	0.585039088917667	250.310008270221	0.011718	0.007322	0.012333	7	2	0	0.411027	0.418349	-0.145916
Chmp5	invariant	0.0226547116455152	0.950143080149097	196.797919951616	-0.01196	-0.023418	-0.067311	7	1	3	0.232263	0.208845	-0.14602
Nfx1	invariant	0.0483577227226412	0.6768188811654	1159.26027231815	-0.007406	0.021861	-0.032772	9	0	0	0.290856	0.312717	0.142429
Ube2r2	invariant	0.0762457392033745	0.689240603292503	579.631720900548	-0.028618	0.057254	-0.194224	10	4	1	0.317156	0.37441	0.551183
Ubap2	invariant	0.078666810243331	0.555809828274404	746.139256920074	-0.01293	-0.013765	-0.037205	5	0	1	0.194794	0.181029	0.005502
Dcaf12	invariant	0.0989599260532353	0.630477478765322	275.410872647324	-0.023951	-0.014245	-0.144567	5	1	2	0.196623	0.182378	-0.134066
Ubap1	invariant	0.0815975568745288	0.602412833084824	440.789598348893	-0.066405	-0.072739	-0.440439	4	2	2	0.227823	0.155084	-0.583243
Myorg	invariant	-0.00358371772356648	0.99588485671688	82.3929935823746	0.013535	0.005856	0.042661	7	1	0	0.317202	0.323058	-0.191387
Fam219a	invariant	-0.0845749740643913	0.574072395401733	788.355873077853	0.015716	0.007059	0.132165	6	2	0	0.248305	0.255364	0.014789
Dnajb5	invariant	-0.0632343865511633	0.775455226203286	420.648862100653	-0.020046	0.004331	-0.21808	3	1	1	0.090504	0.094835	-0.056886
Stoml2	invariant	0.0628461535926891	0.865140727881988	74.0576960390005	-0.025179	-0.010522	-0.365522	5	1	1	0.415229	0.404707	-0.207529
Tesk1	invariant	-0.0601279211404159	0.911405553183071	60.7633912975127	-0.027903	-0.014911	-0.286572	10	2	2	0.389087	0.374176	-0.158807
Creb3	invariant	-0.0512107031607178	0.894972624372993	90.9682720240288	-0.020179	-0.018043	-0.227834	10	1	2	0.3609	0.342857	-0.210968
Gba2	invariant	0.0506264820601529	0.870801026887192	319.136844394675	-0.013899	-0.027421	-0.138118	10	1	3	0.451995	0.424574	-0.345492
Npr2	invariant	-0.0552792958138539	0.827556089138027	260.344245179453	-0.032404	-0.036572	-0.436413	8	2	3	0.525121	0.488549	-0.610511
Hint2	invariant	-0.0769484223006779	0.912614897811544	27.4811953588132	0.055875	0.024331	0.758474	7	1	2	0.307131	0.331462	0.250289
Rnf38	invariant	0.0797343781238894	0.633896678820994	928.814762082501	0.015962	0.019202	0.067584	6	1	1	0.160868	0.18007	0.03597
Pax5	invariant	0.0171046878656456	0.995567488078647	2.78496144464373	0.026586	-0.02328	0.077365	6	1	3	0.302992	0.279712	0.011916
Zcchc7	invariant	-0.0425990031788884	0.88759464653029	3371.80025671139	-0.005345	-3.15e-4	-0.015653	2	0	0	0.116235	0.11592	0.062203
Grhpr	invariant	0.00636174788348254	0.992689810688971	67.1306104091052	-0.002112	-7.82e-4	-0.011433	2	0	0	0.34551	0.344728	-0.009446
Zbtb5	invariant	0.00671039873200394	0.988556678379649	224.797307872388	-0.002552	-0.002552	-0.004344	1	0	0	0.021152	0.0186	-0.004344
Tomm5	invariant	0.0448013990258254	0.948487624740702	34.875491058216	-0.029181	-0.039647	0.021752	7	2	3	0.322294	0.282647	0.119945
Exosc3	invariant	0.0906418388120677	0.830163150622743	61.5344483886065	-0.006492	-0.007537	0.036885	4	0	0	0.199884	0.192347	0.120424
Tstd2	invariant	0.0146959787539079	0.970689292230522	143.844567195994	-0.016461	-0.009984	-0.113319	11	1	2	0.364504	0.35452	0.054944
Ncbp1	invariant	0.00658547070326642	0.986036536751819	225.430037345608	-0.016458	-0.009988	-0.113321	11	1	2	0.364567	0.354579	0.054916
Anks6	invariant	-0.0487414024575969	0.806069374491553	429.902267395319	-0.011908	-0.012159	-0.068348	9	0	2	0.239835	0.227676	-0.004324
Sec61b	invariant	-0.0250188129207979	0.971345961830869	40.6806144735858	0.008287	0.003748	0.069713	4	0	0	0.187818	0.191566	0.105817
Invs	invariant	0.0660464363798879	0.722999881167455	318.488690952815	-0.007616	-0.004903	-0.001567	3	0	0	0.087844	0.082941	0.069602
Tex10	invariant	0.0685646831164375	0.783508386191654	291.332118449798	0.031306	0.005115	0.13477	8	2	2	0.299104	0.304219	0.162222
Plppr1	invariant	0.0307334752218909	0.982630536369228	97.6690208899156	-0.024339	0.014026	-0.006517	4	2	1	0.288093	0.302119	0.317649
Mrpl50	invariant	-0.0416356066697976	0.925627006841019	86.3418257732539	-0.049461	-0.032217	-0.144412	5	2	1	0.341934	0.309717	0.013264
Rnf20	invariant	0.0308572888675617	0.914822354284935	726.158235366412	-0.053309	-0.017244	-0.206544	4	1	1	0.365445	0.348201	0.005531
Grin3a	invariant	0.03194523553283	0.923886485607295	370.609478111431	0.032713	-0.008017	0.027314	8	1	1	0.23475	0.226733	0.038369
Smc2	invariant	0.0477228432367114	0.885015292251772	115.677083030157	0.033456	-0.03728	0.068106	6	1	4	0.155329	0.118049	-0.062993
Fktn	invariant	0.0357985210195932	0.884253012933193	690.519193714411	-0.010769	-0.019631	-0.034892	7	0	1	0.218013	0.198382	-0.004148
Rad23b	invariant	0.0546408493648318	0.764061940324317	1244.5147843007	0.004705	0.004705	0.025781	1	0	0	0.015938	0.020643	0.025781
Elp1	invariant	0.0270307339722861	0.886942522514938	603.022455164565	0.012322	0.021956	0.043952	7	1	0	0.242328	0.264284	0.064676
Abitram	invariant	-0.0577242779162015	0.894675601659238	73.2722759266904	0.012322	0.021957	0.043951	7	1	0	0.242329	0.264286	0.064673
Epb41l4b	invariant	0.0514415984917511	0.743234607919164	4448.82982535485	0.042329	-0.020323	0.182036	9	1	3	0.717181	0.696858	-1.038241
Txn1	invariant	0.0518049433288653	0.857379996520472	138.780051134191	0.004482	0.004003	0.021053	3	0	0	0.096934	0.100937	0.02226
Lpar1	invariant	0.0881198450656761	0.789464689130767	168.735061594253	-0.042187	-0.032257	-0.035447	12	3	4	0.285374	0.253117	0.007752
Ecpas	invariant	0.00504971153163121	0.986037892817093	2464.41352862119	0.025584	0.014255	0.12929	5	1	1	0.230273	0.244528	0.076475
Ugcg	invariant	0.0825687075936842	0.503919529501944	602.337401771106	-0.020485	-0.049545	-0.069046	8	0	2	0.230752	0.181207	-0.168198
Fkbp15	invariant	0.0597073510963224	0.687255402767776	579.482233749098	-0.023213	-0.070099	-0.143611	7	0	3	0.285613	0.215514	-0.586022
Slc31a1	invariant	-0.00264213561976203	0.99619093924356406	118.327017553602	-0.023211	-0.070078	-0.143611	7	0	3	0.285631	0.215553	-0.585962
Prpf4	invariant	-0.0694181386114565	0.763477808072878	193.446534070124	-0.035811	-0.114937	-0.302372	10	0	6	0.441138	0.326201	-1.353094
Pole3	invariant	-0.012909477061998	0.986037892817093	36.3388127375778	-0.068212	-0.143905	-0.842827	9	2	3	0.570985	0.42708	-2.556903
