gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Grm8	invariant	819	P60	673069	lost_k27ac
Grm8	invariant	820	P60	859677.5	lost_k27ac
Prrt4	invariant	818	P60	626588.5	lost_k27ac
Prrt4	invariant	819	P60	371337	lost_k27ac
Prrt4	invariant	820	P60	184728.5	lost_k27ac
Prrt4	invariant	821	P60	1287442	lost_k27ac
Impdh1	invariant	818	P60	663368.5	lost_k27ac
Impdh1	invariant	819	P60	408117	lost_k27ac
Impdh1	invariant	820	P60	221508.5	lost_k27ac
Impdh1	invariant	821	P60	1250662	lost_k27ac
Impdh1	invariant	822	P60	1999752	stable_k27ac
Irf5	invariant	818	P60	973629.5	lost_k27ac
Irf5	invariant	819	P60	718378	lost_k27ac
Irf5	invariant	820	P60	531769.5	lost_k27ac
Irf5	invariant	821	P60	940401	lost_k27ac
Irf5	invariant	822	P60	1689491	stable_k27ac
Tnpo3	invariant	818	P60	1056891.5	lost_k27ac
Tnpo3	invariant	819	P60	801640	lost_k27ac
Tnpo3	invariant	820	P60	615031.5	lost_k27ac
Tnpo3	invariant	821	P60	857139	lost_k27ac
Tnpo3	invariant	822	P60	1606229	stable_k27ac
Tspan33	invariant	818	P60	1141226.5	lost_k27ac
Tspan33	invariant	819	P60	885975	lost_k27ac
Tspan33	invariant	820	P60	699366.5	lost_k27ac
Tspan33	invariant	821	P60	772804	lost_k27ac
Tspan33	invariant	822	P60	1521894	stable_k27ac
Ahcyl2	invariant	818	P60	1215447.5	lost_k27ac
Ahcyl2	invariant	819	P60	960196	lost_k27ac
Ahcyl2	invariant	820	P60	773587.5	lost_k27ac
Ahcyl2	invariant	821	P60	698583	lost_k27ac
Ahcyl2	invariant	822	P60	1447673	stable_k27ac
Nrf1	invariant	818	P60	1494992.5	lost_k27ac
Nrf1	invariant	819	P60	1239741	lost_k27ac
Nrf1	invariant	820	P60	1053132.5	lost_k27ac
Nrf1	invariant	821	P60	419038	lost_k27ac
Nrf1	invariant	822	P60	1168128	stable_k27ac
Ube2h	invariant	818	P60	1751543.5	lost_k27ac
Ube2h	invariant	819	P60	1496292	lost_k27ac
Ube2h	invariant	820	P60	1309683.5	lost_k27ac
Ube2h	invariant	821	P60	162487	lost_k27ac
Ube2h	invariant	822	P60	911577	stable_k27ac
Klhdc10	invariant	818	P60	1848872.5	lost_k27ac
Klhdc10	invariant	819	P60	1593621	lost_k27ac
Klhdc10	invariant	820	P60	1407012.5	lost_k27ac
Klhdc10	invariant	821	P60	65158	lost_k27ac
Klhdc10	invariant	822	P60	814248	stable_k27ac
Tmem209	invariant	818	P60	1956787.5	lost_k27ac
Tmem209	invariant	819	P60	1701536	lost_k27ac
Tmem209	invariant	820	P60	1514927.5	lost_k27ac
Tmem209	invariant	821	P60	42757	lost_k27ac
Tmem209	invariant	822	P60	706333	stable_k27ac
Ubn2	invariant	823	P60	1986790.5	stable_k27ac
Rab19	invariant	823	P60	1039565.5	stable_k27ac
Ndufb2	invariant	823	P60	828166.5	stable_k27ac
Braf	invariant	823	P60	695277.5	stable_k27ac
Mrps33	invariant	823	P60	609752.5	stable_k27ac
Tmem178b	invariant	823	P60	549279.5	stable_k27ac
Trpv6	invariant	823	P60	1215664.5	stable_k27ac
Trpv6	invariant	824	P60	703454	lost_k27ac
Casp2	invariant	823	P60	1844244.5	stable_k27ac
Casp2	invariant	824	P60	74874	lost_k27ac
Zyx	invariant	823	P60	1928889.5	stable_k27ac
Zyx	invariant	824	P60	9771	lost_k27ac
Tcaf2	invariant	824	P60	305395	lost_k27ac
Arhgef5	invariant	824	P60	925723	lost_k27ac
Zfp398	invariant	825	P60	166671	no_diffbind_peak
Zfp398	invariant	826	P60	72543	stable_k27ac
Zfp398	invariant	827	P60	582155.5	lost_k27ac
Zfp746	invariant	825	P60	417603	no_diffbind_peak
Zfp746	invariant	826	P60	323475	stable_k27ac
Zfp746	invariant	827	P60	331223.5	lost_k27ac
Zfp862-ps	invariant	825	P60	835347	no_diffbind_peak
Zfp862-ps	invariant	826	P60	741219	stable_k27ac
Zfp862-ps	invariant	827	P60	86520.5	lost_k27ac
Gimap6	invariant	825	P60	1039235	no_diffbind_peak
Gimap6	invariant	826	P60	945107	stable_k27ac
Gimap6	invariant	827	P60	290408.5	lost_k27ac
Pals2	invariant	827	P60	1692424.5	lost_k27ac
Gsdme	invariant	827	P60	1846045.5	lost_k27ac
Cpvl	invariant	828	P60	121374	gained_k27ac
Cpvl	invariant	829	P60	475514	lost_k27ac
Cpvl	invariant	830	P60	552849.5	stable_k27ac
Mturn	invariant	828	P60	581579	gained_k27ac
Mturn	invariant	829	P60	227439	lost_k27ac
Mturn	invariant	830	P60	150103.5	stable_k27ac
Nod1	invariant	828	P60	872567	gained_k27ac
Nod1	invariant	829	P60	518427	lost_k27ac
Nod1	invariant	830	P60	441091.5	stable_k27ac
Gars1	invariant	828	P60	937962	gained_k27ac
Gars1	invariant	829	P60	583822	lost_k27ac
Gars1	invariant	830	P60	506486.5	stable_k27ac
Mindy4	invariant	828	P60	1103338	gained_k27ac
Mindy4	invariant	829	P60	749198	lost_k27ac
Mindy4	invariant	830	P60	671862.5	stable_k27ac
Rnf103	invariant	831	P60	497626.5	lost_k27ac
Rnf103	invariant	832	P60	746155	lost_k27ac
Kdm3a	invariant	831	P60	358530.5	lost_k27ac
Kdm3a	invariant	832	P60	607059	lost_k27ac
Ptcd3	invariant	831	P60	82770.5	lost_k27ac
Ptcd3	invariant	832	P60	331299	lost_k27ac
Polr1a	invariant	831	P60	82467.5	lost_k27ac
Polr1a	invariant	832	P60	330996	lost_k27ac
Sftpb	invariant	831	P60	313089.5	lost_k27ac
Sftpb	invariant	832	P60	64561	lost_k27ac
Tmem150a	invariant	831	P60	363926.5	lost_k27ac
Tmem150a	invariant	832	P60	115398	lost_k27ac
Ggcx	invariant	831	P60	422787.5	lost_k27ac
Ggcx	invariant	832	P60	174259	lost_k27ac
Elmod3	invariant	831	P60	606892.5	lost_k27ac
Elmod3	invariant	832	P60	358364	lost_k27ac
Tcf7l1	invariant	831	P60	797733.5	lost_k27ac
Tcf7l1	invariant	832	P60	549205	lost_k27ac
Kcmf1	invariant	831	P60	908458.5	lost_k27ac
Kcmf1	invariant	832	P60	659930	lost_k27ac
Mrpl19	invariant	833	P60	1214312.5	gained_k27ac
Mrpl19	invariant	834	P60	1458797.5	stable_k27ac
Mrpl19	invariant	835	P60	1553456	lost_k27ac
Hk2	invariant	833	P60	405816.5	gained_k27ac
Hk2	invariant	834	P60	650301.5	stable_k27ac
Hk2	invariant	835	P60	744960	lost_k27ac
Loxl3	invariant	833	P60	146097.5	gained_k27ac
Loxl3	invariant	834	P60	390582.5	stable_k27ac
Loxl3	invariant	835	P60	485241	lost_k27ac
Rtkn	invariant	833	P60	44807.5	gained_k27ac
Rtkn	invariant	834	P60	289292.5	stable_k27ac
Rtkn	invariant	835	P60	383951	lost_k27ac
Mob1a	invariant	833	P60	145745.5	gained_k27ac
Mob1a	invariant	834	P60	98739.5	stable_k27ac
Mob1a	invariant	835	P60	193398	lost_k27ac
Tet3	invariant	833	P60	278813.5	gained_k27ac
Tet3	invariant	834	P60	34328.5	stable_k27ac
Tet3	invariant	835	P60	60330	lost_k27ac
Dguok	invariant	833	P60	326698.5	gained_k27ac
Dguok	invariant	834	P60	82213.5	stable_k27ac
Dguok	invariant	835	P60	12445	lost_k27ac
Dguok	invariant	836	P60	2005232.5	lost_k27ac
Stambp	invariant	833	P60	392458.5	gained_k27ac
Stambp	invariant	834	P60	147973.5	stable_k27ac
Stambp	invariant	835	P60	53315	lost_k27ac
Stambp	invariant	836	P60	1939472.5	lost_k27ac
Vax2	invariant	833	P60	530993.5	gained_k27ac
Vax2	invariant	834	P60	286508.5	stable_k27ac
Vax2	invariant	835	P60	191850	lost_k27ac
Vax2	invariant	836	P60	1800937.5	lost_k27ac
Tex261	invariant	833	P60	595542.5	gained_k27ac
Tex261	invariant	834	P60	351057.5	stable_k27ac
Tex261	invariant	835	P60	256399	lost_k27ac
Tex261	invariant	836	P60	1736388.5	lost_k27ac
Zfp638	invariant	833	P60	686838.5	gained_k27ac
Zfp638	invariant	834	P60	442353.5	stable_k27ac
Zfp638	invariant	835	P60	347695	lost_k27ac
Zfp638	invariant	836	P60	1645092.5	lost_k27ac
Exoc6b	invariant	833	P60	1889242.5	gained_k27ac
Exoc6b	invariant	834	P60	1644757.5	stable_k27ac
Exoc6b	invariant	835	P60	1550099	lost_k27ac
Exoc6b	invariant	836	P60	442688.5	lost_k27ac
Exoc6b	invariant	837	P60	1816802	stable_k27ac
Sfxn5	invariant	834	P60	1908666.5	stable_k27ac
Sfxn5	invariant	835	P60	1814008	lost_k27ac
Sfxn5	invariant	836	P60	178779.5	lost_k27ac
Sfxn5	invariant	837	P60	1552893	stable_k27ac
Smyd5	invariant	834	P60	2007233.5	stable_k27ac
Smyd5	invariant	835	P60	1912575	lost_k27ac
Smyd5	invariant	836	P60	80212.5	lost_k27ac
Smyd5	invariant	837	P60	1454326	stable_k27ac
Nat8f3	invariant	836	P60	253542.5	lost_k27ac
Nat8f3	invariant	837	P60	1120571	stable_k27ac
Alms1-ps2	invariant	836	P60	262191.5	lost_k27ac
Alms1-ps2	invariant	837	P60	1111922	stable_k27ac
Nat8f1	invariant	836	P60	403485.5	lost_k27ac
Nat8f1	invariant	837	P60	970628	stable_k27ac
Dusp11	invariant	836	P60	449465.5	lost_k27ac
Dusp11	invariant	837	P60	924648	stable_k27ac
Tgfa	invariant	836	P60	683021.5	lost_k27ac
Tgfa	invariant	837	P60	691092	stable_k27ac
Tia1	invariant	836	P60	892017.5	lost_k27ac
Tia1	invariant	837	P60	482096	stable_k27ac
A430078I02Rik	invariant	836	P60	968628.5	lost_k27ac
A430078I02Rik	invariant	837	P60	405485	stable_k27ac
Gmcl1	invariant	836	P60	1221181.5	lost_k27ac
Gmcl1	invariant	837	P60	152932	stable_k27ac
Aak1	invariant	836	P60	1337315.5	lost_k27ac
Aak1	invariant	837	P60	36798	stable_k27ac
Antxr1	invariant	836	P60	1823619.5	lost_k27ac
Antxr1	invariant	837	P60	449506	stable_k27ac
Isy1	invariant	837	P60	952483	stable_k27ac
Copg1	invariant	837	P60	1001499	stable_k27ac
Gm5577	invariant	837	P60	1094568	stable_k27ac
Rab7	invariant	837	P60	1158955	stable_k27ac
Abtb1	invariant	837	P60	1955669	stable_k27ac
Abtb1	invariant	838	P60	1911469	gained_k27ac
Podxl2	invariant	837	P60	1988729	stable_k27ac
Podxl2	invariant	838	P60	1878409	gained_k27ac
Plxna1	invariant	838	P60	1390833	gained_k27ac
Plxna1	invariant	839	P60	2013157	gained_k27ac
Zxdc	invariant	838	P60	383961	gained_k27ac
Zxdc	invariant	839	P60	1006285	gained_k27ac
Aldh1l1	invariant	838	P60	267026	gained_k27ac
Aldh1l1	invariant	839	P60	889350	gained_k27ac
Nup210	invariant	838	P60	363376	gained_k27ac
Nup210	invariant	839	P60	258948	gained_k27ac
Fbln2	invariant	838	P60	459002	gained_k27ac
Fbln2	invariant	839	P60	163322	gained_k27ac
Chchd4	invariant	838	P60	720093	gained_k27ac
Chchd4	invariant	839	P60	97769	gained_k27ac
Slc6a6	invariant	838	P60	930600	gained_k27ac
Slc6a6	invariant	839	P60	308276	gained_k27ac
Nr2c2	invariant	838	P60	1337937	gained_k27ac
Nr2c2	invariant	839	P60	715613	gained_k27ac
Mrps25	invariant	838	P60	1430580	gained_k27ac
Mrps25	invariant	839	P60	808256	gained_k27ac
Rbsn	invariant	838	P60	1461472	gained_k27ac
Rbsn	invariant	839	P60	839148	gained_k27ac
Lrig1	invariant	840	P60	39049.5	lost_k27ac
Crbn	invariant	788	P60	260815	lost_k27ac
Crbn	invariant	789	P60	1652355	lost_k27ac
Crbn	invariant	790	P60	1863068	lost_k27ac
Itpr1	invariant	788	P60	1152207	lost_k27ac
Itpr1	invariant	789	P60	239333	lost_k27ac
Itpr1	invariant	790	P60	450046	lost_k27ac
Arl8b	invariant	788	P60	1722210	lost_k27ac
Arl8b	invariant	789	P60	330670	lost_k27ac
Arl8b	invariant	790	P60	119957	lost_k27ac
Grm7	invariant	790	P60	1982439	lost_k27ac
Srgap3	invariant	791	P60	107061	gained_k27ac
Srgap3	invariant	792	P60	14301	gained_k27ac
Srgap3	invariant	793	P60	897647.5	gained_k27ac
Srgap3	invariant	794	P60	1046572	lost_k27ac
Setd5	invariant	791	P60	237160	gained_k27ac
Setd5	invariant	792	P60	144400	gained_k27ac
Setd5	invariant	793	P60	767548.5	gained_k27ac
Setd5	invariant	794	P60	916473	lost_k27ac
Mtmr14	invariant	791	P60	397638	gained_k27ac
Mtmr14	invariant	792	P60	304878	gained_k27ac
Mtmr14	invariant	793	P60	607070.5	gained_k27ac
Mtmr14	invariant	794	P60	755995	lost_k27ac
Mtmr14	invariant	795	P60	2005326	lost_k27ac
Brpf1	invariant	791	P60	466932	gained_k27ac
Brpf1	invariant	792	P60	374172	gained_k27ac
Brpf1	invariant	793	P60	537776.5	gained_k27ac
Brpf1	invariant	794	P60	686701	lost_k27ac
Brpf1	invariant	795	P60	1936032	lost_k27ac
Ogg1	invariant	791	P60	486767	gained_k27ac
Ogg1	invariant	792	P60	394007	gained_k27ac
Ogg1	invariant	793	P60	517941.5	gained_k27ac
Ogg1	invariant	794	P60	666866	lost_k27ac
Ogg1	invariant	795	P60	1916197	lost_k27ac
Jagn1	invariant	791	P60	602364	gained_k27ac
Jagn1	invariant	792	P60	509604	gained_k27ac
Jagn1	invariant	793	P60	402344.5	gained_k27ac
Jagn1	invariant	794	P60	551269	lost_k27ac
Jagn1	invariant	795	P60	1800600	lost_k27ac
Il17rc	invariant	791	P60	631222	gained_k27ac
Il17rc	invariant	792	P60	538462	gained_k27ac
Il17rc	invariant	793	P60	373486.5	gained_k27ac
Il17rc	invariant	794	P60	522411	lost_k27ac
Il17rc	invariant	795	P60	1771742	lost_k27ac
Tatdn2	invariant	791	P60	856845	gained_k27ac
Tatdn2	invariant	792	P60	764085	gained_k27ac
Tatdn2	invariant	793	P60	147863.5	gained_k27ac
Tatdn2	invariant	794	P60	296788	lost_k27ac
Tatdn2	invariant	795	P60	1546119	lost_k27ac
Ghrl	invariant	791	P60	879675	gained_k27ac
Ghrl	invariant	792	P60	786915	gained_k27ac
Ghrl	invariant	793	P60	125033.5	gained_k27ac
Ghrl	invariant	794	P60	273958	lost_k27ac
Ghrl	invariant	795	P60	1523289	lost_k27ac
Tamm41	invariant	793	P60	1192962.5	gained_k27ac
Tamm41	invariant	794	P60	1044038	lost_k27ac
Tamm41	invariant	795	P60	205293	lost_k27ac
Tamm41	invariant	796	P60	875084.5	lost_k27ac
Tamm41	invariant	797	P60	925733.5	lost_k27ac
Raf1	invariant	793	P60	1831721.5	gained_k27ac
Raf1	invariant	794	P60	1682797	lost_k27ac
Raf1	invariant	795	P60	433466	lost_k27ac
Raf1	invariant	796	P60	236325.5	lost_k27ac
Raf1	invariant	797	P60	286974.5	lost_k27ac
Cand2	invariant	793	P60	1929624.5	gained_k27ac
Cand2	invariant	794	P60	1780700	lost_k27ac
Cand2	invariant	795	P60	531369	lost_k27ac
Cand2	invariant	796	P60	138422.5	lost_k27ac
Cand2	invariant	797	P60	189071.5	lost_k27ac
Ift122	invariant	793	P60	2008556.5	gained_k27ac
Ift122	invariant	794	P60	1859632	lost_k27ac
Ift122	invariant	795	P60	610301	lost_k27ac
Ift122	invariant	796	P60	59490.5	lost_k27ac
Ift122	invariant	797	P60	110139.5	lost_k27ac
Tmcc1	invariant	795	P60	950317	lost_k27ac
Tmcc1	invariant	796	P60	280525.5	lost_k27ac
Tmcc1	invariant	797	P60	229876.5	lost_k27ac
Tmcc1	invariant	798	P60	1823546.5	stable_k27ac
Tmcc1	invariant	799	P60	1881117.5	lost_k27ac
Alox5	invariant	795	P60	1218009	lost_k27ac
Alox5	invariant	796	P60	548217.5	lost_k27ac
Alox5	invariant	797	P60	497568.5	lost_k27ac
Alox5	invariant	798	P60	1555854.5	stable_k27ac
Alox5	invariant	799	P60	1613425.5	lost_k27ac
Csgalnact2	invariant	798	P60	122107.5	stable_k27ac
Csgalnact2	invariant	799	P60	64536.5	lost_k27ac
Csgalnact2	invariant	800	P60	582034.5	lost_k27ac
Csgalnact2	invariant	801	P60	674158	gained_k27ac
Csgalnact2	invariant	802	P60	811741	gained_k27ac
Csgalnact2	invariant	803	P60	944093.5	lost_k27ac
Csgalnact2	invariant	804	P60	1690529	stable_k27ac
Bms1	invariant	798	P60	402441.5	stable_k27ac
Bms1	invariant	799	P60	344870.5	lost_k27ac
Bms1	invariant	800	P60	301700.5	lost_k27ac
Bms1	invariant	801	P60	393824	gained_k27ac
Bms1	invariant	802	P60	531407	gained_k27ac
Bms1	invariant	803	P60	663759.5	lost_k27ac
Bms1	invariant	804	P60	1410195	stable_k27ac
Zfp248	invariant	798	P60	438495.5	stable_k27ac
Zfp248	invariant	799	P60	380924.5	lost_k27ac
Zfp248	invariant	800	P60	265646.5	lost_k27ac
Zfp248	invariant	801	P60	357770	gained_k27ac
Zfp248	invariant	802	P60	495353	gained_k27ac
Zfp248	invariant	803	P60	627705.5	lost_k27ac
Zfp248	invariant	804	P60	1374141	stable_k27ac
Cacna1c	invariant	798	P60	1179385.5	stable_k27ac
Cacna1c	invariant	799	P60	1121814.5	lost_k27ac
Cacna1c	invariant	800	P60	475243.5	lost_k27ac
Cacna1c	invariant	801	P60	383120	gained_k27ac
Cacna1c	invariant	802	P60	245537	gained_k27ac
Cacna1c	invariant	803	P60	113184.5	lost_k27ac
Cacna1c	invariant	804	P60	633251	stable_k27ac
Cacna1c	invariant	805	P60	1858628	gained_k27ac
Adipor2	invariant	798	P60	1400671.5	stable_k27ac
Adipor2	invariant	799	P60	1343100.5	lost_k27ac
Adipor2	invariant	800	P60	696529.5	lost_k27ac
Adipor2	invariant	801	P60	604406	gained_k27ac
Adipor2	invariant	802	P60	466823	gained_k27ac
Adipor2	invariant	803	P60	334470.5	lost_k27ac
Adipor2	invariant	804	P60	411965	stable_k27ac
Adipor2	invariant	805	P60	1637342	gained_k27ac
Erc1	invariant	798	P60	1831134.5	stable_k27ac
Erc1	invariant	799	P60	1773563.5	lost_k27ac
Erc1	invariant	800	P60	1126992.5	lost_k27ac
Erc1	invariant	801	P60	1034869	gained_k27ac
Erc1	invariant	802	P60	897286	gained_k27ac
Erc1	invariant	803	P60	764933.5	lost_k27ac
Erc1	invariant	804	P60	18498	stable_k27ac
Erc1	invariant	805	P60	1206879	gained_k27ac
Kdm5a	invariant	800	P60	1642949.5	lost_k27ac
Kdm5a	invariant	801	P60	1550826	gained_k27ac
Kdm5a	invariant	802	P60	1413243	gained_k27ac
Kdm5a	invariant	803	P60	1280890.5	lost_k27ac
Kdm5a	invariant	804	P60	534455	stable_k27ac
Kdm5a	invariant	805	P60	690922	gained_k27ac
Atp6v1e1	invariant	801	P60	2009495	gained_k27ac
Atp6v1e1	invariant	802	P60	1871912	gained_k27ac
Atp6v1e1	invariant	803	P60	1739559.5	lost_k27ac
Atp6v1e1	invariant	804	P60	993124	stable_k27ac
Atp6v1e1	invariant	805	P60	232253	gained_k27ac
Atp6v1e1	invariant	806	P60	1970999	lost_k27ac
Mical3	invariant	804	P60	1301330	stable_k27ac
Mical3	invariant	805	P60	75953	gained_k27ac
Mical3	invariant	806	P60	1662793	lost_k27ac
M6pr	invariant	805	P60	1253674	gained_k27ac
M6pr	invariant	806	P60	485072	lost_k27ac
Gdf3	invariant	805	P60	1555041	gained_k27ac
Gdf3	invariant	806	P60	183705	lost_k27ac
Necap1	invariant	805	P60	1819428	gained_k27ac
Necap1	invariant	806	P60	80682	lost_k27ac
Necap1	invariant	807	P60	1884240.5	stable_k27ac
Necap1	invariant	808	P60	1982408	stable_k27ac
Pex5	invariant	806	P60	1621275	lost_k27ac
Pex5	invariant	807	P60	343647.5	stable_k27ac
Pex5	invariant	808	P60	441815	stable_k27ac
Pex5	invariant	809	P60	671771	stable_k27ac
Pex5	invariant	810	P60	741381.5	stable_k27ac
Atn1	invariant	806	P60	1962732	lost_k27ac
Atn1	invariant	807	P60	2190.5	stable_k27ac
Atn1	invariant	808	P60	100358	stable_k27ac
Atn1	invariant	809	P60	330314	stable_k27ac
Atn1	invariant	810	P60	399924.5	stable_k27ac
Atn1	invariant	811	P60	1843401.5	lost_k27ac
Lrrc23	invariant	806	P60	1985935	lost_k27ac
Lrrc23	invariant	807	P60	21012.5	stable_k27ac
Lrrc23	invariant	808	P60	77155	stable_k27ac
Lrrc23	invariant	809	P60	307111	stable_k27ac
Lrrc23	invariant	810	P60	376721.5	stable_k27ac
Lrrc23	invariant	811	P60	1820198.5	lost_k27ac
Tpi1	invariant	806	P60	2020504	lost_k27ac
Tpi1	invariant	807	P60	55581.5	stable_k27ac
Tpi1	invariant	808	P60	42586	stable_k27ac
Tpi1	invariant	809	P60	272542	stable_k27ac
Tpi1	invariant	810	P60	342152.5	stable_k27ac
Tpi1	invariant	811	P60	1785629.5	lost_k27ac
P3h3	invariant	807	P60	99037.5	stable_k27ac
P3h3	invariant	808	P60	870	stable_k27ac
P3h3	invariant	809	P60	229086	stable_k27ac
P3h3	invariant	810	P60	298696.5	stable_k27ac
P3h3	invariant	811	P60	1742173.5	lost_k27ac
A230083G16Rik	invariant	807	P60	158148.5	stable_k27ac
A230083G16Rik	invariant	808	P60	59981	stable_k27ac
A230083G16Rik	invariant	809	P60	169975	stable_k27ac
A230083G16Rik	invariant	810	P60	239585.5	stable_k27ac
A230083G16Rik	invariant	811	P60	1683062.5	lost_k27ac
Cops7a	invariant	807	P60	206823.5	stable_k27ac
Cops7a	invariant	808	P60	108656	stable_k27ac
Cops7a	invariant	809	P60	121300	stable_k27ac
Cops7a	invariant	810	P60	190910.5	stable_k27ac
Cops7a	invariant	811	P60	1634387.5	lost_k27ac
Acrbp	invariant	807	P60	290974.5	stable_k27ac
Acrbp	invariant	808	P60	192807	stable_k27ac
Acrbp	invariant	809	P60	37149	stable_k27ac
Acrbp	invariant	810	P60	106759.5	stable_k27ac
Acrbp	invariant	811	P60	1550236.5	lost_k27ac
Lpar5	invariant	807	P60	309205.5	stable_k27ac
Lpar5	invariant	808	P60	211038	stable_k27ac
Lpar5	invariant	809	P60	18918	stable_k27ac
Lpar5	invariant	810	P60	88528.5	stable_k27ac
Lpar5	invariant	811	P60	1532005.5	lost_k27ac
Iffo1	invariant	807	P60	386526.5	stable_k27ac
Iffo1	invariant	808	P60	288359	stable_k27ac
Iffo1	invariant	809	P60	58403	stable_k27ac
Iffo1	invariant	810	P60	11207.5	stable_k27ac
Iffo1	invariant	811	P60	1454684.5	lost_k27ac
Tnfrsf1a	invariant	807	P60	590736.5	stable_k27ac
Tnfrsf1a	invariant	808	P60	492569	stable_k27ac
Tnfrsf1a	invariant	809	P60	262613	stable_k27ac
Tnfrsf1a	invariant	810	P60	193002.5	stable_k27ac
Tnfrsf1a	invariant	811	P60	1250474.5	lost_k27ac
Vwf	invariant	807	P60	788059.5	stable_k27ac
Vwf	invariant	808	P60	689892	stable_k27ac
Vwf	invariant	809	P60	459936	stable_k27ac
Vwf	invariant	810	P60	390325.5	stable_k27ac
Vwf	invariant	811	P60	1053151.5	lost_k27ac
Kcna1	invariant	807	P60	1887669.5	stable_k27ac
Kcna1	invariant	808	P60	1789502	stable_k27ac
Kcna1	invariant	809	P60	1559546	stable_k27ac
Kcna1	invariant	810	P60	1489935.5	stable_k27ac
Kcna1	invariant	811	P60	46458.5	lost_k27ac
Kcna1	invariant	812	P60	1390875	lost_k27ac
D6Wsu163e	invariant	809	P60	1853124	stable_k27ac
D6Wsu163e	invariant	810	P60	1783513.5	stable_k27ac
D6Wsu163e	invariant	811	P60	340036.5	lost_k27ac
D6Wsu163e	invariant	812	P60	1097297	lost_k27ac
9330179D12Rik	invariant	810	P60	1992940.5	stable_k27ac
9330179D12Rik	invariant	811	P60	549463.5	lost_k27ac
9330179D12Rik	invariant	812	P60	887870	lost_k27ac
9330102E08Rik	invariant	811	P60	1583877.5	lost_k27ac
9330102E08Rik	invariant	812	P60	146544	lost_k27ac
Tulp3	invariant	811	P60	1755925.5	lost_k27ac
Tulp3	invariant	812	P60	318592	lost_k27ac
Rhno1	invariant	811	P60	1762985.5	lost_k27ac
Rhno1	invariant	812	P60	325652	lost_k27ac
Nrip2	invariant	811	P60	1775577.5	lost_k27ac
Nrip2	invariant	812	P60	338244	lost_k27ac
Dusp16	invariant	813	P60	1753250.5	gained_k27ac
Gpr19	invariant	813	P60	1647297.5	gained_k27ac
Apold1	invariant	813	P60	1564157.5	gained_k27ac
Ddx47	invariant	813	P60	1534263.5	gained_k27ac
Grin2b	invariant	813	P60	372364.5	gained_k27ac
BC049715	invariant	813	P60	282109.5	gained_k27ac
Ptpro	invariant	813	P60	706443.5	gained_k27ac
Ldhb	invariant	814	P60	2008167.5	lost_k27ac
Etfrf1	invariant	815	P60	651786	stable_k27ac
Lmntd1	invariant	815	P60	248647	stable_k27ac
Ints13	invariant	815	P60	714915	stable_k27ac
Fgfr1op2	invariant	815	P60	714283	stable_k27ac
Tm7sf3	invariant	815	P60	779904	stable_k27ac
Med21	invariant	815	P60	779627	stable_k27ac
Ppfibp1	invariant	815	P60	1025567	stable_k27ac
Bicra	invariant	872	P60	19537	stable_k27ac
Bicra	invariant	873	P60	56702	stable_k27ac
Bicra	invariant	874	P60	83260	lost_k27ac
Bicra	invariant	875	P60	100334	stable_k27ac
Bicra	invariant	876	P60	263019	stable_k27ac
Bicra	invariant	877	P60	353454.5	stable_k27ac
Bicra	invariant	878	P60	885897.5	gained_k27ac
Bicra	invariant	879	P60	956066	lost_k27ac
Napa	invariant	872	P60	70074	stable_k27ac
Napa	invariant	873	P60	6165	stable_k27ac
Napa	invariant	874	P60	32723	lost_k27ac
Napa	invariant	875	P60	49797	stable_k27ac
Napa	invariant	876	P60	212482	stable_k27ac
Napa	invariant	877	P60	302917.5	stable_k27ac
Napa	invariant	878	P60	835360.5	gained_k27ac
Napa	invariant	879	P60	905529	lost_k27ac
Slc8a2	invariant	872	P60	101442	stable_k27ac
Slc8a2	invariant	873	P60	25203	stable_k27ac
Slc8a2	invariant	874	P60	1355	lost_k27ac
Slc8a2	invariant	875	P60	18429	stable_k27ac
Slc8a2	invariant	876	P60	181114	stable_k27ac
Slc8a2	invariant	877	P60	271549.5	stable_k27ac
Slc8a2	invariant	878	P60	803992.5	gained_k27ac
Slc8a2	invariant	879	P60	874161	lost_k27ac
Meis3	invariant	872	P60	146706	stable_k27ac
Meis3	invariant	873	P60	70467	stable_k27ac
Meis3	invariant	874	P60	43909	lost_k27ac
Meis3	invariant	875	P60	26835	stable_k27ac
Meis3	invariant	876	P60	135850	stable_k27ac
Meis3	invariant	877	P60	226285.5	stable_k27ac
Meis3	invariant	878	P60	758728.5	gained_k27ac
Meis3	invariant	879	P60	828897	lost_k27ac
Dhx34	invariant	872	P60	193653	stable_k27ac
Dhx34	invariant	873	P60	117414	stable_k27ac
Dhx34	invariant	874	P60	90856	lost_k27ac
Dhx34	invariant	875	P60	73782	stable_k27ac
Dhx34	invariant	876	P60	88903	stable_k27ac
Dhx34	invariant	877	P60	179338.5	stable_k27ac
Dhx34	invariant	878	P60	711781.5	gained_k27ac
Dhx34	invariant	879	P60	781950	lost_k27ac
Tmem160	invariant	872	P60	424395	stable_k27ac
Tmem160	invariant	873	P60	348156	stable_k27ac
Tmem160	invariant	874	P60	321598	lost_k27ac
Tmem160	invariant	875	P60	304524	stable_k27ac
Tmem160	invariant	876	P60	141839	stable_k27ac
Tmem160	invariant	877	P60	51403.5	stable_k27ac
Tmem160	invariant	878	P60	481039.5	gained_k27ac
