loop_id	direction	ctcf_anchor_count	ctcf_anchor	ctcf_end_type	other_end_type	loop_type_extended
loop_19371	down_in_mutant	1	2	Active_Enhancer	Other	Active_Enhancer-Other
loop_17366	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_19478	down_in_mutant	1	1	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_19688	down_in_mutant	1	1	Active_Enhancer	Other	Active_Enhancer-Other
loop_19692	down_in_mutant	1	1	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_19910	down_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_20005	up_in_mutant	1	2	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_20083	up_in_mutant	1	2	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_20127	up_in_mutant	1	1	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_20200	up_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_20319	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_20413	down_in_mutant	1	1	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer
loop_20558	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_20610	down_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_20777	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_20834	down_in_mutant	1	2	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_20882	down_in_mutant	1	2	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_20888	down_in_mutant	1	2	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_21214	down_in_mutant	1	2	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_21312	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_21503	up_in_mutant	1	1	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_21646	up_in_mutant	1	2	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_21670	up_in_mutant	1	2	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_21678	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_21705	up_in_mutant	1	2	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_21708	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_21785	up_in_mutant	1	2	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_21787	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_21799	down_in_mutant	1	2	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_21831	up_in_mutant	1	2	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_21833	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_21838	up_in_mutant	1	2	Active_Enhancer	Other	Active_Enhancer-Other
loop_21872	up_in_mutant	1	2	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_21876	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_4554	up_in_mutant	1	2	Polycomb	Bivalent_Promoter	Bivalent_Promoter-Polycomb
loop_21905	up_in_mutant	1	1	Repressed_Promoter	Poised_Enhancer	Repressed_Promoter-Poised_Enhancer
loop_21988	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_22012	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_22015	up_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_22018	up_in_mutant	1	2	Bivalent_Promoter	Other	Bivalent_Promoter-Other
loop_22041	up_in_mutant	1	2	Repressed_Promoter	Poised_Enhancer	Repressed_Promoter-Poised_Enhancer
loop_22087	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_19904	up_in_mutant	1	2	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_22157	up_in_mutant	1	2	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_22159	up_in_mutant	1	2	Polycomb	Polycomb	Polycomb-Polycomb
loop_22179	up_in_mutant	1	1	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_22189	up_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_22309	up_in_mutant	1	1	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_18261	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_22406	up_in_mutant	1	2	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_22453	up_in_mutant	1	1	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_22484	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_22524	up_in_mutant	1	1	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_22614	up_in_mutant	1	2	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_22625	up_in_mutant	1	2	Repressed_Promoter	Poised_Enhancer	Repressed_Promoter-Poised_Enhancer
loop_57	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_62	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_72	down_in_mutant	1	2	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_265	down_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_359	down_in_mutant	1	2	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_393	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_420	down_in_mutant	1	1	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_552	down_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_629	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_647	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_658	down_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_827	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_948	down_in_mutant	1	1	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_971	up_in_mutant	1	1	Active_Promoter	Other	Active_Promoter-Other
loop_1024	down_in_mutant	1	2	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_1076	down_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_1079	down_in_mutant	1	1	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer
loop_1153	down_in_mutant	1	1	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_1168	down_in_mutant	1	1	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_1175	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_1218	up_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_1359	down_in_mutant	1	2	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_1482	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_1484	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_1514	down_in_mutant	1	1	Polycomb	Other	Polycomb-Other
loop_1601	down_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_1616	down_in_mutant	1	2	Active_Enhancer	Other	Active_Enhancer-Other
loop_1672	down_in_mutant	1	2	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_1689	down_in_mutant	1	1	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_1699	down_in_mutant	1	1	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_1712	up_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_1722	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_1816	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_1836	down_in_mutant	1	1	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_1846	down_in_mutant	1	2	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_1905	down_in_mutant	1	2	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_1916	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_1932	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_2049	down_in_mutant	1	2	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_2101	down_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_2112	down_in_mutant	1	2	Active_Enhancer	Bivalent_Promoter	Bivalent_Promoter-Active_Enhancer
loop_2211	down_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_2323	down_in_mutant	1	1	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_2330	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_2331	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_2350	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_2396	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_2414	down_in_mutant	1	1	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_2470	down_in_mutant	1	1	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_2502	down_in_mutant	1	2	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_2506	up_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_2507	down_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_2559	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_2646	down_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_2706	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_2811	up_in_mutant	1	2	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_2855	down_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_2910	down_in_mutant	1	2	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_3005	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_3006	down_in_mutant	1	1	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_3030	down_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_3056	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_3081	down_in_mutant	1	1	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_3107	up_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_3121	down_in_mutant	1	1	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer
loop_3157	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_3218	up_in_mutant	1	1	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_3250	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_3369	down_in_mutant	1	1	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer
loop_3377	up_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_3392	down_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_3394	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_3427	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_3770	down_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_3773	up_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_3778	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_3788	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_3804	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_3817	down_in_mutant	1	1	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_3829	up_in_mutant	1	2	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_3932	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_3983	down_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_4140	down_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_4185	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_4209	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_4212	down_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_4257	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_4268	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_4270	down_in_mutant	1	1	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_4359	up_in_mutant	1	1	Active_Enhancer	Polycomb	Polycomb-Active_Enhancer
loop_4421	down_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_4570	up_in_mutant	1	1	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_4737	up_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_4872	down_in_mutant	1	2	Poised_Enhancer	Bivalent_Promoter	Bivalent_Promoter-Poised_Enhancer
loop_4884	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_4931	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_4935	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_4963	up_in_mutant	1	1	Polycomb	Active_Promoter	Active_Promoter-Polycomb
loop_5033	up_in_mutant	1	1	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_5188	up_in_mutant	1	2	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_5205	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_5302	up_in_mutant	1	2	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_5306	up_in_mutant	1	1	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_5419	up_in_mutant	1	1	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_5459	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_5621	down_in_mutant	1	1	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_5664	up_in_mutant	1	1	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_5706	down_in_mutant	1	1	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_5818	up_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_5842	up_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_5883	up_in_mutant	1	2	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_6049	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_6097	up_in_mutant	1	2	Polycomb	Polycomb	Polycomb-Polycomb
loop_6107	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_6166	up_in_mutant	1	2	Polycomb	Polycomb	Polycomb-Polycomb
loop_6209	up_in_mutant	1	1	CTCF_Site	Repressed_Promoter	Repressed_Promoter-CTCF_Site
loop_6262	down_in_mutant	1	1	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_6305	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_6375	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_6403	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_6420	up_in_mutant	1	1	Active_Enhancer	Repressed_Promoter	Repressed_Promoter-Active_Enhancer
loop_6453	up_in_mutant	1	2	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_6535	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_6611	up_in_mutant	1	2	Polycomb	Polycomb	Polycomb-Polycomb
loop_6642	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_6659	up_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_6773	up_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_6870	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_6872	up_in_mutant	1	2	Polycomb	Active_Promoter	Active_Promoter-Polycomb
loop_7004	down_in_mutant	1	2	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_7058	up_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_7072	up_in_mutant	1	1	Active_Promoter	Other	Active_Promoter-Other
loop_7110	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_7196	up_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_7217	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_7233	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_7238	up_in_mutant	1	1	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_7276	up_in_mutant	1	1	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_7362	up_in_mutant	1	2	Repressed_Promoter	Active_Promoter	Active_Promoter-Repressed_Promoter
loop_7373	up_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_7386	up_in_mutant	1	2	Repressed_Promoter	Other	Repressed_Promoter-Other
loop_7427	up_in_mutant	1	1	Active_Promoter	Polycomb	Active_Promoter-Polycomb
loop_7567	up_in_mutant	1	1	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_7642	up_in_mutant	1	2	CTCF_Site	Bivalent_Promoter	Bivalent_Promoter-CTCF_Site
loop_7698	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_7770	up_in_mutant	1	1	Polycomb	Bivalent_Promoter	Bivalent_Promoter-Polycomb
loop_7797	up_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_7859	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_7872	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_7942	up_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_8340	down_in_mutant	1	2	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_8383	down_in_mutant	1	1	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_8482	down_in_mutant	1	2	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_8686	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_8694	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_8720	down_in_mutant	1	1	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_8752	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_8892	up_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_8984	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_9005	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_9006	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_9165	down_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_9615	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_9660	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_9666	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_9753	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_9856	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_10050	down_in_mutant	1	1	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_10060	down_in_mutant	1	2	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_10074	down_in_mutant	1	1	Polycomb	Other	Polycomb-Other
loop_10109	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_11403	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_11426	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_11739	up_in_mutant	1	2	CTCF_Site	Repressed_Promoter	Repressed_Promoter-CTCF_Site
loop_11874	down_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_12014	down_in_mutant	1	2	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_12020	down_in_mutant	1	2	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_12048	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_12079	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_12082	down_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_12088	down_in_mutant	1	2	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_12626	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_13135	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_13211	up_in_mutant	1	1	Active_Promoter	Other	Active_Promoter-Other
loop_13348	down_in_mutant	1	1	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_13363	down_in_mutant	1	1	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_13995	up_in_mutant	1	2	Polycomb	Other	Polycomb-Other
loop_14040	up_in_mutant	1	1	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_14394	up_in_mutant	1	2	Polycomb	Polycomb	Polycomb-Polycomb
loop_14444	up_in_mutant	1	2	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_14487	down_in_mutant	1	1	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_14534	down_in_mutant	1	2	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_14561	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_14618	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_14620	down_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_14623	down_in_mutant	1	2	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_14949	up_in_mutant	1	2	Poised_Enhancer	Repressed_Promoter	Repressed_Promoter-Poised_Enhancer
loop_15032	down_in_mutant	1	2	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_15100	up_in_mutant	1	1	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_15305	down_in_mutant	1	1	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_15341	down_in_mutant	1	2	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_15407	up_in_mutant	1	2	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_15412	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_15505	down_in_mutant	1	2	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_15524	up_in_mutant	1	1	Repressed_Promoter	Active_Promoter	Active_Promoter-Repressed_Promoter
loop_15538	down_in_mutant	1	2	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_15970	up_in_mutant	1	1	Polycomb	Polycomb	Polycomb-Polycomb
loop_16013	up_in_mutant	1	1	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_16103	down_in_mutant	1	2	Polycomb	Polycomb	Polycomb-Polycomb
loop_16122	down_in_mutant	1	1	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_16145	down_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_16455	down_in_mutant	1	2	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_16479	down_in_mutant	1	1	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_16827	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_16855	up_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_16912	up_in_mutant	1	1	CTCF_Site	Other	CTCF_Site-Other
loop_16952	down_in_mutant	1	1	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_17015	down_in_mutant	1	1	Poised_Enhancer	Other	Poised_Enhancer-Other
loop_17042	down_in_mutant	1	2	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_17078	down_in_mutant	1	2	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17092	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_17105	down_in_mutant	1	1	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17254	up_in_mutant	1	1	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17312	down_in_mutant	1	2	CTCF_Site	Other	CTCF_Site-Other
loop_17347	down_in_mutant	1	2	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17457	down_in_mutant	1	1	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_17530	down_in_mutant	1	2	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_17626	down_in_mutant	1	2	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
