stripe_id	direction	body_bins	frac_A1	frac_A2	frac_B1	frac_B2	timepoint
stripe_1981	unchanged	4	1	0	0	0	250831
stripe_1982	unchanged	3	1	0	0	0	250831
stripe_1983	unchanged	4	0.75	0.25	0	0	250831
stripe_1985	unchanged	5	0.4	0.6	0	0	250831
stripe_1984	gained	3	0.6667	0.3333	0	0	250831
stripe_1986	unchanged	5	0.6	0.4	0	0	250831
stripe_1987	unchanged	5	0.8	0	0.2	0	250831
stripe_1988	unchanged	5	0.4	0	0.6	0	250831
stripe_1991	gained	8	0	0	1	0	250831
stripe_1989	gained	4	0	0	1	0	250831
stripe_1990	lost	4	0	0	1	0	250831
stripe_1993	unchanged	9	0.7778	0.2222	0	0	250831
stripe_1992	unchanged	6	1	0	0	0	250831
stripe_1994	unchanged	7	0	0.7143	0.2857	0	250831
stripe_0952	unchanged	14	0	0.5714	0.4286	0	250831
stripe_1995	unchanged	7	0	0.7143	0.2857	0	250831
stripe_0954	gained	9	0	0.7778	0.2222	0	250831
stripe_1997	gained	6	0	0.6667	0.3333	0	250831
stripe_1996	gained	4	0	0.5	0.5	0	250831
stripe_1999	gained	3	0	1	0	0	250831
stripe_1998	gained	5	0	0.6	0.2	0.2	250831
stripe_2000	gained	5	0	0.6	0.2	0.2	250831
stripe_2001	unchanged	5	0	0.2	0	0.8	250831
stripe_2002	gained	7	0	0	0.2857	0.7143	250831
stripe_0957	gained	8	0	0	0.25	0.75	250831
stripe_2003	gained	4	0	0.75	0	0.25	250831
stripe_2004	lost	7	0	0.2857	0.5714	0.1429	250831
stripe_2005	gained	6	0	0.3333	0.6667	0	250831
stripe_2007	gained	5	0	0	0.4	0.6	250831
stripe_2006	unchanged	4	0	0	0.5	0.5	250831
stripe_2008	unchanged	4	0	0	1	0	250831
stripe_2009	lost	3	1	0	0	0	250831
stripe_2011	unchanged	4	0	0	0.5	0.5	250831
stripe_2010	gained	3	0	0	0.3333	0.6667	250831
stripe_2012	gained	4	0.25	0.5	0	0.25	250831
stripe_2013	gained	5	0.4	0.4	0	0.2	250831
stripe_2014	unchanged	5	0.6	0.4	0	0	250831
stripe_2015	lost	4	0	1	0	0	250831
stripe_2016	unchanged	8	0.375	0.625	0	0	250831
stripe_2017	unchanged	5	0.4	0.6	0	0	250831
stripe_2018	unchanged	6	0.5	0.5	0	0	250831
stripe_2019	gained	5	0.6	0.4	0	0	250831
stripe_2020	gained	3	0.3333	0.6667	0	0	250831
stripe_2021	unchanged	8	0	0.25	0.375	0.375	250831
stripe_0965	lost	8	0.375	0.625	0	0	250831
stripe_2022	lost	4	0.75	0.25	0	0	250831
stripe_2023	gained	4	0.75	0.25	0	0	250831
stripe_2024	unchanged	5	0.6	0.4	0	0	250831
stripe_2025	unchanged	5	0.2	0.8	0	0	250831
stripe_2028	gained	7	0.7143	0.2857	0	0	250831
stripe_2026	lost	3	0.6667	0.3333	0	0	250831
stripe_2027	lost	4	0.75	0.25	0	0	250831
stripe_2029	unchanged	3	1	0	0	0	250831
stripe_2031	gained	5	1	0	0	0	250831
stripe_2030	unchanged	4	1	0	0	0	250831
stripe_2032	gained	3	1	0	0	0	250831
stripe_2033	unchanged	4	1	0	0	0	250831
stripe_2034	gained	5	0.6	0.4	0	0	250831
stripe_2035	gained	4	0.25	0.75	0	0	250831
stripe_0967	gained	12	0	0.1667	0.1667	0.6667	250831
stripe_2037	unchanged	3	1	0	0	0	250831
stripe_2036	unchanged	3	1	0	0	0	250831
stripe_0968	lost	4	1	0	0	0	250831
stripe_2039	unchanged	4	0.75	0.25	0	0	250831
stripe_2038	unchanged	4	0.75	0.25	0	0	250831
stripe_2040	unchanged	9	0	0.4444	0.5556	0	250831
stripe_2041	unchanged	4	1	0	0	0	250831
stripe_2042	lost	4	1	0	0	0	250831
stripe_2043	lost	7	1	0	0	0	250831
stripe_2044	lost	6	1	0	0	0	250831
stripe_0971	gained	6	1	0	0	0	250831
stripe_2045	unchanged	4	1	0	0	0	250831
stripe_2046	unchanged	7	0	1	0	0	250831
stripe_2047	unchanged	4	0	0.5	0.5	0	250831
stripe_2048	unchanged	7	0	0.7143	0.2857	0	250831
stripe_2049	gained	9	0	0.2222	0.3333	0.4444	250831
stripe_2050	gained	5	0	0	1	0	250831
stripe_2051	unchanged	7	0.1429	0.8571	0	0	250831
stripe_2053	unchanged	5	0.2	0.8	0	0	250831
stripe_2052	unchanged	5	0.6	0.4	0	0	250831
stripe_2055	unchanged	7	0.4286	0.2857	0.2857	0	250831
stripe_2054	lost	5	0.6	0	0.4	0	250831
stripe_2056	unchanged	3	0.6667	0	0.3333	0	250831
stripe_2057	unchanged	9	0.2222	0.7778	0	0	250831
stripe_0981	unchanged	7	0	1	0	0	250831
stripe_2058	unchanged	5	0.2	0.8	0	0	250831
stripe_2059	lost	4	0.5	0.5	0	0	250831
stripe_2061	unchanged	6	0.6667	0.3333	0	0	250831
stripe_2060	gained	7	0.8571	0.1429	0	0	250831
stripe_2062	gained	4	1	0	0	0	250831
stripe_2064	unchanged	13	0.4615	0.2308	0.3077	0	250831
stripe_2065	gained	19	0.3158	0.1579	0.3158	0.2105	250831
stripe_2063	unchanged	5	0.6	0.4	0	0	250831
stripe_2066	gained	12	0	0.1667	0.0833	0.75	250831
stripe_2067	unchanged	3	0	1	0	0	250831
stripe_2068	gained	4	0	0	0	1	250831
stripe_2069	lost	5	0	0.6	0	0.4	250831
stripe_2070	gained	5	0	0.6	0.4	0	250831
stripe_2071	gained	7	0	0	0	1	250831
stripe_2072	unchanged	10	0	0.1	0.1	0.8	250831
stripe_2073	lost	8	0	0.125	0.5	0.375	250831
stripe_2074	unchanged	4	0	0.25	0.5	0.25	250831
stripe_2075	unchanged	7	0	0.2857	0.5714	0.1429	250831
stripe_2076	unchanged	7	0.4286	0.5714	0	0	250831
stripe_2077	unchanged	5	0.4	0.6	0	0	250831
stripe_2078	lost	4	0.5	0.5	0	0	250831
stripe_2083	unchanged	13	0.1538	0.4615	0.1538	0.2308	250831
stripe_2084	gained	14	0.1429	0.4286	0.2143	0.2143	250831
stripe_2079	gained	7	0	0.7143	0.2857	0	250831
stripe_2080	gained	3	0	1	0	0	250831
stripe_2082	lost	4	0	0.75	0	0.25	250831
stripe_2081	lost	6	0	0.3333	0.1667	0.5	250831
stripe_2085	gained	5	0	0	0	1	250831
stripe_2086	lost	4	0.75	0	0	0.25	250831
stripe_2087	gained	4	0.75	0	0	0.25	250831
stripe_2089	unchanged	12	0.25	0.25	0.4167	0.0833	250831
stripe_2088	lost	6	0	0.5	0.5	0	250831
stripe_2090	unchanged	5	0.6	0	0	0.4	250831
stripe_2091	lost	5	0.4	0	0	0.6	250831
stripe_2092	lost	6	0.8333	0.1667	0	0	250831
stripe_2093	unchanged	4	1	0	0	0	250831
stripe_2094	gained	4	1	0	0	0	250831
stripe_2095	unchanged	4	1	0	0	0	250831
stripe_2096	gained	7	0.7143	0	0.2857	0	250831
stripe_2097	unchanged	4	1	0	0	0	250831
stripe_2099	lost	4	1	0	0	0	250831
stripe_2098	unchanged	10	1	0	0	0	250831
stripe_2102	unchanged	10	1	0	0	0	250831
stripe_2100	unchanged	8	1	0	0	0	250831
stripe_2101	gained	6	1	0	0	0	250831
stripe_2103	gained	6	1	0	0	0	250831
stripe_2105	gained	5	1	0	0	0	250831
stripe_2104	unchanged	4	1	0	0	0	250831
stripe_2106	unchanged	6	1	0	0	0	250831
stripe_2107	unchanged	4	1	0	0	0	250831
stripe_2108	unchanged	3	1	0	0	0	250831
stripe_2109	unchanged	6	1	0	0	0	250831
stripe_2110	gained	4	1	0	0	0	250831
stripe_2112	unchanged	5	1	0	0	0	250831
stripe_2111	gained	5	1	0	0	0	250831
stripe_2113	gained	4	1	0	0	0	250831
stripe_2114	unchanged	8	1	0	0	0	250831
stripe_2115	unchanged	8	1	0	0	0	250831
stripe_2116	unchanged	8	1	0	0	0	250831
stripe_2118	unchanged	5	0.6	0.4	0	0	250831
stripe_2117	lost	3	0.6667	0.3333	0	0	250831
stripe_2119	gained	8	0.5	0.5	0	0	250831
stripe_2120	unchanged	5	0.8	0.2	0	0	250831
stripe_2121	unchanged	5	0.8	0	0	0.2	250831
stripe_2123	unchanged	9	1	0	0	0	250831
stripe_2122	unchanged	9	0.8889	0.1111	0	0	250831
stripe_2124	unchanged	4	0.25	0.75	0	0	250831
stripe_2125	lost	4	0.5	0	0	0.5	250831
stripe_1013	gained	30	0	0.0667	0.4	0.5333	250831
stripe_1015	gained	23	0	0.087	0.6087	0.3043	250831
stripe_2126	unchanged	12	0	0.1667	0.8333	0	250831
stripe_2127	lost	3	0	0	1	0	250831
stripe_2128	gained	16	0	0.25	0	0.75	250831
stripe_2129	lost	12	0	0.0833	0.1667	0.75	250831
stripe_1020	unchanged	9	0.3333	0.6667	0	0	250831
stripe_2130	unchanged	4	0.75	0.25	0	0	250831
stripe_2131	unchanged	8	0.375	0.625	0	0	250831
stripe_1022	lost	23	0.2174	0.3478	0.4348	0	250831
stripe_2132	lost	15	0	0.4	0.6	0	250831
stripe_2134	unchanged	5	1	0	0	0	250831
stripe_2135	unchanged	7	1	0	0	0	250831
stripe_2133	unchanged	6	1	0	0	0	250831
stripe_2136	gained	6	1	0	0	0	250831
stripe_1025	lost	16	0.375	0	0	0.625	250831
stripe_2137	unchanged	4	1	0	0	0	250831
stripe_2140	gained	4	1	0	0	0	250831
stripe_2138	lost	4	1	0	0	0	250831
stripe_2139	gained	4	1	0	0	0	250831
stripe_2141	unchanged	8	0	0.25	0	0.75	250831
stripe_1028	gained	27	0.0741	0.3333	0	0.5926	250831
stripe_2142	unchanged	8	0	0.375	0	0.625	250831
stripe_2145	unchanged	8	0.25	0.75	0	0	250831
stripe_2143	unchanged	4	0	1	0	0	250831
stripe_1030	unchanged	7	0.2857	0.7143	0	0	250831
stripe_2144	gained	4	0	1	0	0	250831
stripe_2147	unchanged	9	0.6667	0.3333	0	0	250831
stripe_2146	unchanged	4	0.25	0.75	0	0	250831
stripe_2149	gained	4	1	0	0	0	250831
stripe_2148	unchanged	5	1	0	0	0	250831
stripe_2150	lost	10	0.8	0.2	0	0	250831
stripe_2151	unchanged	7	0	0.2857	0.4286	0.2857	250831
stripe_2152	unchanged	11	0	0.1818	0.7273	0.0909	250831
stripe_2153	unchanged	9	0	0	0.1111	0.8889	250831
stripe_2154	unchanged	14	0	0	0.2143	0.7857	250831
stripe_2155	lost	11	0	0	0.2727	0.7273	250831
stripe_2156	gained	5	0	0.6	0	0.4	250831
stripe_2157	unchanged	6	0.5	0	0	0.5	250831
stripe_2158	lost	2	1	0	0	0	250831
stripe_2159	unchanged	5	0.8	0.2	0	0	250831
stripe_2160	lost	6	0.6667	0.3333	0	0	250831
stripe_2161	unchanged	15	0	0	0.5333	0.4667	250831
stripe_2163	unchanged	10	0	0	0.8	0.2	250831
stripe_2162	gained	9	0	0	0.8889	0.1111	250831
stripe_2164	unchanged	5	0	0	0.4	0.6	250831
stripe_2165	unchanged	6	0.3333	0	0.3333	0.3333	250831
stripe_2166	lost	8	0.25	0	0.25	0.5	250831
stripe_2167	unchanged	6	0	1	0	0	250831
stripe_2168	lost	5	0	1	0	0	250831
stripe_2169	gained	4	0.5	0.25	0.25	0	250831
stripe_2170	unchanged	7	0.4286	0.5714	0	0	250831
stripe_2171	unchanged	5	0.8	0.2	0	0	250831
stripe_2172	lost	4	0.75	0.25	0	0	250831
stripe_2173	unchanged	8	0.5	0.5	0	0	250831
stripe_2174	lost	5	0.6	0.4	0	0	250831
stripe_2175	lost	4	0.5	0.5	0	0	250831
stripe_2176	unchanged	16	0.3125	0.5	0.1875	0	250831
stripe_2177	lost	4	0	1	0	0	250831
stripe_2178	lost	8	0	0.75	0.25	0	250831
stripe_2179	unchanged	9	0	0.7778	0.2222	0	250831
stripe_2180	unchanged	3	1	0	0	0	250831
stripe_2181	lost	4	1	0	0	0	250831
stripe_2182	gained	4	1	0	0	0	250831
stripe_2183	unchanged	5	1	0	0	0	250831
stripe_2185	unchanged	9	0.7778	0	0	0.2222	250831
stripe_2184	gained	4	0.75	0	0	0.25	250831
stripe_2186	unchanged	4	0.75	0	0.25	0	250831
stripe_2187	gained	14	0	0.3571	0.2857	0.3571	250831
stripe_1055	unchanged	18	0.0556	0.2778	0.3333	0.3333	250831
stripe_2189	unchanged	8	0.125	0.625	0.125	0.125	250831
stripe_2188	unchanged	7	0.1429	0.7143	0.1429	0	250831
stripe_2191	unchanged	6	0.1667	0.3333	0.3333	0.1667	250831
stripe_2190	unchanged	4	0.25	0.25	0.5	0	250831
stripe_2192	gained	12	0	0	0.1667	0.8333	250831
stripe_2193	gained	11	0	0	0	1	250831
stripe_2195	unchanged	10	0	0.3	0	0.7	250831
stripe_2194	lost	7	0	0	0	1	250831
stripe_2197	unchanged	9	0.1111	0	0.5556	0.3333	250831
stripe_2196	lost	5	0	0	0.4	0.6	250831
stripe_1064	gained	31	0	0	0	1	250831
stripe_1065	unchanged	31	0	0	0	1	250831
stripe_2198	gained	19	0	0	0	1	250831
stripe_2199	gained	2	1	0	0	0	250831
stripe_2200	unchanged	5	1	0	0	0	250831
stripe_2201	gained	4	1	0	0	0	250831
stripe_2202	unchanged	5	1	0	0	0	250831
stripe_2203	unchanged	6	1	0	0	0	250831
stripe_2204	lost	5	1	0	0	0	250831
stripe_2205	lost	4	1	0	0	0	250831
stripe_2206	lost	7	1	0	0	0	250831
stripe_2208	unchanged	5	1	0	0	0	250831
stripe_2207	lost	5	1	0	0	0	250831
stripe_1068	lost	9	1	0	0	0	250831
stripe_2209	gained	8	1	0	0	0	250831
stripe_1067	lost	7	1	0	0	0	250831
stripe_2210	gained	5	1	0	0	0	250831
stripe_2211	unchanged	4	1	0	0	0	250831
stripe_2212	gained	11	0.0909	0.2727	0.1818	0.4545	250831
stripe_1070	lost	14	0	0.4286	0.5	0.0714	250831
stripe_2214	lost	6	0	0.1667	0.8333	0	250831
stripe_2215	unchanged	15	0.4	0.4667	0.1333	0	250831
stripe_2216	unchanged	7	0.8571	0.1429	0	0	250831
stripe_2218	unchanged	7	0.8571	0.1429	0	0	250831
stripe_2217	unchanged	6	0.8333	0.1667	0	0	250831
stripe_2219	unchanged	6	0	0.6667	0.3333	0	250831
stripe_1075	lost	9	0	0.7778	0.2222	0	250831
stripe_2220	gained	5	0	0.6	0.4	0	250831
stripe_2221	gained	4	1	0	0	0	250831
stripe_2222	gained	5	1	0	0	0	250831
stripe_2223	unchanged	6	1	0	0	0	250831
stripe_2224	gained	5	1	0	0	0	250831
stripe_2226	unchanged	5	1	0	0	0	250831
stripe_2225	unchanged	4	1	0	0	0	250831
stripe_2227	lost	5	0.2	0	0.8	0	250831
stripe_2230	unchanged	9	0.3333	0.5556	0.1111	0	250831
stripe_2228	unchanged	9	0.3333	0.6667	0	0	250831
stripe_2233	unchanged	10	0.3	0.6	0.1	0	250831
stripe_2229	unchanged	4	0.75	0.25	0	0	250831
stripe_2231	gained	6	0.5	0.5	0	0	250831
stripe_2232	lost	6	0.5	0.5	0	0	250831
stripe_2235	unchanged	7	0	0.4286	0.5714	0	250831
stripe_1082	lost	16	0	0.1875	0.25	0.5625	250831
stripe_2234	gained	6	0	0.5	0.5	0	250831
stripe_2236	unchanged	6	0	0.3333	0.3333	0.3333	250831
stripe_2237	gained	4	0	0.5	0.5	0	250831
stripe_2238	unchanged	7	0	0.2857	0.2857	0.4286	250831
stripe_2239	lost	5	0	0	0	1	250831
stripe_2240	lost	3	0	0	0	1	250831
stripe_2241	lost	8	0	0	0.125	0.875	250831
stripe_2242	lost	3	0	0.3333	0.6667	0	250831
stripe_2243	unchanged	4	0	1	0	0	250831
stripe_2244	gained	16	0	0	0.6875	0.3125	250831
stripe_2245	unchanged	14	0	0	0.6429	0.3571	250831
stripe_2246	gained	3	0	0	0	1	250831
stripe_2247	unchanged	5	0	0.8	0	0.2	250831
stripe_1087	gained	7	0	0.8571	0	0.1429	250831
stripe_2248	unchanged	3	1	0	0	0	250831
stripe_2249	lost	5	1	0	0	0	250831
stripe_2250	unchanged	6	1	0	0	0	250831
stripe_2251	unchanged	3	1	0	0	0	250831
stripe_2252	lost	3	1	0	0	0	250831
stripe_2253	gained	4	1	0	0	0	250831
stripe_2254	lost	5	1	0	0	0	250831
stripe_2255	unchanged	7	0.1429	0.8571	0	0	250831
stripe_2257	unchanged	5	0	1	0	0	250831
stripe_2256	lost	5	0	1	0	0	250831
stripe_2260	unchanged	14	0.2143	0.5	0.1429	0.1429	250831
stripe_2258	unchanged	13	0.2308	0.5385	0.1538	0.0769	250831
stripe_2259	unchanged	10	0	0.7	0.2	0.1	250831
stripe_2262	unchanged	10	0.3	0.2	0.3	0.2	250831
stripe_2261	gained	6	0.1667	0	0.5	0.3333	250831
stripe_2263	gained	3	1	0	0	0	250831
stripe_2264	unchanged	6	1	0	0	0	250831
stripe_2265	lost	5	1	0	0	0	250831
stripe_2266	unchanged	3	1	0	0	0	250831
stripe_2267	unchanged	8	0.75	0.25	0	0	250831
stripe_2269	unchanged	7	0.7143	0.2857	0	0	250831
stripe_2268	unchanged	4	0.75	0.25	0	0	250831
stripe_2270	unchanged	5	0.8	0.2	0	0	250831
stripe_2271	unchanged	5	0.4	0.4	0.2	0	250831
stripe_2272	unchanged	4	0.5	0.5	0	0	250831
stripe_2274	gained	6	0.3333	0.6667	0	0	250831
stripe_2273	unchanged	5	0	1	0	0	250831
stripe_2275	lost	5	0.6	0.4	0	0	250831
stripe_2276	unchanged	6	0.8333	0.1667	0	0	250831
stripe_2278	gained	5	0.8	0.2	0	0	250831
stripe_2277	lost	4	0.75	0.25	0	0	250831
stripe_2279	unchanged	4	1	0	0	0	250831
stripe_2280	lost	8	0.625	0.375	0	0	250831
stripe_2282	lost	5	0.4	0.6	0	0	250831
stripe_2281	unchanged	4	0.75	0.25	0	0	250831
stripe_2283	gained	4	1	0	0	0	250831
stripe_2284	lost	4	1	0	0	0	250831
stripe_2285	unchanged	5	0.6	0.4	0	0	250831
stripe_2286	gained	8	0	0	0	1	250831
stripe_2287	unchanged	9	0.2222	0.6667	0	0.1111	250831
stripe_2289	unchanged	9	0.2222	0.6667	0	0.1111	250831
stripe_2288	unchanged	7	0.2857	0.7143	0	0	250831
stripe_2291	unchanged	7	0.4286	0.5714	0	0	250831
stripe_2290	gained	5	0.4	0.6	0	0	250831
stripe_2293	unchanged	6	0.8333	0.1667	0	0	250831
stripe_2292	unchanged	8	0.75	0.25	0	0	250831
stripe_2294	lost	5	0.6	0.4	0	0	250831
stripe_2295	lost	12	0.25	0	0	0.75	250831
stripe_2296	gained	14	0.2143	0	0	0.7857	250831
stripe_2297	unchanged	6	0.5	0.5	0	0	250831
stripe_2298	unchanged	12	0.4167	0.5833	0	0	250831
stripe_2299	lost	10	0.4	0.6	0	0	250831
stripe_2300	unchanged	11	0.2727	0.5455	0	0.1818	250831
stripe_2301	unchanged	19	0.0526	0.7895	0.1579	0	250831
stripe_2302	unchanged	16	0	0.875	0.125	0	250831
stripe_2303	unchanged	14	0.0714	0.7857	0.1429	0	250831
stripe_2304	lost	7	0.8571	0.1429	0	0	250831
stripe_2305	unchanged	9	0.1111	0.2222	0.2222	0.4444	250831
stripe_2306	gained	11	0	0.1818	0.5455	0.2727	250831
stripe_2307	unchanged	5	0	0.4	0.6	0	250831
stripe_2308	unchanged	4	0	0.5	0.5	0	250831
stripe_2309	unchanged	4	0.25	0	0.75	0	250831
stripe_2311	gained	8	0.75	0	0.25	0	250831
stripe_2310	unchanged	6	1	0	0	0	250831
stripe_2313	lost	8	0.125	0.25	0.625	0	250831
stripe_2312	unchanged	8	0	0.125	0.875	0	250831
stripe_1112	gained	10	0	0	0.5	0.5	250831
stripe_2314	lost	6	0	0	0.5	0.5	250831
stripe_1113	unchanged	5	0	0	0.4	0.6	250831
stripe_2315	gained	8	0	0	0.375	0.625	250831
stripe_1114	lost	7	0	0	0.4286	0.5714	250831
stripe_2316	unchanged	4	0	0.25	0.5	0.25	250831
stripe_2317	gained	4	0	0.25	0.5	0.25	250831
stripe_2318	unchanged	6	0	0.3333	0.5	0.1667	250831
stripe_2319	lost	3	0	0	0	1	250831
stripe_2320	gained	4	0	0.75	0	0.25	250831
stripe_2322	unchanged	4	0.5	0.5	0	0	250831
stripe_2321	gained	6	0.8333	0.1667	0	0	250831
stripe_2323	unchanged	4	1	0	0	0	250831
stripe_2324	lost	4	1	0	0	0	250831
stripe_2325	gained	4	1	0	0	0	250831
stripe_2326	unchanged	9	1	0	0	0	250831
stripe_1117	gained	9	1	0	0	0	250831
stripe_2327	unchanged	3	1	0	0	0	250831
stripe_2328	lost	3	1	0	0	0	250831
stripe_2329	lost	7	0.5714	0.1429	0.2857	0	250831
stripe_2330	unchanged	4	1	0	0	0	250831
stripe_2331	lost	3	0	0.6667	0.3333	0	250831
stripe_2332	unchanged	7	0.8571	0.1429	0	0	250831
stripe_2333	lost	4	1	0	0	0	250831
stripe_2334	gained	5	1	0	0	0	250831
stripe_2336	lost	4	1	0	0	0	250831
stripe_2337	unchanged	6	1	0	0	0	250831
stripe_2338	gained	5	1	0	0	0	250831
stripe_2339	unchanged	5	1	0	0	0	250831
stripe_2340	unchanged	5	1	0	0	0	250831
stripe_2341	unchanged	7	1	0	0	0	250831
stripe_2342	unchanged	4	1	0	0	0	250831
stripe_2344	unchanged	3	0.3333	0.6667	0	0	250831
stripe_2343	gained	4	0	1	0	0	250831
stripe_2345	gained	8	0	0.25	0.75	0	250831
stripe_1124	gained	14	0	0.0714	0.6429	0.2857	250831
stripe_2346	unchanged	11	0	0.1818	0.4545	0.3636	250831
stripe_2347	gained	7	0.8571	0.1429	0	0	250831
stripe_2348	unchanged	4	0.75	0.25	0	0	250831
stripe_2349	unchanged	10	0	1	0	0	250831
stripe_2350	gained	6	1	0	0	0	250831
stripe_2351	unchanged	4	1	0	0	0	250831
stripe_2352	unchanged	8	0.25	0.25	0.5	0	250831
stripe_2353	unchanged	4	0.25	0.25	0.5	0	250831
stripe_2354	unchanged	5	1	0	0	0	250831
stripe_2355	unchanged	6	1	0	0	0	250831
stripe_2356	unchanged	6	1	0	0	0	250831
stripe_2357	unchanged	6	1	0	0	0	250831
stripe_2358	unchanged	6	0.6667	0.3333	0	0	250831
stripe_2359	unchanged	8	0.75	0.25	0	0	250831
stripe_2361	gained	4	1	0	0	0	250831
stripe_2360	lost	4	1	0	0	0	250831
stripe_2363	unchanged	13	0	0.6923	0.3077	0	250831
stripe_2362	gained	11	0	0.6364	0.3636	0	250831
stripe_2364	unchanged	4	0	1	0	0	250831
stripe_2365	unchanged	4	0.5	0.5	0	0	250831
stripe_2367	unchanged	4	0.5	0.5	0	0	250831
stripe_2366	gained	3	0.6667	0.3333	0	0	250831
stripe_2368	gained	13	0	0	0.3846	0.6154	250831
stripe_2369	gained	3	0	1	0	0	250831
stripe_2370	gained	6	0	0.5	0.5	0	250831
stripe_2371	unchanged	5	0	1	0	0	250831
stripe_1138	unchanged	19	0	0.3684	0.3684	0.2632	250831
stripe_2372	unchanged	15	0	0.2	0.4667	0.3333	250831
stripe_2373	unchanged	8	0	0.375	0.25	0.375	250831
stripe_2374	unchanged	7	0	0	0.7143	0.2857	250831
stripe_1137	lost	4	0	0	0.5	0.5	250831
stripe_2376	unchanged	14	0.2857	0.4286	0.2857	0	250831
stripe_2375	unchanged	5	0.8	0.2	0	0	250831
stripe_2377	unchanged	4	1	0	0	0	250831
stripe_2378	gained	6	1	0	0	0	250831
stripe_2380	unchanged	4	1	0	0	0	250831
stripe_2379	unchanged	4	1	0	0	0	250831
stripe_2381	unchanged	4	1	0	0	0	250831
stripe_2382	lost	4	1	0	0	0	250831
stripe_2383	unchanged	5	1	0	0	0	250831
stripe_2384	lost	5	1	0	0	0	250831
stripe_2385	unchanged	2	1	0	0	0	250831
stripe_2386	unchanged	5	1	0	0	0	250831
stripe_2387	unchanged	8	1	0	0	0	250831
stripe_2388	unchanged	6	1	0	0	0	250831
stripe_2389	unchanged	6	1	0	0	0	250831
stripe_2393	gained	11	1	0	0	0	250831
stripe_2391	unchanged	6	1	0	0	0	250831
stripe_2390	gained	5	1	0	0	0	250831
stripe_2392	gained	3	1	0	0	0	250831
stripe_2394	unchanged	5	0	0.8	0	0.2	250831
stripe_2395	unchanged	13	0.4615	0.2308	0.3077	0	250831
stripe_2396	unchanged	10	0.5	0.2	0.3	0	250831
stripe_2397	unchanged	7	0.2857	0.1429	0	0.5714	250831
stripe_1146	unchanged	7	0	0.4286	0	0.5714	250831
stripe_2398	unchanged	4	0	0.5	0	0.5	250831
stripe_2399	unchanged	18	0.3333	0.2222	0.3333	0.1111	250831
stripe_2400	unchanged	11	0.3636	0.3636	0.2727	0	250831
stripe_2401	gained	3	1	0	0	0	250831
stripe_2402	unchanged	10	0.3	0.7	0	0	250831
stripe_2403	unchanged	6	0.8333	0.1667	0	0	250831
stripe_2404	lost	4	1	0	0	0	250831
stripe_2405	gained	4	1	0	0	0	250831
stripe_2406	lost	4	1	0	0	0	250831
stripe_1151	lost	5	0.4	0.2	0	0.4	250831
stripe_1152	gained	16	0.0625	0	0.5	0.4375	250831
stripe_2407	gained	8	0.125	0	0.875	0	250831
stripe_2408	gained	6	0.1667	0	0.8333	0	250831
stripe_2409	unchanged	5	1	0	0	0	250831
stripe_2410	unchanged	8	0.25	0.375	0	0.375	250831
stripe_1153	gained	7	0	0.4286	0	0.5714	250831
stripe_2411	unchanged	9	0.3333	0	0.3333	0.3333	250831
stripe_2412	lost	3	1	0	0	0	250831
stripe_2413	lost	5	0	0.6	0.4	0	250831
stripe_2414	unchanged	13	0	0.5385	0.4615	0	250831
stripe_2415	unchanged	5	0	0.8	0	0.2	250831
stripe_2416	unchanged	5	0.4	0	0.6	0	250831
stripe_2418	gained	8	0.75	0	0.25	0	250831
stripe_2417	lost	4	1	0	0	0	250831
stripe_1160	unchanged	7	0.4286	0	0.5714	0	250831
stripe_2419	unchanged	7	0.4286	0	0.5714	0	250831
stripe_2420	unchanged	14	0	0.5	0.2857	0.2143	250831
stripe_2421	unchanged	10	0	0.7	0.3	0	250831
stripe_2422	unchanged	4	1	0	0	0	250831
stripe_2423	unchanged	3	1	0	0	0	250831
stripe_2428	lost	8	1	0	0	0	250831
stripe_2429	gained	8	1	0	0	0	250831
stripe_2424	gained	5	1	0	0	0	250831
stripe_2426	gained	5	1	0	0	0	250831
stripe_2427	unchanged	6	1	0	0	0	250831
stripe_2425	lost	4	1	0	0	0	250831
stripe_2430	unchanged	9	1	0	0	0	250831
stripe_2431	unchanged	5	1	0	0	0	250831
stripe_2433	unchanged	8	0.5	0	0.5	0	250831
stripe_2432	gained	7	0.1429	0	0.8571	0	250831
stripe_2434	unchanged	5	0.6	0.4	0	0	250831
stripe_2435	unchanged	7	1	0	0	0	250831
stripe_1168	lost	15	1	0	0	0	250831
stripe_2436	unchanged	5	1	0	0	0	250831
stripe_2439	unchanged	17	0.7059	0.1176	0.1765	0	250831
stripe_2437	gained	11	0.7273	0.1818	0.0909	0	250831
stripe_2438	gained	10	0.8	0.2	0	0	250831
stripe_2440	gained	5	0	0.4	0.6	0	250831
stripe_2441	gained	5	0.4	0	0.6	0	250831
stripe_2442	lost	4	1	0	0	0	250831
stripe_2443	unchanged	5	1	0	0	0	250831
stripe_2444	gained	4	0	0.5	0	0.5	250831
stripe_2445	lost	5	0	0.8	0	0.2	250831
stripe_2446	unchanged	11	0.9091	0	0	0.0909	250831
stripe_2447	unchanged	4	1	0	0	0	250831
stripe_2448	unchanged	7	1	0	0	0	250831
stripe_2449	gained	4	1	0	0	0	250831
stripe_2451	lost	7	0	1	0	0	250831
stripe_2450	lost	12	0.5833	0.4167	0	0	250831
stripe_2452	unchanged	8	0.875	0.125	0	0	250831
