#Coverage	Number of genomic locations
5108.0	1.0
5109.0	1.0
5110.0	2.0
5114.0	1.0
5119.0	2.0
5120.0	1.0
5121.0	1.0
5123.0	1.0
5126.0	1.0
5128.0	1.0
5132.0	2.0
5135.0	2.0
5139.0	2.0
5140.0	1.0
5142.0	1.0
5144.0	1.0
5145.0	2.0
5146.0	1.0
5147.0	1.0
5148.0	2.0
5149.0	1.0
5157.0	1.0
5163.0	1.0
5168.0	1.0
5173.0	2.0
5177.0	1.0
5184.0	1.0
5185.0	1.0
5188.0	1.0
5189.0	1.0
5190.0	1.0
5193.0	1.0
5194.0	1.0
5195.0	1.0
5199.0	3.0
5210.0	1.0
5211.0	1.0
5213.0	1.0
5216.0	1.0
5219.0	1.0
5223.0	1.0
5242.0	1.0
5245.0	1.0
5256.0	1.0
5261.0	1.0
5265.0	1.0
5269.0	1.0
5271.0	1.0
5275.0	1.0
5276.0	1.0
5284.0	1.0
5286.0	1.0
5288.0	2.0
5290.0	1.0
5291.0	1.0
5294.0	1.0
5303.0	3.0
5305.0	1.0
5310.0	2.0
5313.0	1.0
5319.0	1.0
5326.0	1.0
5327.0	1.0
5330.0	2.0
5334.0	1.0
5335.0	1.0
5338.0	1.0
5339.0	1.0
5342.0	1.0
5343.0	1.0
5346.0	1.0
5355.0	1.0
5358.0	2.0
5359.0	2.0
5364.0	1.0
5366.0	1.0
5367.0	1.0
5370.0	1.0
5371.0	1.0
5375.0	1.0
5376.0	1.0
5377.0	1.0
5378.0	1.0
5383.0	1.0
5391.0	1.0
5394.0	1.0
5395.0	1.0
5396.0	1.0
5401.0	1.0
5408.0	1.0
5409.0	1.0
5413.0	1.0
5414.0	1.0
5415.0	1.0
5416.0	1.0
5418.0	1.0
5419.0	1.0
5430.0	1.0
5431.0	1.0
5433.0	2.0
5434.0	2.0
5436.0	1.0
5440.0	1.0
5448.0	1.0
5449.0	2.0
5450.0	1.0
5451.0	1.0
5453.0	2.0
5454.0	1.0
5458.0	1.0
5464.0	2.0
5465.0	1.0
5468.0	2.0
5472.0	1.0
5478.0	1.0
5481.0	1.0
5484.0	1.0
5487.0	2.0
5488.0	1.0
5489.0	2.0
5491.0	1.0
5493.0	1.0
5495.0	1.0
5497.0	1.0
5501.0	1.0
5503.0	1.0
5504.0	1.0
5509.0	2.0
5510.0	1.0
5515.0	2.0
5521.0	1.0
5527.0	1.0
5533.0	1.0
5534.0	1.0
5536.0	3.0
5538.0	1.0
5546.0	1.0
5549.0	1.0
5551.0	1.0
5555.0	1.0
5559.0	1.0
5566.0	1.0
5585.0	1.0
5589.0	1.0
5594.0	1.0
5597.0	1.0
5601.0	1.0
5602.0	1.0
5603.0	1.0
5607.0	1.0
5612.0	2.0
5615.0	1.0
5619.0	1.0
5620.0	1.0
5623.0	1.0
5624.0	1.0
5629.0	1.0
5632.0	1.0
5634.0	1.0
5643.0	1.0
5645.0	1.0
5650.0	1.0
5653.0	1.0
5661.0	1.0
5662.0	1.0
5663.0	1.0
5665.0	1.0
5667.0	1.0
5672.0	1.0
5673.0	2.0
5674.0	1.0
5677.0	2.0
5678.0	1.0
5680.0	1.0
5687.0	1.0
5689.0	1.0
5691.0	2.0
5694.0	1.0
5695.0	2.0
5696.0	1.0
5702.0	1.0
5704.0	1.0
5705.0	3.0
5708.0	1.0
5709.0	1.0
5711.0	1.0
5715.0	2.0
5719.0	1.0
5720.0	1.0
5722.0	1.0
5730.0	1.0
5732.0	1.0
5735.0	1.0
5739.0	1.0
5742.0	1.0
5743.0	1.0
5749.0	1.0
5750.0	1.0
5751.0	1.0
5752.0	3.0
5754.0	1.0
5761.0	1.0
5764.0	1.0
5765.0	1.0
5766.0	1.0
5768.0	1.0
5772.0	2.0
5774.0	1.0
5776.0	1.0
5778.0	1.0
5786.0	1.0
5791.0	2.0
5792.0	1.0
5796.0	1.0
5798.0	1.0
5802.0	1.0
5809.0	1.0
5815.0	1.0
5826.0	1.0
5827.0	1.0
5835.0	1.0
5844.0	1.0
5847.0	1.0
5854.0	1.0
5857.0	1.0
5858.0	1.0
5864.0	1.0
5871.0	1.0
5872.0	3.0
5877.0	1.0
5878.0	1.0
5884.0	1.0
5886.0	1.0
5889.0	1.0
5894.0	1.0
5908.0	1.0
5910.0	1.0
5911.0	2.0
5919.0	1.0
5923.0	1.0
5925.0	1.0
5934.0	1.0
5935.0	1.0
5937.0	1.0
5939.0	1.0
5940.0	1.0
5944.0	1.0
5949.0	1.0
5951.0	3.0
5955.0	1.0
5961.0	1.0
5973.0	1.0
5976.0	1.0
5979.0	2.0
5986.0	1.0
5988.0	1.0
6003.0	1.0
6004.0	1.0
6006.0	1.0
6012.0	1.0
6013.0	1.0
6015.0	1.0
6016.0	1.0
6024.0	1.0
6033.0	1.0
6036.0	1.0
6041.0	2.0
6046.0	1.0
6049.0	1.0
6051.0	1.0
6055.0	1.0
6057.0	2.0
6059.0	1.0
6062.0	2.0
6063.0	1.0
6066.0	1.0
6070.0	1.0
6074.0	1.0
6077.0	1.0
6080.0	1.0
6086.0	1.0
6091.0	1.0
6098.0	1.0
6102.0	2.0
6103.0	1.0
6107.0	1.0
6110.0	1.0
6112.0	2.0
6113.0	1.0
6114.0	1.0
6120.0	1.0
6121.0	1.0
6123.0	2.0
6130.0	1.0
6135.0	1.0
6136.0	1.0
6140.0	1.0
6144.0	1.0
6147.0	1.0
6153.0	1.0
6156.0	1.0
6157.0	1.0
6159.0	1.0
6160.0	1.0
6161.0	1.0
6162.0	1.0
6163.0	1.0
6165.0	1.0
6166.0	1.0
6167.0	1.0
6171.0	2.0
6172.0	2.0
6180.0	2.0
6183.0	1.0
6187.0	1.0
6192.0	3.0
6197.0	1.0
6198.0	2.0
6199.0	1.0
6200.0	1.0
6201.0	1.0
6202.0	1.0
6203.0	1.0
6204.0	1.0
6207.0	1.0
6211.0	1.0
6212.0	1.0
6213.0	1.0
6217.0	1.0
6218.0	1.0
6219.0	1.0
6221.0	2.0
6224.0	1.0
6225.0	1.0
6226.0	1.0
6230.0	1.0
6231.0	1.0
6237.0	1.0
6240.0	1.0
6246.0	1.0
6249.0	1.0
6251.0	1.0
6253.0	2.0
6261.0	1.0
6267.0	1.0
6270.0	1.0
6271.0	1.0
6273.0	1.0
6274.0	1.0
6275.0	1.0
6281.0	1.0
6284.0	1.0
6286.0	1.0
6288.0	2.0
6289.0	1.0
6295.0	1.0
6297.0	1.0
6300.0	1.0
6304.0	1.0
6305.0	1.0
6308.0	1.0
6309.0	1.0
6314.0	1.0
6316.0	1.0
6318.0	3.0
6321.0	1.0
6330.0	1.0
6332.0	1.0
6335.0	1.0
6337.0	1.0
6340.0	2.0
6346.0	1.0
6347.0	2.0
6352.0	1.0
6357.0	1.0
6358.0	1.0
6362.0	2.0
6364.0	1.0
6366.0	1.0
6369.0	1.0
6371.0	1.0
6380.0	1.0
6381.0	1.0
6382.0	3.0
6384.0	1.0
6385.0	1.0
6390.0	1.0
6392.0	2.0
6398.0	1.0
6405.0	1.0
6408.0	2.0
6410.0	2.0
6414.0	1.0
6425.0	1.0
6426.0	1.0
6428.0	1.0
6431.0	1.0
6434.0	1.0
6437.0	1.0
6438.0	2.0
6450.0	1.0
6451.0	1.0
6453.0	1.0
6454.0	2.0
6455.0	1.0
6457.0	1.0
6461.0	1.0
6468.0	1.0
6470.0	1.0
6472.0	1.0
6473.0	2.0
6474.0	1.0
6477.0	1.0
6480.0	1.0
6481.0	1.0
6482.0	1.0
6484.0	1.0
6485.0	1.0
6486.0	1.0
6487.0	1.0
6499.0	1.0
6500.0	1.0
6504.0	1.0
6505.0	1.0
6508.0	1.0
6517.0	1.0
6523.0	1.0
6530.0	1.0
6532.0	1.0
6534.0	1.0
6537.0	1.0
6538.0	1.0
6539.0	1.0
6541.0	1.0
6543.0	1.0
6544.0	1.0
6546.0	2.0
6549.0	2.0
6567.0	2.0
6572.0	1.0
6578.0	1.0
6581.0	1.0
6582.0	1.0
6588.0	1.0
6594.0	1.0
6596.0	1.0
6600.0	1.0
6602.0	1.0
6605.0	1.0
6608.0	1.0
6611.0	1.0
6619.0	1.0
6623.0	1.0
6638.0	1.0
6643.0	1.0
6644.0	1.0
6646.0	1.0
6650.0	1.0
6659.0	1.0
6661.0	1.0
6664.0	1.0
6669.0	1.0
6672.0	2.0
6676.0	1.0
6683.0	1.0
6686.0	1.0
6689.0	1.0
6696.0	1.0
6698.0	1.0
6703.0	1.0
6707.0	1.0
6719.0	1.0
6722.0	1.0
6724.0	1.0
6739.0	1.0
6741.0	1.0
6743.0	1.0
6746.0	1.0
6747.0	1.0
6762.0	2.0
6768.0	1.0
6770.0	1.0
6772.0	1.0
6779.0	1.0
6780.0	1.0
6788.0	3.0
6806.0	1.0
6808.0	1.0
6809.0	1.0
6810.0	1.0
6811.0	2.0
6812.0	1.0
6813.0	1.0
6814.0	1.0
6820.0	1.0
6821.0	1.0
6831.0	1.0
6832.0	2.0
6836.0	1.0
6837.0	2.0
6838.0	1.0
6840.0	1.0
6842.0	1.0
6848.0	1.0
6855.0	2.0
6858.0	1.0
6862.0	1.0
6867.0	1.0
6870.0	1.0
6872.0	1.0
6873.0	1.0
6874.0	1.0
6878.0	1.0
6881.0	1.0
6882.0	1.0
6883.0	1.0
6884.0	1.0
6885.0	1.0
6887.0	1.0
6888.0	1.0
6889.0	1.0
6891.0	1.0
6896.0	1.0
6898.0	1.0
6899.0	1.0
6902.0	1.0
6904.0	2.0
6907.0	1.0
6908.0	2.0
6922.0	3.0
6923.0	1.0
6924.0	1.0
6927.0	1.0
6931.0	1.0
6934.0	1.0
6935.0	2.0
6937.0	1.0
6939.0	1.0
6943.0	1.0
6945.0	1.0
6946.0	1.0
6952.0	1.0
6954.0	1.0
6965.0	1.0
6967.0	1.0
6969.0	1.0
6980.0	2.0
6982.0	1.0
6984.0	1.0
6987.0	1.0
6990.0	1.0
6992.0	3.0
7000.0	1.0
7005.0	1.0
7020.0	1.0
7026.0	1.0
7036.0	1.0
7045.0	1.0
7047.0	1.0
7062.0	1.0
7064.0	1.0
7074.0	1.0
7075.0	1.0
7078.0	1.0
7079.0	1.0
7082.0	1.0
7088.0	1.0
7090.0	1.0
7091.0	1.0
7098.0	1.0
7104.0	1.0
7108.0	1.0
7109.0	1.0
7111.0	1.0
7119.0	1.0
7120.0	1.0
7121.0	1.0
7122.0	2.0
7123.0	1.0
7124.0	1.0
7127.0	1.0
7129.0	1.0
7134.0	1.0
7141.0	1.0
7143.0	1.0
7150.0	1.0
7151.0	1.0
7170.0	1.0
7179.0	1.0
7181.0	1.0
7188.0	1.0
7192.0	1.0
7220.0	1.0
7222.0	1.0
7233.0	1.0
7235.0	1.0
7236.0	1.0
7239.0	1.0
7246.0	1.0
7254.0	1.0
7267.0	1.0
7278.0	1.0
7287.0	2.0
7290.0	1.0
7306.0	1.0
7312.0	1.0
7320.0	1.0
7333.0	1.0
7336.0	1.0
7342.0	1.0
7350.0	1.0
7351.0	1.0
7372.0	1.0
7374.0	1.0
7377.0	1.0
7409.0	1.0
7421.0	1.0
7424.0	1.0
7426.0	1.0
7427.0	1.0
7428.0	1.0
7430.0	1.0
7431.0	1.0
7435.0	1.0
7443.0	1.0
7449.0	1.0
7451.0	1.0
7454.0	1.0
7457.0	1.0
7462.0	1.0
7464.0	1.0
7467.0	1.0
7468.0	1.0
7470.0	1.0
7481.0	1.0
7488.0	1.0
7489.0	1.0
7493.0	2.0
7512.0	1.0
7522.0	1.0
7525.0	1.0
7526.0	1.0
7527.0	1.0
7541.0	1.0
7548.0	1.0
7561.0	1.0
7568.0	1.0
7594.0	1.0
7600.0	1.0
7624.0	1.0
7627.0	1.0
7628.0	1.0
7631.0	1.0
7639.0	1.0
7665.0	1.0
7666.0	1.0
7673.0	1.0
7708.0	1.0
7715.0	1.0
7731.0	1.0
7742.0	2.0
7752.0	1.0
7778.0	1.0
7786.0	1.0
7805.0	1.0
7811.0	1.0
7817.0	1.0
7830.0	1.0
7836.0	1.0
7845.0	1.0
7854.0	1.0
7883.0	1.0
7913.0	1.0
7922.0	1.0
7930.0	1.0
7949.0	1.0
7952.0	1.0
7972.0	1.0
7975.0	1.0
7981.0	1.0
8003.0	1.0
8015.0	1.0
8025.0	1.0
8041.0	1.0
8056.0	1.0
8093.0	1.0
8118.0	1.0
8140.0	1.0
8157.0	1.0
8164.0	1.0
8178.0	1.0
8184.0	1.0
8191.0	1.0
8219.0	1.0
8240.0	1.0
8242.0	1.0
8273.0	1.0
8292.0	1.0
8298.0	1.0
8318.0	1.0
8338.0	1.0
8339.0	1.0
8347.0	1.0
8360.0	1.0
8362.0	1.0
8374.0	1.0
8377.0	1.0
8400.0	1.0
8407.0	2.0
8413.0	1.0
8417.0	1.0
8448.0	1.0
8465.0	1.0
8467.0	1.0
8520.0	1.0
8531.0	1.0
8534.0	1.0
8548.0	1.0
8582.0	1.0
8585.0	1.0
8587.0	1.0
8592.0	1.0
8600.0	1.0
8611.0	1.0
8650.0	1.0
8652.0	1.0
8657.0	1.0
8671.0	1.0
8682.0	1.0
8703.0	1.0
8705.0	1.0
8761.0	1.0
8762.0	1.0
8765.0	1.0
8767.0	1.0
8774.0	1.0
8778.0	1.0
8779.0	1.0
8786.0	1.0
8794.0	1.0
8796.0	1.0
8810.0	2.0
8822.0	1.0
8831.0	1.0
8841.0	1.0
8850.0	1.0
8863.0	1.0
8864.0	2.0
8884.0	1.0
8928.0	1.0
8949.0	1.0
8956.0	1.0
8958.0	1.0
8968.0	1.0
8974.0	1.0
8993.0	1.0
9003.0	1.0
9005.0	1.0
9020.0	1.0
9022.0	1.0
9024.0	1.0
9030.0	1.0
9036.0	1.0
9049.0	1.0
9051.0	1.0
9056.0	1.0
9058.0	2.0
9066.0	1.0
9068.0	2.0
9076.0	1.0
9083.0	1.0
9084.0	1.0
9086.0	1.0
9091.0	1.0
9101.0	1.0
9102.0	1.0
9107.0	1.0
9108.0	1.0
9113.0	1.0
9115.0	1.0
9118.0	2.0
9152.0	1.0
9153.0	1.0
9157.0	1.0
9159.0	1.0
9166.0	1.0
9174.0	1.0
9179.0	1.0
9180.0	1.0
9181.0	1.0
9199.0	1.0
9205.0	1.0
9227.0	1.0
9233.0	1.0
9236.0	1.0
9288.0	1.0
9311.0	1.0
9314.0	1.0
9323.0	1.0
9333.0	1.0
9360.0	1.0
9375.0	1.0
9392.0	1.0
9411.0	1.0
9463.0	1.0
9464.0	2.0
9471.0	1.0
9505.0	1.0
9507.0	1.0
9514.0	1.0
9524.0	1.0
9540.0	1.0
9583.0	1.0
9608.0	1.0
9622.0	1.0
9631.0	1.0
9647.0	1.0
9669.0	1.0
9679.0	1.0
9689.0	1.0
9694.0	1.0
9703.0	1.0
9726.0	1.0
9728.0	1.0
9741.0	1.0
9756.0	1.0
9762.0	1.0
9780.0	1.0
9820.0	1.0
9825.0	1.0
9853.0	1.0
9898.0	1.0
9900.0	1.0
9904.0	1.0
9911.0	1.0
9936.0	1.0
9948.0	1.0
9960.0	1.0
9967.0	1.0
9984.0	1.0
9992.0	1.0
10001.0	1.0
10029.0	1.0
10031.0	1.0
10081.0	1.0
10085.0	1.0
10087.0	1.0
10093.0	1.0
10110.0	1.0
10136.0	1.0
10142.0	1.0
10144.0	1.0
10217.0	1.0
10221.0	2.0
10231.0	1.0
10255.0	1.0
10275.0	1.0
10284.0	1.0
10294.0	1.0
10303.0	1.0
10318.0	1.0
10321.0	1.0
10327.0	1.0
10392.0	1.0
10393.0	1.0
10406.0	1.0
10424.0	1.0
10425.0	1.0
10427.0	1.0
10430.0	1.0
10432.0	1.0
10467.0	1.0
10473.0	1.0
10477.0	1.0
10518.0	1.0
10523.0	1.0
10534.0	1.0
10542.0	2.0
10543.0	1.0
10558.0	1.0
10577.0	1.0
10592.0	1.0
10597.0	1.0
10614.0	1.0
10627.0	1.0
10633.0	1.0
10640.0	1.0
10642.0	1.0
10645.0	1.0
10651.0	1.0
10658.0	1.0
10673.0	1.0
10681.0	1.0
10710.0	1.0
10758.0	1.0
10794.0	1.0
10811.0	1.0
10812.0	1.0
10822.0	1.0
10823.0	1.0
10832.0	1.0
10855.0	1.0
10877.0	1.0
10886.0	1.0
10887.0	1.0
10933.0	1.0
10945.0	1.0
10958.0	1.0
10961.0	1.0
10973.0	1.0
11012.0	1.0
11018.0	1.0
11046.0	1.0
11060.0	1.0
11064.0	1.0
11071.0	1.0
11101.0	1.0
11109.0	1.0
11123.0	1.0
11145.0	1.0
11195.0	1.0
11218.0	1.0
11240.0	1.0
11255.0	1.0
11260.0	1.0
11261.0	1.0
11267.0	1.0
11280.0	1.0
11294.0	1.0
11332.0	1.0
11342.0	1.0
11343.0	1.0
11355.0	1.0
11371.0	1.0
11374.0	1.0
11377.0	1.0
11381.0	1.0
11396.0	1.0
11424.0	1.0
11425.0	1.0
11433.0	1.0
11451.0	1.0
11470.0	1.0
11550.0	1.0
11552.0	1.0
11579.0	1.0
11608.0	1.0
11612.0	1.0
11662.0	1.0
11722.0	1.0
11729.0	1.0
11743.0	1.0
11756.0	1.0
11792.0	1.0
11793.0	1.0
11801.0	1.0
11808.0	1.0
11855.0	1.0
11864.0	1.0
11911.0	1.0
11913.0	1.0
11941.0	1.0
11984.0	1.0
12014.0	1.0
12068.0	1.0
12083.0	1.0
12113.0	1.0
12128.0	1.0
12214.0	1.0
12260.0	1.0
12263.0	1.0
12271.0	1.0
12285.0	1.0
12303.0	1.0
12327.0	1.0
12389.0	1.0
12417.0	1.0
12427.0	1.0
12449.0	1.0
12458.0	1.0
12474.0	1.0
12514.0	1.0
12535.0	1.0
12537.0	1.0
12651.0	1.0
12657.0	1.0
12675.0	1.0
12712.0	1.0
12714.0	1.0
12740.0	1.0
12750.0	1.0
12797.0	1.0
12802.0	1.0
12829.0	1.0
12843.0	1.0
12845.0	1.0
12867.0	1.0
12875.0	1.0
12879.0	1.0
12891.0	1.0
12972.0	1.0
12975.0	1.0
12991.0	1.0
12997.0	1.0
13004.0	1.0
13009.0	1.0
13027.0	1.0
13046.0	1.0
13068.0	1.0
13083.0	1.0
13101.0	1.0
13108.0	1.0
13135.0	1.0
13142.0	1.0
13145.0	1.0
13180.0	1.0
13200.0	1.0
13232.0	1.0
13239.0	1.0
13267.0	1.0
13285.0	1.0
13289.0	1.0
13299.0	1.0
13353.0	1.0
13365.0	1.0
13373.0	1.0
13376.0	1.0
13387.0	1.0
13392.0	1.0
13405.0	1.0
13427.0	1.0
13480.0	1.0
13543.0	1.0
13574.0	1.0
13576.0	1.0
13611.0	1.0
13625.0	1.0
13659.0	1.0
13672.0	1.0
13674.0	1.0
13686.0	1.0
13702.0	1.0
13711.0	1.0
13725.0	1.0
13756.0	1.0
13820.0	1.0
13837.0	1.0
13846.0	1.0
13865.0	1.0
13884.0	1.0
13902.0	1.0
13903.0	1.0
13904.0	1.0
13910.0	1.0
13930.0	1.0
13934.0	1.0
13963.0	1.0
13971.0	1.0
13990.0	1.0
14008.0	1.0
14015.0	1.0
14026.0	1.0
14033.0	1.0
14041.0	1.0
14057.0	1.0
14062.0	1.0
14064.0	1.0
14080.0	1.0
14094.0	1.0
14112.0	1.0
14118.0	1.0
14134.0	1.0
14158.0	2.0
14161.0	1.0
14164.0	1.0
14175.0	1.0
14179.0	1.0
14180.0	1.0
14181.0	1.0
14185.0	1.0
14199.0	1.0
14208.0	1.0
14219.0	1.0
14272.0	1.0
14277.0	1.0
14280.0	1.0
14311.0	1.0
14317.0	1.0
14342.0	1.0
14343.0	1.0
14371.0	1.0
14379.0	1.0
14419.0	1.0
14420.0	1.0
14425.0	1.0
14439.0	1.0
14446.0	1.0
14469.0	1.0
14493.0	1.0
14538.0	1.0
14549.0	1.0
14567.0	1.0
14571.0	1.0
14575.0	1.0
14587.0	1.0
14602.0	1.0
14651.0	1.0
14658.0	1.0
14665.0	1.0
14706.0	1.0
14761.0	1.0
14783.0	1.0
14785.0	1.0
14818.0	1.0
14840.0	1.0
14846.0	1.0
14851.0	1.0
14853.0	1.0
14854.0	1.0
14860.0	1.0
14901.0	1.0
14934.0	1.0
14958.0	1.0
14960.0	1.0
14998.0	1.0
15001.0	1.0
15010.0	1.0
15014.0	1.0
15016.0	2.0
15021.0	1.0
15027.0	1.0
15062.0	1.0
15071.0	1.0
15075.0	1.0
15077.0	1.0
15098.0	1.0
15127.0	1.0
15151.0	1.0
15159.0	1.0
15163.0	1.0
15164.0	1.0
15167.0	1.0
15169.0	1.0
15179.0	1.0
15196.0	1.0
15211.0	1.0
15221.0	1.0
15230.0	1.0
15238.0	1.0
15244.0	1.0
15245.0	1.0
15248.0	1.0
15256.0	1.0
15271.0	1.0
15298.0	1.0
15308.0	1.0
15312.0	1.0
15314.0	1.0
15316.0	1.0
15318.0	1.0
15331.0	1.0
15351.0	1.0
15366.0	1.0
15377.0	1.0
15383.0	1.0
15392.0	1.0
15405.0	2.0
15417.0	1.0
15431.0	1.0
15435.0	1.0
15440.0	1.0
15465.0	1.0
15468.0	2.0
15476.0	1.0
15486.0	1.0
15492.0	1.0
15502.0	1.0
15505.0	1.0
15518.0	1.0
15522.0	1.0
15535.0	1.0
15550.0	1.0
15559.0	1.0
15560.0	1.0
15567.0	1.0
15573.0	1.0
15576.0	1.0
15587.0	1.0
15617.0	1.0
15618.0	1.0
15633.0	1.0
15640.0	1.0
15660.0	1.0
15662.0	1.0
15675.0	1.0
15683.0	1.0
15695.0	1.0
15697.0	1.0
15706.0	2.0
15739.0	1.0
15744.0	1.0
15774.0	1.0
15800.0	1.0
15810.0	1.0
15813.0	1.0
15820.0	1.0
15825.0	1.0
15830.0	1.0
15832.0	1.0
15867.0	1.0
15874.0	1.0
15885.0	1.0
15890.0	1.0
15900.0	1.0
15914.0	1.0
15949.0	1.0
15995.0	1.0
16062.0	1.0
16067.0	2.0
16083.0	1.0
16089.0	1.0
16092.0	1.0
16094.0	1.0
16108.0	1.0
16118.0	1.0
16175.0	1.0
16206.0	1.0
16216.0	1.0
16228.0	1.0
16231.0	1.0
16242.0	1.0
16249.0	1.0
16277.0	1.0
16289.0	1.0
16290.0	1.0
16302.0	1.0
16313.0	1.0
16357.0	1.0
16375.0	1.0
16424.0	1.0
16457.0	1.0
16478.0	1.0
16489.0	1.0
16493.0	1.0
16497.0	1.0
16503.0	1.0
16505.0	1.0
16506.0	1.0
16509.0	1.0
16566.0	1.0
16571.0	1.0
16600.0	1.0
16643.0	1.0
16650.0	1.0
16651.0	1.0
16660.0	1.0
16670.0	1.0
16688.0	1.0
16701.0	1.0
16704.0	1.0
16718.0	1.0
16728.0	1.0
16735.0	1.0
16737.0	1.0
16752.0	1.0
16759.0	1.0
16777.0	1.0
16806.0	1.0
16807.0	2.0
16826.0	1.0
16833.0	1.0
16865.0	1.0
16888.0	1.0
16894.0	1.0
16900.0	1.0
16902.0	2.0
16904.0	2.0
16919.0	1.0
16925.0	1.0
16942.0	1.0
16943.0	1.0
16947.0	1.0
16956.0	1.0
16968.0	1.0
16969.0	1.0
16980.0	1.0
16987.0	1.0
16994.0	1.0
17026.0	1.0
17027.0	1.0
17044.0	1.0
17107.0	1.0
17115.0	1.0
17122.0	1.0
17128.0	1.0
17130.0	1.0
17131.0	1.0
17142.0	1.0
17153.0	1.0
17176.0	1.0
17177.0	1.0
17189.0	1.0
17205.0	2.0
17218.0	1.0
17243.0	1.0
17260.0	1.0
17286.0	1.0
17298.0	1.0
17299.0	1.0
17314.0	1.0
17356.0	2.0
17357.0	1.0
17360.0	1.0
17399.0	1.0
17426.0	1.0
17452.0	2.0
17454.0	1.0
17483.0	2.0
17490.0	1.0
17493.0	1.0
17497.0	1.0
17501.0	1.0
17534.0	1.0
17538.0	1.0
17560.0	1.0
17562.0	1.0
17564.0	1.0
17577.0	1.0
17578.0	1.0
17601.0	1.0
17613.0	1.0
17626.0	1.0
17628.0	2.0
17673.0	1.0
17713.0	1.0
17729.0	1.0
17742.0	1.0
17745.0	1.0
17771.0	1.0
17775.0	1.0
17794.0	1.0
17797.0	1.0
17807.0	1.0
17814.0	1.0
17872.0	1.0
17899.0	1.0
17904.0	1.0
17908.0	1.0
17922.0	1.0
17937.0	1.0
17994.0	1.0
18039.0	1.0
18068.0	1.0
18073.0	1.0
18093.0	1.0
18094.0	1.0
18098.0	1.0
18143.0	1.0
18164.0	1.0
18171.0	1.0
18175.0	1.0
18197.0	1.0
18206.0	1.0
18209.0	1.0
18229.0	1.0
18262.0	1.0
18277.0	1.0
18297.0	1.0
18304.0	1.0
18314.0	1.0
18330.0	1.0
18344.0	1.0
18345.0	1.0
18346.0	1.0
18411.0	1.0
18423.0	1.0
18441.0	1.0
18459.0	1.0
18484.0	1.0
18489.0	1.0
18513.0	1.0
18514.0	2.0
18518.0	1.0
18526.0	1.0
18530.0	1.0
18540.0	1.0
18543.0	1.0
18566.0	1.0
18569.0	1.0
18574.0	1.0
18578.0	1.0
18642.0	1.0
18653.0	1.0
18658.0	1.0
18666.0	1.0
18669.0	1.0
18678.0	1.0
18679.0	1.0
18704.0	1.0
18715.0	1.0
18737.0	1.0
18771.0	1.0
18772.0	1.0
18800.0	1.0
18826.0	1.0
18873.0	1.0
18976.0	1.0
18978.0	1.0
18994.0	1.0
19013.0	1.0
19068.0	1.0
19075.0	1.0
19099.0	1.0
19100.0	1.0
19103.0	1.0
19107.0	1.0
19116.0	2.0
19140.0	1.0
19141.0	1.0
19157.0	1.0
19164.0	1.0
19171.0	1.0
19172.0	1.0
19194.0	1.0
19208.0	1.0
19229.0	1.0
19233.0	1.0
19234.0	1.0
19241.0	1.0
19266.0	1.0
19278.0	2.0
19279.0	1.0
19283.0	1.0
19292.0	1.0
19338.0	1.0
19345.0	1.0
19349.0	1.0
19355.0	1.0
19357.0	1.0
19375.0	1.0
19381.0	1.0
19393.0	1.0
19403.0	1.0
19413.0	1.0
19456.0	1.0
19474.0	1.0
19483.0	1.0
19502.0	1.0
19515.0	1.0
19526.0	1.0
19537.0	1.0
19572.0	1.0
19591.0	1.0
19602.0	1.0
19605.0	1.0
19607.0	1.0
19614.0	1.0
19622.0	1.0
19656.0	1.0
19686.0	1.0
19706.0	1.0
19707.0	1.0
19729.0	1.0
19732.0	1.0
19750.0	1.0
19755.0	1.0
19759.0	1.0
19777.0	1.0
19790.0	2.0
19811.0	1.0
19821.0	1.0
19833.0	1.0
19842.0	1.0
19851.0	1.0
19860.0	1.0
19864.0	1.0
19926.0	1.0
19947.0	1.0
19948.0	1.0
19955.0	1.0
19960.0	1.0
19963.0	1.0
20000.0	1.0
20016.0	1.0
20033.0	1.0
20035.0	1.0
20037.0	1.0
20075.0	1.0
20087.0	1.0
20102.0	1.0
20126.0	1.0
20145.0	1.0
20165.0	1.0
20167.0	1.0
20190.0	1.0
20195.0	1.0
20208.0	1.0
20229.0	1.0
20232.0	2.0
20250.0	1.0
20252.0	1.0
20275.0	1.0
20312.0	1.0
20339.0	1.0
20356.0	1.0
20359.0	1.0
20361.0	1.0
20419.0	1.0
20459.0	1.0
20465.0	1.0
20513.0	1.0
20575.0	1.0
20590.0	1.0
20598.0	1.0
20603.0	1.0
20610.0	1.0
20628.0	1.0
20653.0	1.0
20668.0	1.0
20715.0	1.0
20738.0	1.0
20743.0	1.0
20773.0	1.0
20820.0	1.0
20844.0	1.0
20873.0	1.0
20905.0	1.0
20914.0	1.0
20933.0	1.0
20947.0	1.0
20965.0	1.0
21040.0	1.0
21043.0	1.0
21049.0	1.0
21113.0	1.0
21137.0	1.0
21166.0	1.0
21218.0	1.0
21260.0	1.0
21268.0	1.0
21272.0	1.0
21339.0	1.0
21382.0	1.0
21402.0	1.0
21422.0	1.0
21437.0	1.0
21463.0	1.0
21468.0	1.0
21504.0	1.0
21524.0	1.0
21526.0	1.0
21528.0	1.0
21537.0	1.0
